Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0172815,0.0,0.0,0.0,0.0,0.0
0.0661395,0.0,0.0,0.0,0.0,0.0
0.1166289,0.0,0.0,0.0,0.0,0.0
0.1665661,0.0,0.0,0.0,0.0,0.0
0.2161391,0.0,0.0,0.0,0.0,0.0
0.2651241,0.0,0.0,0.0,0.0,0.0
0.3155382,0.0,0.0,0.0,0.0,0.0
0.3654685,0.0,0.0,0.0,0.0,0.0
0.4141796,0.0,0.0,0.0,0.0,0.0
0.4646387,0.0,0.0,0.0,0.0,0.0
0.513895,0.0,0.0,0.0,0.0,0.0
0.5642323,0.0,0.0,0.0,0.0,0.0
0.6132197,0.0,0.0,0.0,0.0,0.0
0.6639204,0.0,0.0,0.0,0.0,0.0
0.713172,0.0,0.0,0.0,0.0,0.0
0.7633913,0.0,0.0,0.0,0.0,0.0
0.8126922,0.0,0.0,0.0,0.0,0.0
0.8623583,0.0,0.0,0.0,0.0,0.0
0.9117155,0.0,0.0,0.0,0.0,0.0
0.9625652,0.0,0.0,0.0,0.0,0.0
1.0113649,0.0,0.0,0.0,0.0,0.0
1.0613372,0.0,0.0,0.0,0.0,0.0
1.1110022,0.0,0.0,0.0,0.0,0.0
1.1606166,0.0,0.0,0.0,0.0,0.0
1.2111807,0.0,0.0,0.0,0.0,0.0
1.2606094,0.0,0.0,0.0,0.0,0.0
1.3106725,0.0,0.0,0.0,0.0,0.0
1.3601673,0.0,0.0,0.0,0.0,0.0
1.4095151,0.0,0.0,0.0,0.0,0.0
1.4602535,0.0,0.0,0.0,0.0,0.0
1.5094776,0.0,0.0,0.0,0.0,0.0
1.5586109,0.1,0.0,0.0,0.0,0.0
1.6087146,0.8,0.08,0.4555556,0.0,0.0
1.6586642,0.8866667,0.1755556,0.7888889,0.0,0.0
1.7089155,0.8977778,0.2911111,0.88,0.0,0.0
1.7584248,0.8977778,0.3644444,0.8911111,0.0,0.0
1.8081801,0.8977778,0.3888889,0.8911111,0.0,0.0666667
1.8580148,0.9,0.4,0.8911111,0.0,0.0688889
1.9079242,0.9,0.3911111,0.8933333,0.0,0.0666667
1.9573021,0.9,0.4066667,0.8933333,0.0,0.0666667
2.008117,0.9,0.4355555,0.8933333,0.0,0.0711111
2.0578165,0.9,0.4755556,0.8933333,0.0,0.0733333
2.1072049,0.9,0.5111111,0.8933333,0.0,0.08
2.1577861,0.9,0.5333334,0.8911111,0.0,0.0844444
