# Time (seconds),f0
0.0078125,953.223876953125
0.0234375,953.182373046875
0.0390625,953.1810913085938
0.0546875,953.188720703125
0.0703125,953.1842041015625
0.0859375,953.1896362304688
0.1015625,953.1926879882812
0.1171875,953.18310546875
0.1328125,953.1943359375
0.1484375,953.1801147460938
0.1640625,953.195068359375
0.1796875,953.1879272460938
0.1953125,953.1905517578125
0.2109375,953.1848754882812
0.2265625,953.1881713867188
0.2421875,953.1944580078125
0.2578125,953.1678466796875
0.2734375,953.1822509765625
0.2890625,953.1845092773438
0.3046875,953.1929321289062
0.3203125,953.1842041015625
0.3359375,953.1873168945312
0.3515625,953.1813354492188
0.3671875,953.1683349609375
0.3828125,953.190185546875
0.3984375,953.1832885742188
0.4140625,953.1830444335938
0.4296875,953.18115234375
0.4453125,953.1644287109375
0.4609375,953.1832885742188
0.4765625,953.1730346679688
0.4921875,953.1814575195312
0.5078125,953.1901245117188
0.5234375,953.1680908203125
0.5390625,953.18310546875
0.5546875,953.1981201171875
0.5703125,953.1845703125
0.5859375,953.1932373046875
0.6015625,953.1760864257812
0.6171875,953.175048828125
0.6328125,953.1944580078125
0.6484375,953.176513671875
0.6640625,953.1719970703125
0.6796875,953.1946411132812
0.6953125,953.1912841796875
0.7109375,953.1819458007812
0.7265625,953.1942749023438
0.7421875,953.1817016601562
0.7578125,953.1809692382812
0.7734375,953.1780395507812
0.7890625,953.1992797851562
0.8046875,953.1845703125
0.8203125,953.192138671875
0.8359375,953.1934814453125
0.8515625,953.1939697265625
0.8671875,953.188232421875
0.8828125,953.1839599609375
0.8984375,953.1970825195312
0.9140625,953.1917114257812
0.9296875,953.1990356445312
0.9453125,953.186767578125
0.9609375,953.1943359375
0.9765625,953.1848754882812
0.9921875,953.1978759765625
1.0078125,953.1995849609375
1.0234375,953.1848754882812
1.0390625,953.1987915039062
1.0546875,953.19921875
1.0703125,953.210205078125
1.0859375,953.1892700195312
1.1015625,953.2210693359375
1.1171875,953.2469482421875
1.1328125,953.2540283203125
1.1484375,953.2363891601562
1.1640625,953.2680053710938
1.1796875,953.2544555664062
1.1953125,953.2540283203125
1.2109375,953.2435913085938
1.2265625,953.2461547851562
1.2421875,953.2777099609375
1.2578125,953.2540283203125
1.2734375,953.2049560546875
1.2890625,953.3089599609375
1.3046875,953.2462158203125
1.3203125,953.3231201171875
1.3359375,953.2632446289062
1.3515625,953.2428588867188
1.3671875,953.2823486328125
1.3828125,953.2844848632812
1.3984375,953.276123046875
1.4140625,953.2555541992188
1.4296875,953.27685546875
1.4453125,953.3089599609375
1.4609375,953.2826538085938
1.4765625,953.2579956054688
1.4921875,953.2623291015625
1.5078125,953.3045043945312
1.5234375,953.3215942382812
1.5390625,953.30859375
1.5546875,953.274658203125
1.5703125,953.276611328125
1.5859375,953.3090209960938
1.6015625,953.3086547851562
1.6171875,953.2782592773438
1.6328125,953.269287109375
1.6484375,953.2422485351562
1.6640625,953.2525634765625
1.6796875,953.2987060546875
1.6953125,953.30810546875
1.7109375,953.3172607421875
1.7265625,953.2542724609375
1.7421875,953.2745361328125
1.7578125,953.3031005859375
1.7734375,953.2738037109375
1.7890625,953.2832641601562
1.8046875,953.327880859375
1.8203125,953.2738647460938
1.8359375,953.2710571289062
1.8515625,953.27685546875
1.8671875,953.2902221679688
1.8828125,953.2637939453125
1.8984375,953.2678833007812
1.9140625,953.2522583007812
1.9296875,953.3262939453125
1.9453125,953.2696533203125
1.9609375,953.2947387695312
1.9765625,953.2752075195312
1.9921875,953.2799072265625
2.0078125,953.2680053710938
2.0234375,953.2528686523438
2.0390625,953.2695922851562
2.0546875,953.2744140625
2.0703125,953.2699584960938
2.0859375,953.2522583007812
2.1015625,953.2757568359375
2.1171875,953.2747192382812
2.1328125,953.2740478515625
2.1484375,953.2721557617188
2.1640625,953.2827758789062
2.1796875,953.2650756835938
2.1953125,953.2477416992188
2.2109375,953.2817993164062
2.2265625,953.2601928710938
2.2421875,953.2754516601562
2.2578125,953.2667846679688
2.2734375,953.2531127929688
2.2890625,953.2565307617188
2.3046875,953.2600708007812
2.3203125,953.2424926757812
2.3359375,953.2402954101562
2.3515625,953.2394409179688
2.3671875,953.2594604492188
2.3828125,953.254638671875
2.3984375,953.2514038085938
2.4140625,953.239013671875
2.4296875,953.2376098632812
2.4453125,953.2446899414062
2.4609375,953.240234375
2.4765625,953.2235107421875
2.4921875,953.2307739257812
2.5078125,953.255859375
2.5234375,953.2318725585938
2.5390625,953.2342529296875
2.5546875,953.2212524414062
2.5703125,953.2325439453125
2.5859375,953.2584228515625
2.6015625,953.2243041992188
2.6171875,953.234375
2.6328125,953.2384643554688
2.6484375,953.2212524414062
2.6640625,953.227294921875
2.6796875,953.22216796875
2.6953125,953.2254638671875
