Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0157778,0.0,0.0,0.0,0.0,0.0
0.065474,0.0,0.0,0.0,0.0,0.0
0.1158385,0.0,0.0,0.0,0.0,0.0
0.1649914,0.0,0.0,0.0,0.0,0.0
0.2150559,0.0,0.0,0.0,0.0,0.0
0.2647219,0.0,0.0,0.0,0.0,0.0
0.3150723,0.0,0.0,0.0,0.0,0.0
0.3648102,0.0,0.0,0.0,0.0,0.0
0.4138353,0.0,0.0,0.0,0.0,0.0
0.4638641,0.0,0.0,0.0,0.0,0.0
0.5138977,0.0,0.0,0.0,0.0,0.0
0.5629289,0.0,0.0,0.0,0.0,0.0
0.6130722,0.0,0.0,0.0,0.0,0.0
0.6626496,0.0,0.0,0.0,0.0,0.0
0.7126274,0.0,0.0,0.0,0.0,0.0
0.7625928,0.0,0.0,0.0,0.0,0.0
0.8118596,0.0,0.0,0.0,0.0,0.0
0.8621795,0.0,0.0,0.0,0.0,0.0
0.9120672,0.0,0.0,0.0,0.0,0.0
0.961802,0.0,0.0,0.0,0.0,0.0
1.0106502,0.0,0.0,0.0,0.0,0.0
1.0613871,0.0,0.0,0.0,0.0,0.0
1.1110742,0.0,0.0,0.0,0.0,0.0
1.1605148,0.0,0.0,0.0,0.0,0.0
1.2096896,0.0,0.0,0.0,0.0,0.0
1.2599361,0.0,0.0,0.0,0.0,0.0
1.3093457,0.0,0.0,0.0,0.0,0.0
1.3592982,0.0,0.0,0.0,0.0,0.0
1.4092824,0.0,0.0,0.0,0.0,0.0
1.4586711,0.0,0.0,0.0,0.0,0.0
1.5082579,0.0,0.0,0.0,0.0,0.1888889
1.558991,0.0,0.0,0.0,0.0,0.8355556
1.6079953,0.48,0.5311111,0.0,0.2777778,0.9488889
1.6586225,0.74,0.7288889,0.4422222,0.7422222,0.9155555
1.708694,0.2222222,0.3688889,0.7155555,0.4177778,0.1222222
1.758409,0.0,0.0,0.1244444,0.0,0.0
1.8076689,0.0,0.0,0.0,0.0,0.0
1.8575647,0.0,0.0,0.0,0.0,0.0
1.9070652,0.0,0.0,0.0,0.0,0.0
1.9568791,0.0,0.0,0.0,0.0,0.0
2.0070143,0.0,0.0,0.0,0.0,0.0
2.0567267,0.0,0.0,0.0,0.0,0.0
2.1064188,0.0,0.0,0.0,0.0,0.0
2.1557658,0.0,0.0,0.0,0.0,0.0
2.2063048,0.0,0.0,0.0,0.0,0.0
2.2556694,0.0,0.0,0.0,0.0,0.0
2.3053062,0.0,0.0,0.0,0.0,0.0
2.3550308,0.0,0.0,0.0,0.0,0.0
2.4050219,0.0,0.0,0.0,0.0,0.0
2.4550481,0.0,0.0,0.0,0.0,0.0955556
2.5049624,0.0,0.1955556,0.0,0.3911111,0.8355556
