Time (seconds),X,Y,Z
0.0,-1.2713210582733154,-0.5506663918495178,9.253589630126951
0.02,-1.3982137441635132,-0.5602431893348694,9.074024200439451
0.04,-1.3455413579940796,-0.2801215946674347,8.889671325683594
0.06,-1.4317326545715332,-0.0335188247263431,8.719682693481445
0.08,-1.3886369466781616,0.181959331035614,8.774748802185059
0.1,-1.0797849893569946,0.4213795065879822,8.853757858276367
0.12,-1.1061211824417114,0.7398083209991455,8.731653213500977
0.14,-1.1276689767837524,0.4884171485900879,8.705317497253418
0.16,-1.0821791887283323,0.7230489253997803,8.643068313598633
0.18,-1.1013327836990356,0.5937620401382446,8.9064302444458
0.2,-0.9911994934082032,0.8690952062606812,9.0859956741333
0.22,-0.2968810200691223,1.3455413579940796,9.354146003723145
0.24,-1.2449848651885986,0.7422025203704834,9.715670585632324
0.26,-1.1659762859344482,0.828393816947937,9.837775230407717
0.28,-1.7549498081207275,0.237025961279869,10.362105369567873
0.3,-0.6224924325942993,1.1971008777618408,9.442731857299805
0.32,-2.1284453868865967,1.6424223184585571,9.617507934570312
0.34,-0.8643068075180054,1.0342950820922852,9.53849983215332
0.36,-1.3527239561080933,1.4508862495422363,9.615114212036133
0.38,-1.5753847360610962,0.9911994934082032,9.75637149810791
0.4,-1.6615760326385498,0.9983820915222168,9.801861763000488
0.42,-2.0685901641845703,0.7493851184844971,10.079588890075684
0.44,-2.1811177730560303,-0.0526724383234977,10.560823440551758
0.46,-2.8658595085144043,-0.4022258818149566,10.862493515014648
0.48,-3.406949043273926,-0.6200982332229614,10.685321807861328
0.5,-3.318363666534424,-0.8619126081466675,10.283096313476562
0.52,-3.2824504375457764,-1.0271124839782717,9.677363395690918
0.54,-3.0837318897247314,-0.5674257874488831,9.38048267364502
0.56,-2.9975404739379883,-0.4788403511047363,9.050082206726074
0.58,-3.0550012588500977,-0.2513911724090576,8.983044624328613
0.6,-3.1435868740081787,-0.071826048195362,8.71728801727295
0.62,-3.363853454589844,0.1723825186491012,8.200140953063965
0.64,-3.663128614425659,1.0055646896362305,7.501033782958984
0.66,-3.971980571746826,1.747767210006714,6.856993675231934
0.68,-4.383783340454102,1.920149803161621,6.380547523498535
0.7,-4.6255974769592285,1.0414776802062988,5.157110691070557
0.72,-4.580107688903809,0.3758896589279175,4.163516521453857
