t,i
0.00000000,-4.015
0.00000500,-4.020
0.00001000,-4.019
0.00001500,-4.022
0.00002000,-4.026
0.00002500,-4.033
0.00003000,-4.033
0.00003500,-4.039
0.00004000,-4.044
0.00004500,-4.042
0.00005000,-4.049
0.00005500,-4.053
0.00006000,-4.058
0.00006500,-4.061
0.00007000,-4.066
0.00007500,-4.071
0.00008000,-4.073
0.00008500,-4.072
0.00009000,-4.076
0.00009500,-4.076
0.00010000,-4.080
0.00010500,-4.085
0.00011000,-4.088
0.00011500,-4.091
0.00012000,-4.098
0.00012500,-4.100
0.00013000,-4.104
0.00013500,-4.109
0.00014000,-4.111
0.00014500,-4.111
0.00015000,-4.111
0.00015500,-4.119
0.00016000,-4.122
0.00016500,-4.125
0.00017000,-4.122
0.00017500,-4.124
0.00018000,-4.128
0.00018500,-4.131
0.00019000,-4.136
0.00019500,-4.138
0.00020000,-4.142
0.00020500,-4.144
0.00021000,-4.145
0.00021500,-4.147
0.00022000,-4.151
0.00022500,-4.152
0.00023000,-4.156
0.00023500,-4.156
0.00024000,-4.163
0.00024500,-4.167
0.00025000,-4.165
0.00025500,-4.169
0.00026000,-4.170
0.00026500,-4.172
0.00027000,-4.174
0.00027500,-4.180
0.00028000,-4.180
0.00028500,-4.181
0.00029000,-4.184
0.00029500,-4.183
0.00030000,-4.187
0.00030500,-4.191
0.00031000,-4.192
0.00031500,-4.192
0.00032000,-4.198
0.00032500,-4.199
0.00033000,-4.201
0.00033500,-4.201
0.00034000,-4.203
0.00034500,-4.205
0.00035000,-4.203
0.00035500,-4.213
0.00036000,-4.214
0.00036500,-4.215
0.00037000,-4.215
0.00037500,-4.219
0.00038000,-4.219
0.00038500,-4.218
0.00039000,-4.225
0.00039500,-4.222
0.00040000,-4.226
0.00040500,-4.226
0.00041000,-4.232
0.00041500,-4.232
0.00042000,-4.234
0.00042500,-4.236
0.00043000,-4.239
0.00043500,-4.239
0.00044000,-4.243
0.00044500,-4.248
0.00045000,-4.246
0.00045500,-4.248
0.00046000,-4.253
0.00046500,-4.253
0.00047000,-4.256
0.00047500,-4.258
0.00048000,-4.258
0.00048500,-4.261
0.00049000,-4.264
0.00049500,-4.267
0.00050000,-4.267
0.00050500,-4.267
0.00051000,-4.272
0.00051500,-4.268
0.00052000,-4.274
0.00052500,-4.275
0.00053000,-4.276
0.00053500,-4.281
0.00054000,-4.282
0.00054500,-4.282
0.00055000,-4.284
0.00055500,-4.287
0.00056000,-4.291
0.00056500,-4.290
0.00057000,-4.292
0.00057500,-4.294
0.00058000,-4.297
0.00058500,-4.295
0.00059000,-4.296
0.00059500,-4.297
0.00060000,-4.297
0.00060500,-4.301
0.00061000,-4.303
0.00061500,-4.302
0.00062000,-4.305
0.00062500,-4.308
0.00063000,-4.305
0.00063500,-4.312
0.00064000,-4.313
0.00064500,-4.310
0.00065000,-4.317
0.00065500,-4.316
0.00066000,-4.317
0.00066500,-4.319
0.00067000,-4.316
0.00067500,-4.320
0.00068000,-4.324
0.00068500,-4.330
0.00069000,-4.328
0.00069500,-4.326
0.00070000,-4.330
0.00070500,-4.328
0.00071000,-4.339
0.00071500,-4.334
0.00072000,-4.336
0.00072500,-4.335
0.00073000,-4.339
0.00073500,-4.339
0.00074000,-4.340
0.00074500,-4.339
0.00075000,-4.341
0.00075500,-4.343
0.00076000,-4.337
0.00076500,-4.346
0.00077000,-4.351
0.00077500,-4.350
0.00078000,-4.351
0.00078500,-4.350
0.00079000,-4.350
0.00079500,-4.351
0.00080000,-4.352
0.00080500,-4.355
0.00081000,-4.353
0.00081500,-4.355
0.00082000,-4.357
0.00082500,-4.357
0.00083000,-4.357
0.00083500,-4.357
0.00084000,-4.362
0.00084500,-4.362
0.00085000,-4.362
0.00085500,-4.361
0.00086000,-4.362
0.00086500,-4.367
0.00087000,-4.368
0.00087500,-4.367
0.00088000,-4.364
0.00088500,-4.365
0.00089000,-4.368
0.00089500,-4.366
0.00090000,-4.369
0.00090500,-4.370
0.00091000,-4.372
0.00091500,-4.366
0.00092000,-4.374
0.00092500,-4.373
0.00093000,-4.378
0.00093500,-4.377
0.00094000,-4.377
0.00094500,-4.384
0.00095000,-4.382
0.00095500,-4.388
0.00096000,-4.387
0.00096500,-4.385
0.00097000,-4.382
0.00097500,-4.384
0.00098000,-4.383
0.00098500,-4.380
0.00099000,-4.381
0.00099500,-4.385
0.00100000,-4.386
0.00100500,-4.386
0.00101000,-4.383
0.00101500,-4.382
0.00102000,-4.384
0.00102500,-4.387
0.00103000,-4.384
0.00103500,-4.393
0.00104000,-4.384
0.00104500,-4.386
0.00105000,-4.391
0.00105500,-4.389
0.00106000,-4.393
0.00106500,-4.391
0.00107000,-4.390
0.00107500,-4.391
0.00108000,-4.393
0.00108500,-4.393
0.00109000,-4.393
0.00109500,-4.398
0.00110000,-4.395
0.00110500,-4.395
0.00111000,-4.393
0.00111500,-4.395
