Time (seconds),Left,Center,Up,Right,Down
2.3027451,0.0,0.0,0.0,0.0,0.0
2.3518407,0.0,0.0,0.0,0.0,0.0
2.4014132,0.0,0.0,0.0,0.0,0.0
2.4510052,0.0,0.0,0.0,0.0,0.0
2.5015612,0.0,0.0,0.0,0.0,0.0
2.5503631,0.0,0.0,0.0,0.0,0.0
2.6011002,0.0,0.0,0.0,0.3755555,0.0
2.6506059,0.0,0.0,0.2133333,0.8022223,0.0
2.6998787,0.0,0.7,0.7555556,0.8555555,0.0
2.7493742,0.6,0.8333333,0.84,0.8622222,0.0822222
2.7997227,0.8244445,0.8488889,0.8511111,0.1844444,0.0
2.8491924,0.4555556,0.1355556,0.1777778,0.0,0.0
2.8986304,0.0755556,0.0,0.0,0.0,0.0
2.9491775,0.0,0.0,0.0,0.0,0.0
2.9979789,0.0,0.0,0.0,0.0,0.0
3.0474014,0.0,0.0,0.0,0.0,0.0
3.0979002,0.0,0.0,0.0,0.0,0.0
3.1476476,0.0,0.0,0.0,0.0,0.0
3.1974063,0.0,0.0,0.0,0.0,0.0
3.2471483,0.0,0.0,0.0,0.0,0.0
3.2969418,0.0,0.0,0.0,0.0,0.0
3.3459826,0.0,0.0,0.0,0.0,0.0
3.3958557,0.0,0.0,0.0,0.0,0.0
3.4459486,0.0,0.0,0.0,0.0,0.0
3.495436,0.0,0.0,0.0,0.0,0.0
3.5452554,0.0,0.0,0.0,0.0,0.0
3.5945482,0.0,0.0,0.0,0.0,0.0
3.6443386,0.0,0.0,0.0,0.0,0.0
3.6937895,0.0,0.0,0.0,0.0,0.0
3.7434719,0.0,0.0,0.0,0.0,0.0
3.7930751,0.0,0.0,0.0,0.0,0.0
3.8428118,0.0,0.0,0.0,0.0,0.0
3.892307,0.0,0.0,0.0,0.0,0.0
3.942246,0.0,0.0,0.0,0.0,0.0
3.9919531,0.0,0.0,0.0,0.0,0.0
4.0420816,0.0,0.0,0.0,0.0,0.0
4.0909367,0.0,0.0,0.0,0.6311111,0.0
4.1420529,0.0,0.5577778,0.3422222,0.8333333,0.2577778
4.1907768,0.7133333,0.7422222,0.3733333,0.3022222,0.6955556
4.2404687,0.1955556,0.1022222,0.0,0.0,0.0933333
4.2907035,0.0,0.0,0.0,0.0,0.0
4.3397241,0.0,0.0,0.0,0.0,0.0
4.3896635,0.0,0.0,0.0,0.0,0.0
4.4398227,0.0,0.0,0.0,0.0,0.0
4.4895065,0.0,0.0,0.0,0.0,0.0
4.5394938,0.0,0.0,0.0,0.0,0.0
4.5880539,0.0,0.0,0.0,0.0,0.0
4.6380579,0.0,0.0,0.0,0.0,0.0
4.6884162,0.0,0.0,0.0,0.0,0.0
4.7379279,0.0,0.0,0.0,0.0,0.0
4.7873247,0.0,0.0,0.0,0.0,0.0
4.8371077,0.0,0.0,0.0,0.0,0.0
4.8866038,0.0,0.0,0.0,0.0,0.0
4.9361353,0.0,0.0,0.0,0.0,0.0
4.9865634,0.0,0.0,0.0,0.2177778,0.0
5.0363655,0.0,0.5155556,0.2022222,0.78,0.1066667
5.0854132,0.6488889,0.8088889,0.5155556,0.4377778,0.76
5.1355054,0.2288889,0.1222222,0.0755556,0.0,0.1177778
5.1856158,0.0,0.0,0.0,0.0,0.0
5.2348423,0.0,0.0,0.0,0.0,0.0
5.2846918,0.0,0.0,0.0,0.0,0.0
5.3343294,0.0,0.0,0.0,0.0,0.0
5.3837583,0.0,0.0,0.0,0.0,0.0
5.4335246,0.0,0.0,0.0,0.0,0.0
5.4833341,0.0,0.0,0.0,0.0,0.0
5.5332949,0.0,0.0,0.0,0.0,0.0
5.5824687,0.0,0.0,0.0,0.0,0.0
5.6317873,0.0,0.0,0.0,0.0,0.0
5.6817322,0.0,0.0,0.0,0.0,0.0
5.7320104,0.0,0.0,0.0,0.0,0.0
5.7814794,0.0,0.0,0.0,0.0,0.0
5.8314831,0.0,0.0,0.0,0.0,0.0
5.8813598,0.0,0.0,0.0,0.0,0.0
5.9304812,0.0,0.0,0.0,0.0,0.0
5.9804051,0.0,0.0,0.0,0.0,0.0
6.0300486,0.0,0.0,0.0,0.0,0.0
6.0791988,0.0,0.0,0.0,0.0733333,0.0
6.1291513,0.0,0.0,0.0,0.5533333,0.0
6.1793501,0.0,0.4866667,0.2622222,0.82,0.1755556
6.2288008,0.6666667,0.8022223,0.4311111,0.3888889,0.8177778
6.2789018,0.2066667,0.1111111,0.0,0.0,0.1088889
6.328934,0.0,0.0,0.0,0.0,0.0
6.377687,0.0,0.0,0.0,0.0,0.0
6.4279542,0.0,0.0,0.0,0.0,0.0
6.4779301,0.0,0.0,0.0,0.0,0.0
6.5274956,0.0,0.0,0.0,0.0,0.0
6.5766907,0.0,0.0,0.0,0.0,0.0
6.6271458,0.0,0.0,0.0,0.0,0.0
6.6761932,0.0,0.0,0.0,0.0,0.0
6.7256558,0.0,0.0,0.0,0.0,0.0
6.7755766,0.0,0.0,0.0,0.0,0.0
6.8251646,0.0,0.0,0.0,0.0,0.0
6.8751583,0.0,0.0,0.0,0.0,0.0
6.9254749,0.0,0.0,0.0,0.0,0.0
6.9744604,0.0,0.0,0.0,0.0,0.0
7.0245819,0.0,0.0,0.0,0.0,0.0
7.073776,0.0,0.0,0.0,0.0,0.0
7.1231222,0.0,0.0,0.0,0.0,0.0
7.1736708,0.0,0.0,0.0,0.0,0.0
7.2233181,0.0,0.0,0.0,0.0,0.0
7.2731535,0.0,0.0,0.0,0.0,0.0
7.3220582,0.0,0.0,0.0,0.0,0.0
7.3717635,0.0,0.0,0.0,0.0,0.0
7.4216628,0.0,0.0,0.0,0.0,0.0
7.4717972,0.0,0.0,0.0,0.0,0.0
7.521817,0.0,0.0,0.0,0.1244444,0.0
7.5711193,0.0,0.0,0.0,0.4533333,0.0
7.6200521,0.0,0.0,0.0,0.6755555,0.0
7.6705341,0.0,0.0,0.0,0.7555556,0.0
7.7195005,0.0,0.0,0.0,0.78,0.0
7.7694757,0.0,0.0,0.0,0.84,0.0
7.8194101,0.0,0.0,0.0,0.8555555,0.0
7.869288,0.0,0.1377778,0.5733333,0.8577778,0.0
7.9183519,0.0,0.7288889,0.8111111,0.8577778,0.0
7.9682639,0.3044444,0.8333333,0.8422222,0.86,0.1844444
8.0185354,0.7844445,0.8466667,0.8444445,0.86,0.5777778
8.0679836,0.8444445,0.8466667,0.8444445,0.2311111,0.5955555
8.118258,0.8511111,0.4311111,0.26,0.0,0.1755556
8.167527,0.3733333,0.0,0.0,0.0,0.0
8.2177734,0.0,0.0,0.0,0.0,0.0
8.2672079,0.0,0.0,0.0,0.0,0.0
8.316998,0.0,0.0,0.0,0.0,0.0
8.3666987,0.0,0.0,0.0,0.0,0.0
8.4159787,0.0,0.0,0.0,0.0,0.0
8.4656458,0.0,0.0,0.0,0.0,0.0
8.5152049,0.0,0.0,0.0,0.0,0.0
8.5649166,0.0,0.0,0.0,0.0,0.0
8.6153059,0.0,0.0,0.0,0.0,0.0
8.6652086,0.0,0.0,0.0,0.0,0.0
8.7144661,0.0,0.0,0.0,0.0,0.0
8.7644644,0.0,0.0,0.0,0.0,0.0
8.8135898,0.0,0.0,0.0,0.0,0.0
8.8629639,0.0,0.0,0.0,0.0,0.0
8.9134181,0.0,0.0,0.0,0.0,0.0
8.9629831,0.0,0.0,0.0,0.0,0.0
9.0121827,0.0,0.0,0.0,0.0,0.0
9.0626063,0.0,0.0,0.0,0.0,0.0
9.1122997,0.0,0.0,0.0,0.0,0.0
9.1611705,0.0,0.0,0.0,0.0,0.0
9.2114389,0.0,0.0,0.0,0.0,0.0
9.2609196,0.0,0.0,0.0,0.0,0.0
9.3110197,0.0,0.0,0.0,0.0,0.0
9.3610759,0.0,0.0,0.0,0.0,0.0
9.4097772,0.0,0.0,0.0,0.0,0.0
9.459615,0.0,0.0,0.0,0.1177778,0.0
9.5094428,0.0,0.0,0.0,0.6644444,0.0
9.558888,0.0,0.1555556,0.0844444,0.8333333,0.0
9.6090016,0.0,0.7555556,0.6511111,0.8533334,0.4355555
9.6591916,0.7533333,0.8333333,0.8222222,0.3622222,0.4488889
9.7090573,0.3888889,0.1466667,0.1288889,0.0,0.0
9.757911,0.0,0.0,0.0,0.0,0.0
9.8079941,0.0,0.0,0.0,0.0,0.0
9.8580794,0.0,0.0,0.0,0.0,0.0
9.9079688,0.0,0.0,0.0,0.0,0.0
9.9567394,0.0,0.0,0.0,0.0,0.0
10.0068636,0.0,0.0,0.0,0.0,0.0
10.0561569,0.0,0.0,0.0,0.0,0.0
10.1061881,0.0,0.0,0.0,0.0,0.0
10.1568007,0.0,0.0,0.0,0.0,0.0
10.2060549,0.0,0.0,0.0,0.0,0.0
10.255393,0.0,0.0,0.0,0.0,0.0
10.304601,0.0,0.0,0.0,0.0,0.0
10.355118,0.0,0.0,0.0,0.0,0.0
10.4037848,0.0,0.0,0.0,0.0,0.0
10.4539983,0.0,0.0,0.0,0.0,0.0
10.5031686,0.0,0.0,0.0,0.0,0.0
10.5534546,0.0,0.0,0.0,0.0,0.0
10.6034262,0.0,0.0,0.0,0.0,0.0
10.6535118,0.0,0.0,0.0,0.0,0.0
10.7027543,0.0,0.0,0.0,0.0,0.0
10.7526224,0.0,0.0,0.0,0.1577778,0.0
10.8021622,0.0,0.1777778,0.4911111,0.7688889,0.0
10.8519824,0.4422222,0.7622222,0.8022223,0.6888889,0.0
10.9020224,0.2822222,0.2022222,0.2111111,0.0888889,0.0
10.9513853,0.0,0.0,0.0,0.0,0.0
11.0013237,0.0,0.0,0.0,0.0,0.0
11.0503078,0.0,0.0,0.0,0.0,0.0
11.1002269,0.0,0.0,0.0,0.0,0.0
11.1501286,0.0,0.0,0.0,0.0,0.0
11.1996708,0.0,0.0,0.0,0.0,0.0
11.2496836,0.0,0.0,0.0,0.0,0.0
11.298979,0.0,0.0,0.0,0.0,0.0
11.3489301,0.0,0.0,0.0,0.0,0.0
11.3987105,0.0,0.0,0.0,0.0,0.0
11.4480414,0.0,0.0,0.0,0.0,0.0
11.4983077,0.0,0.0,0.0,0.0,0.0
11.5475247,0.0,0.0,0.0,0.0,0.0
11.5975049,0.0,0.0,0.0,0.0,0.0
11.6465557,0.0,0.0,0.0,0.0,0.0
11.6966341,0.0,0.0,0.0,0.0,0.0
11.7462263,0.0,0.0,0.2577778,0.6511111,0.0
11.7960315,0.1577778,0.7155555,0.7644445,0.8311111,0.0
11.8461294,0.7644445,0.4222222,0.3577778,0.1533333,0.1
11.895746,0.1066667,0.0,0.0,0.0,0.0
11.9453466,0.0,0.0,0.0,0.0,0.0
11.9949183,0.0,0.0,0.0,0.0,0.0
12.0442705,0.0,0.0,0.0,0.0,0.0
12.0943103,0.0,0.0,0.0,0.0,0.0
12.1436958,0.0,0.0,0.0,0.0,0.0
12.1937869,0.0,0.0,0.0,0.0,0.0
12.2433844,0.0,0.0,0.0,0.0,0.0
12.2929692,0.0,0.0,0.0,0.0,0.0
12.3432705,0.0,0.0,0.0,0.0,0.0
12.3923404,0.0,0.0,0.0,0.0,0.0
12.4417963,0.0,0.0,0.0,0.0,0.0
12.4920354,0.0,0.0,0.0,0.0,0.0
12.5412049,0.0,0.0,0.0,0.0,0.0
12.5912104,0.0,0.0,0.0,0.0,0.0
12.641458,0.0,0.0,0.0,0.0,0.0
12.6905537,0.0,0.0,0.0,0.0,0.0
12.7403097,0.0,0.0,0.0,0.0,0.0
12.7900491,0.0,0.0,0.0,0.0,0.0
12.8401537,0.0,0.0,0.0,0.72,0.0
12.8898454,0.0844444,0.6911111,0.5733333,0.84,0.4977778
12.9394813,0.7533333,0.4155556,0.3377778,0.2133333,0.3088889
12.9888511,0.1066667,0.0,0.0,0.0,0.0
13.0391471,0.0,0.0,0.0,0.0,0.0
13.0883117,0.0,0.0,0.0,0.0,0.0
13.1383874,0.0,0.0,0.0,0.0,0.0
13.1878567,0.0,0.0,0.0,0.0,0.0
13.2372012,0.0,0.0,0.0,0.0,0.0
13.2869904,0.0,0.0,0.0,0.0,0.0
13.3368506,0.0,0.0,0.0,0.0,0.0
13.3861544,0.0,0.0,0.0,0.0,0.0
13.4367924,0.0,0.0,0.0,0.0,0.0
13.4862044,0.0,0.0,0.0,0.0,0.0
13.5355799,0.0,0.0,0.0,0.0,0.0
13.5857744,0.0,0.0,0.0,0.0,0.0
13.6355772,0.0,0.0,0.0,0.0,0.0
13.6851783,0.0,0.0,0.0,0.0,0.0
13.7342753,0.0,0.0,0.0,0.1177778,0.0
13.783704,0.0,0.2066667,0.6177778,0.7644445,0.0
13.8343198,0.6377778,0.7666667,0.8155556,0.4244444,0.0
13.8834424,0.2133333,0.1066667,0.1133333,0.0,0.0
13.9334748,0.0,0.0,0.0,0.0,0.0
13.9827917,0.0,0.0,0.0,0.0,0.0
14.0323665,0.0,0.0,0.0,0.0,0.0
14.0828397,0.0,0.0,0.0,0.0,0.0
14.132401,0.0,0.0,0.0,0.0,0.0
14.1819866,0.0,0.0,0.0,0.0,0.0
14.2320752,0.0,0.0,0.0,0.0,0.0
14.281307,0.0,0.0,0.0,0.0,0.0
14.3307517,0.0,0.0,0.0,0.0,0.0
14.3808913,0.0,0.0,0.0,0.0,0.0
14.4306731,0.0,0.0,0.0,0.0,0.0
14.4801009,0.0,0.0,0.0,0.0,0.0
14.5293975,0.0,0.0,0.0,0.0,0.0
14.5793846,0.0,0.0,0.0,0.0,0.0
14.6287649,0.0,0.0,0.0,0.0,0.0
14.6783712,0.0,0.0,0.0,0.0,0.0
14.7287102,0.0,0.0,0.0,0.0,0.0
14.7788124,0.0,0.0,0.0,0.0,0.0
14.8281519,0.0,0.0,0.0,0.0,0.0
14.8774188,0.0,0.0,0.0,0.0,0.0
14.927201,0.0,0.0,0.0,0.4333333,0.0
14.9769235,0.0,0.0911111,0.3444445,0.8022223,0.0
15.0267582,0.0688889,0.7333333,0.78,0.8488889,0.0
15.0769012,0.7533333,0.8311111,0.8355556,0.28,0.0
15.1259019,0.4555556,0.1577778,0.1711111,0.0,0.0
15.1759675,0.0688889,0.0,0.0,0.0,0.0
15.226048,0.0,0.0,0.0,0.0,0.0
15.2753289,0.0,0.0,0.0,0.0,0.0
15.3249238,0.0,0.0,0.0,0.0,0.0
15.3747826,0.0,0.0,0.0,0.0,0.0
15.4246633,0.0,0.0,0.0,0.0,0.0
15.4743009,0.0,0.0,0.0,0.0,0.0
15.5242093,0.0,0.0,0.0,0.0,0.0
15.5731802,0.0,0.0,0.0,0.0,0.0
15.6230388,0.0,0.0,0.0,0.0,0.0
15.67277,0.0,0.0,0.0,0.0,0.0
15.7226572,0.0,0.0,0.0,0.0,0.0
15.7721081,0.0,0.0,0.0,0.0,0.0
15.8214135,0.0,0.0,0.0,0.0,0.0
15.8718889,0.0,0.0,0.0,0.0,0.0
15.9212244,0.0,0.0,0.0,0.0,0.0
15.9711542,0.0,0.0,0.0,0.66,0.0
16.0205977,0.5777778,0.7444444,0.74,0.4777778,0.3111111
16.0708599,0.3244444,0.1555556,0.1622222,0.0,0.0
16.1199973,0.0,0.0,0.0,0.0,0.0
16.1699483,0.0,0.0,0.0,0.0,0.0
16.2203243,0.0,0.0,0.0,0.0,0.0
16.2689552,0.0,0.0,0.0,0.0,0.0
16.3190861,0.0,0.0,0.0,0.0,0.0
16.3692245,0.0,0.0,0.0,0.0,0.0
16.4187412,0.0,0.0,0.0,0.0,0.0
16.4687116,0.0,0.0,0.0,0.0,0.0
16.5181406,0.0,0.0,0.0,0.0,0.0
16.5679796,0.0,0.0,0.0,0.0,0.0
16.6177373,0.0,0.0,0.0,0.0,0.0
16.6667328,0.0,0.0,0.0,0.0,0.0
16.716234,0.0,0.0,0.0,0.0,0.0
16.7663798,0.0,0.0,0.0,0.0,0.0
16.816426,0.0,0.0,0.0,0.0,0.0
16.8655467,0.0,0.0,0.0,0.0,0.0
16.9155354,0.0,0.0,0.0,0.3422222,0.0
16.9654169,0.0,0.2111111,0.4466667,0.7911111,0.0
17.0151536,0.4444444,0.7644445,0.7933334,0.8466667,0.1422222
17.0645907,0.8,0.3688889,0.3111111,0.1177778,0.0688889
17.1150093,0.1133333,0.0,0.0,0.0,0.0
17.164223,0.0,0.0,0.0,0.0,0.0
17.2142007,0.0,0.0,0.0,0.0,0.0
17.2635372,0.0,0.0,0.0,0.0,0.0
17.3130751,0.0,0.0,0.0,0.0,0.0
17.3625546,0.0,0.0,0.0,0.0,0.0
17.4121981,0.0,0.0,0.0,0.0,0.0
17.4623985,0.0,0.0,0.0,0.0,0.0
17.5122442,0.0,0.0,0.0,0.0,0.0
17.5619755,0.0,0.0,0.0,0.0,0.0
17.6118667,0.0,0.0,0.0,0.0,0.0
17.6610341,0.0,0.0,0.0,0.0,0.0
17.7111206,0.0,0.0,0.0,0.0,0.0
17.7602143,0.0,0.0,0.0,0.0,0.0
17.8102965,0.0,0.0,0.0,0.0,0.0
17.859561,0.0,0.0,0.0,0.0,0.0
17.9098821,0.0,0.0,0.0,0.0,0.0
17.9589717,0.0,0.0,0.0,0.0,0.0
18.0088246,0.0,0.0,0.0,0.0,0.0
18.0589421,0.0,0.0,0.0,0.1688889,0.0
18.1086664,0.0,0.0,0.0,0.6044444,0.0
18.1582296,0.0,0.0,0.0,0.8222222,0.0
18.2079325,0.0,0.6933333,0.4911111,0.8511111,0.2755556
18.2576346,0.66,0.8244445,0.8,0.6044444,0.6133333
18.3075421,0.8266667,0.42,0.3488889,0.0733333,0.1466667
18.3573465,0.1577778,0.0,0.0,0.0,0.0
18.4067335,0.0,0.0,0.0,0.0,0.0
18.4571574,0.0,0.0,0.0,0.0,0.0
18.5068214,0.0,0.0,0.0,0.0,0.0
18.5562458,0.0,0.0,0.0,0.0,0.0
18.6054933,0.0,0.0,0.0,0.0,0.0
18.6556873,0.0,0.0,0.0,0.0,0.0
18.7047222,0.0,0.0,0.0,0.0,0.0
18.754972,0.0,0.0,0.0,0.0,0.0
18.803956,0.0,0.0,0.0,0.0,0.0
18.8541088,0.0,0.0,0.0,0.0,0.0
18.9038868,0.0,0.0,0.0,0.0,0.0
18.9531655,0.0,0.0,0.0,0.0,0.0
19.0029452,0.0,0.0,0.0,0.0,0.0
19.0535195,0.0,0.0,0.0,0.0,0.0
19.1030459,0.0,0.0,0.0933333,0.5733333,0.0
19.1523318,0.0,0.5622222,0.7444444,0.82,0.0
19.2027557,0.7022222,0.8088889,0.8311111,0.2888889,0.0
19.2521939,0.4244444,0.1266667,0.2,0.0,0.0
19.3015101,0.0644444,0.0,0.0,0.0,0.0
19.3511739,0.0,0.0,0.0,0.0,0.0
19.4013839,0.0,0.0,0.0,0.0,0.0
19.4508946,0.0,0.0,0.0,0.0,0.0
19.500927,0.0,0.0,0.0,0.0,0.0
19.5500932,0.0,0.0,0.0,0.0,0.0
19.599376,0.0,0.0,0.0,0.0,0.0
19.6497192,0.0,0.0,0.0,0.0,0.0
19.6988478,0.0,0.0,0.0,0.0,0.0
19.7491679,0.0,0.0,0.0,0.0,0.0
19.7986889,0.0,0.0,0.0,0.0,0.0
19.8485727,0.0,0.0,0.0,0.0,0.0
19.8982193,0.0,0.0,0.0,0.0,0.0
19.9473488,0.0,0.0,0.0,0.0,0.0
19.9974084,0.0,0.0,0.0,0.0,0.0
20.0465419,0.0,0.0,0.0,0.0,0.0
20.0971091,0.0,0.0,0.0,0.0,0.0
20.1463404,0.0,0.0,0.0,0.0,0.0
20.195899,0.0,0.0,0.0,0.0,0.0
20.2456803,0.0,0.0,0.0,0.0,0.0
20.2957757,0.0,0.0,0.0,0.0,0.0
20.3447497,0.0,0.0,0.0,0.5644444,0.0
20.3952541,0.0,0.2688889,0.6533333,0.8177778,0.0
20.445049,0.64,0.7711111,0.82,0.4133333,0.0
20.4940879,0.2111111,0.1066667,0.1133333,0.0,0.0
20.5445068,0.0,0.0,0.0,0.0,0.0
20.5942881,0.0,0.0,0.0,0.0,0.0
20.643512,0.0,0.0,0.0,0.0,0.0
20.6936131,0.0,0.0,0.0,0.0,0.0
20.7426689,0.0,0.0,0.0,0.0,0.0
20.7927511,0.0,0.0,0.0,0.0,0.0
20.8421609,0.0,0.0,0.0,0.0,0.0
20.8923435,0.0,0.0,0.0,0.0,0.0
20.9412587,0.0,0.0,0.0,0.0,0.0
20.9908822,0.0,0.0,0.0,0.0,0.0
21.041225,0.0,0.0,0.0,0.0,0.0
21.0910735,0.0,0.0,0.0,0.0,0.0
21.1400907,0.0,0.0,0.0,0.0,0.0
21.1901035,0.0,0.0,0.0,0.0,0.0
21.2396724,0.0,0.0,0.0,0.0,0.0
21.2896636,0.0,0.0,0.0,0.0,0.0
21.339416,0.0,0.0,0.0,0.0,0.0
21.3890407,0.0,0.0,0.0,0.0,0.0
21.4383049,0.0,0.0,0.0,0.0,0.0
21.4882805,0.0,0.0,0.0,0.0,0.0
21.5379395,0.0,0.0,0.0,0.2533333,0.0
21.5878117,0.0,0.0,0.0,0.6911111,0.0
21.6371744,0.0,0.0,0.3,0.8333333,0.0
21.6875596,0.0,0.3088889,0.76,0.8511111,0.0
21.7366705,0.0,0.7733333,0.8311111,0.8533334,0.0
21.7867231,0.1177778,0.8355556,0.84,0.8533334,0.0688889
21.8365004,0.6377778,0.8422222,0.84,0.8555555,0.1422222
21.885958,0.8244445,0.8422222,0.84,0.7688889,0.1977778
21.9364808,0.8466667,0.8422222,0.8422222,0.1577778,0.2066667
21.9858046,0.8488889,0.66,0.6444445,0.0,0.0
22.03581,0.8133333,0.1088889,0.1044444,0.0,0.0
22.0849087,0.1266667,0.0,0.0,0.0,0.0
22.1345904,0.0,0.0,0.0,0.0,0.0
22.1849351,0.0,0.0,0.0,0.0,0.0
22.2340865,0.0,0.0,0.0,0.0,0.0
22.2840703,0.0,0.0,0.0,0.0,0.0
22.3336635,0.0,0.0,0.0,0.0,0.0
22.3838525,0.0,0.0,0.0,0.0,0.0
22.4331551,0.0,0.0,0.0,0.0,0.0
22.482527,0.0,0.0,0.0,0.0,0.0
22.5320866,0.0,0.0,0.0,0.0,0.0
22.5828516,0.0,0.0,0.0,0.0,0.0
22.6315849,0.0,0.0,0.0,0.0,0.0
22.6816955,0.0,0.0,0.0,0.0,0.0
22.7316027,0.0,0.0,0.0,0.0,0.0
22.7812829,0.0,0.0,0.0,0.0,0.0
22.8302875,0.0,0.0,0.0,0.0,0.0
22.880398,0.0,0.0,0.0,0.4888889,0.0
22.9299688,0.0,0.0,0.0,0.8088889,0.0
22.9802363,0.0,0.0,0.1533333,0.8488889,0.0
23.029562,0.0,0.1355556,0.5377778,0.8533334,0.0
23.0790148,0.0,0.4533333,0.7888889,0.8533334,0.0
23.1290114,0.0,0.7911111,0.8355556,0.8533334,0.0
23.17857,0.0,0.8377778,0.84,0.8555555,0.2266667
23.228699,0.4044445,0.8422222,0.84,0.8555555,0.5266666
23.2790766,0.7911111,0.8422222,0.84,0.8555555,0.72
23.328198,0.8422222,0.8422222,0.8422222,0.6622222,0.9288889
23.3779814,0.8488889,0.8444445,0.8422222,0.1644444,0.8
23.4275517,0.8488889,0.7222222,0.5155556,0.0,0.2866667
23.4774704,0.7111111,0.1222222,0.0822222,0.0,0.0
23.5271904,0.1066667,0.0,0.0,0.0,0.0
23.5771611,0.0,0.0,0.0,0.0,0.0
23.6264067,0.0,0.0,0.0,0.0,0.0
23.6766815,0.0,0.0,0.0,0.0,0.0
23.7262537,0.0,0.0,0.0,0.0,0.0
23.7759552,0.0,0.0,0.0,0.0,0.0
23.8258319,0.0,0.0,0.0,0.0,0.0
23.8749211,0.0,0.0,0.0,0.0,0.0
23.9246092,0.0,0.0,0.0,0.0,0.0
23.9750197,0.0,0.0,0.0,0.0,0.0
24.0248144,0.0,0.0,0.0,0.0,0.0
24.0741932,0.0,0.0,0.0,0.0,0.0
24.1252396,0.0,0.0,0.0,0.0,0.0
24.1736047,0.0,0.0955556,0.0688889,0.6444445,0.0
24.2233217,0.6355556,0.7488889,0.7044445,0.4,0.4
24.272696,0.1333333,0.1,0.0933333,0.0,0.0
24.3232837,0.0,0.0,0.0,0.0,0.0
24.3725889,0.0,0.0,0.0,0.0,0.0
24.4223573,0.0,0.0,0.0,0.0,0.0
24.4718285,0.0,0.0,0.0,0.0,0.0
24.5217524,0.0,0.0,0.0,0.0,0.0
24.5713129,0.0,0.0,0.0,0.0,0.0
24.6208942,0.0,0.0,0.0,0.0,0.0
24.6705334,0.0,0.0,0.0,0.0,0.0
24.7203584,0.0,0.0,0.0,0.0,0.0
24.7703943,0.0,0.0,0.0,0.0,0.0
24.8201663,0.0,0.0,0.0,0.0,0.0
24.8699632,0.0,0.0,0.0,0.0,0.0
24.9191918,0.0,0.0,0.0,0.0,0.0
24.9682865,0.0,0.0,0.0,0.0,0.0
25.0189281,0.0,0.0,0.0,0.0,0.0
25.0683143,0.0,0.0,0.0,0.0,0.0
25.117965,0.0,0.0,0.0,0.0,0.0
25.1674724,0.0,0.0,0.0,0.0,0.0
25.2171943,0.0,0.0,0.0,0.0,0.0
25.267127,0.0,0.0,0.0,0.0,0.0
25.317044,0.0,0.0,0.0,0.0,0.0
25.3667202,0.0,0.0,0.0,0.0,0.0
25.4169421,0.0,0.0,0.0,0.0,0.0
25.4654796,0.0,0.0,0.0,0.0,0.0
25.5155065,0.0,0.0,0.0,0.0,0.0
25.5653656,0.0,0.0,0.0,0.0,0.0
