t,i
0.00000000,5.757
0.00000500,5.771
0.00001000,5.804
0.00001500,5.803
0.00002000,5.850
0.00002500,5.832
0.00003000,5.868
0.00003500,5.907
0.00004000,5.956
0.00004500,5.976
0.00005000,6.043
0.00005500,6.063
0.00006000,6.089
0.00006500,6.091
0.00007000,6.171
0.00007500,6.167
0.00008000,6.212
0.00008500,6.251
0.00009000,6.287
0.00009500,6.287
0.00010000,6.297
0.00010500,6.319
0.00011000,6.371
0.00011500,6.402
0.00012000,6.438
0.00012500,6.466
0.00013000,6.448
0.00013500,6.499
0.00014000,6.523
0.00014500,6.534
0.00015000,6.555
0.00015500,6.569
0.00016000,6.572
0.00016500,6.610
0.00017000,6.606
0.00017500,6.655
0.00018000,6.658
0.00018500,6.694
0.00019000,6.734
0.00019500,6.760
0.00020000,6.779
0.00020500,6.778
0.00021000,6.796
0.00021500,6.822
0.00022000,6.877
0.00022500,6.916
0.00023000,6.951
0.00023500,6.982
0.00024000,7.028
0.00024500,7.073
0.00025000,7.136
0.00025500,7.160
0.00026000,7.190
0.00026500,7.213
0.00027000,7.277
0.00027500,7.303
0.00028000,7.305
0.00028500,7.351
0.00029000,7.375
0.00029500,7.406
0.00030000,7.422
0.00030500,7.464
0.00031000,7.477
0.00031500,7.515
0.00032000,7.512
0.00032500,7.552
0.00033000,7.589
0.00033500,7.624
0.00034000,7.625
0.00034500,7.685
0.00035000,7.687
0.00035500,7.715
0.00036000,7.697
0.00036500,7.753
0.00037000,7.755
0.00037500,7.821
0.00038000,7.802
0.00038500,7.852
0.00039000,7.849
0.00039500,7.887
0.00040000,7.894
0.00040500,7.925
0.00041000,7.971
0.00041500,8.026
0.00042000,8.052
0.00042500,8.080
0.00043000,8.125
0.00043500,8.158
0.00044000,8.233
0.00044500,8.268
0.00045000,8.288
0.00045500,8.339
0.00046000,8.398
0.00046500,8.412
0.00047000,8.426
0.00047500,8.481
0.00048000,8.517
0.00048500,8.539
0.00049000,8.579
0.00049500,8.596
0.00050000,8.630
0.00050500,8.646
0.00051000,8.689
0.00051500,8.699
0.00052000,8.728
0.00052500,8.799
0.00053000,8.803
0.00053500,8.840
0.00054000,8.823
0.00054500,8.899
0.00055000,8.865
0.00055500,8.943
0.00056000,8.885
0.00056500,8.928
0.00057000,8.994
0.00057500,8.970
0.00058000,9.021
0.00058500,9.032
0.00059000,9.064
0.00059500,9.068
0.00060000,9.142
0.00060500,9.173
0.00061000,9.250
0.00061500,9.274
0.00062000,9.309
0.00062500,9.318
0.00063000,9.358
0.00063500,9.428
0.00064000,9.434
0.00064500,9.469
0.00065000,9.491
0.00065500,9.528
0.00066000,9.573
0.00066500,9.582
0.00067000,9.608
0.00067500,9.642
0.00068000,9.668
0.00068500,9.701
0.00069000,9.696
0.00069500,9.767
0.00070000,9.737
0.00070500,9.799
0.00071000,9.829
0.00071500,9.866
0.00072000,9.862
0.00072500,9.906
0.00073000,9.919
0.00073500,9.936
0.00074000,9.972
0.00074500,9.998
0.00075000,9.988
0.00075500,10.004
0.00076000,10.084
0.00076500,10.056
0.00077000,10.093
0.00077500,10.122
0.00078000,10.145
0.00078500,10.153
0.00079000,10.212
0.00079500,10.240
0.00080000,10.308
0.00080500,10.321
0.00081000,10.380
0.00081500,10.411
0.00082000,10.474
0.00082500,10.498
0.00083000,10.522
