# Time (seconds),f0
0.0078125,957.6271362304688
0.0234375,957.5809936523438
0.0390625,957.5770263671875
0.0546875,957.5814819335938
0.0703125,957.5799560546875
0.0859375,957.5794067382812
0.1015625,957.5743408203125
0.1171875,957.5863647460938
0.1328125,957.5802001953125
0.1484375,957.578125
0.1640625,957.5833129882812
0.1796875,957.5656127929688
0.1953125,957.5755004882812
0.2109375,957.587158203125
0.2265625,957.5681762695312
0.2421875,957.5762329101562
0.2578125,957.5591430664062
0.2734375,957.5701293945312
0.2890625,957.5921630859375
0.3046875,957.5764770507812
0.3203125,957.5801391601562
0.3359375,957.5751342773438
0.3515625,957.5770263671875
0.3671875,957.585693359375
0.3828125,957.56640625
0.3984375,957.579833984375
0.4140625,957.5806884765625
0.4296875,957.5720825195312
0.4453125,957.5863647460938
0.4609375,957.5653076171875
0.4765625,957.5807495117188
0.4921875,957.5708618164062
0.5078125,957.5795288085938
0.5234375,957.5630493164062
0.5390625,957.565673828125
0.5546875,957.5681762695312
0.5703125,957.578125
0.5859375,957.5799560546875
0.6015625,957.5703125
0.6171875,957.5740966796875
0.6328125,957.5745849609375
0.6484375,957.579833984375
0.6640625,957.5675048828125
0.6796875,957.5778198242188
0.6953125,957.5809936523438
0.7109375,957.5724487304688
0.7265625,957.573486328125
0.7421875,957.577392578125
0.7578125,957.5802001953125
0.7734375,957.5620727539062
0.7890625,957.5686645507812
0.8046875,957.5725708007812
0.8203125,957.5765991210938
0.8359375,957.5762329101562
0.8515625,957.5758666992188
0.8671875,957.5804443359375
0.8828125,957.5648193359375
0.8984375,957.5665283203125
0.9140625,957.5796508789062
0.9296875,957.5802612304688
0.9453125,957.5675659179688
0.9609375,957.5758666992188
0.9765625,957.5670776367188
0.9921875,957.580810546875
1.0078125,957.5822143554688
1.0234375,957.579345703125
1.0390625,957.5784912109375
1.0546875,957.5802001953125
1.0703125,957.5611572265625
1.0859375,957.5630493164062
1.1015625,957.566162109375
1.1171875,957.58154296875
1.1328125,957.5806884765625
1.1484375,957.5821533203125
1.1640625,957.5680541992188
1.1796875,957.5717163085938
1.1953125,957.5770263671875
1.2109375,957.5681762695312
1.2265625,957.5606689453125
1.2421875,957.5806884765625
1.2578125,957.572998046875
1.2734375,957.5586547851562
1.2890625,957.5802612304688
1.3046875,957.5658569335938
1.3203125,957.5755004882812
1.3359375,957.5603637695312
1.3515625,957.5796508789062
1.3671875,957.571044921875
1.3828125,957.5676879882812
1.3984375,957.5764770507812
1.4140625,957.569091796875
1.4296875,957.5662841796875
1.4453125,957.5599975585938
1.4609375,957.5653686523438
1.4765625,957.5648193359375
1.4921875,957.5798950195312
1.5078125,957.5875854492188
1.5234375,957.6050415039062
1.5390625,957.6088256835938
1.5546875,957.6845092773438
1.5703125,957.7423095703125
1.5859375,957.8676147460938
1.6015625,957.9994506835938
1.6171875,958.0388793945312
1.6328125,958.2423706054688
1.6484375,958.1474609375
1.6640625,958.321533203125
1.6796875,958.0504760742188
1.6953125,958.3229370117188
1.7109375,958.5352783203125
1.7265625,958.604736328125
1.7421875,958.4509887695312
1.7578125,958.7413940429688
1.7734375,958.5009155273438
1.7890625,958.4614868164062
1.8046875,958.5533447265625
1.8203125,958.770751953125
1.8359375,958.520263671875
1.8515625,958.5623168945312
1.8671875,958.4905395507812
1.8828125,958.542724609375
1.8984375,958.7286987304688
1.9140625,958.8818359375
1.9296875,958.5486450195312
1.9453125,958.5728149414062
1.9609375,958.8501586914062
1.9765625,958.4194946289062
1.9921875,958.7786254882812
2.0078125,958.62255859375
2.0234375,958.5189819335938
2.0390625,958.45703125
2.0546875,958.6351318359375
2.0703125,958.3960571289062
2.0859375,958.5490112304688
2.1015625,958.5509033203125
2.1171875,958.4556274414062
2.1328125,958.78271484375
2.1484375,958.3756713867188
2.1640625,958.41552734375
2.1796875,958.623779296875
2.1953125,958.5801391601562
2.2109375,958.7857666015625
2.2265625,958.3606567382812
2.2421875,958.5997314453125
2.2578125,958.7716674804688
2.2734375,958.4327392578125
2.2890625,958.6055908203125
2.3046875,958.4492797851562
2.3203125,958.2565307617188
2.3359375,958.1475830078125
2.3515625,958.4620361328125
2.3671875,958.319580078125
2.3828125,958.5010986328125
2.3984375,958.2116088867188
2.4140625,958.4956665039062
2.4296875,958.304443359375
2.4453125,958.3384399414062
2.4609375,958.199951171875
2.4765625,958.2622680664062
2.4921875,958.4403686523438
2.5078125,958.2324829101562
2.5234375,958.1243286132812
2.5390625,958.2464599609375
2.5546875,958.2127685546875
2.5703125,958.4278564453125
2.5859375,958.3366088867188
2.6015625,958.202880859375
2.6171875,958.0825805664062
2.6328125,957.9478149414062
2.6484375,958.05224609375
2.6640625,958.419677734375
2.6796875,958.2821044921875
2.6953125,958.26318359375
2.7109375,958.3544921875
2.7265625,958.3240966796875
2.7421875,957.9857788085938
2.7578125,958.069091796875
2.7734375,958.0026245117188
2.7890625,958.2395629882812
2.8046875,958.0197143554688
2.8203125,958.069091796875
2.8359375,958.0595092773438
2.8515625,957.9255981445312
2.8671875,958.0257568359375
2.8828125,957.9344482421875
2.8984375,957.950439453125
2.9140625,958.155517578125
2.9296875,958.0745239257812
2.9453125,957.9693603515625
2.9609375,957.9345703125
2.9765625,957.9307861328125
2.9921875,957.8396606445312
3.0078125,957.9927978515625
3.0234375,957.97265625
3.0390625,958.0640258789062
3.0546875,958.18115234375
3.0703125,957.9606323242188
3.0859375,957.8721923828125
3.1015625,957.9168701171875
3.1171875,957.9259033203125
