t,i
0.00000000,1.273
0.00000500,1.269
0.00001000,1.324
0.00001500,1.360
0.00002000,1.370
0.00002500,1.387
0.00003000,1.417
0.00003500,1.436
0.00004000,1.452
0.00004500,1.481
0.00005000,1.485
0.00005500,1.532
0.00006000,1.539
0.00006500,1.576
0.00007000,1.596
0.00007500,1.638
0.00008000,1.644
0.00008500,1.657
0.00009000,1.684
0.00009500,1.711
0.00010000,1.730
0.00010500,1.764
0.00011000,1.798
0.00011500,1.807
0.00012000,1.832
0.00012500,1.863
0.00013000,1.869
0.00013500,1.915
0.00014000,1.949
0.00014500,1.964
0.00015000,1.974
0.00015500,1.994
0.00016000,2.014
0.00016500,2.039
0.00017000,2.079
0.00017500,2.126
0.00018000,2.139
0.00018500,2.150
0.00019000,2.172
0.00019500,2.190
0.00020000,2.240
0.00020500,2.222
0.00021000,2.250
0.00021500,2.276
0.00022000,2.325
0.00022500,2.362
0.00023000,2.372
0.00023500,2.402
0.00024000,2.423
0.00024500,2.426
0.00025000,2.470
0.00025500,2.489
0.00026000,2.527
0.00026500,2.543
0.00027000,2.559
0.00027500,2.569
0.00028000,2.602
0.00028500,2.640
0.00029000,2.657
0.00029500,2.683
0.00030000,2.695
0.00030500,2.709
0.00031000,2.722
0.00031500,2.740
0.00032000,2.760
0.00032500,2.764
0.00033000,2.798
0.00033500,2.809
0.00034000,2.846
0.00034500,2.874
0.00035000,2.884
0.00035500,2.911
0.00036000,2.946
0.00036500,2.954
0.00037000,2.945
0.00037500,2.949
0.00038000,3.000
0.00038500,3.018
0.00039000,3.050
0.00039500,3.049
0.00040000,3.081
0.00040500,3.098
0.00041000,3.139
0.00041500,3.160
0.00042000,3.190
0.00042500,3.181
0.00043000,3.216
0.00043500,3.238
0.00044000,3.275
0.00044500,3.293
0.00045000,3.301
0.00045500,3.323
0.00046000,3.338
0.00046500,3.363
0.00047000,3.391
0.00047500,3.411
0.00048000,3.428
0.00048500,3.453
0.00049000,3.492
0.00049500,3.497
0.00050000,3.495
0.00050500,3.558
0.00051000,3.547
0.00051500,3.570
0.00052000,3.575
0.00052500,3.597
0.00053000,3.620
0.00053500,3.649
0.00054000,3.662
0.00054500,3.696
0.00055000,3.713
0.00055500,3.718
0.00056000,3.731
0.00056500,3.784
0.00057000,3.803
0.00057500,3.810
0.00058000,3.822
0.00058500,3.861
0.00059000,3.903
0.00059500,3.911
0.00060000,3.919
0.00060500,3.976
0.00061000,3.992
0.00061500,3.995
0.00062000,4.017
0.00062500,4.038
0.00063000,4.065
0.00063500,4.101
0.00064000,4.129
0.00064500,4.148
0.00065000,4.172
0.00065500,4.190
0.00066000,4.213
0.00066500,4.241
0.00067000,4.250
0.00067500,4.275
0.00068000,4.294
0.00068500,4.307
0.00069000,4.330
0.00069500,4.370
0.00070000,4.385
0.00070500,4.417
0.00071000,4.415
0.00071500,4.452
0.00072000,4.488
0.00072500,4.498
0.00073000,4.514
0.00073500,4.550
0.00074000,4.583
0.00074500,4.624
0.00075000,4.628
0.00075500,4.642
0.00076000,4.646
0.00076500,4.683
0.00077000,4.713
0.00077500,4.731
0.00078000,4.744
0.00078500,4.768
0.00079000,4.763
0.00079500,4.794
0.00080000,4.797
0.00080500,4.826
0.00081000,4.855
0.00081500,4.879
0.00082000,4.910
0.00082500,4.913
0.00083000,4.937
0.00083500,4.975
0.00084000,4.991
0.00084500,4.998
0.00085000,5.026
0.00085500,5.042
0.00086000,5.082
0.00086500,5.082
0.00087000,5.112
0.00087500,5.126
0.00088000,5.182
0.00088500,5.200
0.00089000,5.213
0.00089500,5.240
0.00090000,5.254
0.00090500,5.289
0.00091000,5.301
0.00091500,5.321
0.00092000,5.352
