Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0168278,0.0,0.0,0.0,0.0,0.0
0.06651,0.0,0.0,0.0,0.0,0.0
0.1156995,0.0,0.0,0.0,0.0,0.0
0.1662314,0.0,0.0,0.0,0.0,0.0
0.2156572,0.0,0.0,0.0,0.0,0.0
0.2654641,0.0,0.0,0.0,0.0,0.0
0.3155096,0.0,0.0,0.0,0.0,0.0
0.364368,0.0,0.0,0.0,0.0,0.0
0.4145265,0.0,0.0,0.0,0.0,0.0
0.4639482,0.0,0.0,0.0,0.0,0.0
0.5144832,0.0,0.0,0.0,0.0,0.0
0.5637207,0.0,0.0,0.0,0.0,0.0
0.6139395,0.0,0.0,0.0,0.0,0.0
0.663383,0.0,0.0,0.0,0.0,0.0
0.7127545,0.0,0.0,0.0,0.0,0.0
0.7627532,0.0,0.0,0.0,0.0,0.0
0.8121824,0.0,0.0,0.0,0.0,0.0
0.8627467,0.0,0.0,0.0,0.0,0.0
0.9120665,0.0,0.0,0.0,0.0,0.0
0.9619186,0.0,0.0,0.0,0.0,0.0
1.0119591,0.0,0.0,0.0,0.0,0.0
1.0611064,0.0,0.0,0.0,0.0,0.0
1.1106827,0.0,0.0,0.0,0.0,0.0
1.1606565,0.0,0.0,0.0,0.0,0.0
1.2110927,0.0,0.0,0.0,0.0,0.0
1.2606225,0.6044444,0.6422222,0.22,0.6333333,0.8644444
1.3101792,0.8244445,0.8244445,0.7688889,0.8577778,1.0288889
1.3600547,0.8533334,0.8466667,0.8377778,0.8844444,1.0488889
1.4106107,0.8555555,0.8488889,0.8466667,0.3533333,0.2311111
1.460181,0.16,0.12,0.4422222,0.0,0.0
1.5098152,0.0,0.0,0.0644444,0.0,0.0
1.5596097,0.0,0.0,0.0,0.0,0.0
1.6095326,0.0,0.0,0.0,0.0,0.0
1.6597354,0.0,0.0,0.0,0.0,0.0
1.7097297,0.0,0.0,0.0,0.0,0.0
1.7586925,0.0,0.0,0.0,0.0,0.0
1.8086917,0.0,0.0,0.0,0.0,0.0
1.8584511,0.0,0.0,0.0,0.0,0.0
1.9078395,0.0,0.0,0.0,0.0,0.0
1.9577994,0.0,0.0,0.0,0.0,0.0
2.0079577,0.0,0.0,0.0,0.0,0.0
2.0575428,0.0,0.0,0.0,0.0,0.0
2.1070249,0.0,0.0,0.0,0.0,0.1133333
2.1571898,0.4022222,0.0,0.0,0.0,0.9088889
2.206506,0.7977778,0.6911111,0.0,0.0,1.0333333
2.257081,0.8466667,0.8311111,0.5133333,0.0,0.5955555
2.3071256,0.8533334,0.8466667,0.8044444,0.0,0.0866667
2.3562956,0.7844445,0.3,0.84,0.0,0.0
2.4067354,0.1155556,0.0,0.2444444,0.0,0.0
2.4562008,0.0,0.0,0.0,0.0,0.0
2.5061731,0.0,0.0,0.0,0.0,0.0
2.5552731,0.0,0.0,0.0,0.0,0.0
2.6054935,0.0,0.0,0.0,0.0,0.0
2.6553669,0.0,0.0,0.0,0.0,0.0
2.7047062,0.0,0.0,0.0,0.0,0.0
2.7545178,0.0,0.0,0.0,0.0,0.0
2.8046794,0.0,0.0,0.0,0.0,0.0
2.8543284,0.0,0.0,0.0,0.0,0.0
2.9041681,0.0,0.0,0.0,0.0,0.0
2.9535854,0.0,0.0,0.0,0.0,0.0
3.0047121,0.0,0.0,0.0,0.0,0.0
3.0528986,0.0,0.0,0.0,0.0,0.0777778
3.1033659,0.0,0.0,0.0,0.0,0.6088889
3.1531734,0.6422222,0.6555555,0.0,0.4266667,0.9955556
3.2026789,0.8288889,0.8244445,0.6733333,0.5777778,0.3444445
3.2531567,0.2222222,0.2,0.4133333,0.0888889,0.0
3.3026545,0.0,0.0,0.0,0.0,0.0
3.3526392,0.0,0.0,0.0,0.0,0.0
3.4020972,0.0,0.0,0.0,0.0,0.0
3.4524052,0.0,0.0,0.0,0.0,0.0
3.5020092,0.0,0.0,0.0,0.0,0.0
3.5512676,0.0,0.0,0.0,0.0,0.0
3.6009879,0.0,0.0,0.0,0.0,0.0
3.6511238,0.0,0.0,0.0,0.0,0.0
3.700773,0.0,0.0,0.0,0.0,0.0
3.7507331,0.0,0.0,0.0,0.0,0.0
3.8000996,0.0,0.0,0.0,0.0,0.0
3.8498254,0.0,0.0,0.0,0.0,0.0
3.9002814,0.0,0.0,0.0,0.0,0.0
3.9499199,0.0,0.0,0.0,0.0,0.0
3.9997504,0.0,0.0,0.0,0.0,0.0
4.0489175,0.3622222,0.2333333,0.0,0.0,0.9244444
4.0992491,0.7822222,0.7355555,0.0,0.22,1.0333333
4.1491027,0.8444445,0.8333333,0.4288889,0.3866667,1.0444444
4.1986403,0.8511111,0.8466667,0.7911111,0.3733333,0.6311111
4.2488275,0.8511111,0.8466667,0.8377778,0.3666667,0.1488889
4.2988992,0.8511111,0.8288889,0.8422222,0.1288889,0.0
4.3488445,0.8488889,0.4266667,0.8422222,0.0,0.0
4.3982027,0.14,0.0666667,0.8288889,0.0,0.0
4.4483883,0.0,0.0,0.6044444,0.0,0.0
4.4978523,0.0,0.0,0.2955556,0.0,0.0
4.5478878,0.0,0.0,0.0,0.0,0.0
4.5976863,0.0,0.0,0.0,0.0,0.0
4.6472566,0.0,0.0,0.0,0.0,0.0
4.6978428,0.0,0.0,0.0,0.0,0.0
4.7473426,0.0,0.0,0.0,0.0,0.0
4.7964485,0.0,0.0,0.0,0.0,0.0
4.8465569,0.0,0.0,0.0,0.0,0.0
4.8963981,0.0,0.0,0.0,0.0,0.0
4.9459364,0.0,0.0,0.0,0.0,0.0
4.995764,0.0,0.0,0.0,0.0,0.0
5.0454082,0.0,0.0,0.0,0.0,0.0
5.0954382,0.0,0.0,0.0,0.0,0.0
5.1447995,0.0,0.0,0.0,0.0,0.0
5.1946537,0.0,0.0,0.0,0.0,0.0
5.2451315,0.0,0.0,0.0,0.0,0.62
5.2943406,0.4244444,0.1777778,0.0,0.0,0.9933333
5.3446732,0.7977778,0.7622222,0.4488889,0.1555556,0.6244444
5.3946946,0.3244444,0.22,0.7044445,0.0,0.08
5.4436266,0.0,0.0,0.1044444,0.0,0.0
5.494355,0.0,0.0,0.0,0.0,0.0
5.5435743,0.0,0.0,0.0,0.0,0.0
5.5932405,0.0,0.0,0.0,0.0,0.0
5.6428552,0.0,0.0,0.0,0.0,0.0
5.6933582,0.0,0.0,0.0,0.0,0.0
5.7432308,0.0,0.0,0.0,0.0,0.0
