Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,7.947226786,-4.454955943,-3.492270843,22.83452034,37.42213385,-60.25665419
0.00025,7.971613305,-3.904926248,-4.066687057,18.0861969,40.76718133,-58.85337823
0.0005,7.936230709,-3.327817953,-4.608412756,13.48094559,43.72234555,-57.20329114
0.00075,7.819387113,-2.735477933,-5.08390918,9.689722061,46.26414962,-55.95387168
0.001,7.691979988,-2.12832934,-5.563650648,4.874017239,48.83555458,-53.70957182
0.00125,7.546692249,-1.53556636,-6.011125888,-0.54868114,51.84475857,-51.29607744
0.0015,7.3030327,-0.906839792,-6.396192908,-4.808863163,53.65746045,-48.84859728
0.00175,7.057972883,-0.314922773,-6.74305011,-9.870224953,56.2649308,-46.39470584
0.002,6.741658988,0.29730265,-7.038961638,-14.28504372,57.98653555,-43.70149184
0.00225,6.3906269,0.93745337,-7.32808027,-19.01224518,58.84401376,-39.83176859
0.0025,5.990286913,1.559833283,-7.550120195,-23.27562904,59.49023083,-36.21460179
0.00275,5.572067256,2.168250925,-7.740318181,-27.86500359,59.99379518,-32.1287916
0.003,5.087647019,2.78513097,-7.872777989,-31.61036491,59.48077645,-27.87041154
0.00325,4.568806173,3.39270259,-7.961508764,-35.13291931,58.42411791,-23.2911986
0.0035,4.024436051,3.983773406,-8.008209457,-38.53407669,56.93517245,-18.40109576
0.00375,3.48366796,4.510955756,-7.994623716,-42.150177,56.04201714,-13.89184014
0.004,2.924965777,5.008097938,-7.933063715,-45.5872345,54.8764848,-9.2892503
0.00425,2.30305473,5.519625962,-7.822680692,-47.89163971,52.1858153,-4.294175591
0.0045,1.703011503,5.970227799,-7.673239302,-50.64191437,49.93944321,0.702471161
0.00475,1.11803918,6.358633815,-7.476672995,-53.56827164,48.05461951,5.513652126
0.005,0.487556949,6.722922935,-7.210479884,-55.26873016,45.31009871,9.958631452
0.00525,-0.150246149,7.0567488,-6.906502651,-56.5931282,42.04836376,14.54476444
0.0055,-0.758494404,7.343187641,-6.584693237,-58.29042053,38.81085477,19.47956576
0.00575,-1.35889573,7.565314489,-6.206418759,-59.57749176,35.71857926,23.8589125
0.006,-1.972999033,7.753594254,-5.780595221,-60.01693726,32.00661774,28.01031952
0.00625,-2.595717291,7.905486447,-5.309769157,-59.62248611,27.72920852,31.8932776
0.0065,-3.196089811,8.012108043,-4.816018232,-59.04550934,23.25995556,35.78555378
0.00675,-3.777113809,8.066264791,-4.289150982,-58.06712341,18.70028603,39.36683739
0.007,-4.319666945,8.072612004,-3.752945059,-57.13962173,14.09961736,43.04000438
0.00725,-4.826793785,8.009992539,-3.183198754,-55.94999313,9.839380204,46.11061293
0.0075,-5.311964218,7.912680243,-2.600716025,-54.32132339,5.186989917,49.13433348
0.00775,-5.757847991,7.75782579,-1.9999778,-52.46591949,0.71666745,51.74925204
0.008,-6.177105113,7.56785363,-1.390748517,-50.14978027,-4.062168268,54.21194854
0.00825,-6.546414511,7.334302027,-0.787887515,-47.85934448,-8.788964674,56.64830916
0.0085,-6.875164131,7.043208705,-0.168044574,-45.19161606,-13.22969634,58.4213124
0.00875,-7.147546465,6.723768352,0.423778113,-42.72803497,-17.77151405,60.49954902
0.009,-7.398453994,6.352710086,1.045743907,-39.33823776,-22.18300641,61.52124417
0.00925,-7.601556969,5.932148996,1.669407973,-35.68672562,-26.24753316,61.93425878
0.0095,-7.745342054,5.476469716,2.268872338,-32.15421295,-30.08456094,62.2387739
0.00975,-7.908307027,4.999213174,2.909093852,-26.75392723,-34.45991905,61.21384628
0.01,-7.978442938,4.478800062,3.499642876,-22.24048233,-38.06601033,60.30649266
0.01025,-8.006624143,3.936386068,4.070238075,-17.43792152,-41.59456348,59.032485
0.0105,-7.949667919,3.336430211,4.613237708,-13.22046089,-43.97024649,57.19070739
0.01075,-7.84176956,2.735205105,5.106564454,-9.123099327,-46.41415973,55.53725905
0.011,-7.706290091,2.129748942,5.576541149,-4.524692535,-48.95927834,53.48397088
0.01125,-7.532139581,1.535293527,5.996846054,0.154830366,-51.72497943,51.57014907
0.0115,-7.310068236,0.925183296,6.384884939,4.841747284,-54.05132842,49.20958114
0.01175,-7.082444348,0.324804383,6.757639965,10.42816639,-56.63450342,46.20633703
0.012,-6.779265994,-0.280228752,7.059494746,15.1455555,-58.59365099,43.4480955
0.01225,-6.398995232,-0.936456686,7.335451918,19.2347393,-58.9362815,39.7015422
0.0125,-5.996968716,-1.562221604,7.55919032,23.48208618,-59.50556316,36.02347698
0.01275,-5.555047985,-2.192217809,7.747265794,27.60848427,-59.42309097,31.8146067
0.013,-5.0913917,-2.797673666,7.889065367,31.81045341,-59.27063016,27.46017675
0.01325,-4.565329645,-3.403976055,7.9693057,35.13383102,-58.17930936,23.04547834
0.0135,-4.062873621,-3.961198572,8.024072193,39.38764572,-57.63661703,18.2489713
0.01375,-3.480599264,-4.517575183,7.998174447,42.13751984,-55.88948004,13.7519602
0.014,-2.905819482,-5.030795874,7.936615356,45.26679993,-54.29597707,9.029177142
0.01425,-2.327109866,-5.512283309,7.839393175,48.47951126,-52.48421427,4.004703013
0.0145,-1.699905385,-5.965846318,7.665751703,50.54218674,-49.98196195,-0.560224783
0.01475,-1.07342288,-6.38217664,7.45559952,52.57721329,-47.26086387,-5.316349416
0.015,-0.464978723,-6.735042265,7.200020989,54.75624084,-44.88652216,-9.86971869
0.01525,0.136384959,-7.048135999,6.911751039,56.87798309,-42.28255186,-14.59543123
0.0155,0.737038137,-7.320612475,6.583574338,58.67548752,-39.36901363,-19.30647389
0.01575,1.356873993,-7.570665011,6.213791018,59.6622467,-35.61113983,-24.05110688
0.016,1.97941538,-7.774175449,5.794760069,59.99056244,-31.54567117,-28.44489126
0.01625,2.60087537,-7.921837809,5.320962439,59.59363174,-27.35026413,-32.24336762
0.0165,3.186848467,-8.018304193,4.831455726,59.31690216,-23.17393209,-36.14297007
0.01675,3.772121086,-8.07119207,4.299070984,58.2176857,-18.60453026,-39.61315544
0.017,4.317675566,-8.069076505,3.751400939,57.14758301,-14.14034256,-43.00724045
0.01725,4.829837782,-8.023804695,3.193966913,55.95103836,-9.514862483,-46.43617588
0.0175,5.325611264,-7.929453838,2.603842574,54.0606842,-4.72329329,-49.33739091
0.01775,5.760106735,-7.75259732,1.992490585,52.33527374,-0.74913517,-51.58613857
0.018,6.147947848,-7.562625832,1.414677985,50.84344482,3.795405945,-54.63885077
0.01825,6.522770984,-7.330766679,0.807995695,48.4276619,8.592682386,-57.02034428
0.0185,6.86506531,-7.051944382,0.186879072,45.49882507,13.36491453,-58.86373961
0.01875,7.151079321,-6.71896468,-0.432114641,42.5765686,17.7534342,-60.33000281
0.019,7.39346161,-6.357636969,-1.035824641,39.47891998,22.28485682,-61.76377681
0.01925,7.593608524,-5.932421775,-1.661186749,35.86977768,26.24067903,-62.11045671
0.0195,7.7967702,-5.494513038,-2.302257162,30.90336037,30.85227435,-61.75563472
0.01975,7.882588178,-4.981715442,-2.900872736,27.25340652,33.98892244,-61.24232897
0.02,7.929026553,-4.438878375,-3.490148178,23.20626068,36.98675412,-60.1930148
0.02025,7.961015888,-3.900272344,-4.060743545,18.34755325,40.6004507,-58.94800395
0.0205,7.937061431,-3.33331831,-4.603743122,13.51892948,43.8326773,-57.35160678
0.02075,7.85205545,-2.741824456,-5.110230995,8.893594742,46.62886979,-55.52246453
0.021,7.719537874,-2.139329927,-5.580207947,4.234418869,49.25405616,-53.48847503
0.02125,7.525462306,-1.536412614,-5.989049692,0.012009365,51.71501566,-51.72702503
0.0215,7.320818687,-0.919955657,-6.40086303,-5.179481506,54.04909089,-48.86960939
