Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,11.1282782,-10.92669447,-0.201583734,68.5293808,23.12646663,-91.65584742
0.00025,11.56874137,-10.37116316,-1.197578212,63.37128067,30.09637094,-93.46765161
0.0005,11.93135062,-9.739051927,-2.192298695,57.89769363,36.5970568,-94.49475044
0.00075,12.22710065,-9.043052839,-3.184047806,51.8609314,42.84829241,-94.70922381
0.001,12.42462239,-8.268779581,-4.155842813,45.93711853,48.23749748,-94.17461601
0.00125,12.58482719,-7.481813769,-5.103013423,38.9823761,54.33558795,-93.31796405
0.0015,12.66754323,-6.635190152,-6.032353077,31.67651749,59.84554419,-91.52206167
0.00175,12.63201741,-5.728487369,-6.903530037,25.08402824,64.32416932,-89.40819756
0.002,12.5370831,-4.813322263,-7.723760833,18.05488777,69.04283148,-87.09771926
0.00225,12.34415477,-3.875732502,-8.468422272,11.5136137,73.32122603,-84.83483973
0.0025,12.10079359,-2.911910616,-9.188882977,4.21463871,77.29602806,-81.51066677
0.00275,11.80147568,-1.923972254,-9.877503425,-3.649389505,80.81742144,-77.16803193
0.003,11.40287001,-0.919109555,-10.48376046,-10.83764744,83.54878237,-72.71113494
0.00325,10.97140233,0.035404127,-11.00680646,-18.5319252,87.10226866,-68.57034346
0.0035,10.44404756,1.008110934,-11.45215849,-25.51655388,89.57866553,-64.06211165
0.00375,9.869195597,1.996049874,-11.86524547,-32.95112228,91.23125035,-58.28012806
0.004,9.187423551,3.003027695,-12.19045125,-39.20927429,91.38965413,-52.18037983
0.00425,8.457588115,3.984196191,-12.44178431,-45.39113617,91.17819588,-45.78705971
0.0045,7.67463244,4.950133849,-12.62476629,-51.33200836,90.2148276,-38.88281924
0.00475,6.816927305,5.908032138,-12.72495944,-56.3940506,88.0577211,-31.66367051
0.005,5.972074516,6.775386772,-12.74746129,-62.14025497,86.77342299,-24.63316801
0.00525,5.080808154,7.602970979,-12.68377913,-67.26924896,84.84843602,-17.57918705
0.0055,4.143945623,8.381050838,-12.52499646,-71.58881378,82.347425,-10.75861122
0.00575,3.178922695,9.118514893,-12.29743759,-75.47582245,79.11336641,-3.637543959
0.006,2.186584507,9.813668744,-12.00025325,-78.79210663,75.07094544,3.721161193
0.00625,1.229585664,10.41446999,-11.64405565,-82.6523819,71.56375283,11.08862907
0.0065,0.234628672,10.96492259,-11.19955127,-85.31492615,67.13566893,18.17925722
0.00675,-0.72747135,11.44006425,-10.7125929,-88.29829407,62.69521895,25.60307512
0.007,-1.711451539,11.84877914,-10.1373276,-90.08450317,57.60041777,32.48408541
0.00725,-2.701170984,12.1931829,-9.492011917,-90.95294952,51.86734178,39.08560775
0.0075,-3.663969869,12.46438943,-8.800419562,-91.54264832,45.85257502,45.69007329
0.00775,-4.617663295,12.66705362,-8.049390329,-91.27424622,39.29731568,51.97693054
0.008,-5.552503597,12.79652309,-7.244019496,-90.22135162,32.33236847,57.88898316
0.00825,-6.429951598,12.8248707,-6.394919106,-89.05075073,25.75592226,63.29482848
0.0085,-7.280007501,12.79356099,-5.513553488,-87.15182495,18.5651491,68.58667586
0.00875,-8.063340283,12.65859236,-4.595252077,-85.10451508,11.88784422,73.21667086
0.009,-8.814658067,12.45042706,-3.635768997,-82.10591888,4.920059395,77.18585949
0.00925,-9.494921895,12.16356594,-2.668644046,-79.02537537,-1.914356904,80.93973227
0.0095,-10.11466517,11.82085435,-1.706189174,-75.6552124,-9.081403903,84.73661631
0.00975,-10.65529799,11.39648514,-0.741187152,-72.19992828,-15.90538597,88.10531425
0.01,-11.11848445,10.90018837,0.218296077,-68.606987,-22.51394284,91.12092984
0.01025,-11.52751665,10.34931305,1.178203602,-64.31825256,-29.33095028,93.64920284
0.0105,-11.92232551,9.736664566,2.18566094,-58.15737915,-36.43158115,94.5889603
0.01075,-12.23374738,9.050818664,3.182928714,-51.78852081,-42.99174658,94.78026739
0.011,-12.46644327,8.295162325,4.171280946,-45.07508087,-48.99806609,94.07314696
0.01125,-12.60591729,7.487040966,5.118876328,-38.49796295,-54.55232358,93.05028653
0.0115,-12.66997147,6.635340457,6.034631013,-31.64102364,-59.83104113,91.47206476
0.01175,-12.65178201,5.748946189,6.902835824,-24.74236488,-64.82390327,89.56626815
0.012,-12.54667649,4.828280667,7.718395828,-17.93512154,-69.37127286,87.3063944
0.01225,-12.3856301,3.878844495,8.506785605,-10.46397591,-73.66588506,84.12986096
0.0125,-12.16178284,2.919676748,9.242106089,-2.671785831,-77.87363745,80.54542328
0.01275,-11.80814921,1.92369949,9.884449724,3.839627266,-80.84299902,77.00337175
0.013,-11.41287317,0.938722625,10.47415055,10.9691,-83.97420071,73.00510071
0.01325,-10.97379667,-0.025522385,10.99931905,18.53612137,-87.29184745,68.75572608
0.0135,-10.44053461,-1.008807177,11.44934179,25.44206429,-89.52558316,64.08351887
0.01375,-9.856777837,-1.99970714,11.85648498,32.66069031,-91.0544451,58.39375479
0.014,-9.159721243,-3.006684708,12.16640595,38.50984192,-91.09772494,52.58788302
0.01425,-8.442224313,-3.995469853,12.43769417,45.06164932,-90.83101969,45.76937037
0.0145,-7.65758909,-4.96690743,12.62449652,50.99180222,-89.74704812,38.7552459
0.01475,-6.848103297,-5.872340637,12.72044393,56.93021774,-88.93587184,32.0056541
0.015,-5.972752896,-6.760427964,12.73318086,62.03564835,-87.04630867,25.01066033
0.01525,-5.086217269,-7.605781568,12.69199884,67.42007446,-84.82478628,17.40471181
0.0155,-4.157827305,-8.378362586,12.53618989,71.92380524,-82.49007417,10.56626893
0.01575,-3.177963331,-9.120903359,12.29886669,75.46147919,-79.05139425,3.589915063
0.016,-2.205962152,-9.804209225,12.01017138,79.22544861,-75.38308127,-3.842367339
0.01625,-1.201503718,-10.43124344,11.63274716,82.03466797,-71.03135609,-11.00331187
0.0165,-0.227310189,-10.97027291,11.1975831,85.1496048,-66.96762773,-18.18197707
0.01675,0.73226068,-11.4399131,10.70765242,88.15588379,-62.64905529,-25.5068285
0.017,1.711127244,-11.8541288,10.14300156,90.11524963,-57.48850068,-32.62674895
0.01725,2.693645447,-12.193878,9.500232553,91.13878632,-51.89587748,-39.24290883
0.0175,3.665749597,-12.47524022,8.809490626,91.56023407,-45.62027456,-45.93995951
0.01775,4.662656677,-12.7045603,8.04190362,90.3480835,-38.23748861,-52.11059489
0.018,5.58440158,-12.81456568,7.230164105,89.47981262,-31.72694333,-57.75286929
0.01825,6.423266341,-12.82810477,6.404838426,89.20459747,-25.71213118,-63.49246629
0.0185,7.248380252,-12.76590956,5.517529312,87.73690796,-19.29288204,-68.44402592
0.01875,8.063458443,-12.65886525,4.595406803,85.0697937,-11.86355583,-73.20623787
0.019,8.806670187,-12.46254747,3.655877281,82.37202454,-4.732763033,-77.6392615
0.01925,9.497505274,-12.18753114,2.690025863,79.10266876,2.406771187,-81.50943995
0.0195,10.06938913,-11.81139508,1.742005945,76.74560547,8.593412936,-85.3390184
0.01975,10.64565905,-11.39464256,0.748983511,72.42225647,15.8205848,-88.24284127
0.02,11.13209936,-10.92669422,-0.205405143,68.42768097,23.13752108,-91.56520205
0.02025,11.5640351,-10.38174087,-1.182294228,63.57253265,30.24447485,-93.81700751
0.0205,11.89058661,-9.741167561,-2.149419049,58.98970032,36.32210926,-95.31180958
0.02075,12.22538448,-9.048129809,-3.177254673,51.96071243,42.91892473,-94.87963716
0.021,12.44877617,-8.281895266,-4.166880901,45.41518784,48.65428159,-94.06946943
0.02125,12.59034126,-7.48308231,-5.107258955,38.8558197,54.39541056,-93.25123026
0.0215,12.65229445,-6.625459584,-6.026834869,32.01414108,59.54453454,-91.55867562
0.02175,12.64425282,-5.750911726,-6.893341093,24.93976593,64.83349557,-89.7732615
0.022,12.5434152,-4.823899515,-7.719515687,17.97401237,69.29256042,-87.26657279
0.02225,12.3433467,-3.863462522,-8.479884177,11.44948101,73.08918079,-84.5386618
0.0225,12.10001375,-2.89160163,-9.208412123,4.090340614,76.90780716,-80.99814778
0.02275,11.8125054,-1.926087431,-9.886417969,-3.919271946,80.9349922,-77.01572025
0.023,11.40878869,-0.926302002,-10.48248668,-10.93913746,83.72582496,-72.7866875
0.02325,10.94554788,0.048097038,-10.99364492,-17.94467926,86.67020399,-68.72552473
0.0235,10.45885202,0.992032903,-11.45088492,-25.77954483,89.98841871,-64.20887388
0.02375,9.850984569,2.008742536,-11.8597271,-32.56161118,90.85765637,-58.29604519
0.024,9.163675041,3.010642659,-12.1743177,-38.6301651,91.0678958,-52.4377307
0.02425,8.452106446,3.995196962,-12.44730341,-45.31033325,90.92547046,-45.61513721
0.0245,7.663636046,4.962403599,-12.62603964,-51.11355972,89.89492453,-38.7813648
0.02475,6.852482111,5.876722992,-12.7292051,-57.07750702,88.90538623,-31.82787921
0.025,5.961461027,6.775809853,-12.73727088,-61.8542366,86.69068513,-24.83644853
0.02525,5.086732754,7.597470469,-12.68420322,-67.37258911,85.00119701,-17.6286079
0.0255,4.159215916,8.377243905,-12.53645982,-71.95410156,82.54005244,-10.58595088
0.02575,3.189965146,9.119783791,-12.30974894,-75.77353668,79.18056453,-3.407027846
0.026,2.172218289,9.83355399,-12.00577228,-78.56215668,74.5973719,3.964784772
0.02625,1.210544623,10.43308637,-11.64363099,-82.2851944,71.07315653,11.21203786
0.0265,0.22065831,10.97677035,-11.19742866,-85.02487183,66.80502101,18.21985082
0.02675,-0.749091142,11.44937256,-10.70028142,-87.7830658,62.35321042,25.42985538
0.027,-1.708976789,11.82762444,-10.11864765,-89.9723053,58.01251266,31.95979264
0.02725,-2.680876704,12.16864315,-9.487766449,-91.2872467,52.48435899,38.80288772
0.0275,-3.658053345,12.4563504,-8.798297056,-91.62839508,46.06069107,45.56770401
0.02775,-4.616825054,12.66409328,-8.047268224,-91.26747131,39.37588496,51.89158635
0.028,-5.556716903,12.80583077,-7.249113871,-90.17404175,32.14321762,58.03082413
0.02825,-6.437967738,12.83968002,-6.401712284,-88.94396973,25.43222753,63.5117422
0.0285,-7.282125849,12.79483047,-5.51270462,-87.09925079,18.53784615,68.56140464
0.02875,-8.049776815,12.65224637,-4.602469559,-85.40974426,12.12132163,73.28842263
