# Time (seconds),Pressure,Temp,Pressure (high-pass),Temperature (high-pass)
0.0078125,953.7826538085938,29.77166748046875,0.0,0.0
0.0234375,953.7305297851562,29.76578521728516,-0.05110597610473633,-0.005836308002468371
0.0390625,953.72998046875,29.75917053222656,-0.050646400079131126,-0.012353719677779651
0.0546875,953.729248046875,29.762115478515625,-0.0503753293378395,-0.009335267346614273
0.0703125,953.7342529296876,29.75109100341797,-0.0444843049915562,-0.02020068195642466
0.0859375,953.7283935546876,29.761016845703125,-0.04936040499171668,-0.010194567486337291
0.1015625,953.7353515625,29.7529296875,-0.04157422535945443,-0.01813889970751248
0.1171875,953.7286376953124,29.75109100341797,-0.04734496573951219,-0.019821508916187724
0.1328125,953.7445678710938,29.7532958984375,-0.030801219841805505,-0.017478984100588235
0.1484375,953.7286987304688,29.74594116210937,-0.045758829988926664,-0.024639706987866106
0.1640625,953.7171630859376,29.746681213378903,-0.056175441814616534,-0.023712939658036447
0.1796875,953.7184448242188,29.74263000488281,-0.053821560886376574,-0.027547240746674362
0.1953125,953.7054443359376,29.73932647705078,-0.06551693101971523,-0.030609746949181726
0.2109375,953.727294921875,29.725364685058597,-0.04281348677989172,-0.04422332379338556
0.2265625,953.7210693359376,29.732711791992188,-0.048081278328254484,-0.03658812141557988
0.2421875,953.7236328125,29.73565673828125,-0.0446287822001068,-0.03338033782084082
0.2578125,953.7269287109376,29.73565673828125,-0.040525600876549106,-0.03311955393161625
0.2734375,953.7333984375,29.732711791992188,-0.033390720518923445,-0.03578274631270517
0.2890625,953.733154296875,29.74189758300781,-0.032977930262177324,-0.02638916658382584
0.3046875,953.7275390625,29.741531372070312,-0.03783939189031571,-0.026546351134438595
0.3203125,953.7274780273438,29.723533630371094,-0.03716018433078716,-0.04419609210839326
0.3359375,953.7447509765624,29.72425842285156,-0.019498812551319133,-0.04313168009958446
0.3515625,953.7532348632812,29.72794342041016,-0.010799790562259659,-0.03913850533363217
0.3671875,953.7303466796876,29.72132873535156,-0.0330300059106321,-0.04539574359229448
0.3828125,953.7571411132812,29.732711791992188,-0.006113783795171912,-0.033746962834854344
0.3984375,953.7344360351562,29.729042053222656,-0.028255993523316647,-0.037124383623101664
0.4140625,953.7579345703124,29.732711791992188,-0.004664539258442346,-0.03319328044065273
0.4296875,953.7421875,29.73712158203125,-0.02001294532135489,-0.028558619382828
0.4453125,953.7539672851562,29.733078002929688,-0.008072356255638624,-0.03234749380873225
0.4609375,953.7684936523438,29.74042510986328,0.006327956030872883,-0.024805071352677288
0.4765625,953.7542114257812,29.725738525390625,-0.007798913685292064,-0.0391831272641987
0.4921875,953.7713012695312,29.726097106933597,0.009109466586892268,-0.038521228957780096
0.5078125,953.78271484375,29.72132873535156,0.020122200164905735,-0.04295140053559976
0.5234375,953.788818359375,29.73529052734375,0.025713494778415225,-0.02876312722666441
0.5390625,953.8397216796876,29.73932647705078,0.07512039292123518,-0.024533996445260442
0.5546875,953.8306884765624,29.73638916015625,0.06479642437034272,-0.02725669370432371
0.5703125,953.8638305664062,29.7198486328125,0.09602565260843221,-0.04345505525863658
0.5859375,953.8441772460938,29.73932647705078,0.07488068518080127,-0.02378988905925894
0.6015625,953.9866333007812,29.73932647705078,0.21309188166776494,-0.02360403055098459
0.6171875,953.8975830078124,29.73676300048828,0.12161890141965159,-0.025963073464161823
0.6328125,953.8638305664062,29.74189758300781,0.08615031821636876,-0.020665768359130254
0.6484375,953.9336547851562,29.740798950195312,0.1529281592912639,-0.02159436678747184
0.6640625,953.8720703125,29.74042510986328,0.08955963025539404,-0.021796580501380447
0.6796875,953.9078979492188,29.748146057128903,0.12293829691600422,-0.013965667351104827
0.6953125,953.841064453125,29.75109100341797,0.0550090039312181,-0.010934621678742928
0.7109375,953.8814086914062,29.747039794921875,0.09349087420048363,-0.014868753376596544
0.7265625,953.8948364257812,29.75255584716797,0.10483035450170064,-0.009279633152921463
0.7421875,953.8870239257812,29.74999237060547,0.09512297453090923,-0.011750585420770676
0.7578125,953.882568359375,29.76432037353516,0.08889656030976312,0.002557281434633296
0.7734375,953.8851318359376,29.774246215820312,0.08967370802724872,0.01238559931572425
0.7890625,953.8502807617188,29.77570343017578,0.053751879241758616,0.013734666689387609
0.8046875,953.908935546875,29.762474060058597,0.11021122173394815,0.0005013489427341256
0.8203125,953.8663940429688,29.784164428710938,0.0663480436513737,0.022018344801363554
0.8359375,953.864990234375,29.76946258544922,0.06367579296670556,0.00725934137136619
0.8515625,953.874267578125,29.77938842773437,0.07152827076515678,0.017050924409200974
0.8671875,953.8753051757812,29.783424377441406,0.07114856630380473,0.02092213291220446
0.8828125,953.8756713867188,29.78893280029297,0.07011800424834291,0.02622406704686142
0.8984375,953.8463134765624,29.801437377929688,0.03996399850427679,0.03842607714699042
0.9140625,953.8875732421876,29.802536010742188,0.07963736248632358,0.03921592316293143
0.9296875,953.9188842773438,29.80474090576172,0.10878143675097363,0.041097218040413
0.9453125,953.9027709960938,29.80621337890625,0.09085823058887854,0.04223711547256315
0.9609375,953.8438720703124,29.822006225585938,0.03133509963549841,0.05757660307293477
0.9765625,953.9110717773438,29.831932067871094,0.09661029872415838,0.06697508250373119
0.9921875,953.8966064453124,29.85692596435547,0.08054057281208316,0.09125047133976238
1.0078125,953.8829345703124,29.835983276367188,0.06556266855795911,0.06975850379404847
1.0234375,953.9132080078124,29.86133575439453,0.09396430711149151,0.09436792727591126
1.0390625,953.9407348632812,29.873825073242188,0.11911828831125604,0.10602242388822702
1.0546875,953.9318237304688,29.86244201660156,0.10805467199293162,0.0938999971909773
1.0703125,953.9534301757812,29.88081359863281,0.12712867360801283,0.11139445750955446
1.0859375,953.9361572265624,29.88999938964844,0.10771010477219534,0.11963821533358399
1.1015625,953.9710693359376,29.904693603515625,0.13983662402733898,0.13328295709763793
1.1171875,953.9068603515624,29.903961181640625,0.07415053731517673,0.13151498416621266
1.1328125,953.91748046875,29.904335021972656,0.0831149776570328,0.13085844305685157
1.1484375,953.91748046875,29.91645812988281,0.0814916382496449,0.14186450760007574
1.1640625,953.8930053710938,29.925277709960938,0.055902936284951465,0.14950686824321835
1.1796875,953.8897705078124,29.942176818847656,0.05163939970270803,0.165105930433608
1.1953125,953.8633422851562,29.936302185058597,0.02471877124492039,0.15798730213951373
1.2109375,953.9129638671876,29.957977294921875,0.07288839325133267,0.17825879940901856
1.2265625,953.912109375,29.971580505371094,0.07062698893355446,0.19036308790622058
1.2421875,953.9308471679688,29.98443603515625,0.0876193760058186,0.20163097224066462
1.2578125,953.8896484375,29.98296356201172,0.04551399230388142,0.19859476082194405
1.2734375,953.8727416992188,29.997299194335938,0.028048518592527216,0.21126687444970926
1.2890625,953.8896484375,30.00501251220703,0.04407722451298923,0.21726940956829566
1.3046875,953.8988037109376,30.012374877929688,0.05219280072503807,0.2228768395464904
1.3203125,953.9270629882812,30.02044677734375,0.07888074841889647,0.2291444519374224
1.3359375,953.9415893554688,30.031471252441406,0.09158275787967796,0.23829260729261748
1.3515625,953.9164428710938,30.0355224609375,0.06513869003777017,0.24045050472786045
1.3671875,953.913818359375,30.044342041015625,0.061293198273688176,0.2473226622684379
1.3828125,953.9224243164062,30.059402465820312,0.06853393742790104,0.2603332192053678
1.3984375,953.969970703125,30.063446044921875,0.11381313031563423,0.26231135457015853
1.4140625,953.896240234375,30.063446044921875,0.039299797081980614,0.2602620471125796
1.4296875,953.9470825195312,30.086593627929688,0.08838149469454493,0.281195492385077
1.4453125,953.8907470703124,30.083663940429688,0.031420146150026085,0.276091853284413
1.4609375,953.967529296875,30.09064483642578,0.1060890451205978,0.28086124342675234
1.4765625,953.9127807617188,30.096519470214844,0.05033776562913772,0.28449575317506515
1.4921875,953.8917846679688,30.10828399658203,0.028768592350274957,0.2939457461083279
1.5078125,954.0428466796876,30.112693786621094,0.17631828758339907,0.2960246335212382
1.5234375,953.9029541015624,30.136947631835938,0.03571426982034609,0.31777630312095795
