Time(Seconds), Inputs 
0.0,0.1696058511734008
1.0,0.2518568933010101
2.0,0.2954379320144653
3.0,0.3312684595584869
4.0,0.3652450740337372
5.0,0.3947706818580627
6.0,0.4227384328842163
7.0,0.4465463161468506
8.0,0.4699398577213287
9.0,0.4923021495342254
10.0,0.5122342705726624
11.0,0.5314620137214661
12.0,0.5506886839866638
13.0,0.5677127838134766
14.0,0.5831342935562134
15.0,0.5974937081336975
16.0,0.6099088191986084
17.0,0.6223229169845581
18.0,0.6381497979164124
19.0,0.6502022743225098
20.0,0.661450982093811
21.0,0.6726996898651123
22.0,0.6818122863769531
23.0,0.6898906826972961
24.0,0.6983624696731567
25.0,0.7068342566490173
26.0,0.7153060436248779
27.0,0.724781334400177
28.0,0.7313286662101746
29.0,0.7378759980201721
30.0,0.7444243431091309
31.0,0.7511892318725586
32.0,0.7582700848579407
33.0,0.7653509974479675
34.0,0.7693955898284912
35.0,0.7730329036712646
36.0,0.7776299715042114
37.0,0.7822279930114746
38.0,0.7868250608444214
39.0,0.7914230823516846
40.0,0.7961264252662659
41.0,0.8008476495742798
42.0,0.8055698871612549
43.0,0.8100576400756836
44.0,0.8142046332359314
45.0,0.8184489607810974
46.0,0.822692334651947
47.0,0.826936662197113
48.0,0.8309653997421265
49.0,0.8345043659210205
50.0,0.8380423188209534
51.0,0.8415812849998474
52.0,0.845145046710968
53.0,0.849377453327179
54.0,0.8523222804069519
55.0,0.8544355034828186
56.0,0.8565497398376465
57.0,0.8597310185432434
58.0,0.8632718920707703
59.0,0.8668128252029419
60.0,0.8703528046607971
61.0,0.8742315173149109
62.0,0.8784738779067993
63.0,0.8827162384986877
64.0,0.8869595527648926
65.0,0.8910539150238037
66.0,0.8941179513931274
67.0,0.896319568157196
68.0,0.8985212445259094
69.0,0.900722861289978
70.0,0.9041555523872375
71.0,0.9076944589614868
72.0,0.9112343788146972
73.0,0.9147733449935912
74.0,0.91761976480484
75.0,0.920095682144165
76.0,0.922570526599884
77.0,0.9250463843345642
78.0,0.9285485744476318
79.0,0.9337347745895386
80.0,0.9367849230766296
81.0,0.9385851621627808
82.0,0.9405404329299928
83.0,0.9437078237533568
84.0,0.9468761682510376
85.0,0.9500434994697572
86.0,0.9532108902931212
87.0,0.9563961029052734
88.0,0.9595843553543092
89.0,0.9627725481987
90.0,0.9659608006477356
91.0,0.9699050784111024
92.0,0.97445547580719
93.0,0.9784911274909972
94.0,0.9808140397071838
95.0,0.9832769632339478
96.0,0.9861015677452089
97.0,0.9889261722564696
98.0,0.9917517304420472
99.0,0.994576334953308
100.0,0.4930803656973501
101.0,0.1847253292798996
102.0,0.2589963674545288
103.0,0.3048217892646789
104.0,0.3376916050910949
105.0,0.3695559799671173
106.0,0.3964487314224243
107.0,0.4225009977817535
108.0,0.4482283294200897
109.0,0.4702875912189483
110.0,0.491268903017044
111.0,0.5117613673210144
112.0,0.5311768651008606
113.0,0.5471199750900269
114.0,0.5644271969795227
115.0,0.5800732374191284
116.0,0.5946323871612549
117.0,0.6102317571640015
118.0,0.6239731907844543
119.0,0.6360048055648804
120.0,0.6480354070663452
121.0,0.6588101983070374
122.0,0.6692144274711609
123.0,0.6796185970306396
124.0,0.6900228261947632
125.0,0.7004269957542419
126.0,0.7054303884506226
127.0,0.7129663228988647
128.0,0.7205021977424622
129.0,0.7280381321907043
130.0,0.7363499402999878
131.0,0.7444064617156982
132.0,0.7497029304504395
133.0,0.7549993991851807
134.0,0.760459840297699
135.0,0.7662312388420105
136.0,0.7720016241073608
137.0,0.7777730226516724
138.0,0.7845925688743591
139.0,0.7899923920631409
140.0,0.7945407629013062
141.0,0.7990891337394714
142.0,0.8036385178565979
143.0,0.8076324462890625
144.0,0.8115628361701965
145.0,0.8154922723770142
146.0,0.819421648979187
147.0,0.82563316822052
148.0,0.8302302360534668
149.0,0.8330637812614441
150.0,0.8358963131904602
151.0,0.8388897776603699
152.0,0.8421227335929871
153.0,0.8453556895256042
154.0,0.8485885858535767
155.0,0.8518831133842468
156.0,0.855488657951355
157.0,0.8590941429138184
158.0,0.8626996278762817
159.0,0.8663051724433899
160.0,0.873618483543396
161.0,0.876986563205719
162.0,0.8803545832633972
163.0,0.8837236762046814
164.0,0.8867549300193787
165.0,0.8896341323852539
166.0,0.8925133943557739
167.0,0.8953936100006104
168.0,0.8979390263557434
169.0,0.9000939726829529
170.0,0.9022499322891236
171.0,0.904404878616333
172.0,0.9073516726493835
173.0,0.9130426049232484
174.0,0.916475236415863
175.0,0.9196197390556335
176.0,0.922764241695404
177.0,0.9263628125190736
178.0,0.9299682974815368
179.0,0.9335748553276062
180.0,0.9371803402900696
181.0,0.9402284622192384
182.0,0.9431027173995972
183.0,0.9459760189056396
184.0,0.9488502740859984
185.0,0.9519302248954772
186.0,0.9551949501037598
187.0,0.958415985107422
188.0,0.9616141319274902
189.0,0.964619517326355
190.0,0.9671361446380616
191.0,0.9696517586708068
192.0,0.9721673727035522
193.0,0.9747187495231628
194.0,0.9779466986656188
195.0,0.981174647808075
196.0,0.9844026565551758
197.0,0.9876306056976318
198.0,0.991316556930542
199.0,0.9951128363609314
200.0,0.998910129070282
201.0,0.4975195772422809
202.0,0.2287464886903762
203.0,0.2880192697048187
204.0,0.3239511251449585
205.0,0.3528875708580017
206.0,0.3769577443599701
207.0,0.3997383117675781
208.0,0.4192789793014526
209.0,0.4388196468353271
210.0,0.4571899473667145
211.0,0.4753227829933166
212.0,0.4920587539672851
213.0,0.5072696208953857
214.0,0.5224804878234863
215.0,0.5354599356651306
216.0,0.5502525568008423
217.0,0.5650461316108704
218.0,0.5782789587974548
219.0,0.5906920433044434
220.0,0.6031051874160767
221.0,0.6150434017181396
222.0,0.6252896189689636
223.0,0.6359968185424805
224.0,0.6467030644416809
225.0,0.6572344899177551
226.0,0.666968047618866
227.0,0.6767005920410156
228.0,0.6864342093467712
229.0,0.6961667537689209
230.0,0.7053827047348022
231.0,0.7136439085006714
232.0,0.7219050526618958
233.0,0.7301662564277649
234.0,0.7384274005889893
235.0,0.7454556226730347
236.0,0.751362144947052
237.0,0.7572686672210693
238.0,0.7642133831977844
239.0,0.7712187170982361
240.0,0.7782250642776489
241.0,0.7851887345314026
242.0,0.7906660437583923
243.0,0.7961443066596985
244.0,0.8016216158866882
245.0,0.8075231909751892
246.0,0.8140347599983215
247.0,0.8205463290214539
248.0,0.8270578980445862
249.0,0.8314870595932007
250.0,0.8356846570968628
251.0,0.8398823142051697
252.0,0.8440799713134766
253.0,0.8487226963043213
254.0,0.8534121513366699
255.0,0.8581016063690186
256.0,0.8627910614013672
257.0,0.8674805164337158
258.0,0.8712340593338013
259.0,0.8734664916992188
260.0,0.8761698603630066
261.0,0.8798210620880127
262.0,0.8834713101387024
263.0,0.8871225118637085
264.0,0.8907727003097534
265.0,0.8944239616394043
266.0,0.8980741500854492
267.0,0.901724338531494
268.0,0.9068082571029664
269.0,0.9122120141983032
270.0,0.9153575301170348
271.0,0.9180837869644164
272.0,0.9208099842071532
273.0,0.9235362410545348
274.0,0.9262624979019164
275.0,0.9290165305137634
276.0,0.931854009628296
277.0,0.9346925616264344
278.0,0.9375300407409668
279.0,0.9403685331344604
280.0,0.9432060718536376
281.0,0.9460445642471312
282.0,0.9488821029663086
283.0,0.954279899597168
284.0,0.9573469161987304
285.0,0.959441304206848
286.0,0.9615366458892822
287.0,0.9636309742927552
288.0,0.9657263159751892
289.0,0.9678207039833068
290.0,0.9699865579605104
291.0,0.9724018573760986
292.0,0.9748170971870422
293.0,0.9772313833236694
294.0,0.979646623134613
295.0,0.9820609092712402
296.0,0.9844761490821838
297.0,0.9868913888931274
298.0,0.9896365404129028
299.0,0.9925604462623596
300.0,0.9954834580421448
301.0,0.9984073638916016
302.0,0.2797086514590847
303.0,0.2411556243896484
304.0,0.3046787083148956
305.0,0.341544508934021
306.0,0.3706429004669189
307.0,0.3953787088394165
308.0,0.4174628257751465
309.0,0.4372439086437225
310.0,0.4570250213146209
311.0,0.4748131036758423
312.0,0.4924322962760925
313.0,0.5092357993125916
314.0,0.5252445340156555
315.0,0.5416982769966125
316.0,0.5559107065200806
317.0,0.5694852471351624
318.0,0.5830608010292053
319.0,0.5955921411514282
320.0,0.6075640916824341
321.0,0.6195371150970459
322.0,0.6323943138122559
323.0,0.6429614424705505
324.0,0.6535295844078064
325.0,0.6640967726707458
326.0,0.6745069026947021
327.0,0.6841083765029907
328.0,0.6937097907066345
329.0,0.7031691670417786
330.0,0.7118575572967529
331.0,0.7203929424285889
332.0,0.7288190126419067
333.0,0.7372450828552246
334.0,0.7456701993942261
335.0,0.7540963292121887
336.0,0.7603972554206848
337.0,0.766528308391571
338.0,0.7729981541633606
339.0,0.7794689536094666
340.0,0.7859387993812561
341.0,0.7924086451530457
342.0,0.7988795042037964
343.0,0.8051973581314087
344.0,0.8109836578369141
345.0,0.8163208365440369
346.0,0.8216580748558044
347.0,0.826995313167572
348.0,0.8323324918746948
349.0,0.837668776512146
350.0,0.8430059552192688
351.0,0.8441803455352783
352.0,0.8485389351844788
353.0,0.8528985381126404
354.0,0.8572571277618408
355.0,0.8616157174110413
356.0,0.8659753203392029
357.0,0.8703339099884033
358.0,0.8746935129165649
359.0,0.8786795139312744
360.0,0.8826218247413635
361.0,0.8863744139671326
362.0,0.8893539905548096
363.0,0.8923335671424866
364.0,0.8953131437301636
365.0,0.8982927203178406
366.0,0.9014779925346376
367.0,0.9047963619232178
368.0,0.9081157445907592
369.0,0.9114341139793396
370.0,0.9147534370422364
371.0,0.9180718660354614
372.0,0.9213911890983582
373.0,0.9263836741447448
374.0,0.9304660558700562
375.0,0.93313866853714
376.0,0.9358102679252625
377.0,0.938481867313385
378.0,0.9411534667015076
379.0,0.9438250064849854
380.0,0.9464976191520692
381.0,0.948591947555542
382.0,0.950663447380066
383.0,0.9527339935302734
384.0,0.9548054933547974
385.0,0.9568769931793212
386.0,0.9589484930038452
387.0,0.9610199928283693
388.0,0.9649076461791992
389.0,0.969900131225586
390.0,0.9729164838790894
391.0,0.9754231572151184
392.0,0.9779298305511476
393.0,0.9804365038871764
394.0,0.9829431176185608
395.0,0.9852342009544371
396.0,0.987100064754486
397.0,0.9889649152755736
398.0,0.9908307194709778
399.0,0.9926955699920654
400.0,0.9945614337921144
401.0,0.996426284313202
402.0,0.9982921481132508
403.0,0.2881548635448115
404.0,0.2630698382854461
405.0,0.3227896988391876
406.0,0.3571080863475799
407.0,0.3835607171058655
408.0,0.4049821496009826
409.0,0.4245685040950775
410.0,0.442803680896759
411.0,0.4599837362766266
412.0,0.4767663776874542
413.0,0.4907512664794922
414.0,0.5062333941459656
415.0,0.5211601257324219
416.0,0.5341981649398804
417.0,0.5472372174263
418.0,0.5602752566337585
419.0,0.571256697177887
420.0,0.5818735361099243
421.0,0.5924903154373169
422.0,0.6054012179374695
423.0,0.6154686212539673
424.0,0.6255360245704651
425.0,0.6356043815612793
426.0,0.6456717848777771
427.0,0.6542012095451355
428.0,0.6624365448951721
429.0,0.6706728935241699
430.0,0.6789092421531677
431.0,0.6892886161804199
432.0,0.6974434852600098
433.0,0.705389678478241
434.0,0.7133349180221558
435.0,0.7212801575660706
436.0,0.7292263507843018
437.0,0.7360002398490906
438.0,0.7420259714126587
439.0,0.7480517029762268
440.0,0.7544628977775574
441.0,0.7616451382637024
442.0,0.7688273191452026
443.0,0.7758138179779053
444.0,0.7817829251289368
445.0,0.7877529859542847
446.0,0.7937231063842773
447.0,0.7996922135353088
448.0,0.8056623339653015
449.0,0.8117406964302063
450.0,0.8178766965866089
451.0,0.8225135207176208
452.0,0.8271492719650269
453.0,0.8317860960960388
454.0,0.836422860622406
455.0,0.8410586714744568
456.0,0.845695436000824
457.0,0.8503322601318359
458.0,0.8553942441940308
459.0,0.8610384464263916
460.0,0.8649768233299255
461.0,0.8689161539077759
462.0,0.872854471206665
463.0,0.8767927885055542
464.0,0.8807311654090881
465.0,0.8846704959869385
466.0,0.8886088132858276
467.0,0.8925392031669617
468.0,0.8964368104934692
469.0,0.9003344178199768
470.0,0.9041674733161926
471.0,0.9072394371032716
472.0,0.9103114008903505
473.0,0.9133833646774292
474.0,0.9164553880691528
475.0,0.9195273518562316
476.0,0.9225993156433104
477.0,0.9256733059883118
478.0,0.9287482500076294
479.0,0.9318222403526306
480.0,0.9348962306976318
481.0,0.9379711747169496
482.0,0.9410451650619508
483.0,0.9441190958023072
484.0,0.9467698335647584
485.0,0.9482173919677734
486.0,0.9509108662605286
487.0,0.9536052942276
488.0,0.9562987685203552
489.0,0.9589921832084656
490.0,0.961686670780182
491.0,0.9643800854682922
492.0,0.9670745134353638
493.0,0.9697679877281188
494.0,0.9724704027175904
495.0,0.9752830266952516
496.0,0.9780957102775574
497.0,0.9809083938598632
498.0,0.983720064163208
499.0,0.986532747745514
500.0,0.9892292022705078
501.0,0.9911685585975648
502.0,0.9931079149246216
503.0,0.9950472712516784
504.0,0.2330128300665562
505.0,0.2306918054819107
506.0,0.2913664579391479
507.0,0.3276500403881073
508.0,0.3566927909851074
509.0,0.3819501996040344
510.0,0.405648797750473
511.0,0.4245695173740387
512.0,0.443956196308136
513.0,0.4624993503093719
514.0,0.4808209836483001
515.0,0.4972211122512817
516.0,0.5126734375953674
517.0,0.5281247496604919
518.0,0.5409859418869019
519.0,0.5536295771598816
520.0,0.5680704712867737
521.0,0.581091582775116
522.0,0.5934669971466064
523.0,0.605841338634491
524.0,0.6179067492485046
525.0,0.6293243169784546
526.0,0.6407419443130493
527.0,0.6508480906486511
528.0,0.6600610613822937
529.0,0.6697280406951904
530.0,0.6793940663337708
531.0,0.6890611052513123
532.0,0.698728084564209
533.0,0.706165611743927
534.0,0.7138356566429138
535.0,0.7222220301628113
536.0,0.730608344078064
537.0,0.7389947175979614
538.0,0.7464560866355896
539.0,0.7535121440887451
540.0,0.7605681419372559
541.0,0.7675853967666626
542.0,0.773733377456665
543.0,0.7798812985420227
544.0,0.7858762145042419
545.0,0.7915631532669067
546.0,0.7972491383552551
547.0,0.8029350638389587
548.0,0.8086210489273071
549.0,0.8144649267196655
550.0,0.8203476071357727
551.0,0.8262302875518799
552.0,0.8304348587989807
553.0,0.8345788717269897
554.0,0.8387228846549988
555.0,0.8428658843040466
556.0,0.8471996188163757
557.0,0.851674497127533
558.0,0.856148362159729
559.0,0.8606231808662415
560.0,0.8650970458984375
561.0,0.8693990111351013
562.0,0.8727521300315857
563.0,0.8763169050216675
564.0,0.8802810907363892
565.0,0.8842452764511108
566.0,0.8882094025611877
567.0,0.8921746015548706
568.0,0.8961387872695923
569.0,0.9001029133796692
570.0,0.9040045142173768
571.0,0.9071828126907348
572.0,0.910361111164093
573.0,0.9135085940361024
574.0,0.9166431427001952
575.0,0.9197777509689332
576.0,0.9229112863540648
577.0,0.9260458946228028
578.0,0.9286370277404784
579.0,0.9311386942863464
580.0,0.9336404204368592
581.0,0.936142086982727
582.0,0.9386447668075562
583.0,0.9411464929580688
584.0,0.9436481595039368
585.0,0.94768089056015
586.0,0.95278662443161
587.0,0.9553439617156982
588.0,0.9572902917861938
589.0,0.9592376351356506
590.0,0.9611839056015016
591.0,0.9631302356719972
592.0,0.9652802348136902
593.0,0.9677978157997132
594.0,0.9703144431114196
595.0,0.9728320240974426
596.0,0.9753496050834656
597.0,0.9778672456741332
598.0,0.9803838133811952
599.0,0.9829202890396118
600.0,0.9855799674987792
601.0,0.9882396459579468
602.0,0.9908993244171144
603.0,0.993558943271637
604.0,0.9962186217308044
605.0,0.2910547225971836
606.0,0.1113921701908111
607.0,0.2015944123268127
608.0,0.2549090087413788
609.0,0.2986966967582702
610.0,0.3363006711006164
611.0,0.3715976774692535
612.0,0.3999370038509369
613.0,0.4271298348903656
614.0,0.4536996781826019
615.0,0.4755006432533264
616.0,0.4971148073673248
617.0,0.5136768817901611
618.0,0.5316129922866821
619.0,0.5481492877006531
620.0,0.562802791595459
621.0,0.5759997963905334
622.0,0.5877124667167664
623.0,0.5983372330665588
624.0,0.6093018054962158
625.0,0.6202653646469116
626.0,0.6277674436569214
627.0,0.6361438632011414
628.0,0.6445193290710449
629.0,0.6527854204177856
630.0,0.6609800457954407
631.0,0.667682409286499
632.0,0.6734607219696045
633.0,0.6801640391349792
634.0,0.6867879033088684
635.0,0.6929000616073608
636.0,0.6990122199058533
637.0,0.7049634456634521
638.0,0.7106484174728394
639.0,0.7160740494728088
640.0,0.7208698391914368
641.0,0.7253257632255554
642.0,0.7297807335853577
643.0,0.7347593307495117
644.0,0.7397875189781189
645.0,0.7448634505271912
646.0,0.7501540184020996
647.0,0.754403293132782
648.0,0.758058488368988
649.0,0.7625213861465454
650.0,0.7669843435287476
651.0,0.7714542150497437
652.0,0.7759270668029785
653.0,0.7803999185562134
654.0,0.7864693403244019
655.0,0.7925626635551453
656.0,0.7952680587768555
657.0,0.7997289896011353
658.0,0.8041908740997314
659.0,0.8086468577384949
660.0,0.8130988478660583
661.0,0.8175508379936218
662.0,0.8215835690498352
663.0,0.8254930973052979
664.0,0.8294731378555298
665.0,0.8350468277931213
666.0,0.8394908905029297
667.0,0.8426006436347961
668.0,0.846510112285614
669.0,0.8504196405410767
670.0,0.8539993166923523
671.0,0.8573326468467712
672.0,0.8606668710708618
673.0,0.8644651174545288
674.0,0.8683607578277588
675.0,0.8723984360694885
676.0,0.8778926730155945
677.0,0.8828811645507812
678.0,0.8866326808929443
679.0,0.8894125819206238
680.0,0.892191469669342
681.0,0.8960075974464417
682.0,0.9004566073417664
683.0,0.9049056172370912
684.0,0.9093695282936096
685.0,0.9138354659080504
686.0,0.918333113193512
687.0,0.923008680343628
688.0,0.9264155030250548
689.0,0.9298888444900512
690.0,0.9337964057922364
691.0,0.9377029538154602
692.0,0.942368507385254
693.0,0.9473987221717834
694.0,0.9524289965629578
695.0,0.9558457136154176
696.0,0.9591760039329528
697.0,0.964134693145752
698.0,0.9695414900779724
699.0,0.9734659194946288
700.0,0.9773734211921692
701.0,0.9812631011009216
