Time (seconds),Left,Center,Up,Right,Down
4.748235,0.0,0.0,0.0,0.0,0.0
4.7982981,0.0,0.0,0.0,0.0,0.0
4.8480523,0.0,0.0,0.0,0.0,0.0
4.8977256,0.0,0.0,0.0,0.0,0.0
4.948127,0.0,0.0,0.0,0.0,0.0
4.9979494,0.0,0.0,0.0,0.0,0.0
5.0472794,0.0,0.0,0.0,0.0,0.0
5.097317,0.0,0.0,0.0,0.0,0.0
5.1468525,0.0,0.0,0.0,0.0,0.0
5.1961713,0.0,0.0,0.0,0.0,0.0
5.2460921,0.0,0.0,0.0,0.0,0.0
5.2957199,0.0,0.0,0.0,0.0,0.0
5.3457236,0.0,0.0,0.0,0.0,0.0
5.3955278,0.0,0.0,0.0,0.0,0.0
5.4453869,0.0,0.0,0.0,0.0,0.0
5.4947577,0.0,0.0,0.0,0.0,0.0
5.5452182,0.0,0.0,0.0,0.0,0.0
5.594234,0.0,0.0,0.0,0.0,0.0
5.6449091,0.0,0.0,0.6066667,0.0,0.0
5.6945214,0.0,0.0777778,1.12,0.0,0.0
5.7442002,0.4977778,0.8333333,1.1844444,0.3022222,0.0
5.794312,1.0355556,1.1799999,1.1933334,0.9288889,0.1177778
5.8443527,1.0755556,1.2244444,0.2444444,1.0444444,1.1911111
5.8942592,0.2844445,0.36,0.0,0.2688889,1.3733333
5.9438658,0.0,0.0,0.0,0.0,0.2444444
5.9941413,0.0,0.0,0.0,0.0,0.0
6.0437207,0.0,0.0,0.0,0.0,0.0
6.0933177,0.0,0.0,0.0,0.0,0.0
6.1431837,0.0,0.0,0.0,0.0,0.0
6.1933746,0.0,0.0,0.0,0.0,0.0
6.2422028,0.0,0.0,0.0,0.0,0.0
6.2924416,0.0,0.0,0.0,0.0,0.0
6.3424816,0.0,0.0,0.0,0.0,0.0
6.3914895,0.0,0.0,0.0,0.0,0.0
6.4420311,0.0,0.0,0.0,0.0,0.0
6.4914498,0.0,0.0,0.0,0.0,0.0
6.5413353,0.0,0.0,0.0,0.0,0.0
6.5912876,0.0,0.0,0.0,0.0,0.0
6.6407094,0.0,0.0,0.7866667,0.0,0.0
6.6912868,0.6266667,0.96,0.9488889,0.9177778,0.4177778
6.7402952,0.1422222,0.2844445,0.1222222,0.2822222,0.5888889
6.7907362,0.0,0.0,0.0,0.0,0.08
6.8402431,0.0,0.0,0.0,0.0,0.0
6.8902662,0.0,0.0,0.0,0.0,0.0
6.939847,0.0,0.0,0.0,0.0,0.0
6.9898047,0.0,0.0,0.0,0.0,0.0
7.0400577,0.0,0.0,0.0,0.0,0.0
7.0896294,0.0,0.0,0.0,0.0,0.0
7.1391423,0.0,0.0,0.0,0.0,0.0
7.1885564,0.0,0.0,0.0,0.0,0.0
7.2390826,0.0,0.0,0.0,0.0,0.0
7.2881677,0.0,0.0,0.0,0.0,0.0
7.3379402,0.0,0.0,0.0,0.0,0.0
7.3879416,0.0,0.0,0.0,0.0,0.0
7.4380932,0.0,0.0,0.0,0.0,0.0
7.4875214,0.0,0.0,0.0,0.0,0.0
7.5369964,0.0,0.0,0.8044444,0.0,0.0
7.5872469,0.2866667,0.8511111,1.1444445,0.5266666,0.0
7.6375475,0.5022222,1.1799999,0.4133333,1.1511111,0.9533333
7.6876521,0.0844444,0.1933333,0.0,0.2155555,0.5355555
7.7370954,0.0,0.0,0.0,0.0,0.0777778
7.7869253,0.0,0.0,0.0,0.0,0.0
7.8370714,0.0,0.0,0.0,0.0,0.0
7.8864059,0.0,0.0,0.0,0.0,0.0
7.9360206,0.0,0.0,0.0,0.0,0.0
7.9857585,0.0,0.0,0.0,0.0,0.0
8.035779,0.0,0.0,0.0,0.0,0.0
8.0857801,0.0,0.0,0.0,0.0,0.0
8.1350203,0.0,0.0,0.0,0.0,0.0
8.1846929,0.0,0.0,0.0,0.0,0.0
8.2350931,0.0,0.0,0.0,0.0,0.0
8.2841094,0.0,0.0,0.0,0.0,0.0
8.3348415,0.0,0.0,0.0,0.0,0.0
8.3839009,0.0,0.0,0.0,0.0,0.0
8.4342573,0.0,0.0,0.0,0.0,0.0
8.4836731,0.0,0.0,0.0,0.0,0.0
8.533632,0.0,0.0,0.0,0.0,0.0
8.5834408,0.0,0.0,0.0,0.0,0.0
8.632992,0.0,0.0,0.0,0.0,0.0
8.6826026,0.0,0.0,0.0,0.0,0.0
8.7327445,0.0,0.0,0.0,0.0,0.0
8.7827995,0.12,0.0,1.0511111,0.0,0.0
8.832546,0.1311111,0.0,1.1755556,0.0,0.0
8.882293,0.6044444,0.4222222,1.1911111,0.0711111,0.0
8.931963,1.12,1.1266667,1.1911111,0.5955555,0.0
8.9816613,0.8955556,0.7822222,0.3311111,0.3688889,1.1733333
9.0318222,0.12,0.1066667,0.0,0.0,0.1822222
9.0815849,0.0,0.0,0.0,0.0,0.0
9.1312885,0.0,0.0,0.0,0.0,0.0
9.1809926,0.0,0.0,0.0,0.0,0.0
9.2312009,0.0,0.0,0.0,0.0,0.0
9.2806063,0.0,0.0,0.0,0.0,0.0
9.3309121,0.0,0.0,0.0,0.0,0.0
9.3804946,0.0,0.0,0.0,0.0,0.0
9.4305623,0.0,0.0,0.0,0.0,0.0
9.4801683,0.0,0.0,0.0,0.0,0.0
9.5293911,0.0,0.0,0.0,0.0,0.0
9.5795639,0.0,0.0,0.0,0.0,0.0
9.6292148,0.0,0.0,0.0,0.0,0.0
9.6793356,0.0,0.0,0.0,0.0,0.0
9.7288799,0.0,0.0,0.0,0.0,0.0
9.7782757,0.0,0.0,0.0644444,0.0,0.0
9.8278525,0.0,0.0,0.8733333,0.0,0.0
9.8785524,0.0,0.0822222,1.1533333,0.0,0.0
9.9281597,0.4466667,1.0044445,1.1866666,0.9911111,0.0666667
9.9781535,0.2311111,0.6311111,0.3177778,0.7933334,1.2288889
10.0283675,0.0,0.0866667,0.0,0.1066667,0.1688889
10.0781152,0.0,0.0,0.0,0.0,0.0
10.1274877,0.0,0.0,0.0,0.0,0.0
10.1778753,0.0,0.0,0.0,0.0,0.0
10.2269938,0.0,0.0,0.0,0.0,0.0
10.2768605,0.0,0.0,0.0,0.0,0.0
10.326308,0.0,0.0,0.0,0.0,0.0
10.3760931,0.0,0.0,0.0,0.0,0.0
10.4263046,0.0,0.0,0.0,0.0,0.0
10.4759808,0.0,0.0,0.0,0.0,0.0
10.5250139,0.0,0.0,0.0,0.0,0.0
10.5755026,0.0,0.0,0.0,0.0,0.0
10.6252005,0.0,0.0,0.0,0.0,0.0
10.6746597,0.0,0.0,0.0,0.0,0.0
10.724973,0.0,0.0,0.0,0.0,0.0
10.7751369,0.0,0.0,0.0,0.0,0.0
10.8244042,0.0,0.0,0.1155556,0.0,0.0
10.8746097,0.0,0.0,0.8911111,0.0,0.0
10.9237776,0.3266667,0.7088889,1.1533333,0.5911111,0.0
10.9738832,0.9422222,1.16,1.1844444,1.1577778,0.8488889
11.0236442,0.4066667,0.8066667,0.22,1.0888889,1.3266667
11.0741181,0.0,0.1088889,0.0,0.1488889,0.2733333
11.1235077,0.0,0.0,0.0,0.0,0.0
11.1735733,0.0,0.0,0.0,0.0,0.0
11.2233095,0.0,0.0,0.0,0.0,0.0
11.2729533,0.0,0.0,0.0,0.0,0.0
11.3227177,0.0,0.0,0.0,0.0,0.0
11.3726249,0.0,0.0,0.0,0.0,0.0
11.4221876,0.0,0.0,0.0,0.0,0.0
11.4722657,0.0,0.0,0.0,0.0,0.0
11.5223644,0.0,0.0,0.0,0.0,0.0
11.5717332,0.0,0.0,0.0,0.0,0.0
11.6217523,0.0,0.0,0.0,0.0,0.0
11.6713352,0.0,0.0,0.1355556,0.0,0.0
11.7215877,0.0,0.0,0.8533334,0.0,0.0
11.7711761,0.6622222,0.96,1.1488889,0.9244444,0.0
11.8209012,0.4711111,0.6177778,0.2444444,0.6266667,1.2266667
11.8707042,0.0644444,0.0822222,0.0,0.0866667,0.1777778
11.9208124,0.0,0.0,0.0,0.0,0.0
11.9703333,0.0,0.0,0.0,0.0,0.0
12.0206938,0.0,0.0,0.0,0.0,0.0
12.0704658,0.0,0.0,0.0,0.0,0.0
12.1194465,0.0,0.0,0.0,0.0,0.0
12.1698315,0.0,0.0,0.0,0.0,0.0
12.2200398,0.0,0.0,0.0,0.0,0.0
12.2694278,0.0,0.0,0.0,0.0,0.0
12.318728,0.0,0.0,0.0,0.0,0.0
12.3690319,0.0,0.0,0.0,0.0,0.0
12.418704,0.0,0.0,0.0,0.0,0.0
12.4679871,0.0,0.0,0.0,0.0,0.0
12.5184689,0.0,0.0,0.0,0.0,0.0
12.5679777,0.1444445,0.5022222,0.9622222,0.4844444,0.0
12.617985,0.4711111,0.5422222,0.2866667,0.5444444,1.0733334
12.6678603,0.0,0.0733333,0.0,0.0733333,0.1444445
12.7176895,0.0,0.0,0.0,0.0,0.0
12.766686,0.0,0.0,0.0,0.0,0.0
12.8168483,0.0,0.0,0.0,0.0,0.0
12.866451,0.0,0.0,0.0,0.0,0.0
12.9165983,0.0,0.0,0.0,0.0,0.0
12.9665587,0.0,0.0,0.0,0.0,0.0
13.01652,0.0,0.0,0.0,0.0,0.0
13.0662055,0.0,0.0,0.0,0.0,0.0
13.1155968,0.0,0.0,0.0,0.0,0.0
13.1652391,0.0,0.0,0.0,0.0,0.0
13.2155106,0.0,0.0,0.0,0.0,0.0
13.2653286,0.0,0.0,0.0,0.0,0.0
13.3145673,0.0,0.0,0.0,0.0,0.0
13.3648734,0.0,0.0,0.0,0.0,0.0
13.4143496,0.0,0.0,0.0,0.0,0.0
13.4636884,0.0,0.0,0.0,0.0,0.0
13.5138388,0.0,0.0,0.0,0.0,0.0
13.5640321,0.0,0.0,0.0,0.0,0.0
13.6133437,0.2111111,0.6177778,0.9733334,0.6355556,0.0
13.663363,0.1111111,0.2377778,0.1288889,0.2444444,0.5288889
13.7127621,0.0,0.0,0.0,0.0,0.0711111
13.7631009,0.0,0.0,0.0,0.0,0.0
13.812571,0.0,0.0,0.0,0.0,0.0
13.8619919,0.0,0.0,0.0,0.0,0.0
13.9125638,0.0,0.0,0.0,0.0,0.0
13.9624441,0.0,0.0,0.0,0.0,0.0
14.0114577,0.0,0.0,0.0,0.0,0.0
14.0612969,0.0,0.0,0.0,0.0,0.0
14.1108038,0.0,0.0,0.0,0.0,0.0
14.1615911,0.0,0.0,0.0,0.0,0.0
14.2110131,0.0,0.0,0.0,0.0,0.0
14.26016,0.0,0.0,0.0,0.0,0.0
14.3103232,0.0,0.0,0.0,0.0,0.0
14.3606029,0.0,0.0,0.0,0.0,0.0
14.4100845,0.0,0.0,0.0,0.0,0.0
14.4600701,0.0,0.0,0.7377778,0.0,0.0
14.5095253,0.8333333,1.0022222,0.5755556,0.9755555,0.7155555
14.5594642,0.1266667,0.1444445,0.0733333,0.1333333,0.2888889
14.6092989,0.0,0.0,0.0,0.0,0.0
14.6589882,0.0,0.0,0.0,0.0,0.0
14.7083848,0.0,0.0,0.0,0.0,0.0
14.7585006,0.0,0.0,0.0,0.0,0.0
14.808769,0.0,0.0,0.0,0.0,0.0
14.8581967,0.0,0.0,0.0,0.0,0.0
14.9077654,0.0,0.0,0.0,0.0,0.0
14.9576223,0.0,0.0,0.0,0.0,0.0
15.0069883,0.0,0.0,0.0,0.0,0.0
15.0573373,0.0,0.0,0.0,0.0,0.0
15.1073189,0.0,0.0,0.0,0.0,0.0
15.1568968,0.0,0.0,0.2244444,0.0,0.0
15.2064404,0.36,0.7,1.0666667,0.6355556,0.0
15.2570443,0.3577778,0.7,0.3,0.8355556,1.1222222
15.3066511,0.0,0.0911111,0.0,0.1111111,0.1822222
15.3565369,0.0,0.0,0.0,0.0,0.0
15.4061651,0.0,0.0,0.0,0.0,0.0
15.4556558,0.0,0.0,0.0,0.0,0.0
15.5055506,0.0,0.0,0.0,0.0,0.0
15.555299,0.0,0.0,0.0,0.0,0.0
15.6055193,0.0,0.0,0.0,0.0,0.0
15.6547008,0.0,0.0,0.0,0.0,0.0
15.7045033,0.0,0.0,0.0,0.0,0.0
15.7544959,0.0,0.0,0.0,0.0,0.0
15.8046403,0.0,0.0,0.0,0.0,0.0
15.8544574,0.0,0.0,0.0,0.0,0.0
15.9036322,0.0,0.0,0.0,0.0,0.0
15.9539254,0.0,0.0,0.0,0.0,0.0
16.0035849,0.0,0.0,0.0,0.0,0.0
16.0522211,0.0,0.0,0.0,0.0,0.0
16.1028869,0.0,0.0,0.0,0.0,0.0
16.1524906,0.0,0.0,0.0,0.0,0.0
16.2025924,0.0,0.0,0.12,0.0,0.0
16.2521756,0.0,0.0,0.8466667,0.0,0.0
16.3016381,0.0,0.0,1.1444445,0.0,0.0
16.3516037,0.1755556,0.6355556,1.1822222,0.4355555,0.0
16.4017932,0.6466666,1.1311111,1.1866666,1.0644444,0.0
16.4521058,1.0311111,1.2111111,1.1866666,1.2133334,0.8044444
16.5016782,0.6333333,1.2222222,0.2333333,1.2311112,1.3177778
16.5518265,0.1022222,0.22,0.0,0.2955556,0.6377778
16.6015539,0.0,0.0,0.0,0.0,0.0866667
16.6512401,0.0,0.0,0.0,0.0,0.0
16.7007337,0.0,0.0,0.0,0.0,0.0
16.7510369,0.0,0.0,0.0,0.0,0.0
16.8004396,0.0,0.0,0.0,0.0,0.0
16.8505182,0.0,0.0,0.0,0.0,0.0
16.9005179,0.0,0.0,0.0,0.0,0.0
16.9495757,0.0,0.0,0.0,0.0,0.0
16.9995654,0.0,0.0,0.0,0.0,0.0
17.0497603,0.0,0.0,0.0,0.0,0.0
17.0997555,0.0,0.0,0.0,0.0,0.0
17.1493504,0.0,0.0,0.0,0.0,0.0
17.1990926,0.0,0.0,0.0,0.0,0.0
17.2484024,0.0,0.0,0.0,0.0,0.0
17.2980077,0.0,0.0,0.8111111,0.0,0.0
17.3481755,0.84,0.9911111,1.1244445,0.9533333,0.6977777
17.3980329,0.2022222,0.2733333,0.1422222,0.2511111,0.3377778
17.4481902,0.0,0.0,0.0,0.0,0.0
17.4977121,0.0,0.0,0.0,0.0,0.0
17.5477808,0.0,0.0,0.0,0.0,0.0
17.5973468,0.0,0.0,0.0,0.0,0.0
17.6478689,0.0,0.0,0.0,0.0,0.0
17.6971509,0.0,0.0,0.0,0.0,0.0
17.7461948,0.0,0.0,0.0,0.0,0.0
17.7966528,0.0,0.0,0.0,0.0,0.0
17.8461878,0.0,0.0,0.0,0.0,0.0
17.8958046,0.0,0.0,0.0,0.0,0.0
17.9460654,0.0,0.0,0.0,0.0,0.0
17.9952402,0.0,0.0,0.0,0.0,0.0
18.0453258,0.0,0.0,0.0,0.0,0.0
18.0945656,0.0,0.0,0.0,0.0,0.0
18.1448934,0.0,0.0,0.0,0.0,0.0
18.1950283,0.0,0.0,0.0,0.0,0.0
18.2440827,0.0,0.0,0.0,0.0,0.0
18.2943037,0.0,0.0,0.0,0.0,0.0
18.3436315,0.0,0.0,0.0,0.0,0.0
18.3939638,0.0,0.0,0.0,0.0,0.0
18.4433138,0.0,0.0,0.0,0.0,0.0
18.4933581,0.0,0.0,0.0,0.0,0.0
18.5429022,0.0,0.0,0.0,0.0,0.0
18.5925162,0.0,0.0,0.0,0.0,0.0
18.642899,0.0,0.0,0.0,0.0,0.0
18.6926584,0.0,0.0,0.0,0.0,0.0
18.7424831,0.0,0.0,0.0,0.0,0.0
18.7922122,0.0,0.0,0.0,0.0,0.0
18.8418434,0.0,0.0,0.0,0.0,0.0
18.8915405,0.0,0.0,0.0,0.0,0.0
18.9408686,0.0,0.0,0.0,0.0,0.0
18.9910424,0.0,0.0,0.0,0.0,0.0
19.0411589,0.0,0.0,0.0,0.0,0.0
