t,i
0.00000000,-6.365
0.00000500,-6.374
0.00001000,-6.377
0.00001500,-6.380
0.00002000,-6.386
0.00002500,-6.384
0.00003000,-6.395
0.00003500,-6.396
0.00004000,-6.397
0.00004500,-6.397
0.00005000,-6.410
0.00005500,-6.413
0.00006000,-6.422
0.00006500,-6.422
0.00007000,-6.419
0.00007500,-6.429
0.00008000,-6.429
0.00008500,-6.428
0.00009000,-6.443
0.00009500,-6.429
0.00010000,-6.446
0.00010500,-6.440
0.00011000,-6.455
0.00011500,-6.445
0.00012000,-6.457
0.00012500,-6.458
0.00013000,-6.456
0.00013500,-6.460
0.00014000,-6.465
0.00014500,-6.469
0.00015000,-6.482
0.00015500,-6.485
0.00016000,-6.491
0.00016500,-6.485
0.00017000,-6.485
0.00017500,-6.494
0.00018000,-6.493
0.00018500,-6.499
0.00019000,-6.505
0.00019500,-6.499
0.00020000,-6.513
0.00020500,-6.516
0.00021000,-6.514
0.00021500,-6.520
0.00022000,-6.518
0.00022500,-6.511
0.00023000,-6.531
0.00023500,-6.533
0.00024000,-6.531
0.00024500,-6.542
0.00025000,-6.531
0.00025500,-6.536
0.00026000,-6.536
0.00026500,-6.532
0.00027000,-6.541
0.00027500,-6.557
0.00028000,-6.547
0.00028500,-6.543
0.00029000,-6.554
0.00029500,-6.554
0.00030000,-6.551
0.00030500,-6.567
0.00031000,-6.568
0.00031500,-6.569
0.00032000,-6.561
0.00032500,-6.559
0.00033000,-6.568
0.00033500,-6.564
0.00034000,-6.561
0.00034500,-6.574
0.00035000,-6.585
0.00035500,-6.569
0.00036000,-6.576
0.00036500,-6.576
0.00037000,-6.578
0.00037500,-6.580
0.00038000,-6.582
0.00038500,-6.575
0.00039000,-6.587
0.00039500,-6.576
0.00040000,-6.584
0.00040500,-6.583
0.00041000,-6.588
0.00041500,-6.593
0.00042000,-6.579
0.00042500,-6.596
0.00043000,-6.588
0.00043500,-6.590
0.00044000,-6.595
0.00044500,-6.592
0.00045000,-6.579
0.00045500,-6.597
0.00046000,-6.597
0.00046500,-6.606
0.00047000,-6.599
0.00047500,-6.602
0.00048000,-6.607
0.00048500,-6.598
0.00049000,-6.607
0.00049500,-6.608
0.00050000,-6.602
0.00050500,-6.617
0.00051000,-6.608
0.00051500,-6.621
0.00052000,-6.621
0.00052500,-6.616
0.00053000,-6.631
0.00053500,-6.606
0.00054000,-6.614
0.00054500,-6.609
0.00055000,-6.627
0.00055500,-6.621
0.00056000,-6.631
0.00056500,-6.628
0.00057000,-6.621
0.00057500,-6.626
0.00058000,-6.635
0.00058500,-6.628
0.00059000,-6.626
0.00059500,-6.625
0.00060000,-6.622
0.00060500,-6.634
0.00061000,-6.619
0.00061500,-6.637
0.00062000,-6.624
0.00062500,-6.637
0.00063000,-6.632
0.00063500,-6.635
0.00064000,-6.653
0.00064500,-6.634
0.00065000,-6.653
0.00065500,-6.655
0.00066000,-6.633
0.00066500,-6.644
0.00067000,-6.657
0.00067500,-6.658
0.00068000,-6.649
0.00068500,-6.659
0.00069000,-6.653
0.00069500,-6.653
0.00070000,-6.651
0.00070500,-6.658
0.00071000,-6.665
0.00071500,-6.654
0.00072000,-6.666
0.00072500,-6.663
0.00073000,-6.655
0.00073500,-6.670
0.00074000,-6.652
0.00074500,-6.663
0.00075000,-6.658
0.00075500,-6.667
0.00076000,-6.662
0.00076500,-6.658
0.00077000,-6.664
0.00077500,-6.657
0.00078000,-6.651
0.00078500,-6.660
0.00079000,-6.660
0.00079500,-6.668
0.00080000,-6.660
0.00080500,-6.670
0.00081000,-6.678
0.00081500,-6.676
0.00082000,-6.671
0.00082500,-6.676
0.00083000,-6.669
0.00083500,-6.673
0.00084000,-6.668
0.00084500,-6.672
0.00085000,-6.683
0.00085500,-6.695
0.00086000,-6.680
0.00086500,-6.683
0.00087000,-6.683
0.00087500,-6.702
0.00088000,-6.688
0.00088500,-6.679
0.00089000,-6.685
0.00089500,-6.690
0.00090000,-6.680
0.00090500,-6.687
0.00091000,-6.689
0.00091500,-6.697
0.00092000,-6.689
0.00092500,-6.695
0.00093000,-6.678
0.00093500,-6.674
0.00094000,-6.685
0.00094500,-6.684
0.00095000,-6.676
0.00095500,-6.677
0.00096000,-6.674
0.00096500,-6.683
0.00097000,-6.685
0.00097500,-6.686
0.00098000,-6.673
0.00098500,-6.691
0.00099000,-6.692
0.00099500,-6.682
0.00100000,-6.692
0.00100500,-6.685
0.00101000,-6.691
0.00101500,-6.685
0.00102000,-6.680
0.00102500,-6.691
0.00103000,-6.695
0.00103500,-6.683
0.00104000,-6.695
0.00104500,-6.692
0.00105000,-6.703
0.00105500,-6.696
0.00106000,-6.684
