spi_time,coil_temp_filtered
6380.0,0.5454545454545454
6390.0,0.5454545454545454
6400.0,0.5227272727272727
6410.0,0.5
6420.0,0.606060606060606
6430.0,0.5454545454545454
6440.0,0.5151515151515151
6450.0,0.5378787878787878
6460.0,0.553030303030303
6470.0,0.5227272727272727
6480.0,0.5378787878787878
6490.0,0.6136363636363635
6500.0,0.5075757575757576
6510.0,0.5151515151515151
6520.0,0.5909090909090908
6530.0,0.5681818181818181
6540.0,0.5151515151515151
6550.0,0.553030303030303
6560.0,0.5606060606060606
6570.0,0.5303030303030303
6580.0,0.553030303030303
6590.0,0.606060606060606
6600.0,0.5227272727272727
6610.0,0.5757575757575757
6620.0,0.6136363636363635
6630.0,0.5681818181818181
6640.0,0.5454545454545454
6650.0,0.553030303030303
6660.0,0.6666666666666667
6670.0,0.6590909090909092
6680.0,0.75
6690.0,0.6666666666666667
6700.0,0.7424242424242424
6710.0,0.7272727272727273
6720.0,0.7878787878787878
6730.0,0.7348484848484849
6740.0,0.8712121212121211
6750.0,0.8333333333333333
6760.0,0.8257575757575757
6770.0,0.8712121212121211
6780.0,0.7878787878787878
6790.0,0.856060606060606
6800.0,0.803030303030303
6810.0,0.803030303030303
6820.0,0.8787878787878787
6830.0,0.8636363636363635
6840.0,0.8712121212121211
6850.0,0.8863636363636362
6860.0,0.856060606060606
6870.0,0.9015151515151516
6880.0,0.8636363636363635
6890.0,0.946969696969697
6900.0,0.8333333333333333
6910.0,0.8863636363636362
6920.0,0.946969696969697
6930.0,0.8863636363636362
6940.0,0.9621212121212122
6950.0,0.856060606060606
