Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0172694,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.0671017,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.1182134,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.1688404,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.2194939,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.2695765,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.3207932,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.371501,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.4218781,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.4723868,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.5228434,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.5736034,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.6242194,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.6756704,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.7263162,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.7769952,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.82706,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.8783309,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.9286892,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
0.9794765,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.0295982,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.0801713,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.1308227,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.1818955,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.2324457,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.2835186,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.3338215,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.3847423,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.4350667,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.4860518,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.5367818,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.5867827,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.6379495,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.6883857,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.7390933,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.7900462,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.8396745,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.8910773,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.9417181,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
1.9928184,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.0432832,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.0941408,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.1444829,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.1951501,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.2456527,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.2966561,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.3472924,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.3977621,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.4478555,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.4990077,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.5497985,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.6013465,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.6504607,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.7015884,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.7525973,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.8028848,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.8534651,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.9043231,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
2.95452,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.0052068,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.0559106,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.1067424,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.1579804,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.2077501,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.2585144,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.3094876,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.3605268,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.4108436,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.462168,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.5122411,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.5629416,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.6129541,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.6645064,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.7149451,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.7649388,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.8164494,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.8664846,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.917057,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
3.9679849,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
4.018558,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
4.0696957,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
4.1201589,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
4.1701972,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
4.2215872,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
4.2714622,1.0666667,1.0955555,1.0599999,1.0977777,1.2355555
