# Time (seconds),Pressure,Temp,Pressure (high-pass),Temperature (high-pass)
0.0078125,952.6693725585938,26.40000915527344,0.0,0.0
0.0234375,952.7106323242188,26.38715362548828,0.04045391082763672,-0.01275509595871327
0.0390625,952.7164916992188,26.40000915527344,0.04540872946381569,9.964918717741966e-05
0.0546875,952.7177124023438,26.38274383544922,0.04571870148356538,-0.017031563835192998
0.0703125,952.6915283203124,26.39634704589844,0.019153083916080504,-0.003401569375142799
0.0859375,952.718505859375,26.38898468017578,0.04522963424858517,-0.010679841854852157
0.1015625,952.7005004882812,26.390457153320312,0.02669253926512738,-0.009135436142273079
0.1171875,952.7095947265624,26.382369995117188,0.03508781704726971,-0.017088042827076322
0.1328125,952.7015991210938,26.40589904785156,0.026563066821267967,0.006390689517395742
0.1484375,952.7152709960938,26.4014892578125,0.039449103113838646,0.001965423701161484
0.1640625,952.7268676757812,26.39559936523437,0.05004879485602487,-0.003893808963866263
0.1796875,952.7149047851562,26.392295837402344,0.03734203891406196,-0.007141107602176788
0.1953125,952.6965942382812,26.39855194091797,0.018659783210182468,-0.0008780899921241314
0.2109375,952.7085571289062,26.393394470214844,0.030024574736785326,-0.005988407877318025
0.2265625,952.7045288085938,26.4014892578125,0.025488515080041907,0.0020899236287732492
0.2421875,952.7196655273438,26.38677978515625,0.03983177223176426,-0.012520958800699589
0.2578125,952.6967163085938,26.39193725585937,0.016552816109083324,-0.00730596084681423
0.2734375,952.6846923828124,26.39634704589844,0.004440435438482382,-0.002873544473310119
0.2890625,952.702392578125,26.38642120361328,0.021708196556687653,-0.012699391549418237
0.3046875,952.7182006835938,26.39855194091797,0.03678356175146291,-0.0005642116334421132
0.3203125,952.717529296875,26.391563415527344,0.03540685911411856,-0.007493731266066561
0.3359375,952.7138671875,26.39559936523437,0.03112473509577285,-0.0034307676406086784
0.3515625,952.7077026367188,26.4014892578125,0.02447268071466624,0.002439913023945195
0.3671875,952.7178955078124,26.39855194091797,0.03398849024949868,-0.0004935179028464631
0.3828125,952.701904296875,26.40589904785156,0.017645769950604517,0.006800045366439633
0.3984375,952.7039794921876,26.39965057373047,0.01933579016042586,0.0005472620949937834
0.4140625,952.7021484375,26.40221405029297,0.017162846108135454,0.0030864360117313083
0.4296875,952.7023315429688,26.41802215576172,0.017007163460107222,0.01874692787516352
0.4453125,952.7171020507812,26.38898468017578,0.031157013630604524,-0.010210152806784834
0.4609375,952.7005004882812,26.391189575195312,0.014271164975752981,-0.007942716710790165
0.4765625,952.70068359375,26.40000915527344,0.014171960474868683,0.0008700128722800571
0.4921875,952.7146606445312,26.39707946777344,0.027599225880067024,-0.0020435834196916858
0.5078125,952.70849609375,26.38677978515625,0.021016029100792366,-0.012246834270968066
0.5234375,952.7062377929688,26.395240783691406,0.01839136643832262,-0.0037562588941248976
0.5390625,952.6969604492188,26.4014892578125,0.008936014432720185,0.002472744795507964
0.5546875,952.7077026367188,26.40552520751953,0.01929386205119954,0.006457845326739431
0.5703125,952.7026977539062,26.40185546875,0.014009897612936584,0.002766324474730908
0.5859375,952.6975708007812,26.40589904785156,0.008709449478374154,0.0067567012046012564
0.6015625,952.7028198242188,26.396705627441406,0.01368584649173954,-0.002417682336758986
0.6171875,952.7072143554688,26.40000915527344,0.017727245363971633,0.0008789248273437522
