# Time (seconds),Pressure (normalized),Temp (normalized),Temperature (slope)
0.0078125,0.6408891223725819,0.45600036621093765,0.0
0.0234375,0.6411347162155878,0.4554861450195313,0.0
0.0390625,0.6411695934477306,0.45600036621093765,0.0
0.0546875,0.6411768595377604,0.45530975341796875,0.0
0.0703125,0.6410210019066214,0.45585388183593767,0.0
0.0859375,0.6411815824962798,0.45555938720703126,0.0
0.1015625,0.6410744076683408,0.4556182861328125,0.0
0.1171875,0.6411285400390618,0.4552947998046875,0.0
0.1328125,0.6410809471493676,0.45623596191406235,0.04711914062494316
0.1484375,0.6411623273577008,0.4560595703125,0.11468505859375
0.1640625,0.6412313552129836,0.45582397460937485,-0.03527832031255684
0.1796875,0.641160147530692,0.45569183349609377,0.076416015625
0.1953125,0.6410511561802456,0.45594207763671873,0.01763916015622158
0.2109375,0.6411223638625372,0.45573577880859373,0.0352783203125
0.2265625,0.641098385765439,0.4560595703125,0.0882568359375
0.2421875,0.641188485281808,0.45547119140625,0.0352783203125
0.2578125,0.6410518827892485,0.45567749023437487,-0.1116943359375
0.2734375,0.6409803118024546,0.45585388183593767,-0.04113769531247158
0.2890625,0.6410856701078869,0.45545684814453125,-0.07342529296872158
0.3046875,0.6411797659737724,0.45594207763671873,0.050048828125
0.3203125,0.6411757696242559,0.45566253662109374,-0.055908203125
0.3359375,0.6411539713541666,0.45582397460937485,0.01763916015622158
0.3515625,0.6411172775995164,0.4560595703125,0.0
0.3671875,0.6411779494512642,0.45594207763671873,0.09417724609375
0.3828125,0.641082763671875,0.45623596191406235,0.1116943359375
0.3984375,0.6410951160249263,0.45598602294921875,0.02642822265622158
0.4140625,0.6410842168898809,0.45608856201171877,0.1263427734375
0.4296875,0.6410853068033854,0.45672088623046875,0.15576171875
0.4453125,0.6411732264927456,0.45555938720703126,-0.0206298828125
0.4609375,0.6410744076683408,0.4556475830078125,-0.03527832031247158
0.4765625,0.6410754975818452,0.45600036621093765,-0.011840820312471578
0.4921875,0.641158694312686,0.45588317871093764,-0.011779785156221578
0.5078125,0.6411220005580357,0.45547119140625,-0.15295410156247158
0.5234375,0.6411085582914806,0.45580963134765623,-0.0352783203125
0.5390625,0.6410533360072544,0.4560595703125,-0.00579833984375
0.5546875,0.6411172775995164,0.45622100830078127,-0.0999755859375
0.5703125,0.6410874866303944,0.45607421875,0.10296630859375
0.5859375,0.6410569690522694,0.45623596191406235,0.11767578124997158
0.6015625,0.6410882132393974,0.45586822509765623,-0.02642822265627842
0.6171875,0.6411143711635044,0.45600036621093765,0.0234375
0.6328125,0.6410595121837798,0.45585388183593767,0.07653808593752842
0.6484375,0.6412284487769717,0.45570678710937484,-0.02056884765627842
0.6640625,0.6411833990187872,0.4559564208984375,-0.0206298828125
0.6796875,0.641190665108817,0.4560595703125,-0.03228759765625
0.6953125,0.641188485281808,0.45623596191406235,0.03234863281247158
0.7109375,0.6411488850911452,0.45582397460937485,-0.0823974609375
0.7265625,0.6411387125651048,0.4562066650390624,0.06768798828122158
0.7421875,0.6411724998837426,0.45623596191406235,0.04711914062494316
0.7578125,0.6412266322544643,0.4560595703125,0.04113769531247158
0.7734375,0.6412244524274546,0.45608856201171877,0.07635498046877842
0.7890625,0.6412244524274546,0.4562066650390624,0.05004882812497158
0.8046875,0.6412687755766369,0.4566619873046875,0.1204833984375
0.8203125,0.6413679577055431,0.4567059326171875,0.09399414062502842
0.8359375,0.6413617815290179,0.456485595703125,0.13232421875002842
0.8515625,0.6413977486746651,0.4569854736328125,0.15576171875002842
0.8671875,0.6413309006463914,0.45679412841796874,0.11163330078127842
0.8828125,0.6412916637602306,0.4565887451171875,0.1058349609375
0.8984375,0.6413494291759666,0.45651519775390625,0.0853271484375
0.9140625,0.6412945701962426,0.4565887451171875,0.07641601562502842
0.9296875,0.6412669590541294,0.4562799072265625,-0.076416015625
0.9453125,0.6412913004557285,0.45672088623046875,0.00299072265625
0.9609375,0.641404288155692,0.4565887451171875,0.0206298828125
0.9765625,0.6413348969959071,0.45677978515625,-0.0411376953125
0.9921875,0.6413200015113467,0.4565887451171875,-0.04107666015625
1.0078125,0.6412709554036452,0.45683837890625,0.0499267578125
1.0234375,0.6413530622209821,0.456529541015625,0.00286865234375
1.0390625,0.6413843064081094,0.45622100830078127,-0.07354736328125
1.0546875,0.6413650512695312,0.45676513671875,0.0970458984375
1.0703125,0.6412945701962426,0.456383056640625,-0.06756591796875
1.0859375,0.6413465227399546,0.4569854736328125,0.079345703125
1.1015625,0.6414082845052084,0.4569854736328125,0.0411376953125
1.1171875,0.6413556053524926,0.4565887451171875,0.0
1.1328125,0.6413992018926711,0.4566177368164064,-0.04412841796872158
1.1484375,0.6413708641415551,0.4571325683593749,0.12060546874997158
1.1640625,0.6412793114071801,0.45651519775390625,0.058837890625
1.1796875,0.6413301740373883,0.45676513671875,0.0
1.1953125,0.6413196382068452,0.45686798095703124,0.09698486328125
1.2109375,0.6412360781715023,0.456529541015625,-0.0911865234375
1.2265625,0.6413447062174479,0.4571469116210938,0.03228759765625
1.2421875,0.6414075578962046,0.45676513671875,0.0352783203125
1.2578125,0.6413341703869048,0.4570587158203124,0.08819580078119316
1.2734375,0.6413596017020096,0.4570147705078125,-0.02355957031247158
1.2890625,0.6414620535714286,0.4571325683593749,0.12347412109372158
1.3046875,0.6413577851795015,0.4570147705078125,0.0499267578125
1.3203125,0.6412804013206845,0.4570147705078125,0.02935791015625
1.3359375,0.6415328979492188,0.45742645263671877,0.17938232421875
1.3515625,0.6421156383696056,0.457235107421875,0.01763916015625
1.3671875,0.6425541469029025,0.457896728515625,0.226318359375
1.3828125,0.6422050112769717,0.457896728515625,0.16760253906252842
1.3984375,0.6454554966517857,0.457088623046875,0.0147705078125
1.4140625,0.6474315098353794,0.4573089599609376,0.03527832031255684
1.4296875,0.6481493995303199,0.45802886962890627,0.20281982421875
1.4453125,0.6530289422898072,0.45760284423828124,0.11761474609375
1.4609375,0.6505533854166666,0.4576470947265625,0.04412841796875
1.4765625,0.6534209478469122,0.457896728515625,0.13232421875
1.4921875,0.6524759928385416,0.45733825683593765,-0.11169433593747158
1.5078125,0.6516502017066592,0.457838134765625,-0.01171875
1.5234375,0.6536905197870164,0.45819091796875,0.220458984375
1.5390625,0.6501602899460572,0.45836730957031235,0.21166992187494316
1.5546875,0.6481363205682664,0.45917541503906234,0.22930908203122158
1.5703125,0.6498402186802456,0.45836730957031235,0.15289306640622158
1.5859375,0.6485345023018974,0.45892578125,0.2557373046875
1.6015625,0.6476011730375737,0.45886688232421874,0.19403076171875
1.6171875,0.6496691022600454,0.4595281982421875,0.4379882812499716
1.6328125,0.649184817359561,0.4594256591796875,0.3175048828125
1.6484375,0.6464280628022694,0.4594256591796875,0.2469482421875
1.6640625,0.648788815452939,0.45970458984375,0.2674560546875284
1.6796875,0.6497417631603429,0.4594989013671875,0.06469726562502842
1.6953125,0.6477054414295015,0.4596163940429687,0.24981689453127842
1.7109375,0.6482790992373512,0.45970458984375,0.15576171875
1.7265625,0.6478082566034227,0.4604400634765625,0.31463623046875
1.7421875,0.6473490397135416,0.4603076171875,0.1558837890625
1.7578125,0.6514064243861607,0.4603076171875,0.1763916015625
1.7734375,0.6500207810174858,0.4603076171875,0.1763916015625
1.7890625,0.6492349533807664,0.46095428466796873,0.24993896484375
1.8046875,0.6474634806315104,0.4608071899414064,0.2616577148437784
1.8203125,0.6459964570545015,0.46095428466796873,0.267578125
1.8359375,0.6450315202985492,0.46120391845703124,0.29986572265625
1.8515625,0.6429367065429688,0.4611749267578125,0.14697265625
1.8671875,0.6421784900483631,0.461424560546875,0.223388671875
1.8828125,0.64183335077195,0.46143920898437485,0.22631835937497158
1.8984375,0.6418373471214658,0.46180694580078124,0.29986572265625
1.9140625,0.6416894821893594,0.46229217529296873,0.267578125
1.9296875,0.6416898454938617,0.46252685546875,0.3439331054687216
1.9453125,0.6416324433826265,0.4623504638671875,0.27923583984375
1.9609375,0.6415942964099702,0.462733154296875,0.30584716796875
1.9765625,0.6416422526041666,0.4628063964843749,0.3262939453124716
1.9921875,0.641708010718936,0.463115234375,0.338134765625
2.0078125,0.6415666852678571,0.4634088134765625,0.3939208984375284
2.0234375,0.6416487920851928,0.4637322998046875,0.38507080078125
2.0390625,0.6415576026553199,0.4636151123046875,0.26458740234375
2.0546875,0.6415848504929309,0.46352691650390626,0.20001220703125
2.0703125,0.6416506086077008,0.4640261840820312,0.33514404296875
2.0859375,0.6415619623093378,0.4637615966796875,0.2056884765625
2.1015625,0.6415267217726928,0.4636001586914064,0.15875244140630684
2.1171875,0.6414344424293155,0.46395294189453123,0.16754150390625
2.1328125,0.6415110996791294,0.4636151123046875,0.041259765625
2.1484375,0.6414529709588914,0.4637176513671875,-0.0029296875
2.1640625,0.6414010184151786,0.4641000366210937,0.09698486328125
2.1796875,0.6414420718238467,0.4636151123046875,0.01763916015625
2.1953125,0.641463870093936,0.4633795166015625,-0.12933349609375
