spi_time,coil_temp_filtered
75600.0,0.365
75610.0,0.36
75620.0,0.365
75630.0,0.355
75640.0,0.36
75650.0,0.36
75660.0,0.36
75670.0,0.365
75680.0,0.36
75690.0,0.36
75700.0,0.355
75710.0,0.355
75720.0,0.35
75730.0,0.36
75740.0,0.355
75750.0,0.355
75760.0,0.355
75770.0,0.355
75780.0,0.35
75790.0,0.35
75800.0,0.35
75810.0,0.35
75820.0,0.35
75830.0,0.345
75840.0,0.35
75850.0,0.345
75860.0,0.345
75870.0,0.345
75880.0,0.345
75890.0,0.345
75900.0,0.345
75910.0,0.345
75920.0,0.345
75930.0,0.345
75940.0,0.3400000000000001
75950.0,0.3350000000000001
75960.0,0.3400000000000001
75970.0,0.3350000000000001
75980.0,0.3350000000000001
75990.0,0.3350000000000001
76000.0,0.3350000000000001
76010.0,0.3350000000000001
76020.0,0.3400000000000001
76030.0,0.3350000000000001
76040.0,0.3350000000000001
76050.0,0.33
76060.0,0.3350000000000001
76070.0,0.33
76080.0,0.325
76090.0,0.325
76100.0,0.33
76110.0,0.33
76120.0,0.325
76130.0,0.32
76140.0,0.325
76150.0,0.325
76160.0,0.325
76170.0,0.325
76180.0,0.325
76190.0,0.32
76200.0,0.32
76210.0,0.32
76220.0,0.325
76230.0,0.32
76240.0,0.32
76250.0,0.315
76260.0,0.31
76270.0,0.32
76280.0,0.315
76290.0,0.315
76300.0,0.315
76310.0,0.315
76320.0,0.315
76330.0,0.31
76340.0,0.315
76350.0,0.315
76360.0,0.315
76370.0,0.315
76380.0,0.31
76390.0,0.31
76400.0,0.31
76410.0,0.305
76420.0,0.31
76430.0,0.31
76440.0,0.31
76450.0,0.31
76460.0,0.305
76470.0,0.31
76480.0,0.305
76490.0,0.3
76500.0,0.305
76510.0,0.3
76520.0,0.305
76530.0,0.3
76540.0,0.3
76550.0,0.3
76560.0,0.295
76570.0,0.305
76580.0,0.3
76590.0,0.3
76600.0,0.3
76610.0,0.3
76620.0,0.29
76630.0,0.3
76640.0,0.295
76650.0,0.295
76660.0,0.295
76670.0,0.29
76680.0,0.295
76690.0,0.295
76700.0,0.29
76710.0,0.295
76720.0,0.295
76730.0,0.29
76740.0,0.295
76750.0,0.29
76760.0,0.295
76770.0,0.295
76780.0,0.295
76790.0,0.29
76800.0,0.29
76810.0,0.29
76820.0,0.29
76830.0,0.29
76840.0,0.285
76850.0,0.285
76860.0,0.29
76870.0,0.285
76880.0,0.285
76890.0,0.285
76900.0,0.285
76910.0,0.285
76920.0,0.285
76930.0,0.285
76940.0,0.28
76950.0,0.28
76960.0,0.285
76970.0,0.28
76980.0,0.275
76990.0,0.285
77000.0,0.285
77010.0,0.285
77020.0,0.28
77030.0,0.275
77040.0,0.28
77050.0,0.28
77060.0,0.275
77070.0,0.275
77080.0,0.275
77090.0,0.275
77100.0,0.27
77110.0,0.27
77120.0,0.275
77130.0,0.275
77140.0,0.27
77150.0,0.275
77160.0,0.275
77170.0,0.27
77180.0,0.275
77190.0,0.27
77200.0,0.27
77210.0,0.27
77220.0,0.27
77230.0,0.265
77240.0,0.265
77250.0,0.27
77260.0,0.265
77270.0,0.265
77280.0,0.265
77290.0,0.27
77300.0,0.265
77310.0,0.265
77320.0,0.265
77330.0,0.27
77340.0,0.265
77350.0,0.26
77360.0,0.265
77370.0,0.265
77380.0,0.265
77390.0,0.265
77400.0,0.26
77410.0,0.265
77420.0,0.26
77430.0,0.265
77440.0,0.26
77450.0,0.26
77460.0,0.265
77470.0,0.26
77480.0,0.255
77490.0,0.26
77500.0,0.26
77510.0,0.265
77520.0,0.25
77530.0,0.26
77540.0,0.255
77550.0,0.265
77560.0,0.26
77570.0,0.26
77580.0,0.255
77590.0,0.255
77600.0,0.255
77610.0,0.26
77620.0,0.255
77630.0,0.26
77640.0,0.25
77650.0,0.25
77660.0,0.26
77670.0,0.25
77680.0,0.26
77690.0,0.255
77700.0,0.255
77710.0,0.255
77720.0,0.255
77730.0,0.245
77740.0,0.25
77750.0,0.255
77760.0,0.255
77770.0,0.25
77780.0,0.25
77790.0,0.245
77800.0,0.25
77810.0,0.25
77820.0,0.245
77830.0,0.245
77840.0,0.245
77850.0,0.245
77860.0,0.245
77870.0,0.245
77880.0,0.245
77890.0,0.245
77900.0,0.245
77910.0,0.245
77920.0,0.25
77930.0,0.25
77940.0,0.245
77950.0,0.245
77960.0,0.245
77970.0,0.24
77980.0,0.24
77990.0,0.245
78000.0,0.24
78010.0,0.24
78020.0,0.24
78030.0,0.235
78040.0,0.24
78050.0,0.235
78060.0,0.24
78070.0,0.24
78080.0,0.24
78090.0,0.24
78100.0,0.24
78110.0,0.245
78120.0,0.24
78130.0,0.24
78140.0,0.235
78150.0,0.235
78160.0,0.235
78170.0,0.24
78180.0,0.235
78190.0,0.2299999999999999
78200.0,0.235
78210.0,0.24
78220.0,0.235
78230.0,0.245
78240.0,0.24
78250.0,0.235
78260.0,0.235
78270.0,0.235
78280.0,0.24
78290.0,0.235
78300.0,0.235
78310.0,0.2299999999999999
78320.0,0.235
78330.0,0.235
78340.0,0.235
78350.0,0.235
78360.0,0.235
78370.0,0.2299999999999999
78380.0,0.235
78390.0,0.235
78400.0,0.235
78410.0,0.2299999999999999
78420.0,0.235
78430.0,0.235
78440.0,0.2299999999999999
78450.0,0.235
78460.0,0.235
78470.0,0.2299999999999999
78480.0,0.2299999999999999
78490.0,0.235
78500.0,0.2299999999999999
78510.0,0.2249999999999999
78520.0,0.2299999999999999
78530.0,0.2299999999999999
78540.0,0.2299999999999999
78550.0,0.2299999999999999
78560.0,0.2299999999999999
78570.0,0.2299999999999999
78580.0,0.2249999999999999
78590.0,0.2299999999999999
78600.0,0.235
78610.0,0.2299999999999999
78620.0,0.2299999999999999
78630.0,0.2299999999999999
78640.0,0.2249999999999999
78650.0,0.2299999999999999
78660.0,0.2249999999999999
78670.0,0.235
78680.0,0.2249999999999999
78690.0,0.2249999999999999
78700.0,0.2199999999999999
78710.0,0.2249999999999999
78720.0,0.2299999999999999
78730.0,0.2249999999999999
78740.0,0.2249999999999999
78750.0,0.2199999999999999
78760.0,0.2249999999999999
78770.0,0.2199999999999999
78780.0,0.2199999999999999
78790.0,0.2249999999999999
78800.0,0.2199999999999999
78810.0,0.2249999999999999
78820.0,0.2199999999999999
78830.0,0.2199999999999999
78840.0,0.2199999999999999
78850.0,0.2199999999999999
78860.0,0.2249999999999999
78870.0,0.2249999999999999
78880.0,0.2249999999999999
78890.0,0.2199999999999999
78900.0,0.2199999999999999
78910.0,0.2299999999999999
78920.0,0.2249999999999999
78930.0,0.2249999999999999
78940.0,0.2199999999999999
78950.0,0.2149999999999999
78960.0,0.2199999999999999
78970.0,0.2199999999999999
78980.0,0.2149999999999999
78990.0,0.2199999999999999
79000.0,0.2249999999999999
79010.0,0.2199999999999999
79020.0,0.2199999999999999
79030.0,0.2199999999999999
