Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,4.733464074,-3.688299165,-1.045164909,21.41072083,16.27978952,-37.69051034
0.00025,4.857919467,-3.422168969,-1.435750498,18.45558929,19.18812542,-37.64371472
0.0005,4.903145591,-3.109074825,-1.794070766,16.48563957,21.12895785,-37.61459742
0.00075,4.937864229,-2.765094842,-2.172769387,13.81644535,22.8586883,-36.67513365
0.001,4.974217523,-2.439731055,-2.534486468,10.48159218,25.35280734,-35.83439952
0.00125,4.959696102,-2.093212035,-2.866484066,7.560286522,27.42961922,-34.98990574
0.0015,4.907448959,-1.729769313,-3.177679646,4.748950481,29.21003721,-33.95898769
0.00175,4.82470137,-1.346440589,-3.478260781,1.847171307,30.63377761,-32.48094892
0.002,4.671103488,-0.948726518,-3.72237697,-0.026985249,31.44722764,-31.4202424
0.00225,4.534451407,-0.561589985,-3.972861422,-2.970393658,32.71158315,-29.74118949
0.0025,4.405367465,-0.196031673,-4.209335793,-6.648460865,34.51307105,-27.86461019
0.00275,4.238926007,0.170372877,-4.409298884,-10.02838993,36.04330863,-26.0149187
0.003,3.989817332,0.571894782,-4.561712114,-12.13423061,36.2575741,-24.12334349
0.00325,3.746589004,0.954800343,-4.701389347,-14.84829998,36.75653851,-21.90823853
0.0035,3.456297679,1.355899075,-4.812196754,-17.01875877,36.39769737,-19.3789386
0.00375,3.168475671,1.734150435,-4.902626107,-19.59743118,36.25896745,-16.66153627
0.004,2.861942398,2.103516872,-4.96545927,-22.09186363,35.86770308,-13.77583945
0.00425,2.537968448,2.462728826,-5.000697275,-24.47786331,35.20175824,-10.72389493
0.0045,2.172769449,2.809247336,-4.982016785,-26.05869484,34.08017971,-8.021484871
0.00475,1.836746495,3.12149574,-4.958242236,-28.46816826,33.38067904,-4.91251078
0.005,1.462431952,3.409626682,-4.872058634,-29.96295929,32.37141009,-2.408450801
0.00525,1.075377966,3.696911339,-4.772289305,-31.32180405,30.75644527,0.565358781
0.0055,0.698418362,3.956694735,-4.655113097,-32.89038467,29.16177971,3.728604962
0.00575,0.28488301,4.197438489,-4.482321499,-33.44781113,27.04661129,6.401199832
