t,i
0.00000000,2.114
0.00000500,2.011
0.00001000,2.051
0.00001500,2.228
0.00002000,2.294
0.00002500,2.177
0.00003000,2.053
0.00003500,2.101
0.00004000,2.307
0.00004500,2.384
0.00005000,2.252
0.00005500,2.090
0.00006000,2.144
0.00006500,2.394
0.00007000,2.466
0.00007500,2.293
0.00008000,2.159
0.00008500,2.248
0.00009000,2.476
0.00009500,2.531
0.00010000,2.368
0.00010500,2.236
0.00011000,2.325
0.00011500,2.552
0.00012000,2.602
0.00012500,2.455
0.00013000,2.312
0.00013500,2.362
0.00014000,2.613
0.00014500,2.690
0.00015000,2.505
0.00015500,2.344
0.00016000,2.449
0.00016500,2.718
0.00017000,2.772
0.00017500,2.561
0.00018000,2.397
0.00018500,2.505
0.00019000,2.764
0.00019500,2.776
0.00020000,2.566
0.00020500,2.436
0.00021000,2.526
0.00021500,2.758
0.00022000,2.806
0.00022500,2.603
0.00023000,2.429
0.00023500,2.529
0.00024000,2.811
0.00024500,2.872
0.00025000,2.669
0.00025500,2.502
0.00026000,2.632
0.00026500,2.961
0.00027000,3.028
0.00027500,2.801
0.00028000,2.655
0.00028500,2.808
0.00029000,3.075
0.00029500,3.085
0.00030000,2.862
0.00030500,2.719
0.00031000,2.854
0.00031500,3.138
0.00032000,3.141
0.00032500,2.895
0.00033000,2.721
0.00033500,2.833
0.00034000,3.107
0.00034500,3.139
0.00035000,2.879
0.00035500,2.705
0.00036000,2.879
0.00036500,3.199
0.00037000,3.201
0.00037500,2.912
0.00038000,2.727
0.00038500,2.893
0.00039000,3.205
0.00039500,3.209
0.00040000,2.943
0.00040500,2.809
0.00041000,2.990
0.00041500,3.265
0.00042000,3.258
0.00042500,2.996
0.00043000,2.813
0.00043500,2.988
0.00044000,3.323
0.00044500,3.336
0.00045000,3.064
0.00045500,2.898
0.00046000,3.085
0.00046500,3.399
0.00047000,3.376
0.00047500,3.070
0.00048000,2.899
0.00048500,3.130
0.00049000,3.445
0.00049500,3.426
0.00050000,3.131
0.00050500,2.961
0.00051000,3.173
0.00051500,3.568
0.00052000,3.502
0.00052500,3.059
0.00053000,2.872
0.00053500,3.238
0.00054000,3.680
0.00054500,3.561
0.00055000,3.052
0.00055500,2.912
0.00056000,3.411
0.00056500,3.859
0.00057000,3.626
0.00057500,3.101
0.00058000,3.046
0.00058500,3.545
0.00059000,3.933
0.00059500,3.663
0.00060000,3.114
0.00060500,3.054
0.00061000,3.560
0.00061500,3.951
0.00062000,3.682
0.00062500,3.164
0.00063000,3.118
0.00063500,3.664
0.00064000,4.063
0.00064500,3.749
0.00065000,3.196
0.00065500,3.197
0.00066000,3.764
0.00066500,4.123
0.00067000,3.782
0.00067500,3.241
0.00068000,3.258
0.00068500,3.815
0.00069000,4.157
0.00069500,3.807
0.00070000,3.297
0.00070500,3.305
0.00071000,3.841
0.00071500,4.207
0.00072000,3.875
0.00072500,3.334
0.00073000,3.360
0.00073500,3.949
0.00074000,4.294
0.00074500,3.910
0.00075000,3.347
0.00075500,3.382
0.00076000,3.975
0.00076500,4.319
0.00077000,3.928
0.00077500,3.399
0.00078000,3.476
0.00078500,4.051
0.00079000,4.356
0.00079500,3.968
0.00080000,3.434
0.00080500,3.487
0.00081000,4.084
0.00081500,4.418
0.00082000,4.028
0.00082500,3.484
0.00083000,3.537
0.00083500,4.150
0.00084000,4.482
0.00084500,4.067
0.00085000,3.511
0.00085500,3.606
0.00086000,4.253
0.00086500,4.545
0.00087000,4.107
0.00087500,3.571
0.00088000,3.664
0.00088500,4.290
0.00089000,4.579
0.00089500,4.147
0.00090000,3.616
0.00090500,3.719
0.00091000,4.329
0.00091500,4.619
0.00092000,4.183
0.00092500,3.635
0.00093000,3.756
0.00093500,4.416
0.00094000,4.707
0.00094500,4.221
0.00095000,3.669
0.00095500,3.812
0.00096000,4.471
0.00096500,4.733
0.00097000,4.245
0.00097500,3.727
0.00098000,3.891
0.00098500,4.538
0.00099000,4.791
0.00099500,4.303
0.00100000,3.766
0.00100500,3.917
0.00101000,4.567
0.00101500,4.838
0.00102000,4.350
0.00102500,3.807
0.00103000,3.991
0.00103500,4.653
0.00104000,4.896
0.00104500,4.368
0.00105000,3.832
0.00105500,4.041
0.00106000,4.723
0.00106500,4.936
0.00107000,4.413
0.00107500,3.901
0.00108000,4.107
0.00108500,4.740
0.00109000,4.958
0.00109500,4.451
0.00110000,3.936
0.00110500,4.152
0.00111000,4.826
0.00111500,5.047
0.00112000,4.516
0.00112500,3.994
0.00113000,4.232
0.00113500,4.925
0.00114000,5.124
0.00114500,4.577
0.00115000,4.068
0.00115500,4.334
0.00116000,4.994
0.00116500,5.152
0.00117000,4.595
0.00117500,4.118
0.00118000,4.392
0.00118500,5.047
0.00119000,5.205
0.00119500,4.662
0.00120000,4.160
0.00120500,4.419
0.00121000,5.082
0.00121500,5.251
0.00122000,4.686
0.00122500,4.197
0.00123000,4.490
0.00123500,5.169
0.00124000,5.298
0.00124500,4.701
0.00125000,4.216
0.00125500,4.543
0.00126000,5.216
0.00126500,5.330
0.00127000,4.754
0.00127500,4.300
0.00128000,4.611
0.00128500,5.248
0.00129000,5.366
0.00129500,4.797
0.00130000,4.342
0.00130500,4.646
0.00131000,5.282
0.00131500,5.409
0.00132000,4.839
0.00132500,4.355
0.00133000,4.661
0.00133500,5.330
0.00134000,5.462
0.00134500,4.881
0.00135000,4.440
0.00135500,4.791
0.00136000,5.449
0.00136500,5.546
0.00137000,4.962
0.00137500,4.516
0.00138000,4.826
0.00138500,5.456
0.00139000,5.540
0.00139500,4.955
0.00140000,4.500
0.00140500,4.820
0.00141000,5.459
0.00141500,5.569
0.00142000,5.000
0.00142500,4.577
0.00143000,4.949
0.00143500,5.609
0.00144000,5.680
0.00144500,5.076
0.00145000,4.659
0.00145500,5.026
0.00146000,5.638
0.00146500,5.670
0.00147000,5.092
0.00147500,4.698
0.00148000,5.049
0.00148500,5.657
0.00149000,5.709
0.00149500,5.131
0.00150000,4.719
0.00150500,5.099
0.00151000,5.734
0.00151500,5.778
0.00152000,5.181
0.00152500,4.799
0.00153000,5.202
0.00153500,5.804
0.00154000,5.799
0.00154500,5.200
0.00155000,4.844
0.00155500,5.240
0.00156000,5.834
0.00156500,5.829
0.00157000,5.235
0.00157500,4.883
0.00158000,5.272
0.00158500,5.852
0.00159000,5.860
0.00159500,5.274
0.00160000,4.926
0.00160500,5.335
0.00161000,5.926
0.00161500,5.915
0.00162000,5.305
0.00162500,4.967
0.00163000,5.411
0.00163500,5.997
0.00164000,5.961
0.00164500,5.366
0.00165000,5.060
0.00165500,5.493
0.00166000,6.043
0.00166500,6.010
0.00167000,5.417
0.00167500,5.119
0.00168000,5.530
0.00168500,6.093
0.00169000,6.052
0.00169500,5.457
0.00170000,5.147
0.00170500,5.594
0.00171000,6.164
0.00171500,6.100
0.00172000,5.488
0.00172500,5.205
0.00173000,5.659
0.00173500,6.172
0.00174000,6.050
0.00174500,5.441
0.00175000,5.181
0.00175500,5.631
0.00176000,6.151
0.00176500,6.090
0.00177000,5.523
0.00177500,5.269
0.00178000,5.730
0.00178500,6.262
0.00179000,6.184
0.00179500,5.606
0.00180000,5.361
0.00180500,5.821
0.00181000,6.332
0.00181500,6.201
0.00182000,5.609
0.00182500,5.366
0.00183000,5.826
0.00183500,6.320
0.00184000,6.198
0.00184500,5.639
0.00185000,5.435
0.00185500,5.891
0.00186000,6.357
0.00186500,6.251
0.00187000,5.697
0.00187500,5.483
0.00188000,5.937
0.00188500,6.415
0.00189000,6.282
0.00189500,5.705
0.00190000,5.482
0.00190500,5.940
0.00191000,6.409
0.00191500,6.280
0.00192000,5.736
0.00192500,5.559
0.00193000,6.043
0.00193500,6.497
0.00194000,6.348
0.00194500,5.825
0.00195000,5.667
0.00195500,6.119
0.00196000,6.547
0.00196500,6.411
0.00197000,5.878
0.00197500,5.689
0.00198000,6.118
0.00198500,6.538
0.00199000,6.390
0.00199500,5.865
0.00200000,5.722
0.00200500,6.201
0.00201000,6.646
0.00201500,6.510
0.00202000,5.973
0.00202500,5.831
0.00203000,6.291
0.00203500,6.691
0.00204000,6.505
0.00204500,5.986
0.00205000,5.868
0.00205500,6.327
0.00206000,6.713
0.00206500,6.560
0.00207000,6.071
0.00207500,5.950
0.00208000,6.382
0.00208500,6.778
0.00209000,6.617
0.00209500,6.101
0.00210000,5.984
0.00210500,6.427
0.00211000,6.803
0.00211500,6.633
0.00212000,6.140
0.00212500,6.056
0.00213000,6.518
0.00213500,6.890
0.00214000,6.705
0.00214500,6.203
0.00215000,6.119
0.00215500,6.559
0.00216000,6.906
0.00216500,6.731
0.00217000,6.248
0.00217500,6.156
0.00218000,6.578
0.00218500,6.906
0.00219000,6.710
0.00219500,6.232
0.00220000,6.171
0.00220500,6.636
0.00221000,6.979
0.00221500,6.797
0.00222000,6.346
0.00222500,6.309
0.00223000,6.728
0.00223500,7.014
0.00224000,6.818
0.00224500,6.362
0.00225000,6.298
0.00225500,6.697
0.00226000,6.998
0.00226500,6.811
0.00227000,6.375
0.00227500,6.335
0.00228000,6.757
0.00228500,7.069
0.00229000,6.866
0.00229500,6.422
0.00230000,6.399
0.00230500,6.798
0.00231000,7.062
0.00231500,6.871
0.00232000,6.470
0.00232500,6.468
0.00233000,6.877
0.00233500,7.138
0.00234000,6.940
0.00234500,6.530
0.00235000,6.491
0.00235500,6.852
0.00236000,7.101
0.00236500,6.914
0.00237000,6.499
0.00237500,6.488
0.00238000,6.877
0.00238500,7.112
0.00239000,6.922
0.00239500,6.530
0.00240000,6.523
0.00240500,6.913
0.00241000,7.140
0.00241500,6.911
0.00242000,6.533
0.00242500,6.538
0.00243000,6.908
0.00243500,7.109
0.00244000,6.919
0.00244500,6.573
0.00245000,6.594
0.00245500,6.950
0.00246000,7.177
0.00246500,7.009
0.00247000,6.636
0.00247500,6.621
0.00248000,6.964
0.00248500,7.174
0.00249000,6.964
0.00249500,6.594
0.00250000,6.618
0.00250500,6.998
0.00251000,7.193
0.00251500,6.996
0.00252000,6.679
0.00252500,6.736
0.00253000,7.056
0.00253500,7.215
0.00254000,7.001
0.00254500,6.647
0.00255000,6.654
0.00255500,6.974
0.00256000,7.180
0.00256500,7.005
0.00257000,6.697
0.00257500,6.755
0.00258000,7.120
0.00258500,7.307
0.00259000,7.111
0.00259500,6.787
0.00260000,6.795
0.00260500,7.101
0.00261000,7.260
0.00261500,7.058
0.00262000,6.760
0.00262500,6.802
0.00263000,7.117
0.00263500,7.275
0.00264000,7.108
0.00264500,6.831
0.00265000,6.871
0.00265500,7.159
0.00266000,7.330
0.00266500,7.190
0.00267000,6.890
0.00267500,6.866
0.00268000,7.125
0.00268500,7.249
0.00269000,7.067
0.00269500,6.778
0.00270000,6.808
0.00270500,7.090
0.00271000,7.251
0.00271500,7.117
0.00272000,6.879
0.00272500,6.927
0.00273000,7.185
0.00273500,7.336
0.00274000,7.217
0.00274500,6.961
0.00275000,6.924
0.00275500,7.141
0.00276000,7.270
0.00276500,7.108
0.00277000,6.821
0.00277500,6.842
0.00278000,7.109
0.00278500,7.270
0.00279000,7.164
0.00279500,6.961
0.00280000,6.995
0.00280500,7.251
0.00281000,7.397
0.00281500,7.260
0.00282000,7.021
0.00282500,7.024
0.00283000,7.220
0.00283500,7.315
0.00284000,7.177
0.00284500,6.951
0.00285000,6.961
0.00285500,7.194
0.00286000,7.344
0.00286500,7.233
0.00287000,7.006
0.00287500,7.027
0.00288000,7.259
0.00288500,7.380
0.00289000,7.252
0.00289500,7.050
0.00290000,7.093
0.00290500,7.318
0.00291000,7.417
0.00291500,7.286
0.00292000,7.072
0.00292500,7.075
0.00293000,7.267
0.00293500,7.373
0.00294000,7.264
0.00294500,7.071
0.00295000,7.098
0.00295500,7.326
0.00296000,7.452
0.00296500,7.351
0.00297000,7.183
0.00297500,7.232
0.00298000,7.454
0.00298500,7.545
0.00299000,7.431
0.00299500,7.249
0.00300000,7.238
0.00300500,7.368
0.00301000,7.417
0.00301500,7.281
0.00302000,7.109
0.00302500,7.137
0.00303000,7.309
0.00303500,7.434
0.00304000,7.388
0.00304500,7.262
0.00305000,7.307
0.00305500,7.510
0.00306000,7.610
0.00306500,7.505
0.00307000,7.322
0.00307500,7.323
0.00308000,7.459
0.00308500,7.484
0.00309000,7.352
0.00309500,7.207
0.00310000,7.256
0.00310500,7.441
0.00311000,7.541
0.00311500,7.494
0.00312000,7.401
0.00312500,7.436
0.00313000,7.579
0.00313500,7.658
0.00314000,7.568
0.00314500,7.405
0.00315000,7.389
0.00315500,7.510
0.00316000,7.555
0.00316500,7.436
0.00317000,7.281
0.00317500,7.306
0.00318000,7.449
0.00318500,7.504
0.00319000,7.399
0.00319500,7.314
0.00320000,7.394
0.00320500,7.528
0.00321000,7.582
0.00321500,7.523
0.00322000,7.442
0.00322500,7.487
0.00323000,7.582
0.00323500,7.599
0.00324000,7.516
0.00324500,7.421
0.00325000,7.425
0.00325500,7.505
0.00326000,7.531
0.00326500,7.484
0.00327000,7.420
0.00327500,7.452
0.00328000,7.550
0.00328500,7.589
0.00329000,7.515
0.00329500,7.405
0.00330000,7.278
0.00330500,7.156
0.00331000,7.042
0.00331500,6.924
0.00332000,6.813
0.00332500,6.724
0.00333000,6.641
0.00333500,6.573
0.00334000,6.530
0.00334500,6.534
0.00335000,6.692
0.00335500,6.951
0.00336000,7.143
0.00336500,7.207
0.00337000,7.233
0.00337500,7.378
0.00338000,7.592
0.00338500,7.723
0.00339000,7.690
0.00339500,7.574
0.00340000,7.571
0.00340500,7.650
0.00341000,7.694
0.00341500,7.645
0.00342000,7.545
0.00342500,7.433
0.00343000,7.362
0.00343500,7.306
0.00344000,7.244
0.00344500,7.177
0.00345000,7.143
0.00345500,7.127
0.00346000,7.101
0.00346500,7.046
0.00347000,7.008
0.00347500,6.974
0.00348000,6.934
0.00348500,6.852
0.00349000,6.781
0.00349500,6.741
0.00350000,6.705
0.00350500,6.652
0.00351000,6.612
0.00351500,6.602
0.00352000,6.634
0.00352500,6.800
0.00353000,7.035
0.00353500,7.148
0.00354000,7.207
0.00354500,7.280
0.00355000,7.446
0.00355500,7.673
0.00356000,7.850
0.00356500,7.895
0.00357000,7.821
0.00357500,7.697
0.00358000,7.552
0.00358500,7.397
0.00359000,7.257
0.00359500,7.148
0.00360000,7.087
0.00360500,7.034
0.00361000,7.035
0.00361500,7.071
0.00362000,7.103
0.00362500,7.132
0.00363000,7.177
0.00363500,7.209
0.00364000,7.190
0.00364500,7.128
0.00365000,7.085
0.00365500,7.029
0.00366000,6.922
0.00366500,6.826
0.00367000,6.766
0.00367500,6.736
0.00368000,6.710
0.00368500,6.694
0.00369000,6.691
0.00369500,6.697
0.00370000,6.705
0.00370500,6.708
0.00371000,6.708
0.00371500,6.723
0.00372000,6.784
0.00372500,6.942
0.00373000,7.182
0.00373500,7.364
0.00374000,7.444
0.00374500,7.473
0.00375000,7.595
0.00375500,7.793
0.00376000,7.919
0.00376500,7.888
0.00377000,7.797
0.00377500,7.713
0.00378000,7.616
0.00378500,7.478
0.00379000,7.376
0.00379500,7.333
0.00380000,7.298
0.00380500,7.286
0.00381000,7.307
0.00381500,7.341
0.00382000,7.378
0.00382500,7.391
0.00383000,7.391
0.00383500,7.364
0.00384000,7.333
0.00384500,7.273
0.00385000,7.211
0.00385500,7.156
0.00386000,7.101
0.00386500,7.056
0.00387000,7.046
0.00387500,7.054
0.00388000,7.079
0.00388500,7.098
0.00389000,7.137
0.00389500,7.154
0.00390000,7.125
0.00390500,7.071
0.00391000,7.040
0.00391500,7.013
0.00392000,6.966
0.00392500,6.908
0.00393000,6.911
0.00393500,6.934
0.00394000,6.961
0.00394500,6.992
0.00395000,7.025
0.00395500,7.075
0.00396000,7.100
0.00396500,7.064
0.00397000,6.977
0.00397500,6.972
0.00398000,6.951
0.00398500,6.874
0.00399000,6.831
0.00399500,6.860
0.00400000,6.893
0.00400500,6.884
0.00401000,6.898
0.00401500,6.930
0.00402000,6.939
0.00402500,6.939
0.00403000,6.929
0.00403500,6.918
0.00404000,6.911
0.00404500,6.897
0.00405000,6.903
0.00405500,6.908
0.00406000,6.903
0.00406500,6.893
0.00407000,6.885
0.00407500,6.889
0.00408000,6.881
0.00408500,6.868
0.00409000,6.868
0.00409500,6.856
0.00410000,6.853
0.00410500,6.871
0.00411000,6.876
0.00411500,6.871
0.00412000,6.864
0.00412500,6.885
0.00413000,6.903
0.00413500,6.884
0.00414000,6.850
0.00414500,6.836
0.00415000,6.834
0.00415500,6.813
0.00416000,6.790
0.00416500,6.818
0.00417000,6.879
0.00417500,7.066
0.00418000,7.351
0.00418500,7.600
0.00419000,7.740
0.00419500,7.793
0.00420000,7.914
0.00420500,8.028
0.00421000,8.101
0.00421500,8.120
0.00422000,8.006
0.00422500,7.837
0.00423000,7.756
0.00423500,7.718
0.00424000,7.637
0.00424500,7.571
0.00425000,7.562
0.00425500,7.579
0.00426000,7.616
0.00426500,7.685
0.00427000,7.735
0.00427500,7.755
0.00428000,7.760
0.00428500,7.758
0.00429000,7.760
0.00429500,7.726
0.00430000,7.674
0.00430500,7.634
0.00431000,7.586
0.00431500,7.552
0.00432000,7.526
0.00432500,7.520
0.00433000,7.537
0.00433500,7.571
0.00434000,7.602
0.00434500,7.636
0.00435000,7.647
0.00435500,7.653
0.00436000,7.631
0.00436500,7.611
0.00437000,7.602
0.00437500,7.573
0.00438000,7.533
0.00438500,7.528
0.00439000,7.533
0.00439500,7.504
0.00440000,7.465
0.00440500,7.459
0.00441000,7.455
0.00441500,7.449
0.00442000,7.449
0.00442500,7.471
0.00443000,7.494
0.00443500,7.505
0.00444000,7.512
0.00444500,7.534
0.00445000,7.528
0.00445500,7.521
0.00446000,7.518
0.00446500,7.499
0.00447000,7.476
0.00447500,7.460
0.00448000,7.418
0.00448500,7.389
0.00449000,7.392
0.00449500,7.404
0.00450000,7.404
0.00450500,7.426
0.00451000,7.446
0.00451500,7.454
0.00452000,7.428
0.00452500,7.421
0.00453000,7.428
0.00453500,7.409
0.00454000,7.397
0.00454500,7.392
0.00455000,7.389
0.00455500,7.381
0.00456000,7.376
0.00456500,7.362
0.00457000,7.370
0.00457500,7.378
0.00458000,7.368
0.00458500,7.355
0.00459000,7.373
0.00459500,7.375
0.00460000,7.364
0.00460500,7.349
0.00461000,7.344
0.00461500,7.346
0.00462000,7.336
0.00462500,7.335
0.00463000,7.335
0.00463500,7.339
0.00464000,7.341
0.00464500,7.341
0.00465000,7.336
0.00465500,7.346
0.00466000,7.333
0.00466500,7.331
0.00467000,7.339
0.00467500,7.331
0.00468000,7.299
0.00468500,7.278
0.00469000,7.272
0.00469500,7.264
0.00470000,7.264
0.00470500,7.278
0.00471000,7.306
0.00471500,7.338
0.00472000,7.349
0.00472500,7.343
0.00473000,7.336
0.00473500,7.320
0.00474000,7.299
0.00474500,7.267
0.00475000,7.244
0.00475500,7.254
0.00476000,7.254
0.00476500,7.238
0.00477000,7.232
0.00477500,7.257
0.00478000,7.275
0.00478500,7.262
0.00479000,7.256
0.00479500,7.249
0.00480000,7.248
0.00480500,7.217
0.00481000,7.211
0.00481500,7.206
0.00482000,7.199
0.00482500,7.222
0.00483000,7.236
0.00483500,7.235
0.00484000,7.240
0.00484500,7.252
0.00485000,7.248
0.00485500,7.209
0.00486000,7.190
0.00486500,7.203
0.00487000,7.211
0.00487500,7.191
0.00488000,7.194
0.00488500,7.214
0.00489000,7.206
0.00489500,7.167
0.00490000,7.161
0.00490500,7.172
0.00491000,7.161
0.00491500,7.161
0.00492000,7.170
0.00492500,7.172
0.00493000,7.161
0.00493500,7.120
0.00494000,7.108
0.00494500,7.127
0.00495000,7.119
0.00495500,7.117
0.00496000,7.127
0.00496500,7.138
0.00497000,7.141
0.00497500,7.124
0.00498000,7.100
0.00498500,7.088
0.00499000,7.088
0.00499500,7.077
0.00500000,7.074
0.00500500,7.059
0.00501000,7.066
0.00501500,7.053
0.00502000,7.051
0.00502500,7.050
0.00503000,7.051
0.00503500,7.058
0.00504000,7.061
0.00504500,7.083
0.00505000,7.090
0.00505500,7.064
0.00506000,7.034
0.00506500,7.021
0.00507000,7.005
0.00507500,6.971
0.00508000,6.945
0.00508500,6.934
0.00509000,6.929
0.00509500,6.902
0.00510000,6.887
0.00510500,6.918
0.00511000,6.935
0.00511500,6.940
0.00512000,6.950
0.00512500,6.963
0.00513000,6.950
0.00513500,6.922
0.00514000,6.900
0.00514500,6.861
0.00515000,6.848
0.00515500,6.845
0.00516000,6.826
0.00516500,6.811
0.00517000,6.831
0.00517500,6.972
0.00518000,7.230
0.00518500,7.442
0.00519000,7.510
0.00519500,7.570
0.00520000,7.779
0.00520500,8.044
0.00521000,8.197
0.00521500,8.156
0.00522000,7.970
0.00522500,7.853
0.00523000,7.745
0.00523500,7.586
0.00524000,7.481
0.00524500,7.455
0.00525000,7.415
0.00525500,7.355
0.00526000,7.355
0.00526500,7.407
0.00527000,7.444
0.00527500,7.467
0.00528000,7.483
0.00528500,7.484
0.00529000,7.439
0.00529500,7.365
0.00530000,7.286
0.00530500,7.214
0.00531000,7.153
0.00531500,7.098
0.00532000,7.040
0.00532500,7.011
0.00533000,6.990
0.00533500,6.984
0.00534000,6.988
0.00534500,7.009
0.00535000,7.019
0.00535500,7.017
0.00536000,7.003
0.00536500,6.988
0.00537000,6.958
0.00537500,6.922
0.00538000,6.860
0.00538500,6.784
0.00539000,6.716
0.00539500,6.671
0.00540000,6.621
0.00540500,6.578
0.00541000,6.541
0.00541500,6.536
0.00542000,6.538
0.00542500,6.639
0.00543000,6.855
0.00543500,7.022
0.00544000,7.058
0.00544500,7.071
0.00545000,7.233
0.00545500,7.471
0.00546000,7.653
0.00546500,7.660
0.00547000,7.566
0.00547500,7.600
0.00548000,7.739
0.00548500,7.768
0.00549000,7.658
0.00549500,7.516
0.00550000,7.364
0.00550500,7.220
0.00551000,7.085
0.00551500,6.971
0.00552000,6.877
0.00552500,6.850
0.00553000,6.819
0.00553500,6.765
0.00554000,6.703
0.00554500,6.639
0.00555000,6.555
0.00555500,6.499
0.00556000,6.427
0.00556500,6.330
0.00557000,6.264
0.00557500,6.351
0.00558000,6.518
0.00558500,6.626
0.00559000,6.626
0.00559500,6.589
0.00560000,6.724
0.00560500,7.013
0.00561000,7.215
0.00561500,7.241
0.00562000,7.177
0.00562500,7.193
0.00563000,7.354
0.00563500,7.518
0.00564000,7.486
0.00564500,7.280
0.00565000,7.222
0.00565500,7.299
0.00566000,7.309
0.00566500,7.174
0.00567000,6.982
0.00567500,6.971
0.00568000,7.112
0.00568500,7.185
0.00569000,7.080
0.00569500,6.977
0.00570000,7.032
0.00570500,7.133
0.00571000,7.135
0.00571500,7.017
0.00572000,6.860
0.00572500,6.848
0.00573000,6.930
0.00573500,6.956
0.00574000,6.856
0.00574500,6.723
0.00575000,6.707
0.00575500,6.831
0.00576000,6.932
0.00576500,6.864
0.00577000,6.731
0.00577500,6.786
0.00578000,6.968
0.00578500,7.045
0.00579000,6.947
0.00579500,6.760
0.00580000,6.732
0.00580500,6.889
0.00581000,6.969
0.00581500,6.852
0.00582000,6.679
0.00582500,6.712
0.00583000,6.877
0.00583500,6.982
0.00584000,6.913
0.00584500,6.728
0.00585000,6.712
0.00585500,6.922
0.00586000,7.035
0.00586500,6.897
0.00587000,6.663
0.00587500,6.637
0.00588000,6.798
0.00588500,6.871
0.00589000,6.742
0.00589500,6.528
0.00590000,6.541
0.00590500,6.747
0.00591000,6.855
0.00591500,6.755
0.00592000,6.530
0.00592500,6.501
0.00593000,6.716
0.00593500,6.863
0.00594000,6.731
0.00594500,6.472
0.00595000,6.462
0.00595500,6.676
0.00596000,6.805
0.00596500,6.687
0.00597000,6.431
0.00597500,6.422
0.00598000,6.670
0.00598500,6.798
0.00599000,6.654
0.00599500,6.417
0.00600000,6.399
0.00600500,6.615
0.00601000,6.768
0.00601500,6.646
0.00602000,6.364
0.00602500,6.359
0.00603000,6.578
0.00603500,6.707
0.00604000,6.605
0.00604500,6.343
0.00605000,6.282
0.00605500,6.523
0.00606000,6.703
0.00606500,6.557
0.00607000,6.245
0.00607500,6.209
0.00608000,6.460
0.00608500,6.633
0.00609000,6.525
0.00609500,6.237
0.00610000,6.216
0.00610500,6.509
0.00611000,6.707
0.00611500,6.573
0.00612000,6.266
0.00612500,6.184
0.00613000,6.427
0.00613500,6.629
0.00614000,6.504
0.00614500,6.172
0.00615000,6.148
0.00615500,6.448
0.00616000,6.642
0.00616500,6.520
0.00617000,6.209
0.00617500,6.150
0.00618000,6.438
0.00618500,6.654
0.00619000,6.510
0.00619500,6.177
0.00620000,6.121
0.00620500,6.375
0.00621000,6.586
0.00621500,6.465
0.00622000,6.114
0.00622500,6.037
0.00623000,6.338
0.00623500,6.555
