# Time (seconds),f0
0.0078125,28.266098022460938
0.0234375,28.274917602539062
0.0390625,28.269760131835938
0.0546875,28.27454376220703
0.0703125,28.267196655273438
0.0859375,28.279685974121094
0.1015625,28.263893127441406
0.1171875,28.27454376220703
0.1328125,28.27454376220703
0.1484375,28.280059814453125
0.1640625,28.29401397705078
0.1796875,28.285194396972656
0.1953125,28.281532287597656
0.2109375,28.275650024414062
0.2265625,28.278953552246094
0.2421875,28.297325134277344
0.2578125,28.3057861328125
0.2734375,28.28924560546875
0.2890625,28.299171447753906
0.3046875,28.296592712402344
0.3203125,28.293655395507812
0.3359375,28.299896240234375
0.3515625,28.308349609375
0.3671875,28.302474975585938
0.3828125,28.305038452148438
0.3984375,28.30467987060547
0.4140625,28.310195922851562
0.4296875,28.299896240234375
0.4453125,28.30724334716797
0.4609375,28.299171447753906
0.4765625,28.294761657714844
0.4921875,28.29107666015625
0.5078125,28.303939819335938
0.5234375,28.301002502441406
0.5390625,28.3076171875
0.5546875,28.30467987060547
0.5703125,28.299171447753906
0.5859375,28.295486450195312
0.6015625,28.299171447753906
0.6171875,28.310195922851562
0.6328125,28.3076171875
0.6484375,28.3087158203125
0.6640625,28.316436767578125
0.6796875,28.29218292236328
0.6953125,28.314605712890625
0.7109375,28.319374084472656
0.7265625,28.312026977539062
0.7421875,28.316062927246094
0.7578125,28.3076171875
0.7734375,28.308349609375
0.7890625,28.314964294433594
0.8046875,28.312026977539062
0.8203125,28.312026977539062
0.8359375,28.317535400390625
0.8515625,28.32342529296875
0.8671875,28.314964294433594
0.8828125,28.314964294433594
0.8984375,28.32746124267578
0.9140625,28.331497192382812
0.9296875,28.32452392578125
0.9453125,28.331871032714844
0.9609375,28.322677612304688
0.9765625,28.331138610839844
0.9921875,28.335174560546875
1.0078125,28.327835083007812
1.0234375,28.337753295898438
1.0390625,28.34142303466797
1.0546875,28.338111877441406
1.0703125,28.32708740234375
1.0859375,28.317535400390625
1.1015625,28.32708740234375
1.1171875,28.339584350585938
1.1328125,28.34069061279297
1.1484375,28.335174560546875
1.1640625,28.317909240722656
1.1796875,28.3428955078125
1.1953125,28.3447265625
1.2109375,28.33995819091797
1.2265625,28.3428955078125
1.2421875,28.335906982421875
1.2578125,28.345474243164062
1.2734375,28.349136352539062
1.2890625,28.3428955078125
1.3046875,28.337753295898438
1.3203125,28.349884033203125
1.3359375,28.346206665039062
1.3515625,28.343994140625
1.3671875,28.330764770507812
1.3828125,28.338485717773438
1.3984375,28.346206665039062
1.4140625,28.34142303466797
1.4296875,28.34142303466797
1.4453125,28.3436279296875
1.4609375,28.348037719726562
1.4765625,28.345474243164062
1.4921875,28.352088928222656
1.5078125,28.337753295898438
1.5234375,28.331138610839844
1.5390625,28.329666137695312
1.5546875,28.321945190429688
1.5703125,28.331871032714844
1.5859375,28.32305145263672
1.6015625,28.32635498046875
1.6171875,28.320472717285156
1.6328125,28.32452392578125
1.6484375,28.30541229248047
1.6640625,28.330398559570312
1.6796875,28.320846557617188
1.6953125,28.311294555664062
1.7109375,28.310195922851562
1.7265625,28.316810607910156
1.7421875,28.316810607910156
1.7578125,28.313125610351562
1.7734375,28.314605712890625
1.7890625,28.314605712890625
1.8046875,28.30799102783203
1.8203125,28.312759399414062
1.8359375,28.310195922851562
1.8515625,28.29035186767578
1.8671875,28.313858032226562
1.8828125,28.299171447753906
1.8984375,28.299171447753906
1.9140625,28.3065185546875
1.9296875,28.312400817871094
1.9453125,28.296218872070312
1.9609375,28.299530029296875
1.9765625,28.302833557128906
1.9921875,28.310195922851562
2.0078125,28.281890869140625
2.0234375,28.312759399414062
2.0390625,28.296966552734375
2.0546875,28.300270080566406
2.0703125,28.299171447753906
2.0859375,28.30541229248047
2.1015625,28.303939819335938
2.1171875,28.29218292236328
2.1328125,28.312759399414062
2.1484375,28.295486450195312
2.1640625,28.299896240234375
2.1796875,28.293655395507812
2.1953125,28.293655395507812
2.2109375,28.310928344726562
2.2265625,28.296592712402344
2.2421875,28.296218872070312
2.2578125,28.292556762695312
2.2734375,28.313499450683594
2.2890625,28.300628662109375
2.3046875,28.3057861328125
2.3203125,28.313858032226562
2.3359375,28.30541229248047
2.3515625,28.295486450195312
2.3671875,28.30541229248047
2.3828125,28.295486450195312
2.3984375,28.296218872070312
2.4140625,28.30467987060547
2.4296875,28.295486450195312
2.4453125,28.298423767089844
2.4609375,28.299896240234375
2.4765625,28.296966552734375
2.4921875,28.29401397705078
2.5078125,28.302108764648438
2.5234375,28.293655395507812
2.5390625,28.30467987060547
2.5546875,28.299896240234375
2.5703125,28.30467987060547
2.5859375,28.312026977539062
2.6015625,28.312026977539062
2.6171875,28.299171447753906
2.6328125,28.301002502441406
2.6484375,28.3087158203125
2.6640625,28.296592712402344
2.6796875,28.304306030273438
2.6953125,28.295486450195312
2.7109375,28.312759399414062
2.7265625,28.312026977539062
2.7421875,28.308349609375
2.7578125,28.3076171875
2.7734375,28.316436767578125
2.7890625,28.30724334716797
2.8046875,28.308349609375
2.8203125,28.314964294433594
2.8359375,28.303939819335938
2.8515625,28.299171447753906
2.8671875,28.3076171875
2.8828125,28.299530029296875
2.8984375,28.295486450195312
2.9140625,28.296966552734375
2.9296875,28.310195922851562
2.9453125,28.315704345703125
2.9609375,28.3087158203125
2.9765625,28.32672882080078
2.9921875,28.314964294433594
3.0078125,28.316810607910156
3.0234375,28.319374084472656
3.0390625,28.316436767578125
3.0546875,28.314964294433594
3.0703125,28.316436767578125
3.0859375,28.335174560546875
3.1015625,28.332977294921875
3.1171875,28.34069061279297
3.1328125,28.321578979492188
3.1484375,28.32708740234375
3.1640625,28.32598876953125
3.1796875,28.331138610839844
3.1953125,28.338111877441406
3.2109375,28.33995819091797
3.2265625,28.34252166748047
3.2421875,28.32635498046875
3.2578125,28.32635498046875
3.2734375,28.32305145263672
3.2890625,28.33995819091797
3.3046875,28.335174560546875
3.3203125,28.339218139648438
3.3359375,28.34069061279297
3.3515625,28.339584350585938
3.3671875,28.34252166748047
3.3828125,28.349136352539062
3.3984375,28.34252166748047
3.4140625,28.34252166748047
3.4296875,28.349884033203125
3.4453125,28.3436279296875
3.4609375,28.34436798095703
3.4765625,28.34252166748047
3.4921875,28.346206665039062
3.5078125,28.35832977294922
3.5234375,28.3436279296875
3.5390625,28.349884033203125
3.5546875,28.349884033203125
3.5703125,28.352088928222656
3.5859375,28.364944458007812
3.6015625,28.34510040283203
3.6171875,28.35906219482422
3.6328125,28.350242614746094
3.6484375,28.356124877929688
3.6640625,28.352813720703125
3.6796875,28.364944458007812
3.6953125,28.354293823242188
3.7109375,28.34252166748047
3.7265625,28.349884033203125
3.7421875,28.355392456054688
3.7578125,28.34583282470703
3.7734375,28.3428955078125
3.7890625,28.364944458007812
3.8046875,28.3447265625
3.8203125,28.3428955078125
3.8359375,28.36016082763672
3.8515625,28.341796875
3.8671875,28.3428955078125
3.8828125,28.3428955078125
3.8984375,28.3428955078125
3.9140625,28.314964294433594
3.9296875,28.32231903076172
3.9453125,28.32635498046875
3.9609375,28.32378387451172
3.9765625,28.321578979492188
3.9921875,28.321945190429688
4.0078125,28.32672882080078
4.0234375,28.322677612304688
4.0390625,28.319747924804688
4.0546875,28.318267822265625
4.0703125,28.310195922851562
4.0859375,28.313125610351562
4.1015625,28.32305145263672
4.1171875,28.312026977539062
4.1328125,28.32342529296875
4.1484375,28.317169189453125
4.1640625,28.321578979492188
4.1796875,28.321945190429688
4.1953125,28.312759399414062
4.2109375,28.316436767578125
4.2265625,28.312400817871094
4.2421875,28.320846557617188
4.2578125,28.303939819335938
4.2734375,28.296592712402344
4.2890625,28.3076171875
4.3046875,28.304306030273438
4.3203125,28.315704345703125
4.3359375,28.308349609375
4.3515625,28.312759399414062
4.3671875,28.31055450439453
4.3828125,28.314605712890625
4.3984375,28.318641662597656
4.4140625,28.3076171875
4.4296875,28.302833557128906
4.4453125,28.30724334716797
4.4609375,28.299896240234375
4.4765625,28.298423767089844
4.4921875,28.308349609375
4.5078125,28.3065185546875
4.5234375,28.299896240234375
4.5390625,28.299896240234375
4.5546875,28.318641662597656
4.5703125,28.298423767089844
4.5859375,28.302474975585938
4.6015625,28.28887939453125
4.6171875,28.299896240234375
4.6328125,28.312759399414062
4.6484375,28.301002502441406
4.6640625,28.321945190429688
4.6796875,28.30541229248047
4.6953125,28.299171447753906
4.7109375,28.299171447753906
4.7265625,28.301002502441406
4.7421875,28.295860290527344
4.7578125,28.293655395507812
4.7734375,28.28924560546875
4.7890625,28.293655395507812
4.8046875,28.299896240234375
4.8203125,28.30467987060547
4.8359375,28.287399291992188
4.8515625,28.295486450195312
4.8671875,28.286666870117188
4.8828125,28.301002502441406
4.8984375,28.308349609375
4.9140625,28.299896240234375
4.9296875,28.299896240234375
4.9453125,28.295860290527344
