Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0164864,0.0,0.0,0.0,0.0,0.0
0.0657618,0.0,0.0,0.0,0.0,0.0
0.1157336,0.0,0.0,0.0,0.0,0.0
0.1659613,0.0,0.0,0.0,0.0,0.0
0.2151616,0.0,0.0,0.0,0.0,0.0
0.2647114,0.0,0.0,0.0,0.0,0.0
0.3145278,0.0,0.0,0.0,0.0,0.0
0.3639491,0.0,0.0,0.0,0.0,0.0
0.4145026,0.0,0.0,0.0,0.0,0.0
0.4639146,0.0,0.0,0.0,0.0,0.0
0.5136359,0.0,0.0,0.0,0.0,0.0
0.5632205,0.0,0.0,0.0,0.0,0.0
0.6131783,0.0,0.0,0.0,0.0,0.0
0.6630843,0.0,0.0,0.0,0.0,0.0
0.7120392,0.0,0.0,0.0,0.0,0.0
0.7625549,0.0,0.0,0.0,0.0,0.0
0.8121607,0.0,0.0,0.0,0.0,0.0
0.8609915,0.0,0.0,0.0,0.0,0.0
0.9111769,0.0,0.0,0.0,0.0,0.0
0.9603434,0.0,0.0,0.0,0.0,0.0
1.0106411,0.0,0.0,0.0,0.0,0.0
1.0598776,0.0,0.0,0.0,0.0,0.0
1.1094942,0.0,0.0,0.0,0.0,0.0
1.1592844,0.0,0.0,0.0,0.0,0.0
1.2095625,0.0,0.0,0.0,0.0,0.0
1.2591231,0.0,0.0,0.0,0.0,0.0
1.3089933,0.0,0.0,0.0,0.0,0.0
1.358351,0.0,0.0,0.0,0.0,0.0
1.4080684,0.0,0.0,0.0,0.0,0.0
1.4574871,0.0,0.0,0.0,0.0,0.0
1.5072489,0.0,0.0,0.0,0.0,0.0
1.5573871,0.0,0.0,0.0,0.0,0.0
1.6066818,0.0,0.0,0.0,0.0,0.0
1.6566789,0.0,0.0,0.0,0.0,0.0
1.7066765,0.0,0.0,0.0,0.0,0.0
1.7559049,0.0,0.0,0.0,0.0,0.0
1.8055606,0.0,0.0,0.0,0.0,0.0
1.855396,0.0,0.0,0.0,0.0,0.0
1.9050217,0.0,0.0,0.0,0.0,0.0
1.9550812,0.0,0.0,0.1088889,0.0,0.0
2.0042632,0.0,0.0,0.2955556,0.0,0.0
2.0543094,0.0,0.0,0.3777778,0.0,0.0
2.1036789,0.0,0.0,0.4733333,0.0,0.0
2.1537828,0.1444445,0.0,0.7733333,0.0,0.0
2.2035954,0.6266667,0.3177778,0.8111111,0.0,0.0
2.2527726,0.8266667,0.7533333,0.8155556,0.2622222,0.0
2.3033938,0.8511111,0.8088889,0.8155556,0.7644445,0.2666667
2.3525102,0.8533334,0.8155556,0.6333333,0.8488889,0.8955556
2.4030368,0.8533334,0.8155556,0.1111111,0.86,0.9733334
2.4522996,0.1711111,0.2088889,0.0,0.1644444,0.82
2.5023291,0.0,0.0,0.0,0.0,0.1177778
2.5515735,0.0,0.0,0.0,0.0,0.0
2.6017241,0.0,0.0,0.0,0.0,0.0
2.6512294,0.0,0.0,0.0,0.0,0.0
2.7008553,0.0,0.0,0.0,0.0,0.0
2.7506349,0.0,0.0,0.0,0.0,0.0
2.8004086,0.0,0.0,0.0,0.0,0.0
2.8498974,0.0,0.0,0.0,0.0,0.0
2.8996589,0.0,0.0,0.0,0.0,0.0
2.9498603,0.0,0.0,0.0,0.0,0.0
2.999191,0.0,0.0,0.0,0.0,0.0
3.0493689,0.0,0.0,0.0,0.0,0.0
3.0991638,0.0,0.0,0.0,0.0,0.0
3.1482596,0.0,0.0,0.0,0.0,0.0
3.1987264,0.0,0.0,0.0,0.0,0.0
3.2482684,0.0,0.0,0.0,0.0,0.0
3.2971137,0.0,0.0,0.0,0.0,0.0
3.3477304,0.0,0.0,0.0,0.0,0.0
3.397346,0.0,0.0,0.0,0.0,0.0
3.4470105,0.0,0.0,0.0,0.0,0.0
3.4968598,0.0,0.0,0.0,0.0,0.0
3.5456831,0.0,0.0,0.0,0.0,0.0
3.5962014,0.0,0.0,0.0,0.0,0.0
3.6458259,0.0,0.0,0.0,0.0,0.0
3.6947174,0.0,0.0,0.0,0.0,0.0
3.7444215,0.0,0.0,0.0,0.0,0.0
3.7950144,0.0,0.0,0.3155555,0.0,0.0
3.8444819,0.0,0.0,0.7311111,0.0,0.0
3.8942115,0.0,0.0,0.8044444,0.0,0.0
3.9436798,0.0711111,0.0,0.8133333,0.0,0.0
3.9935477,0.1,0.1022222,0.8133333,0.0,0.0
4.0436985,0.6933333,0.6777778,0.8133333,0.3777778,0.0
4.09357,0.8333333,0.7977778,0.8155556,0.7022222,0.0
4.142699,0.8488889,0.8133333,0.8155556,0.8355556,0.44
4.1927392,0.8511111,0.8133333,0.2355556,0.8377778,0.9155555
4.2428749,0.1644444,0.1688889,0.0,0.1266667,0.5044444
4.2922249,0.0,0.0,0.0,0.0,0.0755556
4.3423464,0.0,0.0,0.0,0.0,0.0
4.3912408,0.0,0.0,0.0,0.0,0.0
4.4414237,0.0,0.0,0.0,0.0,0.0
4.4911635,0.0,0.0,0.0,0.0,0.0
4.5407751,0.0,0.0,0.0,0.0,0.0
4.5907314,0.0,0.0,0.0,0.0,0.0
4.6404474,0.0,0.0,0.0,0.0,0.0
4.6903958,0.0,0.0,0.0,0.0,0.0
4.7396228,0.0,0.0,0.0,0.0,0.0
4.7892685,0.0,0.0,0.0,0.0,0.0
4.8390017,0.0,0.0,0.0,0.0,0.0
4.8883126,0.0,0.0,0.0,0.0,0.0
4.9382954,0.0,0.0,0.0,0.0,0.0
4.9878943,0.0,0.0,0.0,0.0,0.0
5.0383565,0.0,0.0,0.0,0.0,0.0
5.0878942,0.0,0.0,0.0,0.0,0.0
5.1371775,0.0,0.0,0.0,0.0,0.0
5.1867182,0.0,0.0,0.0,0.0,0.0
5.2367933,0.0,0.0,0.0,0.0,0.0
5.2864115,0.0,0.0,0.0,0.0,0.0
5.3361146,0.0,0.0,0.0,0.0,0.0
5.3861663,0.0,0.0,0.0,0.0,0.0
5.4354651,0.0,0.0,0.0,0.0,0.0
5.4857626,0.0,0.0,0.6422222,0.0,0.0
5.5353773,0.0,0.0,0.7911111,0.0,0.0
5.5848804,0.2288889,0.2355556,0.8088889,0.0,0.0
5.634304,0.7577778,0.7311111,0.8111111,0.3311111,0.0
5.6844237,0.8377778,0.8044444,0.8111111,0.6866667,0.0
5.7339027,0.8488889,0.8133333,0.7755556,0.82,0.6888889
5.7846198,0.8488889,0.8133333,0.1111111,0.5111111,0.9444444
5.8335459,0.1866667,0.1822222,0.0,0.0844444,0.6555555
5.8835177,0.0,0.0,0.0,0.0,0.0911111
5.9331977,0.0,0.0,0.0,0.0,0.0
5.9825633,0.0,0.0,0.0,0.0,0.0
6.0327985,0.0,0.0,0.0,0.0,0.0
6.0826876,0.0,0.0,0.0,0.0,0.0
6.1318669,0.0,0.0,0.0,0.0,0.0
6.1815975,0.0,0.0,0.0,0.0,0.0
6.2316105,0.0,0.0,0.0,0.0,0.0
6.2806451,0.0,0.0,0.0,0.0,0.0
6.3304493,0.0,0.0,0.0,0.0,0.0
6.3806131,0.0,0.0,0.0,0.0,0.0
6.4302897,0.0,0.0,0.0,0.0,0.0
6.4797487,0.0,0.0,0.0,0.0,0.0
6.5291455,0.0,0.0,0.0,0.0,0.0
6.5791225,0.0,0.0,0.0,0.0,0.0
6.6293235,0.0,0.0,0.0,0.0,0.0
6.6787052,0.0,0.0,0.0,0.0,0.0
6.7287638,0.0,0.0,0.0,0.0,0.0
6.7780411,0.0,0.0,0.0,0.0,0.0
6.8279042,0.0,0.0,0.0,0.0,0.0
6.8770838,0.0,0.0,0.0,0.0,0.0
