t,i
0.00000000,7.804
0.00000500,7.815
0.00001000,7.833
0.00001500,7.788
0.00002000,7.821
0.00002500,7.768
0.00003000,7.785
0.00003500,7.788
0.00004000,7.763
0.00004500,7.761
0.00005000,7.739
0.00005500,7.754
0.00006000,7.768
0.00006500,7.741
0.00007000,7.707
0.00007500,7.705
0.00008000,7.743
0.00008500,7.708
0.00009000,7.691
0.00009500,7.696
0.00010000,7.700
0.00010500,7.688
0.00011000,7.681
0.00011500,7.696
0.00012000,7.675
0.00012500,7.697
0.00013000,7.671
0.00013500,7.632
0.00014000,7.639
0.00014500,7.605
0.00015000,7.610
0.00015500,7.603
0.00016000,7.599
0.00016500,7.556
0.00017000,7.585
0.00017500,7.609
0.00018000,7.581
0.00018500,7.542
0.00019000,7.567
0.00019500,7.552
0.00020000,7.552
0.00020500,7.538
0.00021000,7.540
0.00021500,7.523
0.00022000,7.523
0.00022500,7.494
0.00023000,7.493
0.00023500,7.464
0.00024000,7.459
0.00024500,7.460
0.00025000,7.455
0.00025500,7.458
0.00026000,7.452
0.00026500,7.471
0.00027000,7.467
0.00027500,7.464
0.00028000,7.438
0.00028500,7.432
0.00029000,7.408
0.00029500,7.415
0.00030000,7.401
0.00030500,7.414
0.00031000,7.412
0.00031500,7.384
0.00032000,7.372
0.00032500,7.362
0.00033000,7.389
0.00033500,7.363
0.00034000,7.355
0.00034500,7.367
0.00035000,7.356
0.00035500,7.345
0.00036000,7.338
0.00036500,7.319
0.00037000,7.313
0.00037500,7.312
0.00038000,7.302
0.00038500,7.290
0.00039000,7.267
0.00039500,7.259
0.00040000,7.254
0.00040500,7.249
0.00041000,7.250
0.00041500,7.251
0.00042000,7.238
0.00042500,7.221
0.00043000,7.209
0.00043500,7.227
0.00044000,7.189
0.00044500,7.190
0.00045000,7.167
0.00045500,7.149
0.00046000,7.125
0.00046500,7.106
0.00047000,7.104
0.00047500,7.099
0.00048000,7.088
0.00048500,7.096
0.00049000,7.083
0.00049500,7.078
0.00050000,7.066
0.00050500,7.070
0.00051000,7.069
0.00051500,7.063
0.00052000,7.033
0.00052500,7.013
0.00053000,6.977
0.00053500,6.990
0.00054000,6.987
0.00054500,6.961
0.00055000,6.949
0.00055500,6.943
0.00056000,6.934
0.00056500,6.938
0.00057000,6.909
0.00057500,6.897
0.00058000,6.896
0.00058500,6.889
0.00059000,6.862
0.00059500,6.885
0.00060000,6.872
0.00060500,6.855
0.00061000,6.863
0.00061500,6.851
0.00062000,6.821
0.00062500,6.821
0.00063000,6.806
0.00063500,6.774
0.00064000,6.786
0.00064500,6.774
0.00065000,6.776
0.00065500,6.738
0.00066000,6.739
0.00066500,6.729
0.00067000,6.706
0.00067500,6.706
0.00068000,6.693
0.00068500,6.686
0.00069000,6.665
0.00069500,6.663
0.00070000,6.647
0.00070500,6.633
0.00071000,6.610
0.00071500,6.604
0.00072000,6.575
0.00072500,6.571
0.00073000,6.587
0.00073500,6.567
0.00074000,6.587
0.00074500,6.578
0.00075000,6.527
0.00075500,6.515
0.00076000,6.491
0.00076500,6.497
0.00077000,6.499
0.00077500,6.494
0.00078000,6.477
0.00078500,6.446
0.00079000,6.450
0.00079500,6.414
0.00080000,6.394
0.00080500,6.397
0.00081000,6.387
0.00081500,6.386
0.00082000,6.373
0.00082500,6.362
0.00083000,6.335
0.00083500,6.328
0.00084000,6.347
0.00084500,6.328
0.00085000,6.289
0.00085500,6.297
0.00086000,6.277
0.00086500,6.263
0.00087000,6.290
0.00087500,6.233
0.00088000,6.246
0.00088500,6.242
0.00089000,6.222
0.00089500,6.252
0.00090000,6.209
0.00090500,6.190
0.00091000,6.175
0.00091500,6.180
0.00092000,6.158
0.00092500,6.139
0.00093000,6.118
0.00093500,6.111
0.00094000,6.109
0.00094500,6.091
0.00095000,6.087
0.00095500,6.062
0.00096000,6.060
0.00096500,6.059
0.00097000,6.043
0.00097500,6.014
0.00098000,5.986
0.00098500,5.983
0.00099000,5.991
0.00099500,5.975
0.00100000,5.968
0.00100500,5.960
0.00101000,5.956
0.00101500,5.946
0.00102000,5.928
0.00102500,5.937
0.00103000,5.906
0.00103500,5.891
0.00104000,5.884
0.00104500,5.876
0.00105000,5.872
0.00105500,5.851
0.00106000,5.827
0.00106500,5.809
0.00107000,5.829
0.00107500,5.814
0.00108000,5.805
0.00108500,5.812
0.00109000,5.773
0.00109500,5.751
0.00110000,5.745
0.00110500,5.741
0.00111000,5.722
0.00111500,5.721
0.00112000,5.712
0.00112500,5.677
