spi_time,die_temp_filtered,dqCommand_combined,outputSpeed_rpm
42000.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42010.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42020.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42030.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42040.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42050.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42060.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42070.0,0.4419889502762429,1.029259002770083,0.0002234636871508
42080.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42090.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42100.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42110.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42120.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42130.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42140.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42150.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42160.0,0.4419889502762429,1.029259002770083,0.0002234636871508
42170.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42180.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42190.0,0.4226519337016573,1.029259002770083,0.0002234636871508
42200.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42210.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42220.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42230.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42240.0,0.4281767955801104,1.029259002770083,0.0
42250.0,0.4419889502762429,1.029259002770083,0.0002234636871508
42260.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42270.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42280.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42290.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42300.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42310.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42320.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42330.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42340.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42350.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42360.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42370.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42380.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42390.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42400.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42410.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42420.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42430.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42440.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42450.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42460.0,0.4226519337016573,1.029259002770083,0.0002234636871508
42470.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42480.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42490.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42500.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42510.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42520.0,0.4226519337016573,1.029259002770083,0.0002234636871508
42530.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42540.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42550.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42560.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42570.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42580.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42590.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42600.0,0.4226519337016573,1.029259002770083,0.0002234636871508
42610.0,0.4337016574585633,1.029259002770083,0.0002234636871508
42620.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42630.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42640.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42650.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42660.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42670.0,0.4281767955801104,1.029259002770083,0.0002234636871508
42680.0,0.4281767955801104,1.029259002770083,0.0002234636871508
