spi_time,water_temp_filtered,coil_temp_filtered,die_temp_filtered,temp_sensor_filtered_value,coil_temp_estimate,referenceSpeed_rpm,outputSpeed_rpm,dqCommand_imag,dqCommand_real,measurement_running,water_temp_estimate
0.0,0.0,0.01526717557251911,0.0,0.5424954792043399,0.5637254901960784,0.05617977528089888,0.0,0.0,1.0,0.0,0.6195965417867435
10.0,0.0,0.01526717557251911,0.34782608695652195,0.0,0.0,0.6966292134831461,0.6965006729475101,0.572067174096895,0.5668168168168168,1.0,0.0
20.0,0.1454545454545455,0.0,0.40869565217391335,0.45027124773960214,0.5441176470588235,0.6966292134831461,0.6942575145805293,0.5673553219765616,0.5713213213213213,1.0,0.0020012808197246235
30.0,0.10909090909090935,0.06870229007633588,0.4391304347826086,0.5027124773960217,0.553921568627451,0.6966292134831461,0.6947061462539255,0.5683218557448351,0.5705705705705706,1.0,0.004002561639449247
40.0,0.10909090909090935,0.05343511450381677,0.4304347826086956,0.5587703435804702,0.5612745098039216,0.6966292134831461,0.6951547779273216,0.5666304216503564,0.5728228228228228,1.0,0.0060038424591738705
50.0,0.12727272727272743,0.06106870229007644,0.4391304347826086,0.566003616636528,0.5637254901960784,0.6966292134831461,0.6940331987438313,0.5653014377189803,0.5735735735735736,1.0,0.008005123278898494
60.0,0.10909090909090935,0.11450381679389321,0.4521739130434783,0.5714285714285714,0.5686274509803921,0.6966292134831461,0.6940331987438313,0.5717047239337925,0.5675675675675675,1.0,0.010006404098623118
70.0,0.10909090909090935,0.0992366412213741,0.4391304347826086,0.5696202531645569,0.5686274509803921,0.6966292134831461,0.696276357110812,0.5678385888606984,0.5713213213213213,1.0,0.012007684918347741
80.0,0.10909090909090935,0.07633587786259555,0.4521739130434783,0.5750452079566003,0.571078431372549,0.6966292134831461,0.6973979362943024,0.5645765373927751,0.5743243243243243,1.0,0.014008965738072365
90.0,0.12727272727272743,0.0992366412213741,0.4391304347826086,0.5913200723327305,0.571078431372549,0.6966292134831461,0.6940331987438313,0.570738190165519,0.5683183183183182,1.0,0.016010246557796988
100.0,0.12727272727272743,0.12977099236641232,0.4521739130434783,0.5985533453887885,0.571078431372549,0.6966292134831461,0.6953790937640197,0.5683218557448351,0.5705705705705706,1.0,0.017931476144732627
110.0,0.10909090909090935,0.12213740458015265,0.4608695652173913,0.5985533453887885,0.571078431372549,0.6966292134831461,0.6951547779273216,0.566992871813459,0.572072072072072,1.0,0.01993275696445725
120.0,0.12727272727272743,0.12977099236641232,0.4608695652173913,0.5985533453887885,0.5735294117647058,0.6966292134831461,0.6942575145805293,0.5678385888606984,0.5713213213213213,1.0,0.02185398655139289
130.0,0.12727272727272743,0.16030534351145054,0.4608695652173913,0.6021699819168174,0.5735294117647058,0.6966292134831461,0.6933602512337371,0.5779871934275704,0.5615615615615616,1.0,0.023855267371117515
140.0,0.12727272727272743,0.14503816793893143,0.4608695652173913,0.6003616636528029,0.5735294117647058,0.6966292134831461,0.696276357110812,0.5686843059079376,0.5705705705705706,1.0,0.025856548190842137
150.0,0.1454545454545455,0.11450381679389321,0.4521739130434783,0.5985533453887885,0.5735294117647058,0.6966292134831461,0.6971736204576043,0.5645765373927751,0.5743243243243243,1.0,0.027777777777777776
160.0,0.12727272727272743,0.16793893129770998,0.4608695652173913,0.6057866184448463,0.5735294117647058,0.6966292134831461,0.6947061462539255,0.566992871813459,0.572072072072072,1.0,0.0297790585975024
170.0,0.12727272727272743,0.20610687022900764,0.4521739130434783,0.6112115732368897,0.5735294117647058,0.6966292134831461,0.6947061462539255,0.5703757400024163,0.5690690690690691,1.0,0.031700288184438034
180.0,0.12727272727272743,0.16030534351145054,0.4608695652173913,0.6057866184448463,0.5735294117647058,0.6966292134831461,0.6960520412741139,0.5691675727920744,0.5698198198198199,1.0,0.03362151777137368
190.0,0.12727272727272743,0.13740458015267176,0.4521739130434783,0.6021699819168174,0.5735294117647058,0.6966292134831461,0.6949304620906236,0.5653014377189803,0.5735735735735736,1.0,0.03554274735830931
200.0,0.12727272727272743,0.2137404580152673,0.4608695652173913,0.6039783001808318,0.5735294117647058,0.6966292134831461,0.6938088829071333,0.5691675727920744,0.5698198198198199,1.0,0.037463976945244955
210.0,0.10909090909090935,0.1832061068702291,0.4608695652173913,0.6057866184448463,0.5735294117647058,0.6966292134831461,0.6951547779273216,0.5686843059079376,0.5705705705705706,1.0,0.03938520653218059
220.0,0.12727272727272743,0.12977099236641232,0.4608695652173913,0.6057866184448463,0.5735294117647058,0.6966292134831461,0.6956034096007178,0.5666304216503564,0.5728228228228228,1.0,0.04130643611911623
230.0,0.12727272727272743,0.16793893129770998,0.4608695652173913,0.6130198915009042,0.5759803921568627,0.6966292134831461,0.6942575145805293,0.5698924731182796,0.5690690690690691,1.0,0.04322766570605187
240.0,0.12727272727272743,0.1984732824427482,0.4521739130434783,0.6184448462929475,0.5759803921568627,0.6966292134831461,0.6953790937640197,0.5673553219765616,0.5713213213213213,1.0,0.04514889529298751
250.0,0.12727272727272743,0.16030534351145054,0.4695652173913043,0.6130198915009042,0.5759803921568627,0.6966292134831461,0.6947061462539255,0.5666304216503564,0.5728228228228228,1.0,0.04699007364713416
260.0,0.12727272727272743,0.14503816793893143,0.4608695652173913,0.6112115732368897,0.5759803921568627,0.6966292134831461,0.696276357110812,0.5585357013410656,0.5803303303303303,1.0,0.04899135446685879
270.0,0.1454545454545455,0.19083969465648853,0.4608695652173913,0.6166365280289331,0.5759803921568627,0.6966292134831461,0.6944818304172274,0.5712214570496557,0.5675675675675675,1.0,0.05083253282100544
280.0,0.1454545454545455,0.22900763358778642,0.4608695652173913,0.6238698010849909,0.5759803921568627,0.6966292134831461,0.6940331987438313,0.569530022955177,0.5698198198198199,1.0,0.05275376240794108
290.0,0.12727272727272743,0.15267175572519087,0.4608695652173913,0.620253164556962,0.5759803921568627,0.6966292134831461,0.6965006729475101,0.5624018364141598,0.5765765765765766,1.0,0.054594940762087735
300.0,0.1454545454545455,0.19083969465648853,0.4608695652173913,0.620253164556962,0.5759803921568627,0.6966292134831461,0.6944818304172274,0.5683218557448351,0.5705705705705706,1.0,0.05651617034902337
310.0,0.12727272727272743,0.1984732824427482,0.4695652173913043,0.6184448462929475,0.5759803921568627,0.6966292134831461,0.6938088829071333,0.5686843059079376,0.5705705705705706,1.0,0.058357348703170026
320.0,0.12727272727272743,0.17557251908396942,0.4695652173913043,0.6166365280289331,0.5759803921568627,0.6966292134831461,0.6951547779273216,0.5666304216503564,0.5728228228228228,1.0,0.06019852705731668
330.0,0.12727272727272743,0.14503816793893143,0.4608695652173913,0.6130198915009042,0.5759803921568627,0.6966292134831461,0.6951547779273216,0.5649389875558777,0.5743243243243243,1.0,0.06203970541146333
340.0,0.12727272727272743,0.17557251908396942,0.4695652173913043,0.6148282097649186,0.5759803921568627,0.6966292134831461,0.6949304620906236,0.5712214570496557,0.5675675675675675,1.0,0.06396093499839897
350.0,0.1454545454545455,0.20610687022900764,0.4608695652173913,0.6166365280289331,0.5759803921568627,0.6966292134831461,0.6949304620906236,0.5661471547662197,0.5728228228228228,1.0,0.06580211335254563
360.0,0.1454545454545455,0.13740458015267176,0.4695652173913043,0.6166365280289331,0.5759803921568627,0.6966292134831461,0.6967249887842082,0.5637308203455358,0.575075075075075,1.0,0.06764329170669228
370.0,0.1454545454545455,0.15267175572519087,0.4695652173913043,0.620253164556962,0.5759803921568627,0.6966292134831461,0.6942575145805293,0.5666304216503564,0.5728228228228228,1.0,0.06948447006083894
380.0,0.1454545454545455,0.1984732824427482,0.4608695652173913,0.620253164556962,0.5759803921568627,0.6966292134831461,0.6935845670704351,0.5666304216503564,0.5728228228228228,1.0,0.07132564841498558
390.0,0.1454545454545455,0.17557251908396942,0.4695652173913043,0.6148282097649186,0.5759803921568627,0.6966292134831461,0.6949304620906236,0.5698924731182796,0.5690690690690691,1.0,0.07316682676913223
400.0,0.16363636363636402,0.15267175572519087,0.4695652173913043,0.6166365280289331,0.5759803921568627,0.6966292134831461,0.6976222521310004,0.561918569530023,0.5773273273273274,1.0,0.07500800512327889
410.0,0.1454545454545455,0.19083969465648853,0.4695652173913043,0.6184448462929475,0.5759803921568627,0.6966292134831461,0.6953790937640197,0.5691675727920744,0.5698198198198199,1.0,0.07684918347742555
420.0,0.1454545454545455,0.1832061068702291,0.4695652173913043,0.6166365280289331,0.5759803921568627,0.6966292134831461,0.6960520412741139,0.5645765373927751,0.5743243243243243,1.0,0.0786903618315722
430.0,0.1454545454545455,0.14503816793893143,0.4695652173913043,0.6166365280289331,0.5759803921568627,0.6966292134831461,0.6969493046209062,0.5637308203455358,0.575075075075075,1.0,0.08045148895292986
440.0,0.1454545454545455,0.1984732824427482,0.4695652173913043,0.6130198915009042,0.5759803921568627,0.6966292134831461,0.6951547779273216,0.5645765373927751,0.5743243243243243,1.0,0.08229266730707652
450.0,0.1454545454545455,0.20610687022900764,0.4695652173913043,0.6166365280289331,0.5784313725490196,0.6966292134831461,0.6956034096007178,0.5627642865772623,0.5758258258258258,1.0,0.08405379442843419
460.0,0.1454545454545455,0.12977099236641232,0.4695652173913043,0.6184448462929475,0.5784313725490196,0.6966292134831461,0.6953790937640197,0.5686843059079376,0.5705705705705706,1.0,0.08589497278258085
470.0,0.16363636363636402,0.19083969465648853,0.482608695652174,0.6184448462929475,0.5784313725490196,0.6966292134831461,0.6949304620906236,0.5691675727920744,0.5698198198198199,1.0,0.08765609990393851
480.0,0.16363636363636402,0.23664122137404586,0.482608695652174,0.6220614828209765,0.5784313725490196,0.6966292134831461,0.6944818304172274,0.5698924731182796,0.5690690690690691,1.0,0.08949727825808516
490.0,0.1454545454545455,0.17557251908396942,0.482608695652174,0.6166365280289331,0.5784313725490196,0.6966292134831461,0.6958277254374159,0.5673553219765616,0.5713213213213213,1.0,0.09125840537944284
500.0,0.1454545454545455,0.16793893129770998,0.482608695652174,0.620253164556962,0.5808823529411765,0.6966292134831461,0.6951547779273216,0.5645765373927751,0.5743243243243243,1.0,0.0930195325008005
510.0,0.1454545454545455,0.20610687022900764,0.482608695652174,0.6166365280289331,0.5808823529411765,0.6966292134831461,0.6942575145805293,0.5683218557448351,0.5705705705705706,1.0,0.09486071085494716
520.0,0.16363636363636402,0.17557251908396942,0.4695652173913043,0.6148282097649186,0.5808823529411765,0.6966292134831461,0.6944818304172274,0.5717047239337925,0.5675675675675675,1.0,0.09662183797630483
530.0,0.16363636363636402,0.14503816793893143,0.482608695652174,0.6130198915009042,0.5808823529411765,0.6966292134831461,0.6958277254374159,0.5673553219765616,0.5713213213213213,1.0,0.09838296509766249
540.0,0.16363636363636402,0.19083969465648853,0.482608695652174,0.6238698010849909,0.5808823529411765,0.6966292134831461,0.6940331987438313,0.5666304216503564,0.5728228228228228,1.0,0.10014409221902017
550.0,0.1454545454545455,0.1984732824427482,0.482608695652174,0.6292947558770343,0.5808823529411765,0.6966292134831461,0.6947061462539255,0.5698924731182796,0.5690690690690691,1.0,0.10190521934037783
560.0,0.1454545454545455,0.17557251908396942,0.491304347826087,0.6220614828209765,0.5808823529411765,0.6966292134831461,0.6944818304172274,0.5661471547662197,0.5728228228228228,1.0,0.1036663464617355
570.0,0.16363636363636402,0.17557251908396942,0.4695652173913043,0.620253164556962,0.5808823529411765,0.6966292134831461,0.6949304620906236,0.5649389875558777,0.5743243243243243,1.0,0.10542747358309316
580.0,0.16363636363636402,0.1832061068702291,0.491304347826087,0.6238698010849909,0.5808823529411765,0.6966292134831461,0.6965006729475101,0.5645765373927751,0.5743243243243243,1.0,0.10718860070445084
590.0,0.1454545454545455,0.2442748091603053,0.482608695652174,0.6311030741410488,0.5808823529411765,0.6966292134831461,0.6951547779273216,0.5712214570496557,0.5675675675675675,1.0,0.10894972782580852
600.0,0.16363636363636402,0.15267175572519087,0.482608695652174,0.6256781193490054,0.5808823529411765,0.6966292134831461,0.6956034096007178,0.5632475534613991,0.5758258258258258,1.0,0.1106308037143772
610.0,0.1818181818181821,0.1984732824427482,0.4695652173913043,0.6274864376130199,0.5808823529411765,0.8764044943820225,0.8732615522655899,0.9156699287181346,0.11861861861861867,1.0,0.11239193083573486
620.0,0.1818181818181821,0.22900763358778642,0.4608695652173913,0.6347197106690777,0.6225490196078431,0.8764044943820225,0.8746074472857783,0.9131327775764165,0.12237237237237242,1.0,0.1164745437079731
630.0,0.1818181818181821,0.2671755725190841,0.491304347826087,0.6419529837251357,0.6397058823529411,0.8764044943820225,0.8746074472857783,0.9111997100398695,0.12537537537537535,1.0,0.12055715658021132
640.0,0.1818181818181821,0.3129770992366412,0.5,0.6455696202531646,0.6519607843137255,0.8764044943820225,0.8721399730820996,0.9176029962546816,0.11561561561561562,1.0,0.12455971821966057
650.0,0.20000000000000018,0.2824427480916032,0.5,0.6491862567811935,0.6593137254901961,0.8764044943820225,0.8743831314490803,0.9155491119971003,0.11936936936936937,1.0,0.1286423310918988
660.0,0.20000000000000018,0.2748091603053435,0.5,0.6582278481012658,0.6642156862745098,0.8764044943820225,0.8755047106325706,0.9126495106922797,0.12312312312312312,1.0,0.13264489273134805
670.0,0.21818181818181825,0.30534351145038174,0.5130434782608697,0.6763110307414104,0.6691176470588235,0.8764044943820225,0.8757290264692688,0.9049172405460916,0.1351351351351351,1.0,0.1366474543707973
680.0,0.20000000000000018,0.3129770992366412,0.5217391304347827,0.6889692585895117,0.6715686274509803,0.8764044943820225,0.8752803947958726,0.910233176271596,0.12762762762762758,1.0,0.14065001601024654
690.0,0.20000000000000018,0.38931297709923673,0.5217391304347827,0.6980108499095841,0.6715686274509803,0.8764044943820225,0.8750560789591745,0.9107164431557327,0.12612612612612617,1.0,0.14473262888248478
700.0,0.20000000000000018,0.3664122137404582,0.5304347826086957,0.7070524412296564,0.6740196078431372,0.8764044943820225,0.873710183938986,0.9119246103660746,0.12537537537537535,1.0,0.148735190521934
710.0,0.20000000000000018,0.41984732824427495,0.5304347826086957,0.7160940325497287,0.6740196078431372,0.8764044943820225,0.8739344997756842,0.914703394949861,0.12012012012012008,1.0,0.15273775216138327
720.0,0.20000000000000018,0.4122137404580153,0.5304347826086957,0.7106690777576853,0.6740196078431372,0.8764044943820225,0.8748317631224765,0.9134952277395191,0.12237237237237242,1.0,0.15666026256804352
730.0,0.20000000000000018,0.35114503816793907,0.5521739130434784,0.7070524412296564,0.6740196078431372,0.8764044943820225,0.8743831314490803,0.9122870605291772,0.12462462462462465,1.0,0.16066282420749278
740.0,0.20000000000000018,0.35114503816793907,0.5521739130434784,0.705244122965642,0.6740196078431372,0.8764044943820225,0.8755047106325706,0.9111997100398695,0.12612612612612617,1.0,0.16450528338136405
750.0,0.21818181818181825,0.3969465648854962,0.5434782608695654,0.7142857142857143,0.6740196078431372,0.8764044943820225,0.8741588156123822,0.9086625588981515,0.1291291291291291,1.0,0.16842779378802433
760.0,0.21818181818181825,0.4122137404580153,0.5521739130434784,0.72875226039783,0.6740196078431372,0.8764044943820225,0.8755047106325706,0.9076960251298779,0.13138138138138133,1.0,0.17235030419468458
770.0,0.21818181818181825,0.4274809160305344,0.5521739130434784,0.7341772151898734,0.6740196078431372,0.8764044943820225,0.8748317631224765,0.9110788933188353,0.12612612612612617,1.0,0.17627281460134483
780.0,0.23636363636363633,0.46564885496183206,0.5608695652173914,0.7396021699819167,0.6715686274509803,0.8764044943820225,0.8719156572454015,0.9167572792074424,0.11711711711711714,1.0,0.1801953250080051
790.0,0.21818181818181825,0.43511450381679384,0.5608695652173914,0.7305605786618444,0.6715686274509803,0.8764044943820225,0.8743831314490803,0.910233176271596,0.12762762762762758,1.0,0.18403778418187638
