spi_time,water_temp_filtered,coil_temp_filtered,die_temp_filtered,temp_sensor_filtered_value,coil_temp_estimate,referenceSpeed_rpm,outputSpeed_rpm,dqCommand_imag,dqCommand_real,measurement_running,water_temp_estimate
0.0,0.2702702702702702,0.23484848484848486,0.24380165289256195,0.613682092555332,0.6,0.0,0.00046072333563695,0.0,0.9999999999999999,0.0,0.00038801047628285966
10.0,0.2567567567567568,0.2272727272727273,0.24380165289256195,0.613682092555332,0.6,0.0,0.00046072333563695,0.0,0.9999999999999999,0.0,0.0004850130953535746
20.0,0.5810810810810811,0.21212121212121215,0.5950413223140498,0.0,0.0,0.6162790697674418,0.6109191430545957,0.40671828171828167,0.7213771016813451,1.0,0.0
30.0,0.6756756756756757,0.21212121212121215,0.6528925619834713,0.5090543259557344,0.5972222222222222,0.6162790697674418,0.6106887813867772,0.40509490509490514,0.7229783827061649,1.0,0.0014550392860607237
40.0,0.6756756756756757,0.25,0.6528925619834713,0.5674044265593562,0.5972222222222222,0.6162790697674418,0.6106887813867772,0.40771728271728275,0.7197758206565251,1.0,0.0028130759530507325
50.0,0.6621621621621621,0.26515151515151514,0.669421487603306,0.6217303822937627,0.6,0.6162790697674418,0.6095369730476848,0.40671828171828167,0.7213771016813451,1.0,0.004268115239111457
60.0,0.6756756756756757,0.25,0.669421487603306,0.613682092555332,0.6,0.6162790697674418,0.6116102280580511,0.40372127872127866,0.7237790232185748,1.0,0.005626151906101465
70.0,0.6621621621621621,0.23484848484848486,0.669421487603306,0.619718309859155,0.6027777777777777,0.6162790697674418,0.6106887813867772,0.40546953046953044,0.722177742193755,1.0,0.007081191192162189
80.0,0.6756756756756757,0.26515151515151514,0.6611570247933884,0.6338028169014085,0.6027777777777777,0.6395348837209303,0.6334945865008063,0.4451798201798202,0.6829463570856684,1.0,0.008536230478222913
90.0,0.6621621621621621,0.2803030303030303,0.6611570247933884,0.6398390342052315,0.6083333333333334,0.6395348837209303,0.6341856715042616,0.4399350649350649,0.688550840672538,1.0,0.01008827238335435
100.0,0.6621621621621621,0.303030303030303,0.669421487603306,0.6418511066398391,0.6111111111111112,0.6395348837209303,0.6337249481686247,0.44118381618381614,0.6869495596477181,1.0,0.01164031428848579
110.0,0.6621621621621621,0.33333333333333326,0.669421487603306,0.647887323943662,0.6138888888888889,0.6395348837209303,0.6344160331720802,0.4416833166833167,0.6861489191353082,1.0,0.013289358812687944
120.0,0.6756756756756757,0.28787878787878785,0.669421487603306,0.653923541247485,0.6138888888888889,0.6395348837209303,0.6341856715042616,0.4474275724275724,0.6805444355484387,1.0,0.014841400717819381
130.0,0.6621621621621621,0.31060606060606055,0.6611570247933884,0.659959758551308,0.6138888888888889,0.6395348837209303,0.6337249481686247,0.4399350649350649,0.688550840672538,1.0,0.01639344262295082
140.0,0.6756756756756757,0.33333333333333326,0.6611570247933884,0.647887323943662,0.6138888888888889,0.6627906976744187,0.6558396682791984,0.4822677322677323,0.6461168935148118,1.0,0.01794548452808226
150.0,0.6756756756756757,0.303030303030303,0.6611570247933884,0.6579476861167003,0.6194444444444445,0.6627906976744187,0.65860400829302,0.47877122877122874,0.6501200960768614,1.0,0.019788534290425843
160.0,0.6756756756756757,0.3181818181818181,0.6611570247933884,0.6498993963782697,0.625,0.6627906976744187,0.6576825616217461,0.4805194805194805,0.6477181745396317,1.0,0.021534581433698713
170.0,0.6756756756756757,0.2803030303030303,0.6611570247933884,0.659959758551308,0.625,0.6627906976744187,0.6576825616217461,0.48176823176823175,0.6469175340272217,1.0,0.02328062857697158
180.0,0.6621621621621621,0.3712121212121211,0.6611570247933884,0.6458752515090543,0.625,0.6627906976744187,0.6560700299470168,0.47914585414585414,0.6493194555644515,1.0,0.02502667572024445
190.0,0.6621621621621621,0.3181818181818181,0.669421487603306,0.6639839034205232,0.6277777777777778,0.6627906976744187,0.6569914766182907,0.4845154845154845,0.643714971977582,1.0,0.026772722863517315
200.0,0.6756756756756757,0.2727272727272727,0.669421487603306,0.6659959758551308,0.6277777777777778,0.686046511627907,0.6814098134070491,0.5206043956043955,0.6084867894315451,1.0,0.028518770006790185
210.0,0.6621621621621621,0.33333333333333326,0.6611570247933884,0.6720321931589538,0.6333333333333333,0.686046511627907,0.6791061967288643,0.5283466533466534,0.6004803843074459,1.0,0.0305558250072752
