t,i
0.00000000,0.230
0.00000500,0.094
0.00001000,0.105
0.00001500,0.039
0.00002000,0.069
0.00002500,0.219
0.00003000,0.160
0.00003500,0.089
0.00004000,0.125
0.00004500,0.162
0.00005000,0.145
0.00005500,0.017
0.00006000,1.085
0.00006500,0.472
0.00007000,-0.274
0.00007500,-0.229
0.00008000,-0.102
0.00008500,0.416
0.00009000,0.417
0.00009500,0.311
0.00010000,0.708
0.00010500,1.341
0.00011000,-0.306
0.00011500,-0.206
0.00012000,-0.160
0.00012500,0.049
0.00013000,0.695
0.00013500,0.541
0.00014000,0.298
0.00014500,0.379
0.00015000,2.070
0.00015500,-0.210
0.00016000,-0.232
0.00016500,-0.202
0.00017000,-0.039
0.00017500,2.315
0.00018000,0.694
0.00018500,-0.292
0.00019000,-0.217
0.00019500,-0.198
0.00020000,1.073
0.00020500,3.382
0.00021000,-0.374
0.00021500,-0.187
0.00022000,-0.208
0.00022500,-0.190
0.00023000,0.097
0.00023500,3.945
0.00024000,-0.069
0.00024500,-0.235
0.00025000,-0.215
0.00025500,-0.190
0.00026000,1.649
0.00026500,2.756
0.00027000,-0.371
0.00027500,-0.226
0.00028000,-0.204
0.00028500,1.896
0.00029000,2.484
0.00029500,-0.348
0.00030000,-0.182
0.00030500,-0.181
0.00031000,0.073
0.00031500,5.137
0.00032000,-0.240
0.00032500,-0.210
0.00033000,-0.195
0.00033500,-0.182
0.00034000,1.619
0.00034500,3.843
0.00035000,-0.400
0.00035500,-0.161
0.00036000,-0.169
0.00036500,-0.136
0.00037000,0.487
0.00037500,6.032
0.00038000,-0.298
0.00038500,-0.207
0.00039000,-0.186
0.00039500,-0.172
0.00040000,1.374
0.00040500,4.589
0.00041000,-0.422
0.00041500,-0.202
0.00042000,-0.171
0.00042500,1.722
0.00043000,3.240
0.00043500,-0.384
0.00044000,-0.167
0.00044500,2.269
0.00045000,2.016
0.00045500,-0.355
0.00046000,-0.181
0.00046500,0.730
0.00047000,4.861
0.00047500,-0.347
0.00048000,-0.194
0.00048500,-0.178
0.00049000,0.980
0.00049500,5.604
0.00050000,-0.383
0.00050500,-0.138
0.00051000,-0.104
0.00051500,-0.025
0.00052000,5.862
0.00052500,0.594
0.00053000,-0.226
0.00053500,-0.077
0.00054000,3.774
0.00054500,0.618
0.00055000,-0.061
0.00055500,2.826
0.00056000,0.105
0.00056500,1.417
0.00057000,1.781
0.00057500,0.241
0.00058000,2.441
0.00058500,0.811
0.00059000,1.379
0.00059500,1.304
0.00060000,1.200
0.00060500,1.374
0.00061000,1.271
0.00061500,1.339
0.00062000,1.349
0.00062500,1.438
0.00063000,1.325
0.00063500,1.363
0.00064000,1.433
0.00064500,1.359
0.00065000,1.570
0.00065500,1.432
0.00066000,1.424
0.00066500,1.599
0.00067000,1.398
0.00067500,1.567
0.00068000,1.573
0.00068500,1.468
0.00069000,1.561
0.00069500,1.534
0.00070000,1.595
0.00070500,1.507
0.00071000,1.556
0.00071500,1.539
0.00072000,1.609
0.00072500,1.614
0.00073000,1.597
0.00073500,1.535
0.00074000,1.688
0.00074500,1.542
0.00075000,1.774
0.00075500,1.549
0.00076000,1.730
0.00076500,1.618
0.00077000,1.745
0.00077500,1.634
0.00078000,1.800
0.00078500,1.646
0.00079000,1.814
0.00079500,1.703
0.00080000,1.780
0.00080500,1.739
0.00081000,1.743
0.00081500,1.792
0.00082000,1.844
0.00082500,1.724
0.00083000,1.855
0.00083500,1.825
0.00084000,1.850
0.00084500,1.891
0.00085000,1.930
0.00085500,1.903
0.00086000,1.905
0.00086500,1.950
0.00087000,1.901
0.00087500,1.965
0.00088000,1.894
0.00088500,2.012
0.00089000,1.939
0.00089500,1.980
0.00090000,2.036
0.00090500,1.927
0.00091000,2.079
0.00091500,2.037
0.00092000,2.043
0.00092500,2.069
0.00093000,2.088
0.00093500,2.026
0.00094000,2.177
0.00094500,2.042
0.00095000,2.149
0.00095500,2.116
0.00096000,2.127
0.00096500,2.153
0.00097000,2.132
0.00097500,2.201
0.00098000,2.239
0.00098500,2.153
0.00099000,2.231
0.00099500,2.154
0.00100000,2.238
0.00100500,2.222
0.00101000,2.226
0.00101500,2.205
0.00102000,2.325
0.00102500,2.241
0.00103000,2.347
0.00103500,2.328
0.00104000,2.378
0.00104500,2.415
0.00105000,2.377
0.00105500,2.533
0.00106000,2.347
0.00106500,2.575
0.00107000,2.415
