Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0164466,0.0,0.0,0.0,0.0,0.0
0.0676363,0.0,0.0,0.0,0.0,0.0
0.1175108,0.0,0.0,0.0,0.0,0.0
0.1685722,0.0,0.0,0.0,0.0,0.0
0.2190943,0.0,0.0,0.0,0.0,0.0
0.2696071,0.0,0.0,0.0,0.0,0.0
0.3204803,0.0,0.0,0.0,0.0,0.0
0.3705046,0.0,0.0,0.0,0.0,0.0
0.4221816,0.0,0.0,0.0,0.0,0.0
0.4724901,0.0,0.0,0.0,0.0,0.0
0.5231237,0.0,0.0,0.0,0.0,0.0
0.5738482,0.0,0.0,0.0,0.0,0.0
0.6243412,0.0,0.0,0.0,0.0,0.0
0.6747808,0.0,0.0,0.0,0.0,0.0
0.7251816,0.0,0.0,0.0,0.0,0.0
0.7763958,0.0,0.0,0.0,0.0,0.0
0.8264368,0.0,0.0,0.0,0.0,0.0
0.877619,0.0,0.0,0.0,0.0,0.0
0.9280076,0.0,0.0,0.0,0.0,0.0
0.978533,0.0,0.0,0.0,0.0,0.0
1.0298011,0.0,0.0,0.0,0.0,0.0
1.0798485,0.0,0.0,0.0,0.0,0.0
1.1310618,0.0,0.0,0.0,0.0,0.0
1.1818383,0.0,0.0,0.0,0.0,0.0
1.2317352,0.0,0.0,0.0,0.0,0.0
1.2822394,0.0,0.0,0.0,0.0,0.0
1.3331783,0.0,0.0,0.0,0.1222222,0.0
1.3836443,0.0,0.0,0.0,0.3511111,0.0
1.434406,0.0,0.0,0.0,0.7533333,0.0
1.4848418,0.0,0.0,0.0,0.8088889,0.0
1.5353692,0.0,0.0,0.0955556,0.8155556,0.0
1.5868492,0.0,0.6711111,0.6488889,0.8155556,0.0666667
1.6370361,0.0,0.7955555,0.7933334,0.8155556,0.1133333
1.6878934,0.16,0.8111111,0.8111111,0.8177778,0.1311111
1.7390327,0.6288889,0.8133333,0.8133333,0.8177778,0.0977778
1.7896116,0.7688889,0.8133333,0.8133333,0.5577778,0.0
1.8404756,0.7866667,0.6777778,0.72,0.0755556,0.0
1.8907387,0.4244444,0.1,0.1022222,0.0,0.0
1.9416795,0.0666667,0.0,0.0,0.0,0.0
1.9922175,0.0,0.0,0.0,0.0,0.0
2.0424902,0.0,0.0,0.0,0.0,0.0
