spi_time,coil_temp_filtered
840.0,0.4274809160305344
850.0,0.4961832061068703
860.0,0.4961832061068703
870.0,0.4351145038167938
880.0,0.4427480916030535
890.0,0.3893129770992367
900.0,0.4122137404580153
910.0,0.4580152671755726
920.0,0.4503816793893129
930.0,0.5114503816793894
940.0,0.5114503816793894
950.0,0.4503816793893129
960.0,0.4427480916030535
970.0,0.4122137404580153
980.0,0.4198473282442749
990.0,0.4732824427480917
1000.0,0.465648854961832
1010.0,0.5190839694656488
1020.0,0.4732824427480917
1030.0,0.4580152671755726
1040.0,0.465648854961832
1050.0,0.4198473282442749
1060.0,0.4045801526717558
1070.0,0.4351145038167938
1080.0,0.4732824427480917
1090.0,0.5038167938931297
1100.0,0.5038167938931297
1110.0,0.4732824427480917
