Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0160964,0.0,0.0,0.0,0.0,0.0
0.0654292,0.0,0.0,0.0,0.0,0.0
0.1155164,0.0,0.0,0.0,0.0,0.0
0.1648817,0.0,0.0,0.0,0.0,0.0
0.2139916,0.0,0.0,0.0,0.0,0.0
0.2632585,0.0,0.0,0.0,0.0,0.0
0.3125179,0.0,0.0,0.0,0.0,0.0
0.3615413,0.0,0.0,0.0,0.0,0.0
0.4110112,0.0,0.0,0.0,0.0,0.0
0.4601107,0.0,0.0,0.0,0.0,0.0
0.5100312,0.0,0.0,0.0,0.0,0.0
0.5594594,0.0,0.0,0.0,0.0,0.0
0.6086004,0.0,0.0,0.0,0.0,0.0
0.658355,0.0,0.0,0.0,0.0,0.0
0.7079549,0.0,0.0,0.0,0.0,0.0
0.756839,0.0,0.0,0.0,0.0,0.0
0.8065257,0.0,0.0,0.0,0.0,0.0
0.8554373,0.0,0.0,0.0,0.0,0.0
0.9053967,0.0,0.0,0.0,0.0,0.0
0.9541724,0.0,0.0,0.0,0.0,0.0
1.0036011,0.0,0.0,0.0,0.0,0.0
1.0535138,0.0,0.0,0.0,0.0,0.0
1.1021435,0.0,0.0,0.0,0.0,0.0
1.1518965,0.0,0.0,0.0,0.0,0.0
1.2013359,0.0,0.0,0.0,0.0,0.0
1.2503188,0.0,0.0,0.0,0.0,0.0
1.2998099,0.0,0.0,0.0,0.0,0.0
1.3494925,0.0,0.0,0.0,0.0,0.1155556
1.397577,0.0,0.0,0.0,0.0,0.5777778
1.4476621,0.0,0.2555556,0.0,0.5711111,0.9822222
1.497694,0.1511111,0.7666667,0.0911111,0.84,1.0333333
1.5468369,0.2088889,0.8288889,0.7222222,0.8733333,0.2844445
1.596664,0.0,0.1888889,0.8222222,0.2288889,0.0
1.6463673,0.0,0.0,0.12,0.0,0.0
1.6949091,0.0,0.0,0.0,0.0,0.0
1.7443714,0.0,0.0,0.0,0.0,0.0
1.7936032,0.0,0.0,0.0,0.0,0.0
1.8433161,0.0,0.0,0.0,0.0,0.0
1.8929164,0.0,0.0,0.0,0.0,0.0
1.942081,0.0,0.0,0.0,0.0,0.0
1.9912822,0.0,0.0,0.0,0.0,0.0
2.0404854,0.0,0.0,0.0,0.0,0.0
2.0895998,0.0,0.0,0.0,0.0,0.0
2.1390419,0.0,0.0,0.0,0.0,0.0
2.1889033,0.0,0.0,0.0,0.0,0.0
2.2379334,0.0,0.0,0.0,0.0,0.0
2.2879112,0.0,0.0,0.0,0.0,0.0
2.3367026,0.0,0.0,0.0,0.0,0.0
2.3859396,0.0,0.0,0.0,0.0,0.0
2.4350505,0.0,0.0,0.0,0.0,0.0
2.485055,0.0,0.0,0.0,0.0,0.7044445
2.5343957,0.6266667,0.4911111,0.0,0.0,0.9977778
2.5839512,0.8155556,0.7933334,0.2133333,0.2622222,1.0244445
2.6334264,0.84,0.8311111,0.7577778,0.4155556,0.1733333
2.6821854,0.2488889,0.3222222,0.8266667,0.1533333,0.0
2.7315836,0.0,0.0,0.34,0.0,0.0
2.7817171,0.0,0.0,0.0,0.0,0.0
2.8306255,0.0,0.0,0.0,0.0,0.0
2.8803074,0.0,0.0,0.0,0.0,0.0
2.9292893,0.0,0.0,0.0,0.0,0.0
2.9790161,0.0,0.0,0.0,0.0,0.0
3.0283744,0.0,0.0,0.0,0.0,0.0
3.0771227,0.0,0.0,0.0,0.0,0.0
3.1271918,0.0,0.0,0.0,0.0,0.0
3.1759748,0.0,0.0,0.0,0.0,0.0
3.2254317,0.0,0.0,0.0,0.0,0.0
3.2753346,0.0,0.0,0.0,0.0,0.0
3.324621,0.0,0.0,0.0,0.0,0.0
3.3732674,0.0,0.0,0.0,0.0,0.0
3.423039,0.0,0.0,0.0,0.0,0.0
3.4728231,0.0,0.0,0.0,0.0,0.0
3.5216591,0.0,0.0,0.0,0.0,0.0
3.5707035,0.0,0.0,0.0,0.0,0.0
3.6202803,0.0,0.0,0.0,0.0,0.0
3.669282,0.0,0.0,0.0,0.0,0.0
3.719053,0.0,0.0,0.0,0.0,0.0
3.7689614,0.0,0.0,0.0,0.0,0.0
3.8175421,0.0,0.0,0.0,0.0,0.0
3.8672779,0.0,0.0,0.0,0.0,0.0
3.916481,0.0,0.0,0.0,0.0,0.0
3.9662237,0.0,0.0,0.0,0.0,0.0
4.0150645,0.1333333,0.0,0.0,0.0,0.7933334
4.0642943,0.6622222,0.5222222,0.0,0.0688889,1.0044445
4.1142459,0.8177778,0.7955555,0.0,0.1222222,1.0311111
4.1639519,0.8377778,0.8288889,0.6577778,0.2311111,0.5266666
4.2131262,0.84,0.7711111,0.8133333,0.1688889,0.0
4.2625597,0.2644444,0.14,0.8311111,0.0,0.0
4.3124468,0.0,0.0,0.24,0.0,0.0
4.3614328,0.0,0.0,0.0,0.0,0.0
4.4107485,0.0,0.0,0.0,0.0,0.0
4.4598258,0.0,0.0,0.0,0.0,0.0
4.5093193,0.0,0.0,0.0,0.0,0.0
4.5591557,0.0,0.0,0.0,0.0,0.0
4.6086562,0.0,0.0,0.0,0.0,0.0
4.6572106,0.0,0.0,0.0,0.0,0.0
4.7069025,0.0,0.0,0.0,0.0,0.0
4.7566347,0.0,0.0,0.0,0.0,0.0
4.8058562,0.0,0.0,0.0,0.0,0.0
4.8553412,0.0,0.0,0.0,0.0,0.0
4.9043627,0.0,0.0,0.0,0.0,0.0
4.9541912,0.0,0.0,0.0,0.0,0.0
5.0033658,0.0,0.0,0.0,0.0,0.3755555
5.0525742,0.4911111,0.48,0.0,0.12,0.9511111
5.1024861,0.7955555,0.6377778,0.6711111,0.1311111,0.2511111
5.1517496,0.1088889,0.0866667,0.2022222,0.0,0.0
5.2006886,0.0,0.0,0.0,0.0,0.0
5.2500293,0.0,0.0,0.0,0.0,0.0
5.2997608,0.0,0.0,0.0,0.0,0.0
5.3488297,0.0,0.0,0.0,0.0,0.0
5.3986554,0.0,0.0,0.0,0.0,0.0
5.4476209,0.0,0.0,0.0,0.0,0.0
5.4970715,0.0,0.0,0.0,0.0,0.0
5.5462496,0.0,0.0,0.0,0.0,0.0
5.5958824,0.0,0.0,0.0,0.0,0.0
5.6447358,0.0,0.0,0.0,0.0,0.0
5.6942978,0.0,0.0,0.0,0.0,0.0
5.7437871,0.0,0.0,0.0,0.0,0.0
5.7930684,0.0,0.0,0.0,0.0,0.3088889
5.8423932,0.3466667,0.3377778,0.0,0.0666667,0.9444444
5.8926632,0.7777778,0.7733333,0.4733333,0.6244444,0.7577778
5.9415958,0.8222222,0.7133333,0.7888889,0.3666667,0.0933333
