t,i
0.00000000,8.717
0.00000500,8.719
0.00001000,8.722
0.00001500,8.727
0.00002000,8.731
0.00002500,8.720
0.00003000,8.736
0.00003500,8.750
0.00004000,8.746
0.00004500,8.752
0.00005000,8.768
0.00005500,8.786
0.00006000,8.752
0.00006500,8.774
0.00007000,8.756
0.00007500,8.791
0.00008000,8.790
0.00008500,8.826
0.00009000,8.821
0.00009500,8.814
0.00010000,8.844
0.00010500,8.835
0.00011000,8.819
0.00011500,8.830
0.00012000,8.848
0.00012500,8.861
0.00013000,8.871
0.00013500,8.849
0.00014000,8.846
0.00014500,8.828
0.00015000,8.853
0.00015500,8.879
0.00016000,8.865
0.00016500,8.869
0.00017000,8.848
0.00017500,8.865
0.00018000,8.872
0.00018500,8.870
0.00019000,8.887
0.00019500,8.901
0.00020000,8.891
0.00020500,8.863
0.00021000,8.875
0.00021500,8.891
0.00022000,8.884
0.00022500,8.889
0.00023000,8.895
0.00023500,8.886
0.00024000,8.901
0.00024500,8.896
0.00025000,8.900
0.00025500,8.897
0.00026000,8.893
0.00026500,8.902
0.00027000,8.879
0.00027500,8.889
0.00028000,8.857
0.00028500,8.871
0.00029000,8.870
0.00029500,8.883
0.00030000,8.897
0.00030500,8.885
0.00031000,8.876
0.00031500,8.873
0.00032000,8.880
0.00032500,8.884
0.00033000,8.896
0.00033500,8.875
0.00034000,8.875
0.00034500,8.884
0.00035000,8.896
0.00035500,8.907
0.00036000,8.919
0.00036500,8.901
0.00037000,8.913
0.00037500,8.878
0.00038000,8.900
0.00038500,8.931
0.00039000,8.909
0.00039500,8.939
0.00040000,8.915
0.00040500,8.923
0.00041000,8.934
0.00041500,8.934
0.00042000,8.928
0.00042500,8.921
0.00043000,8.921
0.00043500,8.917
0.00044000,8.913
0.00044500,8.913
0.00045000,8.920
0.00045500,8.911
0.00046000,8.924
0.00046500,8.928
0.00047000,8.918
0.00047500,8.900
0.00048000,8.938
0.00048500,8.947
0.00049000,8.893
0.00049500,8.913
0.00050000,8.942
0.00050500,8.929
0.00051000,8.931
0.00051500,8.927
0.00052000,8.927
0.00052500,8.941
0.00053000,8.968
0.00053500,8.939
0.00054000,8.927
0.00054500,8.916
0.00055000,8.937
0.00055500,8.947
0.00056000,8.931
0.00056500,8.930
0.00057000,8.921
0.00057500,8.918
0.00058000,8.920
0.00058500,8.924
0.00059000,8.939
0.00059500,8.935
0.00060000,8.933
0.00060500,8.948
0.00061000,8.946
0.00061500,8.935
0.00062000,8.956
0.00062500,8.958
0.00063000,8.936
0.00063500,8.969
0.00064000,8.950
0.00064500,8.938
0.00065000,8.943
0.00065500,8.949
0.00066000,8.964
0.00066500,8.970
0.00067000,8.973
0.00067500,8.977
0.00068000,8.972
0.00068500,8.979
0.00069000,8.976
0.00069500,8.979
0.00070000,8.954
0.00070500,8.990
0.00071000,8.991
0.00071500,8.998
0.00072000,8.973
0.00072500,8.990
0.00073000,8.988
0.00073500,8.996
0.00074000,9.004
0.00074500,9.014
0.00075000,9.008
0.00075500,9.008
0.00076000,8.989
0.00076500,9.002
0.00077000,9.001
0.00077500,9.004
0.00078000,8.993
0.00078500,8.973
0.00079000,9.000
0.00079500,8.990
0.00080000,8.988
0.00080500,9.018
0.00081000,9.014
0.00081500,9.008
0.00082000,8.998
0.00082500,9.013
0.00083000,9.025
0.00083500,9.008
0.00084000,9.036
0.00084500,9.014
0.00085000,9.024
0.00085500,9.024
0.00086000,9.021
0.00086500,9.033
0.00087000,9.025
0.00087500,9.009
0.00088000,9.024
0.00088500,9.001
0.00089000,9.037
0.00089500,9.024
0.00090000,9.038
0.00090500,9.039
0.00091000,9.035
0.00091500,9.008
0.00092000,9.004
0.00092500,9.046
0.00093000,9.062
0.00093500,9.039
0.00094000,9.036
0.00094500,9.011
0.00095000,9.028
0.00095500,9.022
0.00096000,9.031
0.00096500,9.035
0.00097000,9.059
0.00097500,9.066
0.00098000,9.044
0.00098500,9.071
0.00099000,9.072
0.00099500,9.079
0.00100000,9.066
0.00100500,9.084
0.00101000,9.041
0.00101500,9.092
0.00102000,9.075
0.00102500,9.093
0.00103000,9.083
0.00103500,9.088
0.00104000,9.085
0.00104500,9.069
0.00105000,9.067
0.00105500,9.069
0.00106000,9.071
0.00106500,9.065
0.00107000,9.083
0.00107500,9.077
0.00108000,9.074
0.00108500,9.100
0.00109000,9.096
0.00109500,9.082
0.00110000,9.113
0.00110500,9.129
0.00111000,9.097
0.00111500,9.084
0.00112000,9.097
0.00112500,9.106
0.00113000,9.089
0.00113500,9.086
0.00114000,9.101
0.00114500,9.092
0.00115000,9.115
0.00115500,9.113
0.00116000,9.125
0.00116500,9.128
0.00117000,9.127
0.00117500,9.145
0.00118000,9.125
