t,i
0.00000000,0.118
0.00000500,0.133
0.00001000,0.132
0.00001500,0.122
0.00002000,0.125
0.00002500,0.095
0.00003000,0.130
0.00003500,0.047
0.00004000,-0.071
0.00004500,0.113
0.00005000,0.245
0.00005500,0.190
0.00006000,0.202
0.00006500,0.185
0.00007000,0.211
0.00007500,0.294
0.00008000,0.251
0.00008500,0.279
0.00009000,0.237
0.00009500,0.305
0.00010000,0.242
0.00010500,0.323
0.00011000,0.356
0.00011500,0.293
0.00012000,0.345
0.00012500,0.251
0.00013000,0.363
0.00013500,0.364
0.00014000,0.285
0.00014500,0.306
0.00015000,0.327
0.00015500,0.315
0.00016000,0.351
0.00016500,0.383
0.00017000,0.397
0.00017500,0.338
0.00018000,0.358
0.00018500,0.373
0.00019000,0.378
0.00019500,0.394
0.00020000,0.417
0.00020500,0.427
0.00021000,0.455
0.00021500,0.452
0.00022000,0.476
0.00022500,0.450
0.00023000,0.468
0.00023500,0.480
0.00024000,0.487
0.00024500,0.522
0.00025000,0.544
0.00025500,0.540
0.00026000,0.551
0.00026500,0.564
0.00027000,0.572
0.00027500,0.566
0.00028000,0.584
0.00028500,0.607
0.00029000,0.594
0.00029500,0.625
0.00030000,0.601
0.00030500,0.632
0.00031000,0.599
0.00031500,0.589
0.00032000,0.603
0.00032500,0.609
0.00033000,0.622
0.00033500,0.676
0.00034000,0.640
0.00034500,0.665
0.00035000,0.616
0.00035500,0.633
0.00036000,0.737
0.00036500,0.748
0.00037000,0.710
0.00037500,0.731
0.00038000,0.723
0.00038500,0.725
0.00039000,0.748
0.00039500,0.743
0.00040000,0.747
0.00040500,0.798
0.00041000,0.763
0.00041500,0.820
0.00042000,0.822
0.00042500,0.834
0.00043000,0.883
0.00043500,0.848
0.00044000,0.883
0.00044500,0.925
0.00045000,0.854
0.00045500,0.915
0.00046000,0.927
0.00046500,0.914
0.00047000,0.923
0.00047500,0.920
0.00048000,0.938
0.00048500,0.925
0.00049000,0.962
0.00049500,0.962
0.00050000,0.946
0.00050500,0.969
0.00051000,0.987
0.00051500,0.993
0.00052000,1.001
0.00052500,0.988
0.00053000,0.978
0.00053500,1.007
0.00054000,1.000
0.00054500,1.014
0.00055000,1.024
0.00055500,0.998
0.00056000,1.047
0.00056500,1.036
0.00057000,1.026
0.00057500,1.085
0.00058000,1.120
0.00058500,1.111
0.00059000,1.121
0.00059500,1.130
0.00060000,1.150
0.00060500,1.156
0.00061000,1.171
0.00061500,1.180
0.00062000,1.210
0.00062500,1.165
0.00063000,1.170
0.00063500,1.170
0.00064000,1.156
