Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0164335,0.0,0.0,0.0,0.0,0.0
0.0659616,0.0,0.0,0.0,0.0,0.0
0.116024,0.0,0.0,0.0,0.0,0.0
0.1653664,0.0,0.0,0.0,0.0,0.0
0.2157817,0.0,0.0,0.0,0.0,0.0
0.2648525,0.0,0.0,0.0,0.0,0.0
0.3148599,0.0,0.0,0.0,0.0,0.0
0.364419,0.0,0.0,0.0,0.0,0.0
0.4141963,0.0,0.0,0.0,0.0,0.0
0.4640193,0.0,0.0,0.0,0.0,0.0
0.5140061,0.0,0.0,0.0,0.0,0.0
0.5631933,0.0,0.0,0.0,0.0,0.0
0.6131744,0.0,0.0,0.0,0.0,0.0
0.6630065,0.0,0.0,0.0,0.0,0.0
0.7130842,0.0,0.0,0.0,0.0,0.0
0.7622988,0.0,0.0,0.0,0.0,0.0
0.8121822,0.0,0.0,0.0,0.0,0.0
0.8612685,0.0,0.0,0.0,0.0,0.0
0.9119055,0.0,0.0,0.0,0.0,0.0
0.960866,0.0,0.0,0.0,0.0,0.0
1.0112247,0.0,0.0,0.0,0.0,0.0
1.0611401,0.0,0.0,0.0,0.0,0.0
1.1103606,0.0,0.0,0.0,0.0,0.0
1.1603992,0.0,0.0,0.0,0.0,0.0
1.2097731,0.0,0.0,0.0,0.0,0.0
1.2594614,0.0,0.0,0.0,0.0,0.0
1.3095822,0.0,0.0,0.0,0.0,0.0
1.3593016,0.0,0.0,0.0,0.0,0.0
1.4085774,0.0,0.0,0.0,0.0,0.0
1.4581547,0.0,0.0,0.0,0.5377778,0.0
1.5078228,0.0,0.0644444,0.0822222,0.8755556,0.0
1.5585091,0.0,0.7088889,0.6111111,0.9177778,0.1155556
1.6078305,0.1266667,0.86,0.8444445,0.9222222,0.4866667
1.6578836,0.7622222,0.8777778,0.8755556,0.8377778,0.96
1.7079024,0.8444445,0.3888889,0.2733333,0.1177778,0.3733333
1.7570515,0.1244444,0.0,0.0,0.0,0.0
1.8078308,0.0,0.0,0.0,0.0,0.0
1.856642,0.0,0.0,0.0,0.0,0.0
1.9070261,0.0,0.0,0.0,0.0,0.0
1.9560263,0.0,0.0,0.0,0.0,0.0
2.0059853,0.0,0.0,0.0,0.0,0.0
2.0562911,0.0,0.0,0.0,0.0,0.0
2.105768,0.0,0.0,0.0,0.0,0.0
2.1556861,0.0,0.0,0.0,0.0,0.0
2.2046733,0.0,0.0,0.0,0.0,0.0
2.2553508,0.0,0.0,0.0,0.0,0.0
2.3044086,0.0,0.0,0.0,0.0,0.0
2.3539646,0.0,0.0,0.0,0.0,0.0
2.4040666,0.0,0.0,0.0,0.0,0.0
2.4540436,0.0,0.0,0.0,0.0,0.0
2.5037606,0.0,0.0,0.56,0.8088889,0.0
2.5536633,0.2133333,0.7088889,0.8377778,0.9066667,0.0
2.6036777,0.7733333,0.46,0.4711111,0.2333333,0.0688889
2.6536961,0.1266667,0.0688889,0.0666667,0.0,0.0
2.7032621,0.0,0.0,0.0,0.0,0.0
2.7529206,0.0,0.0,0.0,0.0,0.0
2.8023076,0.0,0.0,0.0,0.0,0.0
2.8524544,0.0,0.0,0.0,0.0,0.0
2.9017384,0.0,0.0,0.0,0.0,0.0
2.9519699,0.0,0.0,0.0,0.0,0.0
3.001735,0.0,0.0,0.0,0.0,0.0
3.0514085,0.0,0.0,0.0,0.0,0.0
3.1009738,0.0,0.0,0.0,0.1244444,0.0
3.1510656,0.0,0.0,0.0911111,0.7222222,0.0
3.1999717,0.3577778,0.6622222,0.7555556,0.8955556,0.2822222
3.2507784,0.4355555,0.2911111,0.2466667,0.1488889,0.1844444
3.3005919,0.0666667,0.0,0.0,0.0,0.0
3.349633,0.0,0.0,0.0,0.0,0.0
3.3996255,0.0,0.0,0.0,0.0,0.0
3.4496801,0.0,0.0,0.0,0.0,0.0
3.4996269,0.0,0.0,0.0,0.0,0.0
3.5484159,0.0,0.0,0.0,0.0,0.0
3.59817,0.0,0.0,0.0,0.0,0.0
3.6482036,0.0,0.0,0.0,0.0,0.0
3.6984572,0.0,0.0,0.0,0.0,0.0
3.7481754,0.0,0.0,0.0,0.0,0.0
3.7969875,0.0,0.0,0.0,0.0,0.0
3.847672,0.0,0.0,0.0,0.0,0.0
3.8970044,0.0,0.0,0.0,0.0,0.0
3.9464777,0.0,0.0,0.0,0.0,0.0
3.9967604,0.0,0.0,0.0,0.0,0.0
4.0455849,0.0,0.0,0.0,0.0,0.0
4.0961747,0.0,0.0,0.0,0.0,0.0
4.145448,0.0,0.0,0.0,0.1266667,0.0
4.195231,0.0,0.12,0.1022222,0.82,0.0
4.2448995,0.2044444,0.7822222,0.7555556,0.9066667,0.4822222
4.295135,0.7711111,0.6577778,0.5977778,0.2466667,0.2977778
4.3453054,0.1466667,0.0911111,0.0822222,0.0,0.0
4.3950193,0.0,0.0,0.0,0.0,0.0
4.4448712,0.0,0.0,0.0,0.0,0.0
4.4938545,0.0,0.0,0.0,0.0,0.0
4.5434153,0.0,0.0,0.0,0.0,0.0
4.5939856,0.0,0.0,0.0,0.0,0.0
4.6434741,0.0,0.0,0.0,0.0,0.0
4.6932075,0.0,0.0,0.0,0.0,0.0
4.7427282,0.0,0.0,0.0,0.0,0.0
4.7928095,0.0,0.0,0.0,0.0,0.0
4.8427646,0.0,0.0,0.0,0.0,0.0
4.8919048,0.0,0.0,0.0,0.0,0.0
4.9414902,0.0,0.0,0.0,0.0,0.0
4.9913867,0.0,0.0,0.0,0.62,0.0
5.0411057,0.1,0.6666667,0.6733333,0.8822222,0.0977778
5.0912602,0.7577778,0.4222222,0.4311111,0.2266667,0.0
5.1412838,0.1088889,0.0,0.0,0.0,0.0
5.1909275,0.0,0.0,0.0,0.0,0.0
5.2406461,0.0,0.0,0.0,0.0,0.0
5.2899375,0.0,0.0,0.0,0.0,0.0
5.3401437,0.0,0.0,0.0,0.0,0.0
5.389358,0.0,0.0,0.0,0.0,0.0
5.4399123,0.0,0.0,0.0,0.0,0.0
5.4892225,0.0,0.0,0.0,0.0,0.0
5.5397856,0.0,0.0,0.0,0.0,0.0
5.5886264,0.0,0.0,0.0,0.0,0.0
5.6389475,0.0,0.0,0.0,0.0,0.0
5.6885433,0.0,0.0,0.0,0.0,0.0
5.7383134,0.0,0.0,0.0,0.0,0.0
5.7874651,0.0,0.0,0.0,0.0,0.0
5.8376353,0.0,0.0,0.0,0.0,0.0
5.8868506,0.0,0.0,0.4466667,0.6955556,0.0
5.9372382,0.4355555,0.72,0.82,0.8866667,0.0
5.9867907,0.3933333,0.2111111,0.2377778,0.1177778,0.0
6.0370908,0.0,0.0,0.0,0.0,0.0
6.0858514,0.0,0.0,0.0,0.0,0.0
6.1366589,0.0,0.0,0.0,0.0,0.0
6.1863208,0.0,0.0,0.0,0.0,0.0
6.2353845,0.0,0.0,0.0,0.0,0.0
6.2857409,0.0,0.0,0.0,0.0,0.0
6.3352504,0.0,0.0,0.0,0.0,0.0
6.3847709,0.0,0.0,0.0,0.0,0.0
6.434896,0.0,0.0,0.0,0.0,0.0
6.4845726,0.0,0.0,0.0,0.0,0.0
6.5337706,0.0,0.0,0.0,0.0,0.0
6.5835643,0.0,0.0,0.0,0.0,0.0
6.6330903,0.0,0.0,0.0,0.0,0.0
6.6830349,0.0,0.0,0.0,0.0,0.0
