Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-6.976463471,-1.95062738,8.927090851,28.724123,-69.84057177,41.11644877
0.00025,-6.422058402,-2.710938085,9.132996487,32.93741989,-69.02533922,36.08791933
0.0005,-5.870880302,-3.421322908,9.29220321,37.81785583,-68.71620801,30.89835217
0.00075,-5.236463638,-4.124092255,9.360555893,41.32617569,-67.37816857,26.05199288
0.001,-4.623939672,-4.773127724,9.397067396,45.78355408,-66.5547644,20.77121033
0.00125,-3.973159932,-5.408623908,9.38178384,49.82295609,-64.95090443,15.12794835
0.0015,-3.287027001,-6.010695405,9.297722406,53.26890564,-62.86564892,9.596743278
0.00175,-2.583344992,-6.570879384,9.154224375,56.41892624,-60.50226611,4.08333987
0.002,-1.87396773,-7.079868945,8.953836675,59.4095726,-58.04375834,-1.365814257
0.00225,-1.140255949,-7.549086605,8.689342554,61.72714233,-55.06313775,-6.664004583
0.0025,-0.438204283,-7.965839481,8.404043764,64.63729858,-52.14304228,-12.4942563
0.00275,0.29877758,-8.348323015,8.049545434,66.4198761,-48.38606826,-18.03380784
0.003,1.024068876,-8.673263925,7.649195049,68.00705719,-44.51717062,-23.48988657
0.00325,1.752516329,-8.944470714,7.191954385,68.92623138,-40.30947102,-28.61676037
0.0035,2.458697846,-9.14713576,6.688437914,69.62322998,-36.19265309,-33.43057689
0.00375,3.170517834,-9.314682609,6.144164775,69.50356293,-31.30087349,-38.20268943
0.004,3.872738555,-9.434420897,5.561682342,68.76053619,-25.95819136,-42.80234483
0.00425,4.53910875,-9.484769084,4.945660334,67.81917572,-20.75175185,-47.06742387
0.0045,5.171321913,-9.467845167,4.296523253,66.55458069,-15.62901644,-50.92556424
0.00475,5.76681586,-9.387455574,3.620639715,64.96907806,-10.54473766,-54.4243404
0.005,6.323444973,-9.25079442,2.927349447,63.08362579,-5.393733753,-57.68989204
0.00525,6.846225736,-9.080284885,2.234059148,60.84760284,0.264820859,-61.1124237
0.0055,7.320403828,-8.845464604,1.525060777,58.34420776,5.721348843,-64.06555661
0.00575,7.732403054,-8.543370885,0.810967831,55.83904266,10.77738465,-66.61642731
0.006,8.096969727,-8.207430085,0.110460358,53.13043594,16.12448521,-69.25492115
0.00625,8.429039841,-7.814793594,-0.614246246,49.59770584,21.39086888,-70.98857472
0.0065,8.712465657,-7.370115758,-1.342349899,45.6440773,26.48068874,-72.12476604
0.00675,8.977738772,-6.89497392,-2.082764853,40.5817337,31.95639779,-72.53813149
0.007,9.165164375,-6.341559465,-2.823604911,35.585289,36.39774614,-71.98303514
0.00725,9.281417067,-5.743719168,-3.537697899,30.71217155,40.39939378,-71.11156534
0.0075,9.336209837,-5.116684696,-4.219525141,25.80854607,44.23055575,-70.03910181
0.00775,9.352005179,-4.471880284,-4.880124895,20.36141968,48.1812966,-68.54271628
0.008,9.283466561,-3.783073752,-5.500392809,15.36761189,51.32500397,-66.69261586
0.00825,9.184803941,-3.088343292,-6.096460649,9.699605942,54.67531724,-64.37492318
0.0085,9.027547809,-2.395305344,-6.632242466,4.173749924,58.06647574,-62.24022567
0.00875,8.794006603,-1.663342329,-7.130664274,-1.014653683,60.49535095,-59.48069727
0.009,8.525201616,-0.938995403,-7.586206213,-6.559707165,63.02823275,-56.46852559
0.00925,8.210497989,-0.228610481,-7.981887508,-12.09648991,65.60099007,-53.50450017
0.0095,7.858425477,0.479659257,-8.338084734,-17.88724709,67.94534388,-50.05809679
0.00975,7.450835044,1.216275973,-8.667111017,-23.62279701,69.23683394,-45.61403693
0.01,6.970213183,1.950354818,-8.920568001,-28.54318428,69.80825281,-41.26506853
0.01025,6.448840795,2.686548622,-9.135389416,-33.44862366,69.69618031,-36.24755665
0.0105,5.85910792,3.420203933,-9.279311853,-37.49603271,68.67118099,-31.17514828
0.01075,5.254377789,4.113664884,-9.368042673,-41.71613693,67.73053387,-26.01439694
0.011,4.62535923,4.780894236,-9.406253467,-45.88157654,66.44491754,-20.563341
0.01125,3.952514189,5.419774945,-9.372289134,-49.36698914,64.61216364,-15.2451745
0.0115,3.28336339,6.021845749,-9.305209139,-53.25509644,62.6491029,-9.394006462
0.01175,2.576677926,6.572722376,-9.149400302,-56.2577858,60.43716346,-4.179377662
0.012,1.846104604,7.091019276,-8.937123879,-58.75782394,57.64605,1.111773945
0.01225,1.136552759,7.548813492,-8.685366252,-61.61984253,55.05784961,6.561992918
0.0125,0.458674452,7.957952069,-8.416626521,-65.11155701,52.46203036,12.64952665
0.01275,-0.26774692,8.324779699,-8.057032779,-67.06625366,49.08375264,17.98250102
0.013,-1.007448213,8.656913184,-7.64946497,-68.33984375,44.98059611,23.35924764
0.01325,-1.748168464,8.939543738,-7.191375275,-69.0279541,40.47102982,28.55692428
0.0135,-2.470449037,9.151939382,-6.681490346,-69.3761673,36.05195498,33.32421232
0.01375,-3.168696323,9.316102579,-6.147406255,-69.58714294,31.32210773,38.26503522
0.014,-3.845075245,9.419339491,-5.574264246,-69.40602875,26.48169313,42.92433561
0.01425,-4.533080193,9.474765313,-4.94168512,-67.94348145,21.02305389,46.92042756
0.0145,-5.16950944,9.466302961,-4.296793521,-66.63395691,15.71014522,50.92381169
0.01475,-5.77093149,9.3905673,-3.619635811,-64.92858887,10.49207955,54.43650932
0.015,-6.35254554,9.272523211,-2.919977671,-62.52157593,4.800025694,57.72155023
0.01525,-6.852520769,9.066896377,-2.214375608,-60.61809921,-0.033593967,60.65169318
0.0155,-7.331829987,8.821498877,-1.48966889,-57.90029907,-5.324160966,63.22446004
0.01575,-7.729782081,8.530406159,-0.800624078,-55.84402466,-10.47826118,66.32228584
0.016,-8.105799923,8.197849852,-0.092049929,-52.86143112,-15.97070011,68.83213123
0.01625,-8.434022152,7.812828298,0.621193854,-49.48522568,-21.35100982,70.8362355
0.0165,-8.722549471,7.366034804,1.356514666,-45.38190079,-26.43872653,71.82062732
0.01675,-8.982749755,6.884546404,2.098203351,-40.40509033,-31.75615446,72.16124479
0.017,-9.160805687,6.339593752,2.821211934,-35.71852875,-36.28635554,72.00488429
0.01725,-9.299932495,5.756985296,3.542947199,-30.35861397,-40.74631586,71.10492982
0.0175,-9.345409063,5.122757987,4.222651076,-25.64278603,-44.37818021,70.02096623
0.01775,-9.358255429,4.471607699,4.886647729,-20.22498131,-48.19006376,68.41504506
0.018,-9.311744829,3.796762982,5.514981848,-14.75290489,-51.76222296,66.51512785
0.01825,-9.220260292,3.113456253,6.106804039,-8.971298218,-55.3878119,64.35911012
0.0185,-9.016871118,2.378954848,6.637916269,-4.344132423,-57.66093861,62.00507103
0.01875,-8.808715742,1.67237772,7.136338022,1.321032405,-60.75324539,59.43221299
