Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0167568,0.0,0.0,0.0,0.0,0.0
0.0663071,0.0,0.0,0.0,0.0,0.0
0.1157725,0.0,0.0,0.0,0.0,0.0
0.1651912,0.0,0.0,0.0,0.0,0.0
0.215456,0.0,0.0,0.0,0.0,0.0
0.2656705,0.0,0.0,0.0,0.0,0.0
0.3153024,0.0,0.0,0.0,0.0,0.0
0.3642871,0.0,0.0,0.0,0.0,0.0
0.4145536,0.0,0.0,0.0,0.0,0.0
0.4642289,0.0,0.0,0.0,0.0,0.0
0.5141475,0.0,0.0,0.0,0.0,0.0
0.5639491,0.0,0.0,0.0,0.0,0.0
0.6134179,0.0,0.0,0.0,0.0,0.0
0.66343,0.0,0.0,0.0,0.0,0.0
0.7128077,0.0,0.0,0.0,0.0,0.0
0.7621949,0.0,0.0,0.0,0.0,0.0
0.8125284,0.0,0.0,0.0,0.0,0.0
0.8619511,0.0,0.0,0.0,0.0,0.0
0.9121206,0.0,0.0,0.0,0.0,0.0
0.9614146,0.0,0.0,0.0,0.0,0.0
1.0116527,0.0,0.0,0.0,0.0,0.0
1.061085,0.0,0.0,0.0,0.0,0.0
1.1103871,0.0,0.0,0.0,0.0,0.0
1.1608315,0.0,0.0,0.0,0.0,0.0
1.2102003,0.0,0.0,0.0,0.0,0.0
1.2600284,0.0,0.0,0.0,0.0,0.0
1.310308,0.0,0.0,0.0,0.0,0.0
1.3599217,0.0,0.0,0.0,0.0,0.0
1.4098811,0.0,0.0,0.0,0.0,0.0
1.4588313,0.0,0.0,0.0,0.0,0.0
1.5091839,0.0,0.0,0.0,0.0,0.0
1.5589445,0.0,0.0,0.0,0.0,0.0
1.6088603,0.0,0.0,0.0,0.0,0.0
1.6586943,0.0,0.0,0.0,0.0,0.0
1.708019,0.0,0.0,0.0,0.0,0.0
1.7576611,0.0,0.0,0.0,0.0,0.0
1.807564,0.0,0.0,0.0,0.0,0.0
1.8569014,0.0,0.0,0.0,0.0,0.0
1.9071243,0.0,0.0,0.0,0.0,0.0
1.9570293,0.0,0.0,0.0,0.0,0.0
2.0065336,0.0,0.0,0.0,0.0,0.0
2.0561879,0.0,0.0,0.0,0.0,0.0
2.1055071,0.0,0.0,0.0,0.0,0.0
2.1559112,0.0,0.0,0.0,0.0,0.0
2.2052956,0.0,0.0,0.0,0.0,0.0
2.2552962,0.0,0.0,0.0,0.0,0.0
2.3048508,0.0,0.0,0.0,0.0,0.0
2.3548684,0.0,0.0,0.1911111,0.0,0.0
2.4044559,0.5533333,0.0,0.72,0.0,0.0
2.4547565,0.7866667,0.6577778,0.4777778,0.0,0.4933333
2.5047708,0.2155555,0.0955556,0.0688889,0.0,0.2933333
2.5543201,0.0,0.0,0.0,0.0,0.0
2.6039116,0.0,0.0,0.0,0.0,0.0
2.6534302,0.0,0.0,0.0,0.0,0.0
2.7033935,0.0,0.0,0.0,0.0,0.0
2.7535329,0.0,0.0,0.0,0.0,0.0
2.8029437,0.0,0.0,0.0,0.0,0.0
2.8531914,0.0,0.0,0.0,0.0,0.0
2.9021752,0.0,0.0,0.0,0.0,0.0
2.9519522,0.0,0.0,0.0,0.0,0.0
3.0021827,0.0,0.0,0.0,0.0,0.0
3.0522802,0.0,0.0,0.0,0.0,0.0
3.1020312,0.0,0.0,0.0,0.0,0.0
3.1515391,0.0,0.0,0.0,0.0,0.0
3.2009783,0.0,0.0,0.0,0.0,0.0
3.2507091,0.0,0.0,0.0,0.0,0.0
3.3008089,0.0,0.0,0.0,0.0,0.0
3.3506224,0.0,0.0,0.0,0.0,0.0
3.4005978,0.0,0.0,0.0,0.0,0.0
3.4496512,0.0,0.0,0.0,0.0,0.0
3.4999588,0.0,0.0,0.0,0.0,0.0
3.5496535,0.0,0.0,0.0,0.0,0.0
3.5992332,0.0,0.0,0.7022222,0.0,0.0
3.6491699,0.1155556,0.0,0.7822222,0.0,0.0
3.6992607,0.6911111,0.5955555,0.7933334,0.4044445,0.0
3.7491138,0.7977778,0.7511111,0.3111111,0.7511111,0.7888889
3.7992003,0.1133333,0.0844444,0.0,0.1044444,0.2377778
3.8482304,0.0,0.0,0.0,0.0,0.0
3.8989451,0.0,0.0,0.0,0.0,0.0
3.948005,0.0,0.0,0.0,0.0,0.0
3.9982584,0.0,0.0,0.0,0.0,0.0
4.0478525,0.0,0.0,0.0,0.0,0.0
4.0980072,0.0,0.0,0.0,0.0,0.0
4.1474571,0.0,0.0,0.0,0.0,0.0
4.1973248,0.0,0.0,0.0,0.0,0.0
4.246738,0.0,0.0,0.0,0.0,0.0
4.296361,0.0,0.0,0.0,0.0,0.0
4.3463142,0.0,0.0,0.0,0.0,0.0
4.396508,0.0,0.0,0.0,0.0,0.0
4.445622,0.0,0.0,0.0,0.0,0.0
4.4956453,0.0,0.0,0.0,0.0,0.0
4.5454028,0.0,0.0,0.0,0.0,0.0
4.5955284,0.0,0.0,0.0,0.0,0.0
4.6454229,0.0,0.0,0.0,0.0,0.0
4.6946714,0.0,0.0,0.0,0.0,0.0
4.7444174,0.0,0.0,0.0,0.0,0.0
4.7941499,0.0,0.0,0.5688889,0.0,0.0
4.8439136,0.0,0.0,0.7644445,0.0,0.0
4.8935509,0.4066667,0.3955556,0.7888889,0.1422222,0.0
4.943435,0.7666667,0.7288889,0.4044445,0.6555555,0.7311111
4.9936991,0.1155556,0.0866667,0.0,0.0911111,0.2244444
5.0439181,0.0,0.0,0.0,0.0,0.0
5.0932808,0.0,0.0,0.0,0.0,0.0
5.1431377,0.0,0.0,0.0,0.0,0.0
5.1927536,0.0,0.0,0.0,0.0,0.0
5.2425632,0.0,0.0,0.0,0.0,0.0
5.2922847,0.0,0.0,0.0,0.0,0.0
5.342144,0.0,0.0,0.0,0.0,0.0
5.3925052,0.0,0.0,0.0,0.0,0.0
5.4419479,0.0,0.0,0.0,0.0,0.0
5.4911029,0.0,0.0,0.0,0.0,0.0
5.5412633,0.0,0.0,0.0,0.0,0.0
5.5909812,0.0,0.0,0.0,0.0,0.0
5.6404812,0.0,0.0,0.0,0.0,0.0
5.6903102,0.0,0.0,0.0,0.0,0.0
5.7404683,0.0,0.0,0.0,0.0,0.0
5.7898247,0.0,0.0,0.0,0.0,0.0
5.840446,0.0,0.0,0.0,0.0,0.0
5.8899848,0.0,0.0,0.0,0.0,0.0
5.939631,0.0,0.0,0.0,0.0,0.0
5.989723,0.0,0.0,0.0,0.0,0.0
6.0385444,0.0,0.0,0.0,0.0,0.0
6.0882037,0.0,0.0,0.2733333,0.0,0.0
6.1381013,0.0,0.0,0.6666667,0.0,0.0
6.1881752,0.0,0.0,0.7755556,0.0,0.0
6.2385674,0.4377778,0.0933333,0.7888889,0.0,0.0
6.2881505,0.7688889,0.66,0.7888889,0.0711111,0.0
6.3379724,0.8111111,0.7644445,0.7888889,0.2022222,0.0
6.388231,0.8155556,0.7777778,0.6333333,0.3955556,0.7488889
6.4381313,0.8155556,0.7777778,0.1977778,0.4177778,0.9377778
6.4877622,0.8155556,0.7777778,0.0,0.2755556,0.9622222
6.5374517,0.1577778,0.1355556,0.0,0.0,0.9644445
6.5874143,0.0,0.0,0.0,0.0,0.1666667
6.6369846,0.0,0.0,0.0,0.0,0.0
6.6868091,0.0,0.0,0.0,0.0,0.0
6.7371445,0.0,0.0,0.0,0.0,0.0
6.7863312,0.0,0.0,0.0,0.0,0.0
6.8362877,0.0,0.0,0.0,0.0,0.0
6.8862886,0.0,0.0,0.0,0.0,0.0
6.9359448,0.0,0.0,0.0,0.0,0.0
6.9861343,0.0,0.0,0.0,0.0,0.0
7.035696,0.0,0.0,0.0,0.0,0.0
7.0854588,0.0,0.0,0.0,0.0,0.0
7.1348825,0.0,0.0,0.0,0.0,0.0
7.1850293,0.0,0.0,0.0,0.0,0.0
7.2342126,0.0,0.0,0.0,0.0,0.0
7.2842841,0.0,0.0,0.5266666,0.0,0.0
7.3345315,0.0,0.0,0.7466667,0.0,0.0
7.3842781,0.0,0.0,0.7844445,0.0,0.0
7.4341612,0.5377778,0.1533333,0.7888889,0.0,0.0
7.4834466,0.78,0.7022222,0.7888889,0.1088889,0.1577778
7.5338595,0.4066667,0.3644444,0.12,0.0,0.4866667
7.5833387,0.0,0.0,0.0,0.0,0.0666667
7.6330025,0.0,0.0,0.0,0.0,0.0
7.6832163,0.0,0.0,0.0,0.0,0.0
7.7327518,0.0,0.0,0.0,0.0,0.0
7.7822855,0.0,0.0,0.0,0.0,0.0
7.832227,0.0,0.0,0.0,0.0,0.0
7.8822501,0.0,0.0,0.0,0.0,0.0
7.931627,0.0,0.0,0.0,0.0,0.0
7.9813173,0.0,0.0,0.0,0.0,0.0
8.0307591,0.0,0.0,0.0,0.0,0.0
8.0806487,0.0,0.0,0.0,0.0,0.0
8.1306567,0.0,0.0,0.0,0.0,0.0
8.1805115,0.0,0.0,0.0,0.0,0.0
8.2298262,0.0,0.0,0.0,0.0,0.0
8.2800186,0.0,0.0,0.0,0.0,0.0
8.3295505,0.0,0.0,0.0,0.0,0.0
8.3796046,0.0,0.0,0.4244444,0.0,0.0
8.4291098,0.64,0.4888889,0.7422222,0.0,0.0
8.4798017,0.7622222,0.44,0.1933333,0.0,0.8088889
8.529686,0.1022222,0.0,0.0,0.0,0.1666667
8.5786355,0.0,0.0,0.0,0.0,0.0
8.6286085,0.0,0.0,0.0,0.0,0.0
8.6787343,0.0,0.0,0.0,0.0,0.0
8.7285473,0.0,0.0,0.0,0.0,0.0
8.7781613,0.0,0.0,0.0,0.0,0.0
8.8280215,0.0,0.0,0.0,0.0,0.0
8.8777318,0.0,0.0,0.0,0.0,0.0
8.927484,0.0,0.0,0.0,0.0,0.0
8.9768353,0.0,0.0,0.0,0.0,0.0
9.0271513,0.0,0.0,0.0,0.0,0.0
9.0767882,0.0,0.0,0.0,0.0,0.0
9.1260545,0.0,0.0,0.0,0.0,0.0
9.176398,0.0,0.0,0.0,0.0,0.0
9.226058,0.0,0.0,0.0,0.0,0.0
9.2756643,0.0,0.0,0.0,0.0,0.0
9.3258815,0.0,0.0,0.0,0.0,0.0
9.3752468,0.0,0.0,0.0,0.0,0.0
9.4252248,0.0,0.0,0.0,0.0,0.0
9.4750412,0.0,0.0,0.0,0.0,0.0
9.5246785,0.0,0.0,0.0,0.0,0.0
9.5748205,0.0,0.0,0.6733333,0.0,0.0
9.6239483,0.5111111,0.12,0.7733333,0.0,0.0
9.6742032,0.7755556,0.6911111,0.7866667,0.0955556,0.0
9.723948,0.8088889,0.7711111,0.7866667,0.1622222,0.1511111
9.7741816,0.8133333,0.7822222,0.4022222,0.1066667,0.8044444
9.824096,0.8133333,0.7822222,0.0,0.0711111,0.9444444
9.8739309,0.52,0.2866667,0.0,0.0,0.96
9.9239442,0.0888889,0.0,0.0,0.0,0.5977778
9.9730947,0.0,0.0,0.0,0.0,0.0911111
10.0232167,0.0,0.0,0.0,0.0,0.0
10.0735474,0.0,0.0,0.0,0.0,0.0
10.1225789,0.0,0.0,0.0,0.0,0.0
10.1731341,0.0,0.0,0.0,0.0,0.0
10.2224579,0.0,0.0,0.0,0.0,0.0
10.2725389,0.0,0.0,0.0,0.0,0.0
10.3224282,0.0,0.0,0.0,0.0,0.0
10.3721788,0.0,0.0,0.4333333,0.0,0.0
10.4216003,0.0,0.0,0.2244444,0.0,0.0
10.4710586,0.0,0.0,0.0,0.0,0.0
10.5213771,0.0,0.0,0.0,0.0,0.0
10.571312,0.0,0.0,0.5888889,0.0,0.0
10.6204875,0.6577778,0.6,0.76,0.4488889,0.2066667
10.6705868,0.1955556,0.1822222,0.0977778,0.18,0.4177778
10.7206097,0.0,0.0,0.0,0.0,0.0
10.7703953,0.0,0.0,0.0,0.0,0.0
10.82007,0.0,0.0,0.0,0.0,0.0
10.8700716,0.0,0.0,0.0,0.0,0.0
10.9196362,0.0,0.0,0.0,0.0,0.0
10.9697788,0.0,0.0,0.0,0.0,0.0
11.0194345,0.0,0.0,0.0,0.0,0.0
11.06881,0.0,0.0,0.0,0.0,0.0
11.118233,0.0,0.0,0.0,0.0,0.0
11.1683428,0.0,0.0,0.0,0.0,0.0
11.2187123,0.0,0.0,0.0,0.0,0.0
11.2680752,0.0,0.0,0.0,0.0,0.0
11.3175294,0.0,0.0,0.0,0.0,0.0
11.3673544,0.0,0.0,0.0,0.0,0.0
11.4175186,0.0,0.0,0.0,0.0,0.0
11.4674947,0.0,0.0,0.0,0.0,0.0
11.5172803,0.0,0.0,0.0,0.0,0.0
11.566601,0.0,0.0,0.4866667,0.0,0.0
11.6164694,0.1133333,0.0,0.7488889,0.0,0.0
11.6664212,0.7244444,0.6133333,0.78,0.0,0.0
11.716059,0.8022223,0.7622222,0.7844445,0.1066667,0.0666667
11.7661426,0.8111111,0.78,0.3822222,0.1466667,0.7911111
11.8164248,0.3177778,0.2066667,0.0,0.0,0.5866666
11.8664303,0.0,0.0,0.0,0.0,0.08
11.9153562,0.0,0.0,0.0,0.0,0.0
11.9655404,0.0,0.0,0.0,0.0,0.0
12.01579,0.0,0.0,0.0,0.0,0.0
12.0647411,0.0,0.0,0.0,0.0,0.0
12.1145575,0.0,0.0,0.0,0.0,0.0
12.164916,0.0,0.0,0.0,0.0,0.0
12.2146323,0.0,0.0,0.0,0.0,0.0
12.2644534,0.0,0.0,0.0,0.0,0.0
12.3137815,0.0,0.0,0.0,0.0,0.0
12.3634884,0.0,0.0,0.0,0.0,0.0
12.4132824,0.0,0.0,0.0,0.0,0.0
12.4627335,0.0,0.0,0.0,0.0,0.0
12.513447,0.0,0.0,0.0,0.0,0.0
12.5628006,0.0,0.0,0.0,0.0,0.0
12.6129467,0.0,0.0,0.0,0.0,0.0
12.6626177,0.0,0.0,0.0,0.0,0.0
