Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-4.227551993,-4.690622742,8.918174735,44.90969849,-62.74910734,17.83940885
0.00025,-3.607583854,-5.273654746,8.8812386,48.66456604,-61.33826171,12.67369567
0.0005,-2.948489562,-5.836801228,8.78529079,51.76855087,-59.18612435,7.41757348
0.00075,-2.268448922,-6.358059768,8.626508689,54.43191528,-56.75756472,2.325649434
0.001,-1.586925532,-6.818392685,8.405318218,56.92326736,-54.48305846,-2.440208904
0.00125,-0.890078989,-7.267301922,8.157380911,59.14258957,-51.2582268,-7.884362765
0.0015,-0.22439431,-7.641745118,7.866139429,61.74170685,-48.54725439,-13.19445246
0.00175,0.452479833,-7.972186806,7.519706973,63.73506927,-45.41234982,-18.32271946
0.002,1.134543883,-8.274702705,7.140158822,65.28865051,-41.54094126,-23.74770926
0.00225,1.830796205,-8.525177781,6.694381576,65.87776947,-37.27399775,-28.60377172
0.0025,2.515751426,-8.727420169,6.211668743,66.08911896,-32.69295145,-33.39616751
0.00275,3.192843543,-8.870428034,5.677584491,65.64761353,-27.95346731,-37.69414622
0.003,3.833660238,-8.944471009,5.110810771,65.12693024,-23.43377839,-41.69315184
0.00325,4.450477715,-8.960125292,4.509647577,64.19023895,-18.83803349,-45.35220546
0.0035,5.035993619,-8.942355202,3.906361582,63.12077713,-13.74598033,-49.3747968
0.00375,5.59664569,-8.87042791,3.27378222,61.50789642,-8.502653022,-53.0052434
0.004,6.134573865,-8.739689833,2.605115968,59.17409897,-3.195501456,-55.97859751
0.00425,6.583124321,-8.55014165,1.967017329,57.7928009,1.658953608,-59.45175451
0.0045,7.045437056,-8.308550661,1.263113605,54.640728,6.916774118,-61.55750211
0.00475,7.420949175,-7.999688391,0.578739216,52.16997528,11.50792624,-63.67790152
0.005,7.745208879,-7.656130703,-0.089078176,49.63946915,16.2602345,-65.89970365
0.00525,8.050872457,-7.288033524,-0.762838933,46.21218872,21.55852229,-67.77071101
0.0055,8.337612003,-6.867472587,-1.470139416,41.63459396,26.81686536,-68.45145932
0.00575,8.560436289,-6.390638679,-2.16979761,37.01577377,31.55942481,-68.57519858
0.006,8.715949018,-5.857955787,-2.857993231,32.42362213,35.68876459,-68.11238672
0.00625,8.81511946,-5.289309224,-3.525810235,27.70016289,39.57624356,-67.27640645
0.0065,8.866823436,-4.696546441,-4.170276994,22.687397,43.4259497,-66.1133467
0.00675,8.838435029,-4.060626916,-4.777808114,18.09827232,46.54798745,-64.64625977
0.007,8.757462666,-3.407360752,-5.350101914,13.41149139,49.5352808,-62.9467722
0.00725,8.65991864,-2.757902052,-5.902016587,7.845748901,52.95935918,-60.80510808
0.0075,8.466975144,-2.072480105,-6.394495039,3.192570925,55.39128094,-58.58385187
0.00775,8.259990809,-1.395943405,-6.864047403,-2.317881107,58.17181933,-55.85393822
0.008,7.9787474,-0.708405826,-7.270341574,-7.222193241,60.38150916,-53.15931592
0.00825,7.676292617,-0.016214369,-7.660078247,-12.81903744,62.42441211,-49.60537467
0.0085,7.347380819,0.636629009,-7.984009828,-18.60378265,64.98926336,-46.3854807
0.00875,6.93666623,1.328820877,-8.265487107,-23.6466732,66.08057279,-42.43389958
0.009,6.471196005,2.02439683,-8.495592834,-28.31618881,66.45842187,-38.14223306
0.00925,5.946774698,2.737743387,-8.684518085,-32.5305748,65.70981628,-33.17924148
0.0095,5.41288245,3.413434546,-8.826316996,-37.09903717,65.13827531,-28.03923814
0.00975,4.827115197,4.065431725,-8.892546922,-40.93195343,64.07359863,-23.1416452
0.01,4.212793302,4.685273059,-8.89806636,-44.48565292,62.75321429,-18.26756137
0.01025,3.575081832,5.293690358,-8.86877219,-47.95598984,60.73227705,-12.77628721
0.0105,2.951996781,5.834412694,-8.786409475,-51.83328629,59.26533415,-7.432047868
0.01075,2.274914775,6.351864133,-8.626778908,-54.54904175,56.93287144,-2.383829693
0.011,1.588332621,6.822773988,-8.411106609,-56.98868179,54.42350204,2.56517975
0.01125,0.907147418,7.257720792,-8.16486821,-59.51955795,51.5783687,7.941189252
0.0115,0.219475751,7.658397241,-7.877872992,-61.73988342,48.21112222,13.5287612
0.01175,-0.444700727,7.977414714,-7.532713987,-63.98270798,45.3808666,18.60184138
0.012,-1.137438243,8.262583263,-7.12514502,-65.1304245,41.75802298,23.37240152
