Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-4.49032681,-14.79980721,19.29013402,122.8248062,-127.7802353,4.955429133
0.00025,-2.926877886,-15.83978569,18.76666357,128.3446503,-121.7684324,-6.576217838
0.0005,-1.376499243,-16.7295675,18.10606674,133.4925842,-116.2285385,-17.26404575
0.00075,0.133148197,-17.48776085,17.35461265,138.9039459,-110.8901904,-28.01375552
0.001,1.64953999,-18.13722097,16.48768098,143.270813,-104.8549687,-38.41584426
0.00125,3.170926039,-18.69105679,15.52013075,146.4910431,-97.77926959,-48.7117735
0.0015,4.736660886,-19.18820037,14.45153948,147.5683136,-88.53775506,-59.03055854
0.00175,6.295055471,-19.59733764,13.30228217,147.3732605,-78.01345901,-69.35980149
0.002,7.75973917,-19.84950619,12.08976702,147.4324493,-68.0884545,-79.34399484
0.00225,9.173851075,-19.99166669,10.81781561,146.7478027,-57.53130781,-89.21649492
0.0025,10.56411004,-20.03355415,9.469444117,144.4685364,-45.939817,-98.52871938
0.00275,11.87959805,-19.96585863,8.086260583,141.6457672,-33.86148733,-107.7842799
0.003,13.08431353,-19.76404028,6.679726755,138.8503876,-22.04504385,-116.8053437
0.00325,14.21393631,-19.42259747,5.208661166,134.9259491,-10.37664959,-124.5492995
0.0035,15.22815798,-18.93561004,3.707452064,130.7135162,0.667926621,-131.3814429
0.00375,16.15109193,-18.327192,2.176100069,125.60392,11.63693803,-137.240858
0.004,16.95717082,-17.62526945,0.668098632,120.3294144,22.77443711,-143.1038515
0.00425,17.63549563,-16.78880027,-0.846695362,114.7494125,33.11536792,-147.8647805
0.0045,18.24496684,-15.851211,-2.393755837,107.4516449,43.59028046,-151.0419254
0.00475,18.77715562,-14.79388414,-3.983271478,98.40987396,53.63861245,-152.0484864
0.005,19.19547351,-13.63924441,-5.5562291,88.66309357,63.24649333,-151.9095869
0.00525,19.48929408,-12.39067537,-7.098618711,78.45636749,72.22153938,-150.6779069
0.0055,19.70091543,-11.09514329,-8.605772137,66.98310089,81.57470354,-148.5578044
0.00575,19.8184665,-9.746723807,-10.07174269,54.4775238,90.9154562,-145.39298
0.006,19.75416578,-8.317069568,-11.43709622,43.03207779,98.85237423,-141.884452
0.00625,19.62702056,-6.889952806,-12.73706775,30.16604233,107.6255344,-137.7915767
0.0065,19.34118197,-5.437027013,-13.90415496,18.2107048,115.7814943,-133.9921992
