t,i
0.00000000,-3.711
0.00000500,-3.690
0.00001000,-3.665
0.00001500,-3.679
0.00002000,-3.687
0.00002500,-3.653
0.00003000,-3.664
0.00003500,-3.669
0.00004000,-3.660
0.00004500,-3.651
0.00005000,-3.659
0.00005500,-3.636
0.00006000,-3.645
0.00006500,-3.638
0.00007000,-3.639
0.00007500,-3.632
0.00008000,-3.626
0.00008500,-3.608
0.00009000,-3.604
0.00009500,-3.594
0.00010000,-3.573
0.00010500,-3.563
0.00011000,-3.543
0.00011500,-3.552
0.00012000,-3.526
0.00012500,-3.534
0.00013000,-3.544
0.00013500,-3.548
0.00014000,-3.515
0.00014500,-3.493
0.00015000,-3.516
0.00015500,-3.499
0.00016000,-3.498
0.00016500,-3.506
0.00017000,-3.482
0.00017500,-3.479
0.00018000,-3.461
0.00018500,-3.448
0.00019000,-3.472
0.00019500,-3.448
0.00020000,-3.442
0.00020500,-3.438
0.00021000,-3.437
0.00021500,-3.428
0.00022000,-3.428
0.00022500,-3.418
0.00023000,-3.407
0.00023500,-3.413
0.00024000,-3.391
0.00024500,-3.389
0.00025000,-3.400
0.00025500,-3.392
0.00026000,-3.362
0.00026500,-3.364
0.00027000,-3.327
0.00027500,-3.319
0.00028000,-3.328
0.00028500,-3.343
0.00029000,-3.336
0.00029500,-3.315
0.00030000,-3.293
0.00030500,-3.318
0.00031000,-3.290
0.00031500,-3.301
0.00032000,-3.276
0.00032500,-3.299
0.00033000,-3.269
0.00033500,-3.262
0.00034000,-3.260
0.00034500,-3.248
0.00035000,-3.225
0.00035500,-3.244
0.00036000,-3.230
0.00036500,-3.232
0.00037000,-3.222
0.00037500,-3.216
0.00038000,-3.196
0.00038500,-3.181
0.00039000,-3.187
0.00039500,-3.150
0.00040000,-3.133
0.00040500,-3.149
0.00041000,-3.138
0.00041500,-3.129
0.00042000,-3.143
0.00042500,-3.104
0.00043000,-3.079
0.00043500,-3.073
0.00044000,-3.055
0.00044500,-3.065
0.00045000,-3.089
0.00045500,-3.073
0.00046000,-3.069
0.00046500,-3.050
0.00047000,-3.044
0.00047500,-3.030
0.00048000,-3.009
0.00048500,-3.017
0.00049000,-3.008
0.00049500,-2.991
0.00050000,-2.957
0.00050500,-2.964
0.00051000,-2.928
0.00051500,-2.951
0.00052000,-2.941
0.00052500,-2.952
0.00053000,-2.929
0.00053500,-2.942
0.00054000,-2.902
0.00054500,-2.904
0.00055000,-2.894
0.00055500,-2.866
0.00056000,-2.841
0.00056500,-2.838
0.00057000,-2.836
0.00057500,-2.795
0.00058000,-2.803
0.00058500,-2.816
0.00059000,-2.797
0.00059500,-2.783
0.00060000,-2.786
0.00060500,-2.774
0.00061000,-2.756
0.00061500,-2.714
0.00062000,-2.699
0.00062500,-2.717
0.00063000,-2.702
0.00063500,-2.682
0.00064000,-2.683
0.00064500,-2.670
0.00065000,-2.660
0.00065500,-2.665
0.00066000,-2.662
0.00066500,-2.621
0.00067000,-2.630
0.00067500,-2.610
0.00068000,-2.601
0.00068500,-2.598
0.00069000,-2.569
0.00069500,-2.537
0.00070000,-2.543
0.00070500,-2.548
0.00071000,-2.523
0.00071500,-2.521
0.00072000,-2.503
0.00072500,-2.508
0.00073000,-2.514
0.00073500,-2.467
0.00074000,-2.446
0.00074500,-2.427
0.00075000,-2.428
0.00075500,-2.412
0.00076000,-2.417
0.00076500,-2.404
0.00077000,-2.386
0.00077500,-2.383
0.00078000,-2.359
0.00078500,-2.370
0.00079000,-2.369
0.00079500,-2.349
0.00080000,-2.319
0.00080500,-2.313
0.00081000,-2.313
0.00081500,-2.278
0.00082000,-2.285
0.00082500,-2.271
0.00083000,-2.292
0.00083500,-2.248
0.00084000,-2.205
0.00084500,-2.197
0.00085000,-2.197
0.00085500,-2.183
0.00086000,-2.181
0.00086500,-2.168
0.00087000,-2.166
0.00087500,-2.158
0.00088000,-2.152
0.00088500,-2.128
0.00089000,-2.117
0.00089500,-2.107
0.00090000,-2.098
0.00090500,-2.090
0.00091000,-2.101
0.00091500,-2.114
0.00092000,-2.093
0.00092500,-2.085
0.00093000,-2.052
0.00093500,-2.038
0.00094000,-2.045
0.00094500,-2.038
0.00095000,-2.049
0.00095500,-2.046
0.00096000,-2.034
0.00096500,-2.015
0.00097000,-1.998
0.00097500,-1.958
0.00098000,-1.987
0.00098500,-1.958
0.00099000,-1.937
0.00099500,-1.933
0.00100000,-1.932
0.00100500,-1.931
0.00101000,-1.922
0.00101500,-1.895
0.00102000,-1.867
0.00102500,-1.848
0.00103000,-1.844
0.00103500,-1.861
0.00104000,-1.839
0.00104500,-1.848
0.00105000,-1.830
0.00105500,-1.817
0.00106000,-1.790
0.00106500,-1.803
0.00107000,-1.788
0.00107500,-1.778
0.00108000,-1.775
0.00108500,-1.783
0.00109000,-1.752
0.00109500,-1.743
0.00110000,-1.729
0.00110500,-1.725
0.00111000,-1.744
0.00111500,-1.709
0.00112000,-1.721
0.00112500,-1.706
0.00113000,-1.689
0.00113500,-1.702
0.00114000,-1.666
0.00114500,-1.667
0.00115000,-1.644
0.00115500,-1.634
0.00116000,-1.636
0.00116500,-1.615
0.00117000,-1.630
0.00117500,-1.626
0.00118000,-1.595
0.00118500,-1.616
0.00119000,-1.587
0.00119500,-1.566
0.00120000,-1.574
0.00120500,-1.557
0.00121000,-1.570
0.00121500,-1.558
0.00122000,-1.537
0.00122500,-1.554
0.00123000,-1.526
0.00123500,-1.510
0.00124000,-1.492
0.00124500,-1.504
0.00125000,-1.484
