t,i
0.00000000,-0.286
0.00000500,-0.243
0.00001000,-0.242
0.00001500,-0.184
0.00002000,-0.185
0.00002500,-0.160
0.00003000,-0.141
0.00003500,-0.137
0.00004000,-0.131
0.00004500,-0.124
0.00005000,-0.101
0.00005500,-0.094
0.00006000,-0.085
0.00006500,-0.036
0.00007000,-0.016
0.00007500,-0.015
0.00008000,0.000
0.00008500,0.044
0.00009000,0.053
0.00009500,0.061
0.00010000,0.103
0.00010500,0.146
0.00011000,0.170
0.00011500,0.188
0.00012000,0.206
0.00012500,0.220
0.00013000,0.243
0.00013500,0.269
0.00014000,0.267
0.00014500,0.313
0.00015000,0.344
0.00015500,0.378
0.00016000,0.407
0.00016500,0.416
0.00017000,0.417
0.00017500,0.440
0.00018000,0.468
0.00018500,0.481
0.00019000,0.493
0.00019500,0.517
0.00020000,0.515
0.00020500,0.549
0.00021000,0.568
0.00021500,0.575
0.00022000,0.606
0.00022500,0.638
0.00023000,0.672
0.00023500,0.691
0.00024000,0.707
0.00024500,0.741
0.00025000,0.768
0.00025500,0.773
0.00026000,0.806
0.00026500,0.814
0.00027000,0.818
0.00027500,0.853
0.00028000,0.844
0.00028500,0.878
0.00029000,0.904
0.00029500,0.933
0.00030000,0.937
0.00030500,0.958
0.00031000,0.988
0.00031500,0.990
0.00032000,1.014
0.00032500,1.026
0.00033000,1.057
0.00033500,1.076
0.00034000,1.086
0.00034500,1.114
0.00035000,1.124
0.00035500,1.153
0.00036000,1.193
0.00036500,1.214
0.00037000,1.228
0.00037500,1.222
0.00038000,1.248
0.00038500,1.254
0.00039000,1.256
0.00039500,1.275
0.00040000,1.299
0.00040500,1.329
0.00041000,1.352
0.00041500,1.358
0.00042000,1.400
0.00042500,1.406
0.00043000,1.424
0.00043500,1.464
0.00044000,1.467
0.00044500,1.475
0.00045000,1.517
0.00045500,1.521
0.00046000,1.528
0.00046500,1.542
0.00047000,1.560
0.00047500,1.574
0.00048000,1.618
0.00048500,1.626
0.00049000,1.641
0.00049500,1.656
0.00050000,1.667
0.00050500,1.680
