# Time (seconds),Pressure (envelope),Temperature (high-pass)
0.0078125,0.0,0.0
0.0234375,0.0194022431969465,0.002195239067074084
0.0390625,0.038554397615356284,-0.0003805002197623253
0.0546875,0.05112028965922179,0.010931738528597634
0.0703125,0.06393105643664675,-0.00300638117090557
0.0859375,0.07180929463787289,0.0013924447363713455
0.1015625,0.08023949331135877,-0.010654399657621383
0.1171875,0.08447209874902414,-0.006559173520464867
0.1328125,0.08775322192611776,0.002242747131425915
0.1484375,0.09116289608331148,-0.008720690506375917
0.1640625,0.09671626599950615,0.0026567059785982394
0.1796875,0.09847192033721534,0.001545900719484905
0.1953125,0.10027834244595459,-0.0032124348887023757
0.2109375,0.10135451122240378,-0.017040053233383645
0.2265625,0.10131835290029509,-0.010707269900475325
0.2421875,0.10060522196583264,0.004682495796071606
0.2578125,0.09857683908688622,-9.277467126622696e-05
0.2734375,0.09702810713161007,-0.00373311880453997
0.2890625,0.09632037509091501,-0.003348173689214917
0.3046875,0.09818998351187133,-0.0047678459505853255
0.3203125,0.09596797579155318,-0.0072891861357256005
0.3359375,0.09451948825792902,-0.01014660847533122
0.3515625,0.09198549304499257,0.0008710082893372828
0.3671875,0.09338606946560327,-0.003511135017305378
0.3828125,0.09339948932952873,0.008181341940069586
0.3984375,0.0911152056563579,0.011402714016895743
0.4140625,0.09018168678304508,0.008399261207344466
0.4296875,0.08863862611506987,0.011967141124671343
0.4453125,0.08639030801427512,0.002403840686650227
0.4609375,0.08413579175879939,0.007123749150217407
0.4765625,0.08185497675442498,0.0016027065619468317
0.4921875,0.0806159701530443,0.0023168852460315748
0.5078125,0.07878392739706,-0.002447473678767409
0.5234375,0.0771027068192409,-0.004616022067843062
0.5390625,0.07550463526612461,-0.000931320670158442
0.5546875,0.07188572015884775,0.005638963104150463
0.5703125,0.06949536273334622,0.00340723942770893
0.5859375,0.07036341403420186,-0.0006237984802659469
0.6015625,0.07092289804809346,-0.003177514036266871
0.6171875,0.07029970864981051,-0.0009650204306659305
0.6328125,0.0676995290249211,-0.003871850314844494
0.6484375,0.06812831717707249,0.011827863580741393
0.6640625,0.06748968963871803,0.008101959251007429
0.6796875,0.067821364289145,-0.000356234289739632
0.6953125,0.06599062740154028,0.001478437943173816
0.7109375,0.06507886651798617,0.00802989547831956
0.7265625,0.062199790087780565,0.009783911492647235
0.7421875,0.06261099906107177,0.007890725111359131
0.7578125,0.059973663874253645,0.016208836225754197
0.7734375,0.06030178700866672,0.004772938602343402
0.7890625,0.05955701455131423,0.0007312311695706342
0.8046875,0.05661787306721278,0.001823137959593879
0.8203125,0.05519178427246541,-0.007312702118912995
0.8359375,0.052786987024850664,0.00770233318206337
0.8515625,0.05444212089478091,0.01674861593750876
0.8671875,0.05229774880768631,0.006769470733193117
0.8828125,0.05170129140557784,0.004899834670336389
0.8984375,0.05117163619012691,0.002302965730347495
0.9140625,0.04888486797505615,0.0059411823257455865
0.9296875,0.0476012960653544,0.00844578603056334
0.9453125,0.046179106243738006,0.005102084306358279
0.9609375,0.04784444578861033,-0.007708011265766146
0.9765625,0.04532658048004846,-0.004370073406910535
0.9921875,0.04516240432435409,-0.007613651229263496
1.0078125,0.04107534501596838,0.013966743068213106
1.0234375,0.05931810271931017,-0.010206734161105402
1.0390625,0.08989082540236887,-0.005032525456876158
1.0546875,0.16370856026276553,-0.011185296978879933
1.0703125,0.25520757975988606,-0.0016205349083655562
1.0859375,0.3533217258867942,0.002040764245887061
1.1015625,0.47566522605495576,0.000563851327125775
1.1171875,0.5652514597266128,0.0009303659430663913
1.1328125,0.6760689654388832,-0.0009087916933872009
1.1484375,0.7990536792156896,-0.007464699589856849
1.1640625,0.8456387889030255,-0.004855362432568455
1.1796875,0.9108261877271666,-0.008095148934408769
1.1953125,0.9377751405772322,-0.0073052057542568605
1.2109375,0.9820048212523815,-0.010889202769696738
1.2265625,1.006948698009298,-0.0006000541060906528
1.2421875,0.9645370979892841,0.005967641648187083
1.2578125,1.0045654942423745,-0.000641988383762282
1.2734375,1.0379989886133587,0.004828415448518086
1.2890625,0.9617290530335865,-0.0006746948452054369
1.3046875,0.9970106567080095,-0.01087350055869507
1.3203125,1.0524505014431935,0.0026932444522316246
1.3359375,1.0345674271357452,0.007789381443206622
1.3515625,1.0306885083108068,0.01756925375309848
1.3671875,1.0229409601385229,0.002474089142477709
1.3828125,1.0785079063162177,0.009388687857057931
1.3984375,1.060622406958805,0.02499994337795286
1.4140625,0.9583603864349242,0.02406279191144023
1.4296875,0.9182255747835433,0.022428971481311066
1.4453125,0.9160791098847884,0.0036547713905434875
1.4609375,0.8479805992552826,0.021127572706582498
1.4765625,0.8186137413768365,0.01585290537144246
1.4921875,0.8018075062634941,0.02229206237980108
1.5078125,0.7481301705181294,0.01738678696341367
1.5234375,0.7274450627486593,0.023072121112964084
1.5390625,0.6869621142822874,0.025450459148398608
1.5546875,0.6206683510638429,0.034002304545062145
1.5703125,0.5413686414316259,0.033365741836366425
1.5859375,0.49497512226008533,0.03894894977062435
1.6015625,0.45956346717241625,0.04483674922768088
1.6171875,0.43536455554542697,0.038294373997199926
1.6328125,0.4573189490757381,0.04455063724203967
1.6484375,0.4072763747365367,0.03873719709054768
1.6640625,0.4450862382894484,0.03843456273827783
1.6796875,0.4461981031882546,0.03375895416250074
1.6953125,0.4563035675966084,0.046250308291821085
1.7109375,0.4108335080277352,0.040067809335596394
1.7265625,0.39318929092370386,0.04776361727504863
1.7421875,0.3581027945365789,0.035006287760811716
1.7578125,0.3145192385973681,0.045300227819200956
1.7734375,0.36022769620860384,0.06426442357964746
1.7890625,0.36211109449376344,0.05100726181172632
1.8046875,0.32556425497328956,0.0586327448584818
1.8203125,0.303256945856913,0.051611668707700176
1.8359375,0.32385059638766034,0.0603149097793505
1.8515625,0.27968241999352284,0.05583928069675537
1.8671875,0.3731105589483099,0.05721978588906751
1.8828125,0.4168160989296993,0.07026969167938901
1.8984375,0.41237226819975403,0.06024333277528271
1.9140625,0.44839265428724473,0.07727403595550442
1.9296875,0.41923327359158924,0.07667033254960032
1.9453125,0.3980482453688256,0.08007576442650333
1.9609375,0.39155687650077675,0.0922128382655174
1.9765625,0.3655895785270436,0.09368009474376038
1.9921875,0.3354273706661981,0.09878452700604612
2.0078125,0.3468813885859386,0.08416005739656285
2.0234375,0.30238400314381086,0.08933129516073635
2.0390625,0.26572513079344556,0.09774742144060511
2.0546875,0.24003315176300943,0.09845230894858403
2.0703125,0.21302256302434738,0.10424615811649218
2.0859375,0.18344466932225528,0.10925290342890293
2.1015625,0.19930192304783062,0.11424324291322563
2.1171875,0.17766399216254236,0.11699935630324632
2.1328125,0.15785693822424918,0.1240941365320154
2.1484375,0.1341555762376736,0.1176592627923263
2.1640625,0.11907578087007076,0.1207596082314808
2.1796875,0.16595882758610028,0.11215554642706138
2.1953125,0.15334301672951073,0.12257345773122097
2.2109375,0.15405715935389316,0.12344774174522044
2.2265625,0.1419706549574047,0.1304997137526165
2.2421875,0.18499133325079753,0.13385552329330253
2.2578125,0.15879893916659768,0.1338998267612297
2.2734375,0.14864416819331527,0.13687329279438032
2.2890625,0.1476917600002373,0.12668237338121813
2.3046875,0.1434703386191993,0.14064300236496408
2.3203125,0.19205253257644822,0.13844660937544973
2.3359375,0.20622374909975574,0.14940096115919843
2.3515625,0.2250132775801221,0.1518824048754226
2.3671875,0.21865437826498607,0.1463204850329518
2.3828125,0.2442937841118129,0.15721332216312334
2.3984375,0.21422899632253248,0.15889189240013124
2.4140625,0.22819993086159507,0.16385777719766637
2.4296875,0.2543492946418825,0.14761973349763835
2.4453125,0.25310114812178847,0.15850242024917804
2.4609375,0.23488609988092868,0.1525330014119355
2.4765625,0.2158932980058551,0.15534575618834978
2.4921875,0.20146715865405052,0.15157352848649808
2.5078125,0.21779228811987067,0.15113119970407496
2.5234375,0.23365314155004857,0.15213815648358064
2.5390625,0.22140521725242737,0.16224370364666996
2.5546875,0.21132653293226195,0.15769088590120006
2.5703125,0.25033982414478373,0.17177261079543626
2.5859375,0.22561661426756235,0.15148345318775114
2.6015625,0.19429915575690043,0.15649207683685873
2.6171875,0.16789169677133053,0.15782807146819877
2.6328125,0.19255677709554664,0.17081110506665453
2.6484375,0.18999813856434847,0.16436703513495488
2.6640625,0.20606803471240948,0.17219694469627456
2.6796875,0.1792559647131725,0.17705131398286156
2.6953125,0.2126352690632164,0.17712907004045775
2.7109375,0.25799246328257125,0.18705451527115713
2.7265625,0.2918011020447904,0.17537393552386504
2.7421875,0.3287348900053722,0.18859838155371023
2.7578125,0.3664956245121131,0.19222699508130248
2.7734375,0.4002902487466306,0.17577488665644125
2.7890625,0.4293542249881982,0.18971533029477428
2.8046875,0.4490207532652547,0.18640129012432283
2.8203125,0.4654160660920267,0.17838202221365052
2.8359375,0.4777460973172349,0.1817346709239267
2.8515625,0.48779747013621955,0.19088229548884783
2.8671875,0.4944557260763273,0.18501568900096288
2.8828125,0.49852974955325235,0.18904321201856789
2.8984375,0.5004815322310334,0.18502286252281408
2.9140625,0.5024389317818452,0.1806478627232906
2.9296875,0.5031139889217403,0.1803341708293047
2.9453125,0.5011178595656615,0.1778276905861631
2.9609375,0.5001345927592266,0.1738949623516035
2.9765625,0.4983839556330962,0.16378573084946524
2.9921875,0.49455451400281397,0.17089348202141608
3.0078125,0.49065335900678075,0.16445633830964468
3.0234375,0.48720035840686804,0.16973453099816993
3.0390625,0.4822211427989025,0.17241289882469246
3.0546875,0.4771072368456296,0.1557522381122851
3.0703125,0.4708315573784465,0.1457847466432689
3.0859375,0.46607310468499014,0.15923278842135602
3.1015625,0.45857297525978225,0.13975315842530023
3.1171875,0.45124004960252073,0.13428599832071697
3.1328125,0.44678881429132444,0.1277639308709162
3.1484375,0.43826456928296986,0.12786339469452557
3.1640625,0.43068872710543715,0.11191412689768399
3.1796875,0.42314450052702346,0.12891207170326524
3.1953125,0.4152473811718554,0.12388538771336499
3.2109375,0.4072320317840883,0.11307680626943295
3.2265625,0.4003308458707847,0.10125504733450086
3.2421875,0.39622383006134204,0.10739035002331931
3.2578125,0.3899526526386327,0.1105633515535942
3.2734375,0.38306037512767255,0.11334821409487006
3.2890625,0.37907888762131947,0.10225103461539575
3.3046875,0.37185117131443585,0.09015807189684466
3.3203125,0.3671962709424899,0.10183788821441908
3.3359375,0.36358998494217654,0.08865810345847436
3.3515625,0.35585033564112206,0.08140245419362557
3.3671875,0.35129763328750024,0.08112227764490498
3.3828125,0.3463563863374506,0.07138205261737696
3.3984375,0.340809572074046,0.0737311796477087
3.4140625,0.33182396611243337,0.0833743711534467
3.4296875,0.3258837212025863,0.08272300887881201
3.4453125,0.3176841463183019,0.06895071970880196
3.4609375,0.31471882983286664,0.0622048145041596
3.4765625,0.3100148992568717,0.06208218930539999
3.4921875,0.3050745305645993,0.052127365053472374
3.5078125,0.30012194901627126,0.056451238693039585
3.5234375,0.29348194157623625,0.056010213390749186
3.5390625,0.2883648885376831,0.05557263359863285
3.5546875,0.2816153479069241,0.05368507274043921
3.5703125,0.2783981452976678,0.05909439632223723
3.5859375,0.27359667869288823,0.04806529466945619
3.6015625,0.26887377048268335,0.052065123109233724
3.6171875,0.2640713063504383,0.042180987397077985
3.6328125,0.2595356001816815,0.03600757064068105
3.6484375,0.25589830086963394,0.04082829987853387
3.6640625,0.25248234992776836,0.03285627121050538
3.6796875,0.2476423058131647,0.03259958159167198
3.6953125,0.24296669002703658,0.02834047851054322
3.7109375,0.23841331835873925,0.028119068522180157
3.7265625,0.23519988413446505,0.033735696301821605
3.7421875,0.2295328644189924,0.028354958211206593
3.7578125,0.22652859948450824,0.03325061306343713
3.7734375,0.22180912030621622,0.027154534646406603
3.7890625,0.21731208096184776,0.012347834943359004
3.8046875,0.21370471882683348,0.010063698205676985
3.8203125,0.20918933448327365,0.015458033651363223
3.8359375,0.20509600935807903,0.018259206659642757
3.8515625,0.19948488700523814,0.019214176141154837
3.8671875,0.1957770203817106,0.013227757387578976
3.8828125,0.19318745267034895,0.018960723535460744
3.8984375,0.19066132888709736,0.027192350287169376
3.9140625,0.1858297284141839,0.0007278787242519513
3.9296875,0.18295801714741305,0.012758158091212835
3.9453125,0.18175383010136426,0.003907807872359115
3.9609375,0.17833287727149413,0.016632374082064416
3.9765625,0.17604325065858276,0.0084860261697699
3.9921875,0.1708908794354041,0.009146428919418526
4.0078125,0.1623387142051419,-0.011711670584777067
4.0234375,0.14326725295441925,0.0033301618674599354
4.0390625,0.12270537004325789,0.0065818639987114125
4.0546875,0.12148764123847998,0.003252724165381693
4.0703125,0.11374182329341725,-0.01609836132233511
4.0859375,0.11476642228682706,-0.004663326784111632
4.1015625,0.13704106826445284,-0.004626894543612536
4.1171875,0.2023821327249417,-0.0020472975281364825
4.1328125,0.21932432887991274,-0.0071333413996796935
4.1484375,0.293112277350408,-0.011452950724383015
4.1640625,0.3215248387345374,-0.00844910544055466
4.1796875,0.3482936141872424,-0.008383096804301715
4.1953125,0.3760706676041331,-0.0072199843269764585
4.2109375,0.4347991168414649,-0.00424163930324184
4.2265625,0.5165130430854712,-0.007130440392366211
4.2421875,0.550912972838821,-0.015462061021015217
4.2578125,0.5404935631594416,-0.019716602223670776
4.2734375,0.5782204442749538,-0.02211358546054143
4.2890625,0.5488516809122967,-0.013190145965367606
4.3046875,0.5772164381564664,-0.007621709651981945
4.3203125,0.6595767955081653,-0.02323163011032392
4.3359375,0.6580007560997156,-0.011014167080595882
4.3515625,0.6574566279100402,-0.0007316119231930429
4.3671875,0.6494739554239909,-0.0007258962050435969
4.3828125,0.6012420592129306,-0.013475321099651438
4.3984375,0.6500190221139142,-0.0024316987676051838
4.4140625,0.6308068168321556,-0.004600370398176068
4.4296875,0.6812278495624867,0.001998577827134085
4.4453125,0.6833559706400453,0.00817505206499547
4.4609375,0.6559333783972544,0.002645796172703996
4.4765625,0.6453462485778945,-0.006125551218659098
4.4921875,0.6602854517519903,0.001219582100798533
4.5078125,0.6977362202661501,-0.0017118847805441817
4.5234375,0.6244161343924098,0.005598766769864483
4.5390625,0.5985743525575968,0.011747114531612368
4.5546875,0.5532275711783818,0.03316868305669374
4.5703125,0.47774534259803614,0.019427756932500984
4.5859375,0.4798014343389021,0.024370446175062455
4.6015625,0.44863923331798994,0.019085583470722867
4.6171875,0.44255715356608216,0.025855265306091724
4.6328125,0.3977539343409935,0.03404816802999022
4.6484375,0.34696476331188103,0.03231362747927946
4.6640625,0.3201842349403405,0.041182774077803685
4.6796875,0.2799124038719394,0.042685353017958505
4.6953125,0.2671083245813957,0.03213265735076476
4.7109375,0.24959487493042432,0.05266826399346769
4.7265625,0.22139439850554637,0.042408496538719476
4.7421875,0.21024010531464474,0.050108727229059014
4.7578125,0.19362519953453153,0.049717252797581324
4.7734375,0.1638446325092842,0.06536165173965358
4.7890625,0.15777365953166728,0.0674096028170652
4.8046875,0.14215261773711213,0.06579291555140188
4.8203125,0.14264443267477617,0.0663689581423128
4.8359375,0.13163851847210237,0.07606209721367918
4.8515625,0.12738628004281688,0.06269762654071442
4.8671875,0.11682436818864413,0.07716570614903873
4.8828125,0.10209195170183973,0.08604022600761141
4.8984375,0.11897667801184401,0.07624643992872748
4.9140625,0.1024795232373871,0.07748265376931229
4.9296875,0.09364394694577083,0.07614305091775009
4.9453125,0.08266388334253064,0.096698176275261
4.9609375,0.10385744318729431,0.0890087942371025
4.9765625,0.10964701752954414,0.10545898712499024
4.9921875,0.1210774025655632,0.09296247278313174
5.0078125,0.14228178017741486,0.09588484218979332
5.0234375,0.12524750697723186,0.090389483601367
5.0390625,0.10808039222783059,0.09333195448601117
5.0546875,0.10216138464941892,0.09516138757321713
5.0703125,0.09186633205540763,0.08383537297151022
5.0859375,0.09537819948813529,0.1003259832130361
5.1015625,0.11576982236942412,0.11376582166587212
5.1171875,0.11220308094531248,0.09828247128298173
5.1328125,0.095220903584942,0.09788555918052211
5.1484375,0.08860261724858959,0.11316121301886284
5.1640625,0.0861297779480683,0.10790180248777048
