# Time (seconds),Pressure (normalized),Temp (normalized)
0.0078125,0.6422500610351562,0.51047607421875
0.0234375,0.6414962041945691,0.5105645751953124
0.0390625,0.6413734072730655,0.51046142578125
0.0546875,0.6414962041945691,0.5109173583984375
0.0703125,0.6413962954566592,0.51035888671875
0.0859375,0.641494387672061,0.5105352783203123
0.1015625,0.6414115542457217,0.510050048828125
0.1171875,0.6415085565476191,0.5102117919921875
0.1328125,0.6415071033296131,0.5105645751953124
0.1484375,0.6414696829659599,0.510123291015625
0.1640625,0.6413526989164806,0.5105792236328125
0.1796875,0.6414515177408854,0.5105352783203123
0.1953125,0.6414260864257812,0.5103439331054688
0.2109375,0.6414304460797992,0.5097854614257813
0.2265625,0.6414544241768974,0.510035400390625
0.2421875,0.6414689563569569,0.5106524658203123
0.2578125,0.6415129162016369,0.51046142578125
0.2734375,0.6414962041945691,0.5103146362304688
0.2890625,0.6414624168759301,0.5103289794921875
0.3046875,0.6413556053524926,0.5102706909179687
0.3203125,0.6414903913225454,0.5101675415039062
0.3359375,0.641463870093936,0.510050048828125
0.3515625,0.6415045601981026,0.5104910278320313
0.3671875,0.6413577851795015,0.5103146362304688
0.3828125,0.6413912091936383,0.5107849121093748
0.3984375,0.6414693196614584,0.5109173583984375
0.4140625,0.6414213634672619,0.5107998657226562
0.4296875,0.6414406186058408,0.5109463500976562
0.4453125,0.6414678664434523,0.5105645751953124
0.4609375,0.6414729527064739,0.5107556152343748
0.4765625,0.6414791288829985,0.5105352783203123
0.4921875,0.6414442516508556,0.5105645751953124
0.5078125,0.6414660499209449,0.5103732299804687
0.5234375,0.641463143484933,0.5102850341796875
0.5390625,0.6414620535714286,0.51043212890625
0.5546875,0.6415423438662574,0.5106967163085937
0.5703125,0.6415103730701265,0.5106085205078125
0.5859375,0.6413915724981406,0.5104470825195313
0.6015625,0.6413893926711309,0.5103439331054688
0.6171875,0.6414231799897694,0.51043212890625
0.6328125,0.641495840890067,0.5103146362304688
0.6484375,0.6413875761486235,0.5109463500976562
0.6640625,0.6414180937267485,0.5107998657226562
0.6796875,0.6413766770135789,0.51046142578125
0.6953125,0.6414504278273809,0.5105352783203123
0.7109375,0.6414191836402523,0.5107998657226562
0.7265625,0.6414940243675595,0.510873107910156
0.7421875,0.6413781302315849,0.5107998657226562
0.7578125,0.6414863949730283,0.5111376953125
0.7734375,0.6413817632765997,0.5106817626953124
0.7890625,0.6414140973772321,0.5105203247070312
0.8046875,0.6414972941080729,0.5105645751953124
0.8203125,0.6414515177408854,0.5101968383789063
0.8359375,0.6414925711495536,0.5107998657226562
0.8515625,0.6413447062174479,0.5111669921875
0.8671875,0.6414747692289806,0.5107699584960937
0.8828125,0.6414228166852679,0.5106967163085937
0.8984375,0.6414180937267485,0.5105935668945313
0.9140625,0.6414838518415179,0.510740966796875
0.9296875,0.6414544241768974,0.5108438110351561
0.9453125,0.6414627801804309,0.510711669921875
0.9609375,0.6413468860444569,0.5101968383789063
0.9765625,0.6414925711495536,0.5103289794921875
0.9921875,0.6414126441592262,0.5101968383789063
1.0078125,0.6417915707542783,0.511064453125
1.0234375,0.6426366170247396,0.5100942993164064
1.0390625,0.6432451520647321,0.5102996826171875
1.0546875,0.6451412382579985,0.510050048828125
1.0703125,0.6463430495489211,0.51043212890625
1.0859375,0.6472444080171131,0.5105792236328125
1.1015625,0.6488861810593378,0.5105203247070312
1.1171875,0.6484909057617188,0.5105352783203123
1.1328125,0.6499840872628349,0.51046142578125
1.1484375,0.6512807210286452,0.5101968383789063
1.1640625,0.6492324102492559,0.5102996826171875
1.1796875,0.6503681001209071,0.5101675415039062
1.1953125,0.6494278680710572,0.5101968383789063
1.2109375,0.6503913516090023,0.510050048828125
1.2265625,0.6500552949451265,0.51046142578125
1.2421875,0.6477250598725819,0.5107260131835938
1.2578125,0.6507579258510044,0.51046142578125
1.2734375,0.6508894420805431,0.5106817626953124
1.2890625,0.6469744727725074,0.51046142578125
1.3046875,0.6509108770461309,0.510050048828125
1.3203125,0.6520491100492931,0.5105935668945313
1.3359375,0.6496970767066592,0.5107998657226562
1.3515625,0.6502438499813988,0.5111965942382812
1.3671875,0.6501897176106771,0.5105935668945313
1.3828125,0.6527190435500372,0.510873107910156
1.3984375,0.6503659202938988,0.5115054321289062
1.4140625,0.6470932733444941,0.5114755249023439
1.4296875,0.6489345005580357,0.511417236328125
1.4453125,0.6502500261579242,0.5106674194335937
1.4609375,0.647781735374814,0.5113729858398437
1.4765625,0.6489301409040179,0.5111669921875
1.4921875,0.6493181501116071,0.5114315795898438
1.5078125,0.6478678385416666,0.5112408447265625
1.5234375,0.6488781883603051,0.5114755249023439
1.5390625,0.648056393577939,0.5115786743164064
1.5546875,0.6468633015950521,0.5119314575195313
1.5703125,0.645986647832962,0.51191650390625
1.5859375,0.6467971801757812,0.5121520996093749
1.6015625,0.6469712030319941,0.5124017333984375
1.6171875,0.6472236996605283,0.5121520996093749
1.6328125,0.6489061628069189,0.5124163818359376
1.6484375,0.6463103521437872,0.512196044921875
1.6640625,0.6494362240745908,0.512196044921875
1.6796875,0.6483168829055059,0.5120196533203124
1.6953125,0.6487266903831845,0.5125338745117187
1.7109375,0.6466892787388393,0.5122991943359376
1.7265625,0.6475139799572166,0.5126220703125
1.7421875,0.6467644827706474,0.5121228027343748
1.7578125,0.6462413242885044,0.512548828125
1.7734375,0.6494554792131689,0.51332763671875
1.7890625,0.6481021699451265,0.5128134155273439
1.8046875,0.6466645740327381,0.5131369018554688
1.8203125,0.6470111665271571,0.512872314453125
1.8359375,0.6485642932710194,0.5132394409179688
1.8515625,0.6457247052873883,0.5130780029296875
1.8671875,0.6512977963402158,0.5131512451171875
1.8828125,0.6500371297200521,0.5136953735351562
1.8984375,0.6485090709867931,0.5133132934570312
1.9140625,0.650100344703311,0.5140188598632812
1.9296875,0.6478627522786452,0.5140188598632812
1.9453125,0.648026602608817,0.5141802978515625
1.9609375,0.6485025315057664,0.51469482421875
1.9765625,0.6477486746651786,0.5147830200195312
1.9921875,0.6474547613234747,0.515018310546875
2.0078125,0.6489090692429309,0.5144598388671875
2.0234375,0.6468531290690104,0.51469482421875
2.0390625,0.6468949090866809,0.5150622558593748
2.0546875,0.6458765665690104,0.5151214599609376
2.0703125,0.6468872796921503,0.5153860473632812
2.0859375,0.6466315133231026,0.5156207275390624
2.1015625,0.644760495140439,0.5158563232421876
2.1171875,0.6460872831798735,0.51600341796875
2.1328125,0.6467583065941214,0.5163262939453124
2.1484375,0.6464178902762276,0.51610595703125
2.1640625,0.646226065499442,0.5162680053710937
2.1796875,0.6439056396484382,0.5159591674804688
2.1953125,0.6469177972702753,0.5164144897460937
2.2109375,0.6454518636067715,0.516488342285156
2.2265625,0.6468574887230283,0.5168115234375
2.2421875,0.6438674926757812,0.5169879150390624
2.2578125,0.6462460472470238,0.5170318603515625
2.2734375,0.6469188871837798,0.5171939086914064
2.2890625,0.6454950968424479,0.516826171875
2.3046875,0.6456109909784227,0.5174288940429688
2.3203125,0.6435706728980655,0.5173846435546875
2.3359375,0.6445588611421131,0.517869873046875
2.3515625,0.6442598615373883,0.5180169677734375
2.3671875,0.6450841994512642,0.517840576171875
2.3828125,0.6438576834542404,0.5183258056640624
2.3984375,0.6458209809802834,0.5184429931640624
2.4140625,0.6442863827659977,0.5186932373046875
2.4296875,0.643692379906064,0.5180902099609377
2.4453125,0.6445512317475819,0.518575439453125
2.4609375,0.6451888311476928,0.5183847045898438
2.4765625,0.6453134445917039,0.518546142578125
2.4921875,0.6452378772553944,0.5184429931640624
2.5078125,0.6441159929547992,0.518472900390625
2.5234375,0.6439986456008191,0.5185610961914064
2.5390625,0.6468418666294643,0.5190164184570313
2.5546875,0.6468702043805811,0.5188839721679688
2.5703125,0.6487350463867188,0.5195013427734375
2.5859375,0.6465501331147694,0.5187374877929688
2.6015625,0.6458489554268974,0.5189871215820312
2.6171875,0.6458453223818824,0.5190902709960937
2.6328125,0.6440182640438988,0.5196633911132813
2.6484375,0.6448876517159599,0.5194573974609377
2.6640625,0.6441584995814739,0.5198248291015625
2.6796875,0.6461108979724702,0.5200747680664064
2.6953125,0.6435205368768594,0.5201336669921875
2.7109375,0.642805916922433,0.5205895996093749
2.7265625,0.6429196312313988,0.5201776123046875
2.7421875,0.6425367082868311,0.5207659912109377
2.7578125,0.6422177269345238,0.5209716796875
2.7734375,0.642074948265439,0.5203689575195313
2.7890625,0.6419844854445691,0.520986328125
2.8046875,0.6421036493210572,0.5209124755859377
2.8203125,0.6420455206008191,0.5206478881835938
2.8359375,0.642038254510788,0.5208392333984375
2.8515625,0.6419873918805811,0.5212652587890624
2.8671875,0.6419939313616071,0.5210888671875
2.8828125,0.6419910249255952,0.5213095092773439
2.8984375,0.6419870285760789,0.5212069702148437
2.9140625,0.6419143676757812,0.5210888671875
2.9296875,0.6418914794921882,0.5211331176757813
2.9453125,0.6419310796828497,0.5210888671875
2.9609375,0.641845703125,0.520986328125
2.9765625,0.6418228149414062,0.520633544921875
2.9921875,0.6418562389555431,0.5209716796875
3.0078125,0.6418260846819189,0.5207659912109377
3.0234375,0.6417766752697166,0.5210305786132813
3.0390625,0.6418013799758191,0.5211920166015624
3.0546875,0.6417828514462426,0.5205746459960937
3.0703125,0.6418057396298357,0.5202218627929688
3.0859375,0.641733078729538,0.5208099365234375
3.1015625,0.6418162754603794,0.5200747680664064
3.1171875,0.6418057396298357,0.5198983764648437
3.1328125,0.6416894821893594,0.519677734375
3.1484375,0.6418246314639143,0.5197219848632812
3.1640625,0.6417930239722842,0.5191192626953124
3.1796875,0.6417915707542783,0.5198397827148438
3.1953125,0.6418057396298357,0.519677734375
3.2109375,0.6418140956333706,0.5192810058593749
3.2265625,0.6417763119652158,0.5188400268554687
3.2421875,0.6416665940057664,0.5191192626953124
3.2578125,0.6417312622070312,0.5192810058593749
3.2734375,0.6417512439546131,0.5194281005859377
3.2890625,0.6416389828636533,0.5190164184570313
3.3046875,0.6417468843005952,0.5185610961914064
3.3203125,0.6416513352167039,0.5190603637695312
3.3359375,0.6415982927594867,0.5185610961914064
3.3515625,0.641739981515067,0.5182965087890623
3.3671875,0.6416259039015997,0.5183108520507812
3.3828125,0.6416299002511168,0.5179437255859376
3.3984375,0.6416455223446801,0.5180609130859376
3.4140625,0.6417759486607143,0.518472900390625
3.4296875,0.6416785830543155,0.518472900390625
3.4453125,0.6417675926571801,0.5179437255859376
3.4609375,0.6415815807524181,0.5176934814453124
3.4765625,0.6416317167736235,0.5177081298828125
3.4921875,0.6416357131231406,0.5173263549804688
3.5078125,0.6416331699916294,0.51751708984375
3.5234375,0.6416963849748883,0.51751708984375
3.5390625,0.641646975562686,0.51751708984375
3.5546875,0.6417105538504464,0.51745849609375
3.5703125,0.641585213797433,0.5176934814453124
3.5859375,0.6416353498186383,0.5172674560546875
3.6015625,0.641632080078125,0.51744384765625
3.6171875,0.6416349865141369,0.517061767578125
3.6328125,0.6416255405970975,0.516826171875
3.6484375,0.6415903000604539,0.5170318603515625
3.6640625,0.6415757678803944,0.5167233276367188
3.6796875,0.6416240873790929,0.5167233276367188
3.6953125,0.6416208176385789,0.5165618896484375
3.7109375,0.6416186378115699,0.5165618896484375
3.7265625,0.6415688650948668,0.5167971801757812
3.7421875,0.6416578746977306,0.5165908813476563
3.7578125,0.6415652320498512,0.5167971801757812
3.7734375,0.6416251772925967,0.5165618896484375
3.7890625,0.6416219075520834,0.5159735107421874
3.8046875,0.6415917532784599,0.5158853149414064
3.8203125,0.6416259039015997,0.51610595703125
3.8359375,0.6416150047665551,0.5162237548828125
3.8515625,0.6416771298363095,0.5162680053710937
3.8671875,0.641617184593564,0.51603271484375
3.8828125,0.6415754045758929,0.5162680053710937
3.8984375,0.6415674118768594,0.5166058349609376
3.9140625,0.6416513352167039,0.5155474853515625
3.9296875,0.6415855771019345,0.51603271484375
3.9453125,0.6415183657691592,0.515679931640625
3.9609375,0.6415910266694569,0.5161941528320313
3.9765625,0.6415488833472842,0.5158709716796875
3.9921875,0.6416546049572166,0.5159002685546875
4.0078125,0.641801016671317,0.5150622558593748
4.0234375,0.6422478812081474,0.5156649780273439
4.0390625,0.6425585065569189,0.515797119140625
4.0546875,0.6431866600399926,0.5156649780273439
4.0703125,0.6429392496744785,0.5148858642578125
4.0859375,0.6432415190197166,0.515341796875
4.1015625,0.644087655203683,0.515341796875
4.1171875,0.6459267025902158,0.5154443359375
4.1328125,0.6445087251209071,0.5152386474609376
4.1484375,0.6468571254185261,0.5150622558593748
4.1640625,0.6456240699404762,0.5151797485351561
4.1796875,0.6457890101841525,0.5151797485351561
4.1953125,0.6460491362072166,0.5152239990234375
4.2109375,0.6474827357700893,0.515341796875
4.2265625,0.6488215128580729,0.5152239990234375
4.2421875,0.6475928170340401,0.5148858642578125
4.2578125,0.6461475917271206,0.51470947265625
4.2734375,0.6480124337332596,0.5146066284179688
4.2890625,0.6457272484188988,0.5149594116210937
4.3046875,0.6478384108770461,0.5151797485351561
4.3203125,0.6501951671782,0.5145480346679687
4.3359375,0.6475648425874263,0.5150332641601562
4.3515625,0.6476723807198668,0.5154443359375
4.3671875,0.6474576677594867,0.5154443359375
4.3828125,0.6459172566731771,0.5149301147460937
4.3984375,0.6494340442475819,0.51537109375
4.4140625,0.6471968151274181,0.5152828979492188
4.4296875,0.6498482113792783,0.5155474853515625
