# Time (seconds),Pressure (normalized),Temp (normalized)
0.0078125,0.6446435110909599,0.549517822265625
0.0234375,0.6441334315708706,0.5498849487304688
0.0390625,0.6441385178338914,0.5497824096679688
0.0546875,0.6441864740280878,0.5494146728515625
0.0703125,0.6440887451171882,0.5496942138671875
0.0859375,0.6442278907412574,0.5491793823242187
0.1015625,0.6442278907412574,0.5491793823242187
0.1171875,0.6442278907412574,0.5493997192382812
0.1328125,0.6441842942010789,0.5499588012695312
0.1484375,0.6441752115885416,0.549547119140625
0.1640625,0.6442257109142485,0.5497674560546875
0.1796875,0.6442366100492931,0.5492971801757812
0.1953125,0.6442293439592633,0.5497085571289062
0.2109375,0.6442140851702008,0.5493853759765625
0.2265625,0.6442162649972099,0.5493414306640624
0.2421875,0.6441483270554309,0.5494735717773439
0.2578125,0.6442209879557285,0.5495761108398437
0.2734375,0.6441693987165179,0.549547119140625
0.2890625,0.6441864740280878,0.5498114013671875
0.3046875,0.644179934547061,0.549267578125
0.3203125,0.6442144484747023,0.5492233276367188
0.3359375,0.6441817510695691,0.549547119140625
0.3515625,0.6442257109142485,0.549547119140625
0.3671875,0.6442257109142485,0.5494146728515625
0.3828125,0.644209725516183,0.5491943359375
0.3984375,0.6442282540457596,0.5501641845703124
0.4140625,0.644270760672433,0.5496942138671875
0.4296875,0.6441530500139508,0.5498556518554687
0.4453125,0.6442162649972099,0.5490911865234375
0.4609375,0.6442195347377239,0.5492532348632813
0.4765625,0.6442108154296882,0.5490179443359376
0.4921875,0.644179207938058,0.549561767578125
0.5078125,0.6442333403087798,0.5491943359375
0.5234375,0.64429946172805,0.548914794921875
0.5390625,0.6441951933361235,0.5492971801757812
0.5546875,0.6442010062081474,0.5497085571289062
0.5703125,0.6442282540457596,0.549517822265625
0.5859375,0.6442754836309523,0.549547119140625
0.6015625,0.6441973731631324,0.5491207885742188
0.6171875,0.6442478724888393,0.5493997192382812
0.6328125,0.6442024594261533,0.549267578125
0.6484375,0.644271487281436,0.5490469360351561
0.6640625,0.6442042759486607,0.548885498046875
0.6796875,0.6441948300316214,0.549267578125
0.6953125,0.6441933768136168,0.5491943359375
0.7109375,0.6442562284923735,0.548914794921875
0.7265625,0.6445297967819941,0.5490029907226562
0.7421875,0.6445450555710572,0.5487823486328125
0.7578125,0.6444956461588548,0.5491500854492187
0.7734375,0.6447005498976928,0.5495321655273439
0.7890625,0.6446028209867931,0.5492822265625
0.8046875,0.6448625837053571,0.5492971801757812
0.8203125,0.6447129022507441,0.5491943359375
0.8359375,0.6449930100213914,0.5499588012695312
0.8515625,0.6450467790876117,0.5491943359375
0.8671875,0.6447474161783854,0.5491943359375
0.8828125,0.6450322469075521,0.5494146728515625
0.8984375,0.6452415103004092,0.549517822265625
