Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0172029,0.0,0.0,0.0,0.0,0.0
0.0677273,0.0,0.0,0.0,0.0,0.0
0.1182942,0.0,0.0,0.0,0.0,0.0
0.1692624,0.0,0.0,0.0,0.0,0.0
0.2191985,0.0,0.0,0.0,0.0,0.0
0.2702153,0.0,0.0,0.0,0.0,0.0
0.3207395,0.0,0.0,0.0,0.0,0.0
0.3715127,0.0,0.0,0.0,0.0,0.0
0.4218004,0.0,0.0,0.0,0.0,0.0
0.4729729,0.0,0.0,0.0,0.0,0.0
0.5233355,0.0,0.0,0.0,0.0,0.0
0.5739374,0.0,0.0,0.0,0.0,0.0
0.6248624,0.0,0.0,0.0,0.0,0.0
0.6751628,0.0,0.0,0.0,0.0,0.0
0.7258701,0.0,0.0,0.0,0.0,0.0
0.776849,0.0,0.0,0.0,0.0,0.0
0.8275173,0.0,0.0,0.0,0.0,0.0
0.8776772,0.0,0.0,0.0,0.0,0.0
0.9282162,0.0,0.0,0.0,0.0,0.0
0.9788859,0.0,0.0,0.0,0.0,0.0
1.0302019,0.0,0.0,0.0,0.0,0.0
1.0801251,0.0,0.0,0.0,0.0,0.0
1.1312928,0.0,0.0,0.0,0.0,0.0
1.1819899,0.0,0.0,0.0,0.0,0.0
1.2324157,0.0,0.0,0.0,0.0,0.0
1.2830262,0.0,0.0,0.0,0.0,0.0
1.3336878,0.0,0.0,0.0,0.0,0.0
1.384624,0.0,0.0,0.0,0.0,0.0
1.4351065,0.0,0.0,0.0,0.0,0.0
1.4850509,0.0,0.0,0.0,0.0,0.0
1.5357611,0.0,0.0,0.0,0.0,0.0
1.5871446,0.0,0.0,0.0,0.0,0.0
1.6374018,0.0,0.0,0.0,0.0,0.0
1.6882799,0.0,0.0,0.0,0.0,0.0
1.7390952,0.0,0.0,0.0,0.0,0.0
1.7893512,0.0,0.0,0.0,0.0,0.0
1.8401296,0.0,0.0,0.0,0.0,0.0
1.8905361,0.0,0.0,0.0,0.0,0.0
1.9409838,0.0,0.0,0.0,0.0,0.0
1.9920516,0.0,0.0,0.0,0.0,0.24
2.0422792,0.0,0.0,0.0,0.0,0.8822222
2.0931401,0.1911111,0.0866667,0.0,0.0,1.0244445
2.144285,0.7533333,0.7088889,0.0,0.1155556,1.0422223
2.1949675,0.84,0.8288889,0.0,0.5755556,1.0444444
2.2454896,0.8511111,0.8444445,0.1288889,0.7977778,1.0444444
2.2962337,0.8511111,0.8444445,0.1955556,0.84,1.0466666
2.3469942,0.8511111,0.8444445,0.5933333,0.8577778,1.0466666
2.3976259,0.8533334,0.8466667,0.8111111,0.7688889,0.62
2.4487097,0.8533334,0.8466667,0.8377778,0.5088889,0.1577778
2.4990838,0.8533334,0.8466667,0.84,0.2022222,0.0
2.5502489,0.8533334,0.6,0.84,0.0,0.0
