t,i
0.00000000,-17.659
0.00000500,-17.647
0.00001000,-17.627
0.00001500,-17.610
0.00002000,-17.576
0.00002500,-17.552
0.00003000,-17.521
0.00003500,-17.498
0.00004000,-17.481
0.00004500,-17.470
0.00005000,-17.449
0.00005500,-17.421
0.00006000,-17.392
0.00006500,-17.365
0.00007000,-17.341
0.00007500,-17.307
0.00008000,-17.289
0.00008500,-17.271
0.00009000,-17.257
0.00009500,-17.231
0.00010000,-17.212
0.00010500,-17.180
0.00011000,-17.151
0.00011500,-17.119
0.00012000,-17.104
0.00012500,-17.086
0.00013000,-17.073
0.00013500,-17.045
0.00014000,-17.020
0.00014500,-16.988
0.00015000,-16.962
0.00015500,-16.933
0.00016000,-16.906
0.00016500,-16.896
0.00017000,-16.874
0.00017500,-16.851
0.00018000,-16.827
0.00018500,-16.798
0.00019000,-16.768
0.00019500,-16.735
0.00020000,-16.710
0.00020500,-16.694
0.00021000,-16.676
0.00021500,-16.650
0.00022000,-16.629
0.00022500,-16.599
0.00023000,-16.568
0.00023500,-16.537
0.00024000,-16.508
0.00024500,-16.496
0.00025000,-16.476
0.00025500,-16.457
0.00026000,-16.428
0.00026500,-16.402
0.00027000,-16.373
0.00027500,-16.336
0.00028000,-16.306
0.00028500,-16.291
0.00029000,-16.269
0.00029500,-16.256
0.00030000,-16.225
0.00030500,-16.201
0.00031000,-16.166
0.00031500,-16.140
0.00032000,-16.104
0.00032500,-16.085
0.00033000,-16.067
0.00033500,-16.048
0.00034000,-16.021
0.00034500,-15.997
0.00035000,-15.964
0.00035500,-15.931
0.00036000,-15.897
0.00036500,-15.874
0.00037000,-15.853
0.00037500,-15.837
0.00038000,-15.810
0.00038500,-15.781
0.00039000,-15.755
0.00039500,-15.718
0.00040000,-15.691
0.00040500,-15.657
0.00041000,-15.634
0.00041500,-15.623
0.00042000,-15.594
0.00042500,-15.572
0.00043000,-15.536
0.00043500,-15.507
0.00044000,-15.473
0.00044500,-15.440
0.00045000,-15.419
0.00045500,-15.402
0.00046000,-15.378
0.00046500,-15.354
0.00047000,-15.322
0.00047500,-15.285
0.00048000,-15.254
0.00048500,-15.224
0.00049000,-15.198
0.00049500,-15.177
0.00050000,-15.163
0.00050500,-15.135
0.00051000,-15.103
0.00051500,-15.069
0.00052000,-15.039
0.00052500,-15.006
0.00053000,-14.981
0.00053500,-14.960
0.00054000,-14.939
0.00054500,-14.913
0.00055000,-14.884
0.00055500,-14.847
0.00056000,-14.817
0.00056500,-14.781
0.00057000,-14.755
0.00057500,-14.733
0.00058000,-14.717
0.00058500,-14.686
0.00059000,-14.657
0.00059500,-14.623
0.00060000,-14.588
0.00060500,-14.554
0.00061000,-14.525
0.00061500,-14.503
0.00062000,-14.483
0.00062500,-14.456
0.00063000,-14.430
0.00063500,-14.395
0.00064000,-14.363
0.00064500,-14.327
0.00065000,-14.300
0.00065500,-14.277
0.00066000,-14.248
0.00066500,-14.231
0.00067000,-14.202
0.00067500,-14.163
0.00068000,-14.134
0.00068500,-14.099
0.00069000,-14.068
0.00069500,-14.045
0.00070000,-14.024
0.00070500,-13.999
0.00071000,-13.973
0.00071500,-13.936
0.00072000,-13.905
0.00072500,-13.870
0.00073000,-13.839
0.00073500,-13.810
0.00074000,-13.789
0.00074500,-13.772
0.00075000,-13.738
0.00075500,-13.701
0.00076000,-13.674
0.00076500,-13.637
0.00077000,-13.599
0.00077500,-13.574
0.00078000,-13.556
0.00078500,-13.530
0.00079000,-13.505
0.00079500,-13.477
0.00080000,-13.443
0.00080500,-13.401
0.00081000,-13.373
0.00081500,-13.342
0.00082000,-13.321
0.00082500,-13.303
0.00083000,-13.278
0.00083500,-13.247
0.00084000,-13.213
0.00084500,-13.178
0.00085000,-13.144
0.00085500,-13.112
0.00086000,-13.096
0.00086500,-13.078
0.00087000,-13.051
0.00087500,-13.017
0.00088000,-12.989
0.00088500,-12.956
0.00089000,-12.920
0.00089500,-12.890
0.00090000,-12.864
0.00090500,-12.844
0.00091000,-12.825
0.00091500,-12.791
0.00092000,-12.762
0.00092500,-12.730
0.00093000,-12.690
0.00093500,-12.667
0.00094000,-12.635
0.00094500,-12.614
0.00095000,-12.592
0.00095500,-12.563
0.00096000,-12.534
0.00096500,-12.500
0.00097000,-12.466
0.00097500,-12.432
0.00098000,-12.403
0.00098500,-12.386
0.00099000,-12.357
0.00099500,-12.333
0.00100000,-12.302
0.00100500,-12.268
0.00101000,-12.230
0.00101500,-12.196
0.00102000,-12.165
0.00102500,-12.147
0.00103000,-12.125
0.00103500,-12.091
0.00104000,-12.062
0.00104500,-12.028
0.00105000,-11.993
0.00105500,-11.957
0.00106000,-11.929
0.00106500,-11.904
0.00107000,-11.883
0.00107500,-11.858
0.00108000,-11.825
0.00108500,-11.792
0.00109000,-11.755
0.00109500,-11.722
0.00110000,-11.685
0.00110500,-11.658
0.00111000,-11.642
0.00111500,-11.611
0.00112000,-11.581
0.00112500,-11.549
0.00113000,-11.512
0.00113500,-11.475
0.00114000,-11.444
0.00114500,-11.413
0.00115000,-11.392
0.00115500,-11.367
0.00116000,-11.336
0.00116500,-11.297
0.00117000,-11.264
0.00117500,-11.231
0.00118000,-11.198
0.00118500,-11.162
0.00119000,-11.141
0.00119500,-11.119
0.00120000,-11.082
0.00120500,-11.053
0.00121000,-11.016
0.00121500,-10.982
0.00122000,-10.942
0.00122500,-10.913
0.00123000,-10.884
0.00123500,-10.861
0.00124000,-10.831
0.00124500,-10.805
0.00125000,-10.761
0.00125500,-10.726
0.00126000,-10.695
0.00126500,-10.660
0.00127000,-10.631
0.00127500,-10.610
0.00128000,-10.583
0.00128500,-10.547
0.00129000,-10.513
0.00129500,-10.484
0.00130000,-10.436
0.00130500,-10.406
0.00131000,-10.372
0.00131500,-10.354
0.00132000,-10.324
0.00132500,-10.293
0.00133000,-10.256
0.00133500,-10.220
0.00134000,-10.187
0.00134500,-10.145
0.00135000,-10.116
0.00135500,-10.095
0.00136000,-10.063
0.00136500,-10.037
0.00137000,-9.995
0.00137500,-9.963
0.00138000,-9.924
0.00138500,-9.886
0.00139000,-9.852
0.00139500,-9.836
0.00140000,-9.805
0.00140500,-9.776
0.00141000,-9.739
0.00141500,-9.702
0.00142000,-9.665
0.00142500,-9.631
0.00143000,-9.594
0.00143500,-9.569
0.00144000,-9.543
0.00144500,-9.517
0.00145000,-9.483
0.00145500,-9.451
0.00146000,-9.412
0.00146500,-9.375
0.00147000,-9.342
0.00147500,-9.316
0.00148000,-9.287
0.00148500,-9.263
0.00149000,-9.230
0.00149500,-9.192
0.00150000,-9.156
0.00150500,-9.118
0.00151000,-9.084
0.00151500,-9.057
0.00152000,-9.034
0.00152500,-9.008
0.00153000,-8.974
0.00153500,-8.939
0.00154000,-8.904
0.00154500,-8.865
0.00155000,-8.831
0.00155500,-8.802
0.00156000,-8.776
0.00156500,-8.752
0.00157000,-8.720
0.00157500,-8.682
0.00158000,-8.649
0.00158500,-8.611
0.00159000,-8.575
0.00159500,-8.545
0.00160000,-8.512
0.00160500,-8.493
0.00161000,-8.463
0.00161500,-8.429
0.00162000,-8.397
0.00162500,-8.358
0.00163000,-8.321
0.00163500,-8.292
0.00164000,-8.261
