t,i
0.00000000,-5.404
0.00000500,-5.405
0.00001000,-5.421
0.00001500,-5.303
0.00002000,-5.279
0.00002500,-5.238
0.00003000,-5.220
0.00003500,-5.274
0.00004000,-5.226
0.00004500,-5.198
0.00005000,-5.190
0.00005500,-5.252
0.00006000,-5.250
0.00006500,-5.279
0.00007000,-5.357
0.00007500,-5.335
0.00008000,-5.394
0.00008500,-5.423
0.00009000,-5.392
0.00009500,-5.285
0.00010000,-5.327
0.00010500,-5.305
0.00011000,-5.389
0.00011500,-5.295
0.00012000,-5.276
0.00012500,-5.210
0.00013000,-5.199
0.00013500,-5.201
0.00014000,-5.236
0.00014500,-5.206
0.00015000,-5.161
0.00015500,-5.131
0.00016000,-5.124
0.00016500,-5.180
0.00017000,-5.129
0.00017500,-5.135
0.00018000,-5.169
0.00018500,-5.199
0.00019000,-5.289
0.00019500,-5.394
0.00020000,-5.359
0.00020500,-5.359
0.00021000,-5.424
0.00021500,-5.367
0.00022000,-5.255
0.00022500,-5.204
0.00023000,-5.191
0.00023500,-5.233
0.00024000,-5.303
0.00024500,-5.300
0.00025000,-5.279
0.00025500,-5.297
0.00026000,-5.260
0.00026500,-5.253
0.00027000,-5.279
0.00027500,-5.212
0.00028000,-5.282
0.00028500,-5.362
0.00029000,-5.321
0.00029500,-5.384
0.00030000,-5.397
0.00030500,-5.434
0.00031000,-5.546
0.00031500,-5.522
0.00032000,-5.574
0.00032500,-5.543
0.00033000,-5.618
0.00033500,-5.579
0.00034000,-5.493
0.00034500,-5.463
0.00035000,-5.448
0.00035500,-5.337
0.00036000,-5.391
0.00036500,-5.383
0.00037000,-5.295
0.00037500,-5.214
0.00038000,-5.292
0.00038500,-5.182
0.00039000,-5.094
0.00039500,-5.289
0.00040000,-5.297
0.00040500,-5.400
0.00041000,-5.383
0.00041500,-5.383
0.00042000,-5.360
0.00042500,-5.316
0.00043000,-5.178
0.00043500,-5.107
0.00044000,-5.137
0.00044500,-5.147
0.00045000,-5.183
0.00045500,-5.199
0.00046000,-5.298
0.00046500,-5.324
0.00047000,-5.407
0.00047500,-5.407
0.00048000,-5.482
0.00048500,-5.321
0.00049000,-5.416
0.00049500,-5.241
0.00050000,-5.234
0.00050500,-5.236
0.00051000,-5.198
0.00051500,-5.127
0.00052000,-5.217
0.00052500,-5.198
0.00053000,-5.161
0.00053500,-5.127
0.00054000,-5.092
0.00054500,-5.108
0.00055000,-5.139
0.00055500,-5.016
0.00056000,-4.961
0.00056500,-4.867
0.00057000,-4.818
0.00057500,-4.875
0.00058000,-4.910
0.00058500,-4.937
0.00059000,-4.956
0.00059500,-5.008
0.00060000,-5.049
0.00060500,-4.984
0.00061000,-5.083
0.00061500,-5.060
0.00062000,-5.095
0.00062500,-4.963
0.00063000,-4.834
0.00063500,-4.867
0.00064000,-4.711
0.00064500,-4.706
0.00065000,-4.695
0.00065500,-4.736
0.00066000,-4.743
0.00066500,-4.766
0.00067000,-4.865
0.00067500,-4.808
0.00068000,-4.923
0.00068500,-4.956
0.00069000,-4.974
0.00069500,-5.063
0.00070000,-5.105
0.00070500,-5.170
0.00071000,-5.078
0.00071500,-4.913
0.00072000,-4.995
0.00072500,-5.020
0.00073000,-5.040
0.00073500,-5.040
0.00074000,-5.014
0.00074500,-4.896
0.00075000,-4.917
0.00075500,-4.982
0.00076000,-4.928
0.00076500,-4.894
0.00077000,-4.834
0.00077500,-4.925
0.00078000,-4.921
0.00078500,-5.025
0.00079000,-5.057
0.00079500,-5.086
0.00080000,-5.214
0.00080500,-5.226
0.00081000,-5.201
0.00081500,-5.290
0.00082000,-5.375
0.00082500,-5.301
0.00083000,-5.244
0.00083500,-5.375
0.00084000,-5.483
0.00084500,-5.444
0.00085000,-5.469
0.00085500,-5.432
0.00086000,-5.399
0.00086500,-5.375
0.00087000,-5.434
0.00087500,-5.356
0.00088000,-5.404
0.00088500,-5.429
0.00089000,-5.474
0.00089500,-5.440
0.00090000,-5.392
0.00090500,-5.343
0.00091000,-5.332
0.00091500,-5.238
0.00092000,-5.226
0.00092500,-5.327
0.00093000,-5.260
0.00093500,-5.305
0.00094000,-5.477
0.00094500,-5.458
0.00095000,-5.512
0.00095500,-5.479
0.00096000,-5.499
0.00096500,-5.490
0.00097000,-5.477
0.00097500,-5.356
0.00098000,-5.360
0.00098500,-5.362
0.00099000,-5.314
0.00099500,-5.261
0.00100000,-5.290
0.00100500,-5.183
0.00101000,-5.250
0.00101500,-5.261
0.00102000,-5.354
0.00102500,-5.337
0.00103000,-5.349
0.00103500,-5.455
0.00104000,-5.330
0.00104500,-5.324
0.00105000,-5.333
0.00105500,-5.329
0.00106000,-5.391
0.00106500,-5.252
0.00107000,-5.317
0.00107500,-5.124
0.00108000,-5.068
0.00108500,-4.987
0.00109000,-4.984
0.00109500,-4.885
0.00110000,-4.878
0.00110500,-4.859
0.00111000,-4.813
0.00111500,-4.787
0.00112000,-3.875
0.00112500,-3.398
0.00113000,-3.216
0.00113500,-2.906
0.00114000,-2.387
0.00114500,-2.063
0.00115000,-2.023
0.00115500,-2.049
0.00116000,-2.137
0.00116500,-2.113
0.00117000,-2.176
0.00117500,-2.073
0.00118000,-1.854
0.00118500,-1.356
0.00119000,-0.896
0.00119500,-0.896
0.00120000,-0.888
0.00120500,-0.805
0.00121000,-0.766
0.00121500,-0.744
0.00122000,-0.725
0.00122500,-0.744
0.00123000,-0.810
0.00123500,-0.723
0.00124000,-0.707
0.00124500,-0.695
0.00125000,-0.644
0.00125500,-0.682
0.00126000,-0.675
0.00126500,-0.706
0.00127000,-0.818
0.00127500,-0.792
0.00128000,-0.762
0.00128500,-0.773
0.00129000,-0.787
0.00129500,-0.827
0.00130000,-0.730
0.00130500,-0.779
0.00131000,-0.763
0.00131500,-0.733
0.00132000,-0.743
0.00132500,-0.810
0.00133000,-0.814
0.00133500,-0.803
0.00134000,-0.758
0.00134500,-0.704
0.00135000,-0.763
0.00135500,-0.736
0.00136000,-0.974
0.00136500,-1.030
0.00137000,-1.191
0.00137500,-1.207
0.00138000,-1.292
0.00138500,-1.295
0.00139000,-1.191
0.00139500,-1.463
0.00140000,-1.352
0.00140500,-1.220
0.00141000,-1.078
0.00141500,-0.971
0.00142000,-0.810
0.00142500,-0.864
0.00143000,-0.810
0.00143500,-0.843
0.00144000,-0.897
0.00144500,-0.918
0.00145000,-0.904
0.00145500,-0.995
0.00146000,-1.170
0.00146500,-1.097
0.00147000,-1.164
0.00147500,-1.266
0.00148000,-1.094
0.00148500,-0.912
0.00149000,-0.996
0.00149500,-1.001
0.00150000,-0.899
0.00150500,-0.850
0.00151000,-0.859
0.00151500,-0.840
0.00152000,-0.872
0.00152500,-0.907
0.00153000,-0.886
0.00153500,-1.111
0.00154000,-1.250
0.00154500,-1.351
0.00155000,-1.103
0.00155500,-0.883
0.00156000,-0.982
0.00156500,-0.950
0.00157000,-0.840
0.00157500,-0.787
0.00158000,-0.861
0.00158500,-0.966
0.00159000,-1.147
0.00159500,-1.142
0.00160000,-1.244
0.00160500,-1.367
0.00161000,-1.228
0.00161500,-1.287
0.00162000,-1.450
0.00162500,-1.522
0.00163000,-1.444
0.00163500,-1.048
0.00164000,-1.204
0.00164500,-1.206
0.00165000,-0.990
0.00165500,-1.089
0.00166000,-1.153
0.00166500,-1.269
0.00167000,-1.266
0.00167500,-1.033
0.00168000,-1.063
0.00168500,-1.121
0.00169000,-1.263
0.00169500,-1.368
0.00170000,-1.370
0.00170500,-1.329
0.00171000,-1.429
0.00171500,-1.244
0.00172000,-1.186
0.00172500,-1.217
0.00173000,-1.161
0.00173500,-1.102
0.00174000,-1.078
0.00174500,-1.076
0.00175000,-1.087
0.00175500,-1.110
0.00176000,-1.174
0.00176500,-1.202
0.00177000,-1.265
0.00177500,-1.209
0.00178000,-1.244
0.00178500,-1.236
0.00179000,-1.287
0.00179500,-1.249
0.00180000,-1.177
0.00180500,-1.180
0.00181000,-1.268
0.00181500,-1.210
0.00182000,-1.097
0.00182500,-1.089
0.00183000,-1.049
0.00183500,-1.170
0.00184000,-1.024
0.00184500,-1.019
0.00185000,-1.060
0.00185500,-1.049
0.00186000,-1.017
0.00186500,-1.068
0.00187000,-1.103
0.00187500,-1.172
0.00188000,-1.167
0.00188500,-1.188
0.00189000,-1.078
0.00189500,-1.124
0.00190000,-1.123
0.00190500,-1.180
0.00191000,-1.207
0.00191500,-1.087
