# Time (seconds),f0
0.0078125,29.392799377441406
0.0234375,29.396102905273438
0.0390625,29.40087127685547
0.0546875,29.415573120117188
0.0703125,29.404556274414062
0.0859375,29.404556274414062
0.1015625,29.396835327148438
0.1171875,29.396835327148438
0.1328125,29.40271759033203
0.1484375,29.415206909179688
0.1640625,29.41741180419922
0.1796875,29.40087127685547
0.1953125,29.40271759033203
0.2109375,29.40087127685547
0.2265625,29.392051696777344
0.2421875,29.413002014160156
0.2578125,29.4019775390625
0.2734375,29.41851043701172
0.2890625,29.3994140625
0.3046875,29.409332275390625
0.3203125,29.41851043701172
0.3359375,29.415206909179688
0.3515625,29.413375854492188
0.3671875,29.41998291015625
0.3828125,29.40087127685547
0.3984375,29.42182159423828
0.4140625,29.41484832763672
0.4296875,29.410438537597656
0.4453125,29.397567749023438
0.4609375,29.407127380371094
0.4765625,29.404556274414062
0.4921875,29.393898010253906
0.5078125,29.42035675048828
0.5234375,29.40087127685547
0.5390625,29.411537170410156
0.5546875,29.40087127685547
0.5703125,29.40418243408203
0.5859375,29.41667938232422
0.6015625,29.424766540527344
0.6171875,29.415206909179688
0.6328125,29.404556274414062
0.6484375,29.404556274414062
0.6640625,29.41998291015625
0.6796875,29.404922485351562
0.6953125,29.404922485351562
0.7109375,29.400146484375
0.7265625,29.393898010253906
0.7421875,29.40271759033203
0.7578125,29.41667938232422
0.7734375,29.41998291015625
0.7890625,29.41594696044922
0.8046875,29.42035675048828
0.8203125,29.407127380371094
0.8359375,29.41851043701172
0.8515625,29.404556274414062
0.8671875,29.41851043701172
0.8828125,29.395736694335938
0.8984375,29.407127380371094
0.9140625,29.41594696044922
0.9296875,29.3994140625
0.9453125,29.41484832763672
0.9609375,29.404556274414062
0.9765625,29.407859802246094
0.9921875,29.415573120117188
1.0078125,29.404556274414062
1.0234375,29.393898010253906
1.0390625,29.408966064453125
1.0546875,29.404556274414062
1.0703125,29.39904022216797
1.0859375,29.395736694335938
1.1015625,29.40271759033203
1.1171875,29.389846801757812
1.1328125,29.3994140625
1.1484375,29.404556274414062
1.1640625,29.41851043701172
1.1796875,29.40161895751953
1.1953125,29.39977264404297
1.2109375,29.40528106689453
1.2265625,29.396102905273438
1.2421875,29.40271759033203
1.2578125,29.409690856933594
1.2734375,29.397567749023438
1.2890625,29.396102905273438
1.3046875,29.395362854003906
1.3203125,29.396102905273438
1.3359375,29.389114379882812
1.3515625,29.403076171875
1.3671875,29.396835327148438
1.3828125,29.394256591796875
1.3984375,29.39720916748047
1.4140625,29.390953063964844
1.4296875,29.394256591796875
1.4453125,29.387283325195312
1.4609375,29.389488220214844
1.4765625,29.390594482421875
1.4921875,29.386917114257812
1.5078125,29.39904022216797
1.5234375,29.387283325195312
1.5390625,29.376258850097656
1.5546875,29.388015747070312
1.5703125,29.390220642089844
1.5859375,29.390594482421875
1.6015625,29.386917114257812
1.6171875,29.38543701171875
1.6328125,29.389846801757812
1.6484375,29.394256591796875
1.6640625,29.375160217285156
1.6796875,29.375518798828125
1.6953125,29.38250732421875
1.7109375,29.392425537109375
1.7265625,29.38066864013672
1.7421875,29.371475219726562
1.7578125,29.375160217285156
1.7734375,29.379928588867188
1.7890625,29.38433837890625
1.8046875,29.372207641601562
1.8203125,29.3677978515625
1.8359375,29.374786376953125
1.8515625,29.375160217285156
1.8671875,29.375885009765625
1.8828125,29.368545532226562
1.8984375,29.375885009765625
1.9140625,29.3641357421875
1.9296875,29.371475219726562
1.9453125,29.371475219726562
1.9609375,29.37957000732422
1.9765625,29.377723693847656
1.9921875,29.368545532226562
2.0078125,29.3677978515625
2.0234375,29.376258850097656
2.0390625,29.3670654296875
2.0546875,29.362289428710938
2.0703125,29.365966796875
2.0859375,29.3677978515625
2.1015625,29.365966796875
2.1171875,29.369644165039062
2.1328125,29.369644165039062
2.1484375,29.358245849609375
2.1640625,29.368545532226562
2.1796875,29.365234375
2.1953125,29.372207641601562
2.2109375,29.361557006835938
2.2265625,29.34649658203125
2.2421875,29.361557006835938
2.2578125,29.356048583984375
2.2734375,29.343185424804688
2.2890625,29.358978271484375
2.3046875,29.336196899414062
2.3203125,29.356048583984375
2.3359375,29.355316162109375
2.3515625,29.358978271484375
2.3671875,29.353836059570312
2.3828125,29.355316162109375
2.3984375,29.34795379638672
2.4140625,29.351638793945312
2.4296875,29.343185424804688
2.4453125,29.34795379638672
2.4609375,29.345016479492188
2.4765625,29.345016479492188
2.4921875,29.342445373535156
2.5078125,29.340980529785156
2.5234375,29.341339111328125
2.5390625,29.328109741210938
2.5546875,29.351638793945312
2.5703125,29.340606689453125
2.5859375,29.342819213867188
2.6015625,29.333267211914062
2.6171875,29.338035583496094
2.6328125,29.343544006347656
2.6484375,29.34685516357422
2.6640625,29.341339111328125
2.6796875,29.337677001953125
2.6953125,29.341339111328125
2.7109375,29.342445373535156
2.7265625,29.33216094970703
2.7421875,29.33216094970703
2.7578125,29.341339111328125
2.7734375,29.340606689453125
2.7890625,29.335098266601562
2.8046875,29.336196899414062
2.8203125,29.337303161621094
2.8359375,29.34539031982422
2.8515625,29.3306884765625
2.8671875,29.338775634765625
2.8828125,29.337303161621094
2.8984375,29.336570739746094
2.9140625,29.342445373535156
2.9296875,29.340606689453125
2.9453125,29.337303161621094
2.9609375,29.336196899414062
2.9765625,29.343185424804688
2.9921875,29.333267211914062
3.0078125,29.333267211914062
3.0234375,29.34722900390625
3.0390625,29.34759521484375
3.0546875,29.34759521484375
3.0703125,29.34685516357422
3.0859375,29.3314208984375
3.1015625,29.333267211914062
3.1171875,29.333267211914062
3.1328125,29.342445373535156
3.1484375,29.351638793945312
3.1640625,29.337303161621094
3.1796875,29.336929321289062
3.1953125,29.342445373535156
3.2109375,29.33472442626953
3.2265625,29.342819213867188
3.2421875,29.333267211914062
3.2578125,29.342445373535156
3.2734375,29.343185424804688
3.2890625,29.359725952148438
3.3046875,29.342445373535156
3.3203125,29.34429168701172
3.3359375,29.342819213867188
3.3515625,29.34649658203125
3.3671875,29.343185424804688
3.3828125,29.338775634765625
3.3984375,29.340980529785156
3.4140625,29.340606689453125
3.4296875,29.343185424804688
3.4453125,29.33216094970703
3.4609375,29.343185424804688
3.4765625,29.339508056640625
