Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-6.53327682,7.327532562,-0.794255742,-48.05343628,-8.485835361,56.53927164
0.00025,-6.865785893,7.054633363,-0.18884747,-45.43612671,-13.28388101,58.72000772
0.0005,-7.153041234,6.730961247,0.422079987,-42.56387329,-17.84634344,60.41021673
0.00075,-7.387422906,6.350594407,1.036828498,-39.55076981,-21.94951449,61.5002843
0.001,-7.601919338,5.95034236,1.651576977,-35.76493073,-26.47110181,62.23603253
0.00125,-7.777524561,5.501010043,2.276514518,-31.45295143,-30.65859272,62.11154415
0.0015,-7.888366211,4.995405167,2.892961043,-27.21866989,-34.10942992,61.32809981
0.00175,-7.965744484,4.46779965,3.497944833,-22.48156166,-37.62111088,60.10267254
0.002,-7.993464672,3.935962892,4.057501781,-17.78726387,-41.33419298,59.12145685
0.00225,-7.938169153,3.347007793,4.59116136,-13.62556362,-43.92302826,57.54859188
0.0025,-7.829460944,2.734359106,5.095101838,-9.482951164,-46.14146472,55.62441589
0.00275,-7.738064705,2.149211474,5.588853232,-3.890288115,-49.39149955,53.28178766
0.003,-7.568591109,1.552640471,6.015950638,0.926016152,-52.15351284,51.22749669
0.00325,-7.327867682,0.934491612,6.39337607,5.180223465,-54.19116755,49.01094409
0.0035,-7.084926041,0.343843826,6.741082215,10.28428745,-56.84524852,46.56096106
0.00375,-6.756789735,-0.287421147,7.044210881,14.52548409,-58.12625043,43.60076634
0.004,-6.406966262,-0.908532009,7.315498271,19.13796997,-59.35592466,40.21795469
0.00425,-6.000661805,-1.524988685,7.52565049,23.19560432,-60.08016685,36.88456253
0.0045,-5.541890129,-2.193063698,7.734953826,27.15011215,-59.16522945,32.0151173
0.00475,-5.09525028,-2.808674363,7.903924643,31.86160088,-58.94781684,27.08621597
0.005,-4.568738817,-3.407783717,7.976522533,35.11262512,-57.98930638,22.87668125
0.00525,-4.059083451,-3.970083605,8.029167057,39.20692062,-57.30017077,18.09325015
0.0055,-3.47125967,-4.517575273,7.988834943,41.7358284,-55.6830512,13.9472228
0.00575,-2.893935214,-5.031641634,7.925576848,44.79398727,-54.06147033,9.267483053
0.006,-2.340219987,-5.497474852,7.837694839,48.53988266,-52.73887467,4.198992007
0.00625,-1.727028929,-5.951884751,7.67891368,50.97803497,-50.3379908,-0.640044173
0.0065,-1.100144879,-6.374984181,7.47512906,53.05827713,-47.49960688,-5.55867025
0.00675,-0.457829016,-6.754928546,7.212757562,54.55079269,-44.37355892,-10.17723378
0.007,0.163927082,-7.063791301,6.899864219,56.09899139,-41.70270611,-14.39628528
0.00725,0.733217256,-7.320612503,6.587395246,58.59638596,-39.32344612,-19.27293984
0.0075,1.353085983,-7.560933491,6.207847508,59.51156998,-35.76231078,-23.7492592
0.00775,1.985364835,-7.772482836,5.787118002,59.64489746,-31.4889294,-28.15596806
0.008,2.570351012,-7.909144347,5.338793334,60.1283226,-27.78552392,-32.34279868
0.00825,3.171990386,-8.017881235,4.845890849,59.54346085,-23.27893007,-36.26453078
0.0085,3.750483833,-8.066960805,4.316476972,58.6044693,-18.84549013,-39.75897917
0.00875,4.311730197,-8.069499309,3.757769112,57.16807175,-14.19214158,-42.97593017
0.009,4.82433155,-8.019996813,3.195665263,55.93707275,-9.656964005,-46.28010875
0.00925,5.306555934,-7.915068642,2.608512708,54.3350296,-5.180820132,-49.15420947
0.0095,5.782943901,-7.778406082,1.995462181,51.81694794,-0.153213976,-51.66373396
0.00975,6.15811278,-7.569819041,1.411706262,50.52265167,3.940265574,-54.46291725
0.01,6.524483402,-7.326535776,0.802052374,48.25156403,8.447333536,-56.69889756
0.01025,6.842591326,-7.043905213,0.201313887,45.94223022,12.95398364,-58.89621386
0.0105,7.119690061,-6.710925776,-0.408764285,43.27444458,17.26122792,-60.5356725
0.01075,7.381114685,-6.367790993,-1.013323692,39.83222961,22.26397452,-62.09620414
0.011,7.590170075,-5.944691345,-1.645478729,36.02044678,26.31871526,-62.33916204
0.01125,7.77513293,-5.490282081,-2.284850849,31.42547417,30.47768509,-61.90315925
0.0115,7.923223925,-5.017256396,-2.905967529,26.44769478,34.8182168,-61.26591158
0.01175,7.947226841,-4.454955976,-3.492270865,22.84629631,37.28531661,-60.13161292
0.012,7.975845474,-3.908734031,-4.067111443,18.02636147,40.72706881,-58.75343028
0.01225,7.936206423,-3.335010548,-4.601195874,13.56874084,43.71034442,-57.27908526
0.0125,7.844410247,-2.742670506,-5.101739741,9.129444122,46.43397065,-55.56341477
0.01275,7.721656551,-2.140599337,-5.581057215,4.231873989,49.13344137,-53.36531535
0.013,7.536481665,-1.541912897,-5.994568767,-0.181506395,51.73558865,-51.55408226
0.01325,7.300021805,-0.918263368,-6.381758437,-4.578330994,53.69618953,-49.11785853
0.0135,7.035541464,-0.294613857,-6.740927606,-9.349094391,55.55962825,-46.21053386
0.01375,6.736171867,0.306611101,-7.042782968,-14.10974503,57.60645265,-43.49670762
0.014,6.421926327,0.903181844,-7.325108171,-19.47172546,59.55878879,-40.08706332
0.01425,6.004232943,1.541217035,-7.545449978,-23.39366722,59.79251233,-36.39884511
0.0145,5.574169515,2.162327672,-7.736497188,-27.75956726,59.97569901,-32.21613175
0.01475,5.10631301,2.780900219,-7.887213229,-31.94540787,59.5569494,-27.61154154
0.015,4.570098937,3.398203085,-7.968302022,-35.07961273,58.19178755,-23.11217482
0.01525,4.032476372,3.976157094,-8.008633466,-38.5539093,57.00321604,-18.44930673
0.0155,3.512481218,4.494454854,-8.006936072,-42.64707565,56.43895779,-13.79188214
0.01575,2.899135162,5.027560895,-7.926696057,-44.91238785,54.19874848,-9.286360633
0.016,2.33862732,5.49339372,-7.83202104,-48.48256683,52.82733025,-4.344763417
0.01625,1.708471703,5.952880177,-7.66135188,-50.51202011,50.20627085,0.305749259
0.0165,1.091763567,6.372173111,-7.463936678,-52.82748413,47.51494803,5.312536105
0.01675,0.479943298,6.730961766,-7.210905064,-54.96662903,45.01653142,9.950097604
0.017,-0.146406652,7.062248737,-6.915842085,-56.56903076,41.89447144,14.67455933
0.01725,-0.720413722,7.305531484,-6.585117762,-58.85042191,39.73710227,19.11331964
0.0175,-1.36651705,7.571237973,-6.204720923,-59.26777267,35.50481155,23.76296113
0.01775,-1.984410709,7.768402433,-5.783991724,-59.67103577,31.60558123,28.06545454
0.018,-2.560952144,7.891524612,-5.330572468,-60.27910233,28.22144785,32.05765448
0.01825,-3.173193595,8.003646146,-4.830452552,-59.44486618,23.5770766,35.86778958
0.0185,-3.765180886,8.079380772,-4.314199886,-58.34822464,18.54161992,39.80660472
0.01875,-4.317947559,8.078958879,-3.761011319,-57.10983276,14.00093799,43.10889477
0.019,-4.840345126,8.020146973,-3.179801847,-55.55105972,9.56520698,45.98585274
0.01925,-5.321315824,7.909295493,-2.587979668,-53.93394852,5.209273641,48.72467488
0.0195,-5.765477516,7.761209551,-1.995732035,-52.17715073,0.636982905,51.54016782
0.01975,-6.169902035,7.56362201,-1.393719975,-50.20072174,-3.876266909,54.07698865
0.02,-6.54474535,7.32584006,-0.78109471,-47.74446487,-8.549233522,56.2936984
0.02025,-6.867091588,7.045325425,-0.178233838,-45.33376312,-13.12782312,58.46158624
0.0205,-7.158133234,6.73180788,0.426325354,-42.43539047,-17.9079948,60.34338528
0.02075,-7.395467953,6.35694135,1.038526603,-39.38254166,-22.13778855,61.52033021
0.021,-7.597674443,5.94991878,1.647755663,-35.86713028,-26.44247659,62.30960687
