Time (seconds),Left,Center,Up,Right,Down
0.015924,0.0,0.0,0.0,0.0,0.0
0.0656095,0.0,0.0,0.0,0.0,0.0
0.1155145,0.0,0.0,0.0,0.0,0.0
0.165503,0.0,0.0,0.0,0.0,0.0
0.2146242,0.0,0.0,0.0,0.0,0.0
0.264632,0.0,0.0,0.0,0.0,0.0
0.3144188,0.0,0.0,0.0,0.0,0.0
0.3639655,0.0,0.0,0.0,0.0,0.0
0.4144332,0.0,0.0,0.0,0.0,0.0
0.4639196,0.0,0.0,0.0,0.0,0.0
0.5135608,0.0,0.0,0.0,0.0,0.0
0.5632603,0.0,0.0,0.0,0.0,0.0
0.6132903,0.0,0.0,0.0,0.0,0.0
0.6627083,0.0,0.0,0.0,0.0,0.0
0.7126484,0.0,0.0,0.0,0.0,0.0
0.7629094,0.0,0.0,0.0,0.0,0.0
0.8125558,0.0,0.0,0.0,0.0,0.0
0.8616872,0.0,0.0,0.0,0.0,0.0
0.9118857,0.0,0.0,0.0,0.0,0.0
0.9615328,0.0,0.0,0.0,0.0,0.0
1.0116656,0.0,0.0,0.0,0.0,0.0
1.061121,0.0,0.0,0.0,0.0,0.0
1.1107748,0.0,0.0,0.0,0.0,0.0
1.1602457,0.0,0.0,0.0,0.0,0.0
1.2104468,0.0,0.0,0.0,0.0,0.0
1.2595768,0.0,0.0,0.0,0.0,0.0
1.3100162,0.0,0.0,0.0,0.0,0.0
1.3594501,0.0,0.0,0.0,0.48,0.0
1.4095979,0.0,0.0,0.2511111,0.8155556,0.0
1.4586906,0.0,0.6355556,0.7466667,0.8577778,0.0
1.5085995,0.4555556,0.7955555,0.8088889,0.8622222,0.0
1.5589309,0.8066667,0.4244444,0.4822222,0.1488889,0.0
1.6087775,0.1266667,0.0644444,0.0733333,0.0,0.0
1.6587994,0.0,0.0,0.0,0.0,0.0
1.7079127,0.0,0.0,0.0,0.0,0.0
1.7582135,0.0,0.0,0.0,0.0,0.0
1.8079112,0.0,0.0,0.0,0.0,0.0
1.8579025,0.0,0.0,0.0,0.0,0.0
1.9070749,0.0,0.0,0.0,0.0,0.0
1.9570744,0.0,0.0,0.0,0.0,0.0
2.0071182,0.0,0.0,0.0,0.0,0.0
2.0564964,0.0,0.0,0.0,0.0,0.0
2.1062059,0.0,0.0,0.0,0.0,0.0
2.1560721,0.0,0.0,0.0,0.0,0.0
2.2047822,0.0,0.0,0.0,0.0,0.0
2.2551298,0.0,0.0,0.0,0.0911111,0.0
2.3054588,0.0,0.2355556,0.0933333,0.7644445,0.0
2.3552144,0.0,0.7288889,0.5022222,0.8488889,0.1533333
2.4047413,0.6911111,0.8066667,0.2955556,0.3755555,0.8444445
2.4550128,0.2244444,0.1222222,0.0,0.0,0.1222222
2.5045199,0.0,0.0,0.0,0.0,0.0
2.5538108,0.0,0.0,0.0,0.0,0.0
2.6048105,0.0,0.0,0.0,0.0,0.0
2.6540036,0.0,0.0,0.0,0.0,0.0
2.7034028,0.0,0.0,0.0,0.0,0.0
2.7531703,0.0,0.0,0.0,0.0,0.0
2.8037765,0.0,0.0,0.0,0.0,0.0
2.8525727,0.0,0.0,0.0,0.0,0.0
2.9030519,0.0,0.0,0.0,0.0,0.0
2.9525025,0.0,0.0,0.0,0.0,0.0
3.0020249,0.0,0.0,0.0,0.0,0.0
3.0524309,0.0,0.0,0.0,0.0,0.0
3.1016479,0.0,0.0,0.0,0.0955556,0.0
3.1511099,0.0,0.0,0.0,0.7333333,0.0
3.2014043,0.0,0.0,0.3844444,0.8422222,0.0
3.251642,0.0,0.5711111,0.7577778,0.8577778,0.0
3.3014617,0.0888889,0.7866667,0.8066667,0.8577778,0.0711111
3.3506222,0.7177778,0.8133333,0.8133333,0.8,0.1511111
3.4005101,0.8377778,0.6,0.5244445,0.1155556,0.0666667
3.4511027,0.2311111,0.0866667,0.0733333,0.0,0.0
3.5011485,0.0,0.0,0.0,0.0,0.0
3.5505767,0.0,0.0,0.0,0.0,0.0
3.6001608,0.0,0.0,0.0,0.0,0.0
3.6503251,0.0,0.0,0.0,0.0,0.0
3.699533,0.0,0.0,0.0,0.0,0.0
3.7495685,0.0,0.0,0.0,0.0,0.0
3.7986577,0.0,0.0,0.0,0.0,0.0
3.8484857,0.0,0.0,0.0,0.0,0.0
3.8983629,0.0,0.0,0.0,0.0,0.0
3.9482417,0.0,0.0,0.0,0.0,0.0
3.9977264,0.0,0.0,0.0,0.4377778,0.0
4.0481367,0.0,0.0,0.0,0.8066667,0.0
4.0976665,0.0,0.5133333,0.4777778,0.8533334,0.0
4.1469898,0.6688889,0.7688889,0.6133333,0.3333333,0.0666667
4.1968317,0.12,0.1066667,0.0888889,0.0,0.0
4.2465348,0.0,0.0,0.0,0.0,0.0
4.2970524,0.0,0.0,0.0,0.0,0.0
4.3466902,0.0,0.0,0.0,0.0,0.0
4.3960447,0.0,0.0,0.0,0.0,0.0
4.4464118,0.0,0.0,0.0,0.0,0.0
4.4954479,0.0,0.0,0.0,0.0,0.0
4.5456092,0.0,0.0,0.0,0.0,0.0
4.5956111,0.0,0.0,0.0,0.0,0.0
4.6443851,0.0,0.0,0.0,0.0,0.0
4.6948018,0.0,0.0,0.0,0.0,0.0
4.7441678,0.0,0.0,0.0,0.0,0.0
4.7944539,0.0,0.0,0.0,0.0,0.0
4.8435347,0.0,0.0,0.0,0.0,0.0
4.8933544,0.0,0.0,0.0,0.0,0.0
4.9432404,0.0,0.0,0.0,0.0,0.0
4.9933865,0.0,0.0,0.0,0.0,0.0
5.0429969,0.0,0.0,0.0,0.0,0.0
5.0931287,0.0,0.0,0.0,0.0,0.0
5.1421816,0.0,0.0,0.0,0.0,0.0
5.1917307,0.0,0.0,0.0,0.0,0.0
5.2423067,0.0,0.0,0.0,0.0,0.0
5.292417,0.0,0.0,0.0,0.0,0.0
