t,i
0.00000000,-0.194
0.00000500,-0.309
0.00001000,-0.544
0.00001500,-0.754
0.00002000,-0.999
0.00002500,-1.317
0.00003000,-1.575
0.00003500,-1.802
0.00004000,-1.994
0.00004500,-2.160
0.00005000,-2.305
0.00005500,-2.471
0.00006000,-2.599
0.00006500,-2.704
0.00007000,-2.842
0.00007500,-2.948
0.00008000,-3.031
0.00008500,-3.097
0.00009000,-3.199
0.00009500,-3.267
0.00010000,-3.298
0.00010500,-3.344
0.00011000,-3.417
0.00011500,-3.444
0.00012000,-3.497
0.00012500,-3.545
0.00013000,-3.586
0.00013500,-3.637
0.00014000,-3.682
0.00014500,-3.731
0.00015000,-3.735
0.00015500,-3.778
0.00016000,-3.816
0.00016500,-3.860
0.00017000,-3.888
0.00017500,-3.894
0.00018000,-3.919
0.00018500,-3.944
0.00019000,-3.982
0.00019500,-3.996
0.00020000,-4.001
0.00020500,-4.036
0.00021000,-4.060
0.00021500,-4.081
0.00022000,-4.104
0.00022500,-4.117
0.00023000,-4.153
0.00023500,-4.177
0.00024000,-4.169
0.00024500,-4.202
0.00025000,-4.191
0.00025500,-4.202
0.00026000,-4.230
0.00026500,-4.254
0.00027000,-4.313
0.00027500,-4.305
0.00028000,-4.328
0.00028500,-4.338
0.00029000,-4.349
0.00029500,-4.384
0.00030000,-4.406
0.00030500,-4.420
0.00031000,-4.422
0.00031500,-4.435
0.00032000,-4.460
0.00032500,-4.471
0.00033000,-4.504
0.00033500,-4.523
0.00034000,-4.527
0.00034500,-4.547
0.00035000,-4.544
0.00035500,-4.550
0.00036000,-4.551
0.00036500,-4.576
0.00037000,-4.588
0.00037500,-4.618
0.00038000,-4.644
0.00038500,-4.655
0.00039000,-4.688
0.00039500,-4.682
0.00040000,-4.708
0.00040500,-4.735
0.00041000,-4.727
0.00041500,-4.733
0.00042000,-4.744
0.00042500,-4.794
0.00043000,-4.776
0.00043500,-4.800
0.00044000,-4.824
0.00044500,-4.835
0.00045000,-4.844
0.00045500,-4.867
0.00046000,-4.889
0.00046500,-4.890
0.00047000,-4.882
0.00047500,-4.895
0.00048000,-4.898
0.00048500,-4.910
0.00049000,-4.923
0.00049500,-4.943
0.00050000,-5.005
0.00050500,-5.031
0.00051000,-5.024
0.00051500,-5.044
0.00052000,-5.051
0.00052500,-5.048
0.00053000,-5.088
0.00053500,-5.095
0.00054000,-5.125
0.00054500,-5.143
0.00055000,-5.143
0.00055500,-5.145
0.00056000,-5.162
0.00056500,-5.164
0.00057000,-5.186
0.00057500,-5.210
0.00058000,-5.230
0.00058500,-5.246
0.00059000,-5.256
0.00059500,-5.260
0.00060000,-5.272
0.00060500,-5.293
0.00061000,-5.310
0.00061500,-5.317
0.00062000,-5.330
0.00062500,-5.375
0.00063000,-5.381
0.00063500,-5.382
0.00064000,-5.392
0.00064500,-5.394
0.00065000,-5.434
0.00065500,-5.440
0.00066000,-5.440
0.00066500,-5.453
0.00067000,-5.455
0.00067500,-5.502
0.00068000,-5.510
0.00068500,-5.500
0.00069000,-5.507
0.00069500,-5.528
0.00070000,-5.555
0.00070500,-5.559
0.00071000,-5.544
0.00071500,-5.562
0.00072000,-5.568
0.00072500,-5.567
0.00073000,-5.607
0.00073500,-5.586
0.00074000,-5.614
0.00074500,-5.662
0.00075000,-5.663
0.00075500,-5.669
0.00076000,-5.687
0.00076500,-5.741
0.00077000,-5.747
0.00077500,-5.740
0.00078000,-5.746
0.00078500,-5.764
0.00079000,-5.758
0.00079500,-5.773
0.00080000,-5.776
0.00080500,-5.809
0.00081000,-5.843
0.00081500,-5.850
0.00082000,-5.875
0.00082500,-5.896
0.00083000,-5.905
0.00083500,-5.907
0.00084000,-5.947
0.00084500,-5.972
0.00085000,-5.978
0.00085500,-5.973
0.00086000,-5.977
0.00086500,-5.986
0.00087000,-5.992
0.00087500,-6.018
0.00088000,-6.045
0.00088500,-6.045
0.00089000,-6.062
0.00089500,-6.075
0.00090000,-6.089
0.00090500,-6.091
0.00091000,-6.089
0.00091500,-6.119
0.00092000,-6.128
0.00092500,-6.117
0.00093000,-6.135
0.00093500,-6.157
0.00094000,-6.172
0.00094500,-6.174
0.00095000,-6.159
0.00095500,-6.194
0.00096000,-6.205
0.00096500,-6.218
0.00097000,-6.237
0.00097500,-6.209
0.00098000,-6.220
0.00098500,-6.246
0.00099000,-6.268
0.00099500,-6.262
0.00100000,-6.287
0.00100500,-6.273
0.00101000,-6.306
0.00101500,-6.311
0.00102000,-6.301
0.00102500,-6.298
0.00103000,-6.338
0.00103500,-6.331
0.00104000,-6.354
0.00104500,-6.359
0.00105000,-6.396
0.00105500,-6.396
0.00106000,-6.396
0.00106500,-6.406
0.00107000,-6.416
0.00107500,-6.436
0.00108000,-6.428
0.00108500,-6.448
0.00109000,-6.468
0.00109500,-6.456
0.00110000,-6.455
0.00110500,-6.486
0.00111000,-6.503
0.00111500,-6.524
0.00112000,-6.505
0.00112500,-6.519
0.00113000,-6.532
0.00113500,-6.507
0.00114000,-6.545
0.00114500,-6.536
0.00115000,-6.547
0.00115500,-6.556
0.00116000,-6.566
0.00116500,-6.578
0.00117000,-6.563
0.00117500,-6.594
0.00118000,-6.602
0.00118500,-6.587
0.00119000,-6.622
0.00119500,-6.610
0.00120000,-6.597
0.00120500,-6.584
0.00121000,-6.583
0.00121500,-6.588
0.00122000,-6.586
0.00122500,-6.552
0.00123000,-6.590
0.00123500,-6.605
0.00124000,-6.630
0.00124500,-6.638
0.00125000,-6.657
0.00125500,-6.703
0.00126000,-6.716
0.00126500,-6.718
0.00127000,-6.721
0.00127500,-6.702
0.00128000,-6.732
0.00128500,-6.756
0.00129000,-6.757
0.00129500,-6.743
0.00130000,-6.762
0.00130500,-6.756
0.00131000,-6.781
0.00131500,-6.769
0.00132000,-6.789
0.00132500,-6.802
0.00133000,-6.817
0.00133500,-6.833
0.00134000,-6.855
0.00134500,-6.829
0.00135000,-6.864
0.00135500,-6.870
0.00136000,-6.899
0.00136500,-6.913
0.00137000,-6.948
0.00137500,-6.975
0.00138000,-6.957
0.00138500,-6.971
0.00139000,-7.001
0.00139500,-7.037
0.00140000,-7.059
0.00140500,-7.064
0.00141000,-7.094
0.00141500,-7.097
0.00142000,-7.138
0.00142500,-7.163
0.00143000,-7.169
0.00143500,-7.170
0.00144000,-7.196
0.00144500,-7.209
0.00145000,-7.209
0.00145500,-7.248
0.00146000,-7.259
0.00146500,-7.269
0.00147000,-7.293
0.00147500,-7.302
0.00148000,-7.317
0.00148500,-7.325
0.00149000,-7.335
0.00149500,-7.378
0.00150000,-7.408
0.00150500,-7.385
0.00151000,-7.404
0.00151500,-7.425
0.00152000,-7.425
0.00152500,-7.437
0.00153000,-7.468
0.00153500,-7.444
0.00154000,-7.506
0.00154500,-7.486
0.00155000,-7.499
0.00155500,-7.535
0.00156000,-7.553
0.00156500,-7.572
0.00157000,-7.585
0.00157500,-7.584
0.00158000,-7.600
0.00158500,-7.621
0.00159000,-7.612
0.00159500,-7.620
0.00160000,-7.628
0.00160500,-7.668
0.00161000,-7.678
0.00161500,-7.684
0.00162000,-7.722
0.00162500,-7.705
0.00163000,-7.716
0.00163500,-7.755
0.00164000,-7.761
0.00164500,-7.768
0.00165000,-7.778
0.00165500,-7.785
0.00166000,-7.795
0.00166500,-7.821
0.00167000,-7.831
0.00167500,-7.836
0.00168000,-7.835
0.00168500,-7.875
0.00169000,-7.868
0.00169500,-7.876
0.00170000,-7.871
0.00170500,-7.908
0.00171000,-7.907
0.00171500,-7.909
0.00172000,-7.940
0.00172500,-7.937
0.00173000,-7.924
0.00173500,-7.980
0.00174000,-7.965
0.00174500,-8.000
0.00175000,-8.018
0.00175500,-8.000
0.00176000,-8.025
0.00176500,-8.043
0.00177000,-8.034
0.00177500,-8.051
0.00178000,-8.068
0.00178500,-8.056
0.00179000,-8.064
0.00179500,-8.097
0.00180000,-8.101
0.00180500,-8.084
0.00181000,-8.111
0.00181500,-8.120
0.00182000,-8.142
0.00182500,-8.149
0.00183000,-8.139
0.00183500,-8.171
0.00184000,-8.155
0.00184500,-8.183
0.00185000,-8.170
0.00185500,-8.185
0.00186000,-8.193
0.00186500,-8.179
0.00187000,-8.207
0.00187500,-8.238
0.00188000,-8.251
0.00188500,-8.248
0.00189000,-8.278
0.00189500,-8.282
