# Time (seconds),Pressure (envelope),Temperature (high-pass)
0.0078125,0.0,0.0
0.0234375,0.004768744111043333,-0.010718822479248047
0.0390625,0.00821300753159726,-0.010635081678628922
0.0546875,0.0110372809706606,-0.01314086324418895
0.0703125,0.011497991690471476,-0.023022753110353733
0.0859375,0.013985294606300038,0.0030382237701758186
0.1015625,0.013793574259253105,0.00042561950580122243
0.1171875,0.014116501826746312,-0.010296528125834925
0.1328125,0.01572444097486497,-0.023894696824715567
0.1484375,0.016015503688047324,-0.013731036435395083
0.1640625,0.017918553440877533,-0.015463221655657833
0.1796875,0.018063686929422673,-0.02273809995555709
0.1953125,0.01712812437102544,-0.018495481380618628
0.2109375,0.015768912887882774,-0.01132622041768272
0.2265625,0.015026476428746384,-0.013092332842855825
0.2421875,0.014497330176451103,-0.009659341442471714
0.2578125,0.013024190010194408,-0.016237723147664695
0.2734375,0.014496097688680432,-0.00502112375188446
0.2890625,0.015968740238706692,-0.0038767068991525377
0.3046875,0.015801162814304992,-0.009387506323403016
0.3203125,0.0170355823859203,-0.00672529828907642
0.3359375,0.015779378901645068,-0.009261625037368049
0.3515625,0.01456109726336223,-0.001051744463804738
0.3671875,0.015911884864300837,-0.010657160866003323
0.3828125,0.016288856969902274,-0.008726873064439644
0.3984375,0.01670061288700332,-0.008658694368623543
0.4140625,0.017654164171851883,-0.0004535241909096044
0.4296875,0.017584991630238286,-0.008587505161127496
0.4453125,0.01486545770002144,-0.012956312150532057
0.4609375,0.015862629517316203,-0.011008062229553417
0.4765625,0.01425477939390754,-0.00870411330664922
0.4921875,0.015218769933729497,-0.01380627891390418
0.5078125,0.016231620279267413,-0.010746199304165316
0.5234375,0.01677687408008679,-0.004008399311885569
0.5390625,0.016597017835978778,-0.012477957734780887
0.5546875,0.01720171915457021,-0.008315496520935994
0.5703125,0.016349758708405958,-0.01342069819682834
0.5859375,0.016445955010693472,-0.007774762795264678
0.6015625,0.016185481464741625,-0.003649045291886921
0.6171875,0.015855151862046488,-0.020258935296020297
0.6328125,0.015804657721146045,-0.016769954813970145
0.6484375,0.015667901026637593,-0.009985094231776515
0.6640625,0.017003028191017993,-0.009907085683089178
0.6796875,0.014558571379393898,0.002365244930921051
0.6953125,0.014661226164162506,-0.0031943197419970204
0.7109375,0.01497257080943472,-0.009823209429228541
0.7265625,0.012743969464858531,-0.010859224718874572
0.7421875,0.012768919434858349,-0.005589080953523506
0.7578125,0.0137978457682718,-0.017006078146696524
0.7734375,0.011783093942954322,-0.00689623509080306
0.7890625,0.011136994115667882,-0.007213277958594944
0.8046875,0.010951876999273014,-0.005302325702356114
0.8203125,0.010260386745142869,-0.015616373847503695
0.8359375,0.011826336082648508,-0.015494370926820267
0.8515625,0.012318969423526921,-0.009090395548181363
0.8671875,0.013343449451856518,-0.012713434297559445
0.8828125,0.012710276877064884,0.0014354194371861695
0.8984375,0.012278589893914987,-0.006713318905127608
0.9140625,0.010715186870386334,-0.011831037593644567
0.9296875,0.010782350820658666,-0.019876131740407033
0.9453125,0.011309934299614527,-0.01232516474209433
0.9609375,0.011122793216886952,-0.012599794096988859
0.9765625,0.011027537633758614,-0.014719306642341223
0.9921875,0.009933281866846099,-0.005732518312250079
1.0078125,0.009876667365357633,-0.03858603985955256
1.0234375,0.010444873687971343,-0.015363262646904019
1.0390625,0.011715251395896452,-0.014138047834048706
1.0546875,0.011963706048235236,-0.014027594335345839
1.0703125,0.010356143977901409,-0.005046210007652263
1.0859375,0.009686586264379569,-0.007595654633142601
1.1015625,0.008579492995051561,-0.017520866441582683
1.1171875,0.009311180527359032,-0.0007455865020347119
1.1328125,0.00942054464337612,-0.00961155535443936
1.1484375,0.00981888636186664,-0.015085121065020246
1.1640625,0.012082058370750019,-0.014588779062375323
1.1796875,0.01147696738435161,-0.012998695198088939
1.1953125,0.012979772877401914,-0.021405586724249304
1.2109375,0.012341344123614241,-0.009770123899961902
1.2265625,0.011036840237645703,-0.009693794806992173
1.2421875,0.011242398371580918,-0.017013746754148684
1.2578125,0.010742308928193467,-0.02353467216784466
1.2734375,0.010221012926029623,-0.014479013794584716
1.2890625,0.008758066846115636,-0.022495850837387366
1.3046875,0.008502887458927768,-0.02232010200271972
1.3203125,0.011431260049777415,-0.022145726205824445
1.3359375,0.01034055283543754,-0.003494855606955838
1.3515625,0.011978067689967498,0.005040891784869217
1.3671875,0.017017671775935283,-0.0016523354924125044
1.3828125,0.020274609758790946,-0.0034940251435635616
1.3984375,0.02456214001997688,-0.003095808367692854
1.4140625,0.027286091361776215,0.022060080058274423
1.4296875,0.03184998796325737,0.0141287010491844
1.4453125,0.03578082949627677,0.01771994782672337
1.4609375,0.04048503427587628,0.02017037887549833
1.4765625,0.04617933223484965,0.022965015846260428
1.4921875,0.04891643504580764,0.03092312578792189
1.5078125,0.052116133888689915,0.04139279155706177
1.5234375,0.05591317156738856,0.0584420781624857
1.5390625,0.059154879278713254,0.05466236166667571
1.5546875,0.06386283505945745,0.06902668140433121
1.5703125,0.06875955539022158,0.07661736479393255
1.5859375,0.07038456675469511,0.07453511281373082
1.6015625,0.07111202349798121,0.09169639473876856
1.6171875,0.07451701493783057,0.1024482483328839
1.6328125,0.0749464954848959,0.104971009152937
1.6484375,0.07654109866995348,0.11228087748200721
1.6640625,0.07795394871349125,0.12286434501480059
1.6796875,0.0770989198924785,0.13372847912204477
1.6953125,0.07644615737253026,0.13860330107012686
1.7109375,0.07650504363294693,0.14454522779516665
1.7265625,0.07674105517411094,0.1537638709778264
1.7421875,0.07544914130796933,0.1688300692018423
1.7578125,0.07688046632699962,0.1745282795109695
1.7734375,0.07775513490939721,0.1909083648211869
1.7890625,0.07674535600743775,0.1982886869679703
1.8046875,0.07601240469403721,0.21670109253166814
1.8203125,0.07625873976223022,0.21686271376844957
1.8359375,0.07785678557929317,0.23402482042434158
1.8515625,0.07550022555735317,0.2358829891894878
1.8671875,0.07328290263352044,0.22924090654841933
1.8828125,0.07331944231911133,0.2433389509377193
1.8984375,0.071218419698033,0.25030965913046543
1.9140625,0.06949672624486716,0.26868657055358014
1.9296875,0.06915069890390392,0.2762010898769489
1.9453125,0.06861600758961388,0.2699782916932527
1.9609375,0.06658975343587377,0.2575136137247007
1.9765625,0.06509364695750965,0.2821171698583207
1.9921875,0.0651346877723092,0.2780736705263891
2.0078125,0.06512882247277949,0.2862491227502133
2.0234375,0.06377510401679082,0.2999017904504413
2.0390625,0.061890207292760534,0.3001476758537187
2.0546875,0.05933787273524571,0.29669758281268344
2.0703125,0.05833568286662097,0.2884600572557403
2.0859375,0.05856283755082442,0.30469945975108814
2.1015625,0.055196513532414206,0.31746614478461765
2.1171875,0.05605820184968844,0.31794572837409874
2.1328125,0.059872642653233915,0.32987465731502397
2.1484375,0.059862697539767584,0.3372820644150103
2.1640625,0.05854037586924092,0.336501646808955
2.1796875,0.057099498484299425,0.34014808350914905
2.1953125,0.05734153160542983,0.3289973723541131
2.2109375,0.05648782100840145,0.32642708038259727
2.2265625,0.05438427155713949,0.3238768688171092
2.2421875,0.05511493448783871,0.33909016827336913
2.2578125,0.05320422280870604,0.3523300153054443
2.2734375,0.05389230543382976,0.35844923080781754
2.2890625,0.05491420122321859,0.36340788082576836
2.3046875,0.054301634575666696,0.35983448713782806
2.3203125,0.053526305551368066,0.3740325980819712
2.3359375,0.052908558967562316,0.3511489324788215
2.3515625,0.05116074628464665,0.3787074503593857
2.3671875,0.0517467141956339,0.37796674684019393
2.3828125,0.05108239899077201,0.38610362381418994
2.3984375,0.05084446343616419,0.37940070157842953
2.4140625,0.04865041708666008,0.3941802210912435
2.4296875,0.045751830093610654,0.38924608959178286
2.4453125,0.04318623961904207,0.37105038516412137
2.4609375,0.04322287560922214,0.385524221819491
2.4765625,0.04236388896454516,0.38288323354095866
2.4921875,0.04378680615076297,0.3913526201670443
2.5078125,0.041277134959552035,0.3960617822455106
2.5234375,0.04323595317853178,0.4029445326420884
2.5390625,0.04460292384093474,0.3986913391573985
2.5546875,0.04361535956007026,0.3988997008303983
2.5703125,0.043179549567364466,0.40723638901589254
2.5859375,0.04437032944250289,0.41995141348830956
2.6015625,0.044565485509538,0.40336285245000525
2.6171875,0.045310916155605306,0.416115708716724
2.6328125,0.046247484456169136,0.41433334398034916
2.6484375,0.04246771774539127,0.41479799198499023
2.6640625,0.041829361051498086,0.4196949068005722
2.6796875,0.039238065225431516,0.4260221037071261
2.6953125,0.039097176192771366,0.4271297028953889
2.7109375,0.03846858763502812,0.4160261476679956
2.7265625,0.03620419476186154,0.43089802037755476
2.7421875,0.03639910441082493,0.4386213717770424
2.7578125,0.03474747904967861,0.43888112998474327
2.7734375,0.03615504463175622,0.4380412392979167
2.7890625,0.03679772462510393,0.44053861780712467
2.8046875,0.03748826096679359,0.4374602597700594
2.8203125,0.03559814608263633,0.44624510278759644
2.8359375,0.03498247694953882,0.45828445197923173
2.8515625,0.03491807222612858,0.45101004723354876
2.8671875,0.033542668373803236,0.45155150840857416
2.8828125,0.03190975312690826,0.4476528425446915
2.8984375,0.03272432549610967,0.4496966409092096
2.9140625,0.03290561037435121,0.4513686919743414
2.9296875,0.03155259025674723,0.45818270705321495
2.9453125,0.02938323693091855,0.4686602544735443
2.9609375,0.02950927729013593,0.4757100989248322
2.9765625,0.03102891865711567,0.46164571100216634
