# Time (seconds),Pressure,Temp,Pressure (high-pass),Temperature (high-pass)
0.0078125,957.765380859375,28.632110595703125,0.0,0.0
0.0234375,957.7342529296876,28.621307373046875,-0.03051996231067733,-0.010718822479248047
0.0390625,957.7374267578124,28.621307373046875,-0.02681203000258847,-0.010635081678628922
0.0546875,957.7374267578124,28.618698120117188,-0.026288357541602636,-0.01314086324418895
0.0703125,957.7494506835938,28.60863494873047,-0.013985829577450204,-0.023022753110353733
0.0859375,957.7354736328124,28.63471984863281,-0.027416730351774277,0.0030382237701758186
0.1015625,957.7498779296876,28.632110595703125,-0.012758284385199659,0.00042561950580122243
0.1171875,957.7464599609376,28.621307373046875,-0.015860310691209634,-0.010296528125834925
0.1328125,957.7374267578124,28.607521057128903,-0.024407312374705725,-0.023894696824715567
0.1484375,957.743896484375,28.617576599121094,-0.017587242339232034,-0.013731036435395083
0.1640625,957.7327270507812,28.61572265625,-0.02819502210616065,-0.015463221655657833
0.1796875,957.74169921875,28.60826873779297,-0.018847407767566438,-0.02273809995555709
0.1953125,957.7482299804688,28.61236572265625,-0.012076086555680376,-0.018495481380618628
0.2109375,957.751708984375,28.61944580078125,-0.008429170878912373,-0.01132622041768272
0.2265625,957.7489013671876,28.617576599121094,-0.011017319549409876,-0.013092332842855825
0.2421875,957.748046875,28.620933532714844,-0.011639940414056582,-0.009659341442471714
0.2578125,957.7545166015624,28.614227294921875,-0.005069233112408256,-0.016237723147664695
0.2734375,957.7366943359376,28.62540435791016,-0.022444399152504957,-0.00502112375188446
0.2890625,957.7347412109376,28.62651824951172,-0.023921010008848498,-0.0038767068991525377
0.3046875,957.7434692382812,28.620933532714844,-0.014896244722535812,-0.009387506323403016
0.3203125,957.7341918945312,28.62354278564453,-0.02370144807264296,-0.00672529828907642
0.3359375,957.7487182617188,28.620933532714844,-0.008995880086558827,-0.009261625037368049
0.3515625,957.7495727539062,28.629135131835938,-0.007982376416634906,-0.001051744463804738
0.3671875,957.73388671875,28.61944580078125,-0.023206137909369318,-0.010657160866003323
0.3828125,957.7384033203124,28.621307373046875,-0.018324506340150037,-0.008726873064439644
0.3984375,957.7374267578124,28.621307373046875,-0.01892409483934898,-0.008658694368623543
0.4140625,957.7330932617188,28.62950897216797,-0.022803341110034125,-0.0004535241909096044
0.4296875,957.7383422851562,28.621307373046875,-0.017211459905524862,-0.008587505161127496
0.4453125,957.7557373046876,28.61683654785156,0.00017997447685047518,-0.012956312150532057
0.4609375,957.73388671875,28.618698120117188,-0.021247357330707928,-0.011008062229553417
0.4765625,957.7494506835938,28.620933532714844,-0.0055723887275007655,-0.00870411330664922
0.4921875,957.7341918945312,28.61572265625,-0.020424318848768053,-0.01380627891390418
0.5078125,957.7324829101562,28.618698120117188,-0.02170101214517217,-0.010746199304165316
0.5234375,957.7340698242188,28.62540435791016,-0.019721244604511412,-0.004008399311885569
0.5390625,957.7378540039062,28.61683654785156,-0.015625794117795522,-0.012477957734780887
0.5546875,957.7326049804688,28.620933532714844,-0.020467106274963953,-0.008315496520935994
0.5703125,957.7410888671876,28.61572265625,-0.011749172299118982,-0.01342069819682834
0.5859375,957.7355346679688,28.621307373046875,-0.01696541504304605,-0.007774762795264678
