# Time (seconds),f0
0.0078125,956.1912231445312
0.0234375,956.2086791992188
0.0390625,956.20263671875
0.0546875,956.2010498046875
0.0703125,956.1881713867188
0.0859375,956.1973876953125
0.1015625,956.2123413085938
0.1171875,956.20263671875
0.1328125,956.2020263671875
0.1484375,956.2134399414062
0.1640625,956.1869506835938
0.1796875,956.2188110351562
0.1953125,956.2164916992188
0.2109375,956.2001953125
0.2265625,956.1971435546875
0.2421875,956.1958618164062
0.2578125,956.1957397460938
0.2734375,956.2023315429688
0.2890625,956.2160034179688
0.3046875,956.2190551757812
0.3203125,956.1995239257812
0.3359375,956.2095947265625
0.3515625,956.1973266601562
0.3671875,956.2035522460938
0.3828125,956.2210083007812
0.3984375,956.22216796875
0.4140625,956.21435546875
0.4296875,956.1979370117188
0.4453125,956.212890625
0.4609375,956.2017822265625
0.4765625,956.2034301757812
0.4921875,956.188720703125
0.5078125,956.1884155273438
0.5234375,956.1881103515625
0.5390625,956.1956787109375
0.5546875,956.212646484375
0.5703125,956.19921875
0.5859375,956.2086791992188
0.6015625,956.2146606445312
0.6171875,956.2098388671875
0.6328125,956.2028198242188
0.6484375,956.1817016601562
0.6640625,956.1859130859375
0.6796875,956.2001342773438
0.6953125,956.2154541015625
0.7109375,956.2012939453125
0.7265625,956.208984375
0.7421875,956.2057495117188
0.7578125,956.2099609375
0.7734375,956.1942138671875
0.7890625,956.2198486328125
0.8046875,956.203857421875
0.8203125,956.202392578125
0.8359375,956.2020263671875
0.8515625,956.1886596679688
0.8671875,956.210693359375
0.8828125,956.2172241210938
0.8984375,956.2036743164062
0.9140625,956.2113647460938
0.9296875,956.202392578125
0.9453125,956.2108154296875
0.9609375,956.1967163085938
0.9765625,956.19921875
0.9921875,956.1964721679688
1.0078125,956.2244873046875
1.0234375,956.1931762695312
1.0390625,956.1961669921875
1.0546875,956.201904296875
1.0703125,956.1939697265625
1.0859375,956.1964111328125
1.1015625,956.2036743164062
1.1171875,956.204345703125
1.1328125,956.2093505859375
1.1484375,956.2294311523438
1.1640625,956.2001342773438
1.1796875,956.2122192382812
1.1953125,956.2023315429688
1.2109375,956.2227172851562
1.2265625,956.2151489257812
1.2421875,956.1917724609375
1.2578125,956.2093505859375
1.2734375,956.2183227539062
1.2890625,956.1976928710938
1.3046875,956.2243041992188
1.3203125,956.2081298828125
1.3359375,956.1925048828125
1.3515625,956.208251953125
1.3671875,956.2031860351562
1.3828125,956.19140625
1.3984375,956.2030029296875
1.4140625,956.2145385742188
1.4296875,956.2194213867188
1.4453125,956.2279663085938
1.4609375,956.2036743164062
1.4765625,956.2106323242188
1.4921875,956.22021484375
1.5078125,956.1905517578125
1.5234375,956.19482421875
1.5390625,956.2146606445312
1.5546875,956.1973266601562
1.5703125,956.200927734375
1.5859375,956.1950073242188
1.6015625,956.1873168945312
1.6171875,956.1925659179688
1.6328125,956.1900634765625
1.6484375,956.2092895507812
1.6640625,956.2129516601562
1.6796875,956.2189331054688
1.6953125,956.2018432617188
1.7109375,956.208740234375
1.7265625,956.2029418945312
1.7421875,956.1911010742188
1.7578125,956.2024536132812
1.7734375,956.2024536132812
1.7890625,956.2098388671875
1.8046875,956.1936645507812
1.8203125,956.1998901367188
1.8359375,956.202392578125
1.8515625,956.1919555664062
1.8671875,956.203125
1.8828125,956.1883544921875
1.8984375,956.1985473632812
1.9140625,956.1939697265625
1.9296875,956.19140625
1.9453125,956.1994018554688
1.9609375,956.2251586914062
1.9765625,956.197998046875
1.9921875,956.2039794921875
2.0078125,956.2028198242188
2.0234375,956.201904296875
2.0390625,956.2288818359375
2.0546875,956.1981811523438
2.0703125,956.2240600585938
2.0859375,956.2036743164062
2.1015625,956.1981201171875
2.1171875,956.2138061523438
2.1328125,956.198974609375
2.1484375,956.2051391601562
2.1640625,956.197021484375
2.1796875,956.2145385742188
2.1953125,956.2036743164062
2.2109375,956.1856689453125
2.2265625,956.2041015625
2.2421875,956.19677734375
2.2578125,956.21435546875
2.2734375,956.1810913085938
2.2890625,956.1961669921875
2.3046875,956.2017822265625
2.3203125,956.202392578125
2.3359375,956.202392578125
2.3515625,956.1964721679688
2.3671875,956.184326171875
2.3828125,956.1759033203125
2.3984375,956.203125
2.4140625,956.1947631835938
2.4296875,956.199951171875
2.4453125,956.1925659179688
2.4609375,956.1895141601562
2.4765625,956.1959838867188
2.4921875,956.1801147460938
2.5078125,956.1809692382812
2.5234375,956.1931762695312
2.5390625,956.1852416992188
2.5546875,956.1937255859375
2.5703125,956.1909790039062
2.5859375,956.1907348632812
2.6015625,956.1884765625
2.6171875,956.1912231445312
2.6328125,956.189208984375
2.6484375,956.1982421875
2.6640625,956.1903076171875
2.6796875,956.1918334960938
2.6953125,956.1740112304688
2.7109375,956.197998046875
2.7265625,956.1815185546875
2.7421875,956.177734375
2.7578125,956.1748046875
2.7734375,956.1725463867188
2.7890625,956.1878662109375
2.8046875,956.1793823242188
2.8203125,956.1710815429688
2.8359375,956.1655883789062
2.8515625,956.1783447265625
2.8671875,956.1649780273438
2.8828125,956.167236328125
2.8984375,956.1649780273438
2.9140625,956.1653442382812
2.9296875,956.1768798828125
2.9453125,956.1746826171875
2.9609375,956.182861328125
2.9765625,956.174560546875
2.9921875,956.1958618164062
3.0078125,956.1890258789062
3.0234375,956.1898193359375
3.0390625,956.176513671875
3.0546875,956.1785888671875
3.0703125,956.1906127929688
3.0859375,956.1779174804688
3.1015625,956.173095703125
3.1171875,956.1685180664062
3.1328125,956.169189453125
3.1484375,956.1624145507812
3.1640625,956.1657104492188
3.1796875,956.156982421875
3.1953125,956.13427734375
3.2109375,956.133544921875
3.2265625,956.1279296875
3.2421875,956.1116333007812
3.2578125,956.1013793945312
3.2734375,956.0860595703125
3.2890625,956.060546875
3.3046875,956.046630859375
3.3203125,956.0394897460938
3.3359375,956.0263671875
3.3515625,956.0379638671875
3.3671875,956.0238647460938
3.3828125,956.019287109375
3.3984375,956.0032348632812
3.4140625,956.0137939453125
3.4296875,956.0170288085938
3.4453125,956.0462036132812
3.4609375,956.0414428710938
3.4765625,956.0531005859375
3.4921875,956.0867919921875
3.5078125,956.1005249023438
3.5234375,956.1065673828125
3.5390625,956.1010131835938
3.5546875,956.1163940429688
3.5703125,956.1088256835938
3.5859375,956.0993041992188
3.6015625,956.1177368164062
3.6171875,956.1094360351562
3.6328125,956.1024169921875
3.6484375,956.0889892578125
3.6640625,956.0885009765625
3.6796875,956.0802001953125
3.6953125,956.0690307617188
3.7109375,956.0650024414062
3.7265625,956.0393676757812
