Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,8.411115932,-4.868748111,-3.542367821,24.88336754,38.70109983,-63.58446737
0.00025,8.391095522,-4.268792337,-4.122303185,21.29288292,41.36855854,-62.66144146
0.0005,8.406664587,-3.689991353,-4.716673234,15.63768005,45.31379605,-60.9514761
0.00075,8.324710788,-3.075227272,-5.249483516,10.97988415,48.39627393,-59.37615807
0.001,8.211372887,-2.450731486,-5.760641401,5.800109386,51.50216767,-57.30227706
0.00125,8.019995361,-1.803811773,-6.216183588,1.249114513,53.95244337,-55.20155789
0.0015,7.806563093,-1.150545249,-6.656017843,-3.990733147,56.3631982,-52.37246506
0.00175,7.537107241,-0.492201847,-7.044905394,-8.987372398,58.40867016,-49.42129777
0.002,7.207335575,0.157680159,-7.365015734,-13.48065472,60.21303856,-46.73238384
0.00225,6.847411052,0.804176603,-7.651587655,-18.24692154,61.80467304,-43.5577515
0.0025,6.47304805,1.449827299,-7.92287535,-23.66618729,63.15027229,-39.48408501
0.00275,6.023205068,2.121710216,-8.144915285,-28.27437019,63.18285415,-34.90848395
0.003,5.526187715,2.779630505,-8.305818219,-32.43702316,62.76194918,-30.32492602
0.00325,4.992187213,3.423165918,-8.415353131,-36.33909225,61.87404354,-25.53495128
0.0035,4.444875245,4.023121532,-8.467996777,-40.3062439,61.1528658,-20.8466219
0.00375,3.847025094,4.618000052,-8.465025146,-43.56129074,59.51052422,-15.94923348
0.004,3.258760094,5.160414349,-8.419174443,-47.24085236,58.1963444,-10.95549205
0.00425,2.638172658,5.686751343,-8.324924001,-50.4269371,56.13695873,-5.710021627
0.0045,1.969916435,6.177970345,-8.14788678,-52.47369385,53.4979734,-1.024279557
0.00475,1.334173245,6.617571314,-7.951744559,-55.2627182,51.11272923,4.149988972
0.005,0.669834628,7.01316934,-7.683003968,-57.155159,48.32531683,8.829842165
0.00525,0.009256362,7.390997323,-7.400253686,-59.08848953,44.81834893,14.27014061
0.0055,-0.624006779,7.687168437,-7.063161658,-61.11294556,41.91628047,19.19666509
0.00575,-1.268486953,7.93087258,-6.662385627,-62.33618546,38.74777323,23.58841222
0.006,-1.914773958,8.1432697,-6.228495742,-63.0561142,34.94394252,28.11217168
0.00625,-2.560313672,8.32562545,-5.765311778,-63.24625778,30.46250853,32.78374925
0.0065,-3.208613038,8.446209415,-5.237596377,-62.47838593,25.84978716,36.62859876
0.00675,-3.814644492,8.512213207,-4.697568715,-61.89064789,21.29034354,40.60030435
0.007,-4.393668386,8.530406335,-4.136737949,-61.04698563,16.53706394,44.50992168
0.00725,-4.961831979,8.496558051,-3.534726071,-59.40377808,11.55040867,47.85336941
0.0075,-5.507254843,8.408976912,-2.901722069,-57.17227554,6.459139811,50.71313573
0.00775,-5.979010536,8.261314373,-2.282303837,-55.56639481,1.777028763,53.78936604
0.008,-6.399992353,8.063726232,-1.663733879,-53.99829483,-2.830205375,56.82850021
0.00825,-6.823226278,7.828483627,-1.005257349,-51.09793854,-7.955071392,59.05300993
0.0085,-7.173672066,7.524697444,-0.351025378,-48.53871918,-12.42246751,60.96118669
0.00875,-7.502484543,7.215411297,0.287073247,-45.393116,-17.75215446,63.14527046
0.009,-7.722096454,6.808812087,0.913284367,-43.23519516,-21.51675697,64.75195213
0.00925,-7.984191075,6.394174133,1.590016943,-38.70682907,-26.4505364,65.15736547
0.0095,-8.144595032,5.920724881,2.223870151,-35.16770935,-30.4715925,65.63930185
0.00975,-8.325885445,5.423159579,2.902725867,-29.63607788,-35.06241644,64.69849432
0.01,-8.414352321,4.880745335,3.533606986,-24.91305733,-38.91618062,63.82923794
0.01025,-8.454467393,4.324368041,4.130099352,-20.05952454,-42.85918523,62.91870976
0.0105,-8.437451178,3.71510463,4.722346548,-15.01689625,-46.00570705,61.0226033
0.01075,-8.339862258,3.079185584,5.260676674,-10.60483074,-48.57969753,59.18452827
0.011,-8.195138626,2.44538132,5.749757306,-6.178834438,-51.27803449,57.45686893
0.01125,-8.03221501,1.795922839,6.23629217,-0.865714431,-53.88730972,54.75302415
0.0115,-7.786084838,1.144771966,6.641312872,3.500137806,-56.09349996,52.59336215
0.01175,-7.539491052,0.505044973,7.034446079,8.953816414,-58.65837576,49.70455934
