Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0173223,0.0,0.0,0.0,0.0,0.0
0.0665157,0.0,0.0,0.0,0.0,0.0
0.116818,0.0,0.0,0.0,0.0,0.0
0.1668599,0.0,0.0,0.0,0.0,0.0
0.2165396,0.0,0.0,0.0,0.0,0.0
0.2664368,0.0,0.0,0.0,0.0,0.0
0.3156261,0.0,0.0,0.0,0.0,0.0
0.3653629,0.0,0.0,0.0,0.0,0.0
0.4159644,0.0,0.0,0.0,0.0,0.0
0.4650233,0.0,0.0,0.0,0.0,0.0
0.5147374,0.0,0.0,0.0,0.0,0.0
0.5656362,0.0,0.0,0.0,0.0,0.0
0.6149564,0.0,0.0,0.0,0.0,0.0
0.6645477,0.0,0.0,0.0,0.0,0.0
0.714602,0.0,0.0,0.0,0.0,0.0
0.7645271,0.0,0.0,0.0,0.0,0.0
0.8136888,0.0,0.0,0.0,0.0,0.0
0.8643167,0.0,0.0,0.0,0.0,0.0
0.9137981,0.0,0.0,0.0,0.0,0.0
0.9636567,0.0,0.0,0.0,0.0,0.0
1.0136287,0.0,0.0,0.0,0.0,0.0
1.0631592,0.0,0.0,0.0,0.0,0.0
1.113162,0.0,0.0,0.0,0.0,0.0
1.1626692,0.0,0.0,0.0,0.0,0.0
1.2126977,0.0,0.0,0.0,0.0,0.0
1.2626021,0.0,0.0,0.0,0.0,0.0
1.312108,0.0,0.0,0.0,0.0,0.0
1.3622022,0.0,0.0,0.0,0.0,0.0
1.411715,0.0,0.0,0.0,0.0,0.0
1.4620366,0.0,0.0,0.0,0.0,0.0
1.5110657,0.0,0.0,0.0,0.0,0.0
1.5616248,0.0,0.0,0.0,0.0,0.0
1.6110611,0.0,0.0,0.0,0.0,0.0
1.660625,0.0,0.0,0.0,0.0,0.0
1.710634,0.0,0.0,0.0,0.0,0.0
1.7607181,0.0,0.0,0.0,0.0,0.0
1.8106482,0.0,0.0,0.0,0.0,0.0
1.860239,0.0,0.0,0.0,0.0,0.0
1.9103639,0.0,0.0,0.0,0.0,0.0
1.9598637,0.0,0.0,0.0,0.0,0.0
2.009305,0.0,0.0,0.0,0.0,0.0
2.059247,0.0,0.0,0.0,0.0,0.0
2.1093855,0.0,0.0,0.0,0.0,0.0
2.1590385,0.0,0.0,0.0,0.0,0.0
2.2083976,0.0,0.0,0.0,0.0,0.0
2.2582548,0.0,0.0,0.0,0.0,0.0
2.3084514,0.0,0.0,0.0,0.0,0.0
2.3580203,0.0,0.0,0.0,0.0,0.0
2.4081264,0.0,0.0,0.0,0.0,0.0
2.4575038,0.0,0.0,0.0,0.0,0.0
2.5073991,0.0,0.0,0.0,0.0,0.0
2.5574708,0.0,0.0,0.0,0.0,0.0
2.6075695,0.0,0.0,0.0,0.0,0.0
2.6573553,0.0,0.0,0.0,0.0,0.0
2.7069314,0.0,0.0,0.0,0.0,0.0
2.7566209,0.0,0.0,0.0,0.0,0.0
2.805855,0.0,0.0,0.0,0.0,0.0
2.8563344,0.0,0.0,0.0,0.0,0.0
2.9063489,0.0,0.0,0.0,0.0,0.0
2.9552083,0.0,0.0,0.0,0.0,0.0
3.0053577,0.0,0.0,0.0,0.0,0.0
3.0554016,0.0,0.0,0.0,0.0,0.0
3.1051691,0.0,0.0,0.0,0.0,0.0
3.1550212,0.0,0.0,0.0,0.0,0.0
3.2047739,0.0,0.0,0.0,0.0,0.0
3.2543757,0.0,0.0,0.82,0.0,0.0
3.304363,0.8466667,0.5577778,0.9911111,0.0,0.0
3.3537822,1.0333333,0.9711111,0.5066667,0.0733333,0.5466667
3.4045761,0.4622222,0.4533333,0.0644444,0.0,1.1644444
3.4545197,0.0688889,0.0688889,0.0,0.0,0.3533333
3.5041039,0.0,0.0,0.0,0.0,0.0
3.5538876,0.0,0.0,0.0,0.0,0.0
3.6033957,0.0,0.0,0.0,0.0,0.0
3.6539497,0.0,0.0,0.0,0.0,0.0
3.7035053,0.0,0.0,0.0,0.0,0.0
3.7530458,0.0,0.0,0.0,0.0,0.0
3.8028789,0.0,0.0,0.0,0.0,0.0
3.8531322,0.0,0.0,0.0,0.0,0.0
3.9028666,0.0,0.0,0.0,0.0,0.0
3.9527462,0.0,0.0,0.0,0.0,0.0
4.0017662,0.0,0.0,0.0,0.0,0.0
4.051574,0.0,0.0,0.0,0.0,0.0
4.1013634,0.0,0.0,0.0,0.0,0.0
4.1512675,0.0,0.0,0.0,0.0,0.0
4.2013035,0.0,0.0,0.0,0.0,0.0
4.2511489,0.0,0.0,0.0,0.0,0.0
4.3012981,0.0,0.0,0.0,0.0,0.0
4.35079,0.0,0.0,0.0,0.0,0.0
4.400702,0.0,0.0,0.0,0.0,0.0
4.4506292,0.0,0.0,0.0,0.0,0.0
4.5001791,0.0,0.0,0.0,0.0,0.0
4.5498025,0.0,0.0,0.0,0.0,0.0
4.5995383,0.0,0.0,0.0,0.0,0.0
4.6491151,0.0,0.0,0.1022222,0.0,0.0
4.6995921,0.1711111,0.3355556,0.8977778,0.0,0.0
4.7493472,0.9333333,0.9422222,0.5488889,0.66,0.7111111
4.7997141,0.3377778,0.3977778,0.0688889,0.2044444,1.1822222
4.8493869,0.0,0.0,0.0,0.0,0.1666667
4.8993833,0.0,0.0,0.0,0.0,0.0
4.949224,0.0,0.0,0.0,0.0,0.0
4.9988723,0.0,0.0,0.0,0.0,0.0
5.048193,0.0,0.0,0.0,0.0,0.0
