spi_time,coil_temp_filtered
54600.0,0.18
54610.0,0.175
54620.0,0.175
54630.0,0.18
54640.0,0.18
54650.0,0.175
54660.0,0.175
54670.0,0.175
54680.0,0.18
54690.0,0.18
54700.0,0.18
54710.0,0.185
54720.0,0.18
54730.0,0.18
54740.0,0.185
54750.0,0.175
54760.0,0.175
54770.0,0.18
54780.0,0.175
54790.0,0.18
54800.0,0.18
54810.0,0.175
54820.0,0.18
54830.0,0.175
54840.0,0.175
54850.0,0.175
54860.0,0.18
54870.0,0.18
54880.0,0.18
54890.0,0.175
54900.0,0.18
54910.0,0.18
54920.0,0.18
54930.0,0.18
54940.0,0.175
54950.0,0.175
54960.0,0.17
54970.0,0.175
54980.0,0.175
54990.0,0.175
55000.0,0.18
55010.0,0.18
55020.0,0.175
55030.0,0.175
55040.0,0.175
55050.0,0.175
55060.0,0.175
55070.0,0.17
55080.0,0.175
55090.0,0.18
55100.0,0.175
55110.0,0.175
55120.0,0.18
55130.0,0.175
55140.0,0.18
55150.0,0.17
55160.0,0.18
55170.0,0.175
55180.0,0.18
55190.0,0.175
55200.0,0.175
55210.0,0.175
55220.0,0.17
55230.0,0.175
55240.0,0.17
55250.0,0.175
55260.0,0.17
55270.0,0.175
55280.0,0.175
55290.0,0.185
55300.0,0.175
55310.0,0.175
55320.0,0.17
55330.0,0.175
55340.0,0.18
55350.0,0.175
55360.0,0.175
55370.0,0.17
55380.0,0.175
55390.0,0.175
55400.0,0.18
55410.0,0.18
55420.0,0.175
55430.0,0.175
55440.0,0.17
55450.0,0.175
55460.0,0.17
55470.0,0.17
55480.0,0.18
55490.0,0.17
55500.0,0.175
55510.0,0.17
55520.0,0.18
55530.0,0.17
55540.0,0.175
55550.0,0.175
55560.0,0.175
55570.0,0.175
55580.0,0.17
55590.0,0.18
55600.0,0.17
55610.0,0.165
55620.0,0.175
55630.0,0.17
55640.0,0.175
55650.0,0.175
55660.0,0.175
55670.0,0.17
55680.0,0.175
55690.0,0.175
55700.0,0.175
55710.0,0.175
55720.0,0.17
55730.0,0.175
55740.0,0.18
55750.0,0.17
55760.0,0.17
55770.0,0.17
55780.0,0.175
55790.0,0.17
55800.0,0.165
55810.0,0.17
55820.0,0.17
55830.0,0.175
55840.0,0.17
55850.0,0.18
55860.0,0.175
55870.0,0.175
55880.0,0.175
55890.0,0.17
55900.0,0.17
55910.0,0.175
55920.0,0.175
55930.0,0.17
55940.0,0.175
55950.0,0.175
55960.0,0.175
55970.0,0.17
55980.0,0.165
55990.0,0.165
56000.0,0.175
56010.0,0.17
56020.0,0.175
56030.0,0.175
56040.0,0.175
56050.0,0.175
56060.0,0.17
56070.0,0.17
56080.0,0.17
56090.0,0.175
56100.0,0.17
56110.0,0.165
56120.0,0.175
56130.0,0.17
56140.0,0.175
56150.0,0.175
56160.0,0.18
56170.0,0.175
56180.0,0.175
56190.0,0.175
56200.0,0.17
56210.0,0.17
56220.0,0.17
56230.0,0.175
56240.0,0.17
56250.0,0.17
56260.0,0.175
56270.0,0.175
56280.0,0.175
56290.0,0.17
56300.0,0.17
56310.0,0.175
56320.0,0.175
56330.0,0.17
56340.0,0.17
56350.0,0.17
56360.0,0.17
56370.0,0.17
56380.0,0.175
56390.0,0.17
56400.0,0.175
56410.0,0.17
56420.0,0.17
56430.0,0.17
56440.0,0.175
56450.0,0.17
56460.0,0.17
56470.0,0.165
56480.0,0.165
56490.0,0.175
56500.0,0.17
56510.0,0.17
56520.0,0.165
56530.0,0.165
56540.0,0.17
56550.0,0.17
56560.0,0.17
56570.0,0.175
56580.0,0.17
56590.0,0.175
56600.0,0.175
56610.0,0.17
56620.0,0.17
56630.0,0.17
56640.0,0.18
56650.0,0.205
56660.0,0.16
56670.0,0.2
56680.0,0.17
56690.0,0.185
56700.0,0.195
56710.0,0.2299999999999999
56720.0,0.24
56730.0,0.21
56740.0,0.2249999999999999
56750.0,0.21
56760.0,0.21
56770.0,0.2
56780.0,0.19
56790.0,0.2199999999999999
56800.0,0.245
56810.0,0.195
56820.0,0.2
56830.0,0.21
56840.0,0.2249999999999999
56850.0,0.25
56860.0,0.2249999999999999
56870.0,0.2149999999999999
56880.0,0.26
56890.0,0.275
56900.0,0.26
56910.0,0.27
56920.0,0.3
56930.0,0.245
56940.0,0.28
56950.0,0.32
56960.0,0.295
56970.0,0.305
56980.0,0.28
56990.0,0.315
57000.0,0.325
57010.0,0.3
57020.0,0.355
57030.0,0.39
57040.0,0.365
57050.0,0.375
57060.0,0.38
57070.0,0.43
57080.0,0.41
57090.0,0.385
57100.0,0.435
57110.0,0.415
57120.0,0.4600000000000001
57130.0,0.455
57140.0,0.475
57150.0,0.445
57160.0,0.505
57170.0,0.485
57180.0,0.48
57190.0,0.48
57200.0,0.51
57210.0,0.5449999999999999
57220.0,0.5150000000000001
57230.0,0.5349999999999999
57240.0,0.5449999999999999
57250.0,0.505
57260.0,0.495
57270.0,0.5250000000000001
57280.0,0.5
57290.0,0.49
57300.0,0.5
57310.0,0.47
57320.0,0.475
57330.0,0.475
57340.0,0.455
57350.0,0.43
57360.0,0.405
57370.0,0.43
57380.0,0.43
57390.0,0.445
57400.0,0.375
57410.0,0.405
57420.0,0.38
57430.0,0.42
57440.0,0.355
57450.0,0.3400000000000001
57460.0,0.365
57470.0,0.4
57480.0,0.365
57490.0,0.33
57500.0,0.355
57510.0,0.3350000000000001
57520.0,0.295
57530.0,0.3400000000000001
57540.0,0.325
57550.0,0.315
57560.0,0.315
57570.0,0.31
57580.0,0.275
57590.0,0.27
57600.0,0.28
57610.0,0.27
57620.0,0.31
57630.0,0.285
57640.0,0.275
57650.0,0.31
57660.0,0.24
57670.0,0.26
57680.0,0.26
57690.0,0.2299999999999999
57700.0,0.235
57710.0,0.25
57720.0,0.255
57730.0,0.2299999999999999
57740.0,0.2299999999999999
57750.0,0.245
57760.0,0.24
57770.0,0.26
57780.0,0.2299999999999999
57790.0,0.2199999999999999
57800.0,0.2299999999999999
57810.0,0.2299999999999999
57820.0,0.26
57830.0,0.2149999999999999
57840.0,0.2299999999999999
57850.0,0.2299999999999999
57860.0,0.27
57870.0,0.275
57880.0,0.245
57890.0,0.25
57900.0,0.25
57910.0,0.2299999999999999
57920.0,0.285
57930.0,0.2249999999999999
57940.0,0.27
57950.0,0.265
57960.0,0.24
57970.0,0.265
57980.0,0.275
57990.0,0.275
58000.0,0.255
58010.0,0.31
58020.0,0.295
58030.0,0.29
58040.0,0.28
58050.0,0.315
58060.0,0.295
58070.0,0.295
58080.0,0.355
58090.0,0.295
58100.0,0.325
58110.0,0.35
58120.0,0.395
58130.0,0.365
58140.0,0.33
58150.0,0.365
58160.0,0.3400000000000001
58170.0,0.4
58180.0,0.435
58190.0,0.445
58200.0,0.455
58210.0,0.415
58220.0,0.435
58230.0,0.415
58240.0,0.475
58250.0,0.425
58260.0,0.48
58270.0,0.48
58280.0,0.5250000000000001
58290.0,0.4650000000000001
58300.0,0.5
58310.0,0.53
58320.0,0.5449999999999999
58330.0,0.53
58340.0,0.565
58350.0,0.54
58360.0,0.5549999999999999
58370.0,0.585
58380.0,0.6000000000000001
58390.0,0.645
58400.0,0.6500000000000001
58410.0,0.615
58420.0,0.6600000000000001
58430.0,0.6400000000000001
58440.0,0.665
58450.0,0.6300000000000001
58460.0,0.615
58470.0,0.625
58480.0,0.6500000000000001
58490.0,0.625
58500.0,0.625
58510.0,0.6000000000000001
58520.0,0.635
58530.0,0.6200000000000001
58540.0,0.6500000000000001
58550.0,0.595
58560.0,0.635
58570.0,0.6300000000000001
58580.0,0.625
58590.0,0.6300000000000001
58600.0,0.5900000000000001
58610.0,0.5900000000000001
58620.0,0.6200000000000001
58630.0,0.615
58640.0,0.6200000000000001
58650.0,0.575
58660.0,0.6200000000000001
58670.0,0.615
58680.0,0.615
58690.0,0.6500000000000001
58700.0,0.6500000000000001
58710.0,0.635
58720.0,0.605
58730.0,0.5900000000000001
58740.0,0.6100000000000001
58750.0,0.645
58760.0,0.605
58770.0,0.595
58780.0,0.595
58790.0,0.615
