Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,0.958396921,-17.0837121,16.12531518,145.5911255,-120.0506771,-25.54044839
0.00025,2.39572531,-17.63712758,15.24140227,150.5154572,-113.911661,-36.60379615
0.0005,3.874017518,-18.12961229,14.25559477,153.4148407,-105.7775011,-47.63733963
0.00075,5.359378054,-18.5425608,13.18318274,154.790741,-96.15990119,-58.63083977
0.001,6.814118678,-18.84634705,12.03222837,155.176239,-85.83183932,-69.34439969
0.00125,8.228863848,-19.05197295,10.8231091,154.6738739,-74.61458498,-80.05928892
0.0015,9.593895063,-19.14547696,9.551581897,153.2184906,-62.8198859,-90.3986047
0.00175,10.88622241,-19.14674882,8.260526406,151.3531799,-50.23807656,-101.1151034
0.002,12.09322295,-19.02108593,6.927862983,148.9599609,-37.6304218,-111.3295391
0.00225,13.20183409,-18.74099415,5.539160065,145.9985962,-25.65543187,-120.3431643
0.0025,14.19498281,-18.33270311,4.137720297,142.9456329,-14.00987828,-128.9357547
0.00275,15.10742079,-17.8135588,2.706138011,138.8634033,-2.18594436,-136.677459
0.003,15.88785063,-17.16283047,1.274979845,134.8011169,8.954646722,-143.7557637
0.00325,16.57099292,-16.40759805,-0.163394874,129.9250488,20.06681004,-149.9918589
0.0035,17.18692775,-15.56605212,-1.620875636,123.460144,31.59423468,-155.0543787
0.00375,17.702697,-14.59207513,-3.110621863,115.8232346,42.28357477,-158.1068093
0.004,18.16655079,-13.52924754,-4.637303247,105.9811478,53.14869141,-159.1298392
0.00425,18.49875351,-12.35514673,-6.14360678,95.78766632,63.00522858,-158.7928949
0.0045,18.68646592,-11.09811571,-7.588350211,85.75418854,72.10265761,-157.8568461
0.00475,18.84707271,-9.822469767,-9.024602943,73.24777222,82.3296374,-155.5774096
0.005,18.87117031,-8.489281344,-10.38188897,60.82765579,91.95171888,-152.7793747
0.00525,18.81381641,-7.138746785,-11.67506962,47.35938263,101.9231566,-149.2825393
0.0055,18.63977872,-5.76747845,-12.87230028,33.76553345,111.7084741,-145.4740075
0.00575,18.32240267,-4.350517573,-13.9718851,20.61452866,120.4155148,-141.0300435
0.006,17.8141648,-2.878552091,-14.93561271,9.168296814,127.2789759,-136.4472727
0.00625,17.2269235,-1.418010761,-15.80891274,-2.917940378,134.1376009,-131.2196605
0.0065,16.53521024,0.032798581,-16.56800882,-14.89389324,140.5427458,-125.6488526
0.00675,15.74407252,1.461184074,-17.20525659,-26.68091583,146.5392245,-119.8583087
0.007,14.84815636,2.914110257,-17.76226662,-38.35076141,150.9647681,-112.6140067
0.00725,13.87334766,4.38819008,-18.26153774,-50.40761948,153.8249814,-103.4173619
