t,i
0.00000000,8.069
0.00000500,8.076
0.00001000,8.093
0.00001500,8.062
0.00002000,8.053
0.00002500,8.065
0.00003000,8.068
0.00003500,8.065
0.00004000,8.063
0.00004500,8.070
0.00005000,8.079
0.00005500,8.094
0.00006000,8.093
0.00006500,8.095
0.00007000,8.105
0.00007500,8.100
0.00008000,8.112
0.00008500,8.085
0.00009000,8.083
0.00009500,8.109
0.00010000,8.089
0.00010500,8.067
0.00011000,8.099
0.00011500,8.091
0.00012000,8.075
0.00012500,8.054
0.00013000,8.077
0.00013500,8.078
0.00014000,8.074
0.00014500,8.089
0.00015000,8.103
0.00015500,8.093
0.00016000,8.082
0.00016500,8.095
0.00017000,8.106
0.00017500,8.096
0.00018000,8.103
0.00018500,8.095
0.00019000,8.104
0.00019500,8.113
0.00020000,8.110
0.00020500,8.084
0.00021000,8.115
0.00021500,8.117
0.00022000,8.115
0.00022500,8.112
0.00023000,8.120
0.00023500,8.086
0.00024000,8.111
0.00024500,8.091
0.00025000,8.080
0.00025500,8.085
0.00026000,8.095
0.00026500,8.100
0.00027000,8.097
0.00027500,8.091
0.00028000,8.077
0.00028500,8.091
0.00029000,8.093
0.00029500,8.085
0.00030000,8.072
0.00030500,8.106
0.00031000,8.105
0.00031500,8.110
0.00032000,8.100
0.00032500,8.107
0.00033000,8.081
0.00033500,8.102
0.00034000,8.097
0.00034500,8.115
0.00035000,8.100
0.00035500,8.117
0.00036000,8.137
0.00036500,8.119
0.00037000,8.103
0.00037500,8.106
0.00038000,8.109
0.00038500,8.103
0.00039000,8.105
0.00039500,8.116
0.00040000,8.116
0.00040500,8.117
0.00041000,8.113
0.00041500,8.103
0.00042000,8.110
0.00042500,8.133
0.00043000,8.106
0.00043500,8.100
0.00044000,8.105
0.00044500,8.113
0.00045000,8.101
0.00045500,8.129
0.00046000,8.124
0.00046500,8.098
0.00047000,8.100
0.00047500,8.115
0.00048000,8.128
0.00048500,8.134
0.00049000,8.125
0.00049500,8.120
0.00050000,8.097
0.00050500,8.099
0.00051000,8.142
0.00051500,8.113
0.00052000,8.115
0.00052500,8.105
0.00053000,8.121
0.00053500,8.120
0.00054000,8.125
0.00054500,8.155
0.00055000,8.122
0.00055500,8.116
0.00056000,8.109
0.00056500,8.115
0.00057000,8.102
0.00057500,8.108
0.00058000,8.105
0.00058500,8.123
0.00059000,8.099
0.00059500,8.096
0.00060000,8.114
0.00060500,8.125
0.00061000,8.123
0.00061500,8.104
0.00062000,8.088
0.00062500,8.110
0.00063000,8.130
0.00063500,8.104
0.00064000,8.122
0.00064500,8.105
0.00065000,8.098
0.00065500,8.108
0.00066000,8.135
0.00066500,8.110
0.00067000,8.124
0.00067500,8.098
0.00068000,8.100
0.00068500,8.122
0.00069000,8.114
0.00069500,8.128
0.00070000,8.126
0.00070500,8.139
0.00071000,8.137
0.00071500,8.131
0.00072000,8.122
0.00072500,8.149
0.00073000,8.117
0.00073500,8.093
0.00074000,8.097
0.00074500,8.097
0.00075000,8.131
0.00075500,8.104
0.00076000,8.085
0.00076500,8.111
0.00077000,8.122
0.00077500,8.119
0.00078000,8.111
0.00078500,8.086
0.00079000,8.093
0.00079500,8.109
0.00080000,8.117
0.00080500,8.113
0.00081000,8.113
0.00081500,8.104
0.00082000,8.091
0.00082500,8.086
0.00083000,8.087
0.00083500,8.106
0.00084000,8.126
0.00084500,8.119
0.00085000,8.125
0.00085500,8.125
0.00086000,8.099
0.00086500,8.091
0.00087000,8.102
0.00087500,8.101
0.00088000,8.082
0.00088500,8.092
0.00089000,8.070
0.00089500,8.080
0.00090000,8.067
0.00090500,8.050
0.00091000,8.066
0.00091500,8.057
0.00092000,8.057
0.00092500,8.057
0.00093000,8.022
0.00093500,8.026
0.00094000,8.030
0.00094500,8.017
0.00095000,8.033
0.00095500,8.006
0.00096000,7.998
0.00096500,8.022
0.00097000,8.016
0.00097500,8.002
0.00098000,7.985
0.00098500,8.012
0.00099000,7.997
0.00099500,7.996
0.00100000,8.000
0.00100500,7.982
0.00101000,7.994
0.00101500,7.960
0.00102000,7.949
0.00102500,7.944
0.00103000,7.948
0.00103500,7.943
0.00104000,7.932
0.00104500,7.927
0.00105000,7.928
0.00105500,7.928
0.00106000,7.910
0.00106500,7.869
0.00107000,7.871
0.00107500,7.874
0.00108000,7.882
0.00108500,7.830
0.00109000,7.815
0.00109500,7.831
0.00110000,7.840
0.00110500,7.851
0.00111000,7.824
0.00111500,7.810
0.00112000,7.771
0.00112500,7.782
0.00113000,7.780
0.00113500,7.759
0.00114000,7.735
0.00114500,7.733
0.00115000,7.714
0.00115500,7.696
0.00116000,7.679
0.00116500,7.681
0.00117000,7.658
0.00117500,7.690
0.00118000,7.697
0.00118500,7.642
0.00119000,7.626
0.00119500,7.636
0.00120000,7.602
0.00120500,7.589
0.00121000,7.571
