Time (seconds),Left,Center,Up,Right,Down
0.0164599,0.0,0.0,0.0,0.0,0.0
0.0675402,0.0,0.0,0.0,0.0,0.0
0.1168518,0.0,0.0,0.0,0.0,0.0
0.167809,0.0,0.0,0.0,0.0,0.0
0.2184787,0.0,0.0,0.0,0.0,0.0
0.2694166,0.0,0.0,0.0,0.0,0.0
0.3200035,0.0,0.0,0.0,0.0,0.0
0.3700225,0.0,0.0,0.0,0.0,0.0
0.419903,0.0,0.0,0.0,0.0,0.0
0.4713647,0.0,0.0,0.0,0.0,0.0
0.5214748,0.0,0.0,0.0,0.0,0.0
0.5721052,0.0,0.0,0.0,0.0,0.0
0.6224091,0.0,0.0,0.0,0.0,0.0
0.6727128,0.0,0.0,0.0,0.0,0.0
0.7238116,0.0,0.0,0.0,0.0,0.0
0.7735276,0.0,0.0,0.0,0.0,0.0
0.82459,0.0,0.0,0.0,0.0,0.0
0.8752317,0.0,0.0,0.0,0.0,0.0
0.9261341,0.0,0.0,0.0,0.0,0.0
0.9765086,0.0,0.0,0.0,0.0,0.0
1.0270886,0.0,0.0,0.0,0.0,0.0
1.0769734,0.0,0.0,0.0,0.0,0.0
1.1277769,0.0,0.0,0.0,0.0,0.0
1.1781445,0.0,0.0,0.0,0.0,0.0
1.2282698,0.0,0.0,0.0,0.0,0.0
1.2787335,0.0,0.0,0.0,0.0,0.0
1.3301265,0.0,0.0,0.0,0.0,0.0
1.3807108,0.0,0.0,0.0,0.0,0.0
1.430759,0.0,0.0,0.0,0.0,0.0
1.4807978,0.0,0.0,0.0,0.0,0.0
1.5318882,0.0,0.0,0.0,0.0,0.0
1.5826683,0.0,0.0,0.0,0.0,0.0
1.6330385,0.0,0.0,0.0,0.0,0.0
1.6834505,0.0,0.0,0.0,0.0,0.0
1.7333736,0.0,0.0,0.0,0.0,0.0
1.7839456,0.0,0.0,0.0,0.0,0.0
1.8348694,0.0,0.0,0.0,0.0,0.0
1.8849881,0.0,0.0,0.0,0.0,0.0
1.9363432,0.0,0.0,0.0,0.0,0.0
1.9864187,0.0,0.0,0.0,0.0,0.0
2.0371246,0.0,0.0,0.0,0.0,0.0
2.0878723,0.0,0.0,0.0,0.0,0.0
2.1384184,0.0,0.0,0.0,0.0,0.0
2.1882482,0.0,0.0,0.0,0.0,0.0
2.2384601,0.0,0.0,0.0,0.0,0.0
2.2900069,0.0,0.0,0.0,0.0,0.0
2.3400583,0.0,0.0,0.0,0.0,0.0
2.3910456,0.0,0.0,0.0,0.0,0.0
2.4413354,0.0,0.0,0.0,0.0,0.0
2.4919114,0.0,0.0,0.0,0.0,0.0
2.5417221,0.0,0.0,0.0,0.0,0.0
2.5922167,0.0,0.0,0.0,0.0,0.0
2.6431651,0.0,0.0,0.0,0.0,0.0
2.6932969,0.0,0.0,0.0,0.0,0.0
2.743752,0.0,0.0,0.0,0.0,0.0
2.7943339,0.0,0.0,0.0,0.0,0.0
2.8455648,0.0,0.0,0.0,0.0,0.0
2.895571,0.0,0.0,0.0,0.0,0.0
2.9464769,0.0,0.0,0.0,0.0,0.0
2.9966135,0.0,0.0,0.0,0.0,0.0
3.046854,0.0,0.0,0.0,0.0,0.0
3.0981293,0.0866667,0.0,0.0,0.0,0.0
3.1484392,0.1666667,0.0,0.0,0.0,0.0
3.1989937,0.2666667,0.0,0.0,0.0,0.0
3.2491875,0.5844445,0.0,0.0,0.0,0.0
3.3001971,0.7155555,0.0,0.08,0.0,0.0
3.3500175,0.3933333,0.5266666,0.5755556,0.3844444,0.0
3.4009459,0.0,0.0844444,0.1777778,0.2133333,0.0
3.4512322,0.0,0.0,0.0,0.0,0.0
3.5025012,0.0,0.0,0.0,0.0,0.0
3.5521948,0.0,0.0,0.0,0.0,0.0
3.6031282,0.0,0.0,0.0,0.0,0.0
3.6536183,0.0,0.0,0.0,0.0,0.0
3.7045515,0.0,0.0,0.0,0.0,0.0
3.7546217,0.0,0.0,0.0,0.0,0.0
3.8047676,0.0,0.0,0.0,0.0,0.0
3.8552577,0.0,0.0,0.0,0.0,0.0
3.9064889,0.0,0.0,0.0,0.0,0.0
3.9562037,0.0,0.0,0.0,0.0,0.0
4.0067742,0.0,0.0,0.0,0.0,0.0
4.0575802,0.0,0.0,0.0,0.0,0.0
4.1080077,0.0,0.0,0.0,0.0,0.0
4.158854,0.0,0.0,0.0,0.0,0.0
4.2084532,0.0,0.0,0.0,0.0,0.0
4.2598441,0.0,0.0,0.0,0.0,0.0
4.3099546,0.0,0.0,0.0,0.0,0.0
4.3608732,0.6444445,0.3511111,0.4911111,0.0,0.0
4.4113352,0.5022222,0.6911111,0.7044445,0.5288889,0.0
4.4623621,0.0711111,0.1488889,0.2244444,0.36,0.0
4.5127764,0.0,0.0,0.0,0.0,0.0
4.5627747,0.0,0.0,0.0,0.0,0.0
4.6130161,0.0,0.0,0.0,0.0,0.0
4.6639979,0.0,0.0,0.0,0.0,0.0
4.7141845,0.0,0.0,0.0,0.0,0.0
4.7649441,0.0,0.0,0.0,0.0,0.0
4.8154111,0.0,0.0,0.0,0.0,0.0
4.8663976,0.0,0.0,0.0,0.0,0.0
4.9170811,0.0,0.0,0.0,0.0,0.0
4.9671776,0.0,0.0,0.0,0.0,0.0
5.0178831,0.0,0.0,0.0,0.0,0.0
5.0682552,0.0,0.0,0.0,0.0,0.0
5.1183972,0.0,0.0,0.0,0.0,0.0
5.1685348,0.0,0.0,0.0,0.0,0.0
5.2199786,0.0,0.0,0.0,0.0,0.0
5.2704289,0.0,0.0,0.0,0.0,0.0
5.3203602,0.0,0.0,0.0,0.0,0.0
5.3709979,0.0,0.0,0.0,0.0,0.0
5.4218283,0.0,0.0,0.0,0.0,0.0
5.4725718,0.0,0.0,0.0,0.0,0.0
5.5230417,0.0733333,0.0,0.0,0.0,0.0
5.5728171,0.0955556,0.0,0.0,0.0,0.0
5.6236601,0.1466667,0.0,0.0,0.0,0.0
5.674161,0.3177778,0.0,0.0,0.0,0.0
5.725445,0.6466666,0.0,0.0,0.0,0.0
5.7750158,0.7177778,0.4266667,0.4666667,0.0666667,0.0
5.8259697,0.2288889,0.4022222,0.6955556,0.6644444,0.0733333
5.8771756,0.0711111,0.0888889,0.1266667,0.1422222,0.0
5.9268453,0.0,0.0,0.0,0.0,0.0
5.9775927,0.0,0.0,0.0,0.0,0.0
6.0286801,0.0,0.0,0.0,0.0,0.0
6.0789633,0.0,0.0,0.0,0.0,0.0
6.1297979,0.0,0.0,0.0,0.0,0.0
6.1799963,0.0,0.0,0.0,0.0,0.0
6.2304542,0.0,0.0,0.0,0.0,0.0
6.2809379,0.0,0.0,0.0,0.0,0.0
6.3310652,0.0,0.0,0.0,0.0,0.0
6.3824532,0.0,0.0,0.0,0.0,0.0
6.4328082,0.0,0.0,0.0,0.0,0.0
6.4831553,0.0,0.0,0.0,0.0,0.0
6.5337195,0.0,0.0,0.0,0.0,0.0
