Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-7.743019981,18.49218511,-10.74916513,-150.4943237,76.2112851,74.28303863
0.00025,-9.07914351,18.59711444,-9.517970925,-149.3738708,65.08347835,84.2903925
0.0005,-10.33494609,18.60219301,-8.267246913,-148.0774384,53.44794967,94.62948869
0.00075,-11.50752052,18.48753126,-6.980010746,-146.3469086,41.7118631,104.6350455
0.001,-12.58330692,18.24678804,-5.66348112,-144.3135071,30.12862765,114.1848794
0.00125,-13.59072561,17.8867317,-4.296006093,-141.112854,18.41361306,122.6992409
0.0015,-14.53987602,17.43231968,-2.892443663,-136.4980927,6.088340548,130.4097521
0.00175,-15.39478609,16.85225047,-1.457464388,-131.0298462,-5.908247866,136.9380941
0.002,-16.10827117,16.16259783,-0.054326663,-125.9393539,-17.42465876,143.3640127
0.00225,-16.72150114,15.36717072,1.354330417,-120.0691071,-28.71707403,148.7861811
0.0025,-17.25153523,14.44227215,2.809263079,-112.6944885,-39.32603213,152.0205207
0.00275,-17.71354892,13.42133255,4.292216378,-103.5723114,-49.83665153,153.4089629
0.003,-18.09393894,12.30815608,5.785782866,-93.01118469,-60.05437634,153.065561
0.00325,-18.34714107,11.14336152,7.203779557,-82.45578766,-70.23352413,152.6893118
0.0035,-18.50119829,9.921026493,8.580171793,-71.10082245,-80.28853416,151.3893566
0.00375,-18.5573918,8.637340888,9.920050909,-58.86964798,-89.96141166,148.8310596
0.004,-18.51357393,7.300344117,11.21322981,-45.88131714,-99.18003676,145.0613539
0.00425,-18.32338003,5.93711721,12.38626282,-33.57984161,-107.8996467,141.4794883
0.0045,-18.00804884,4.5421559,13.46589294,-21.42157364,-115.9563304,137.3779041
0.00475,-17.56760572,3.109539628,14.4580661,-9.429336548,-123.0122254,132.4415619
0.005,-17.04726338,1.701039434,15.34622395,3.04769516,-130.3386645,127.2909693
0.00525,-16.39450478,0.280692896,16.11381189,14.80403996,-136.6476296,121.8435896
0.0055,-15.66615932,-1.135423581,16.8015829,27.09632874,-142.4284591,115.3321304
0.00575,-14.78629905,-2.565923955,17.35222301,37.94111252,-146.5358894,108.5947769
0.006,-13.83301407,-4.002771807,17.83578588,49.17386246,-149.4587663,100.2849039
0.00625,-12.79229691,-5.446811455,18.23910836,60.27934265,-150.8407859,90.56144324
0.0065,-11.68105022,-6.87562114,18.55667135,71.36431122,-150.9958907,79.63157952
0.00675,-10.45969914,-8.261274046,18.72097319,80.99765778,-149.9368362,68.93917838
0.007,-9.237721103,-9.588114484,18.82583559,91.73979187,-148.5573161,56.81752419
0.00725,-7.906948205,-10.88237802,18.78932622,100.7502899,-145.3616969,44.61140696
