Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0171299,0.0,0.0,0.0,0.0,0.0
0.0679529,0.0,0.0,0.0,0.0,0.0
0.1187611,0.0,0.0,0.0,0.0,0.0
0.1693146,0.0,0.0,0.0,0.0,0.0
0.219862,0.0,0.0,0.0,0.0,0.0
0.2705019,0.0,0.0,0.0,0.0,0.0
0.3211379,0.0,0.0,0.0,0.0,0.0
0.3712037,0.0,0.0,0.0,0.0,0.0
0.4217973,0.0,0.0,0.0,0.0,0.0
0.4723775,0.0,0.0,0.0,0.0,0.0
0.5227551,0.0,0.0,0.0,0.0,0.0
0.5739932,0.0,0.0,0.0,0.0,0.0
0.6249652,0.0,0.0,0.0,0.0,0.0
0.6748402,0.0,0.0,0.0,0.0,0.0
0.7254663,0.0,0.0,0.0,0.0,0.0
0.776614,0.0,0.0,0.0,0.0,0.0
0.8270233,0.0,0.0,0.0,0.0,0.0
0.8777418,0.0,0.0,0.0,0.0,0.0
0.9286008,0.0,0.0,0.0,0.0,0.0
0.9792202,0.0,0.0,0.0,0.0,0.0
1.0300064,0.0,0.0,0.0,0.0,0.0
1.0800674,0.0,0.0,0.0,0.0,0.0
1.1315041,0.0,0.0,0.0,0.0,0.0
1.1815803,0.0,0.0,0.0,0.0,0.0
1.2333066,0.0,0.0,0.0,0.0,0.0
1.2825165,0.0,0.0,0.0,0.0,0.0
1.3334832,0.0,0.0,0.0,0.0,0.0
1.3849423,0.0,0.0,0.0,0.0,0.0
1.434773,0.0,0.0,0.0,0.0,0.0
1.4852526,0.0,0.0,0.0,0.0,0.0
1.5366602,0.0,0.0,0.0,0.0,0.0
1.5864553,0.0,0.0,0.0,0.0,0.0
1.6373153,0.0,0.0,0.0,0.0,0.0
1.6883216,0.0,0.0,0.0,0.0,0.0
1.7386949,0.0,0.0,0.0,0.0,0.0
1.7898126,0.0,0.0,0.0,0.0,0.0
1.8396521,0.0,0.0,0.0,0.0,0.0
1.8906209,0.0,0.0,0.0,0.0,0.0
