Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0171628,0.0,0.0,0.0,0.0,0.0
0.0670803,0.0,0.0,0.0,0.0,0.0
0.1174805,0.0,0.0,0.0,0.0,0.0
0.1684067,0.0,0.0,0.0,0.0,0.0
0.2184238,0.0,0.0,0.0,0.0,0.0
0.2692263,0.0,0.0,0.0,0.0,0.0
0.3198388,0.0,0.0,0.0,0.0,0.0
0.3706348,0.0,0.0,0.0,0.0,0.0
0.4210947,0.0,0.0,0.0,0.0,0.0
0.472096,0.0,0.0,0.0,0.0,0.0
0.522645,0.0,0.0,0.0,0.0,0.0
0.5733378,0.0,0.0,0.0,0.0,0.0
0.6235158,0.0,0.0,0.0,0.0,0.0
0.6743941,0.0,0.0,0.0,0.0,0.0
0.7241669,0.0,0.0,0.0,0.0,0.0
0.7753017,0.0,0.0,0.0,0.0,0.0
0.8260906,0.0,0.0,0.0,0.0,0.0
0.8762324,0.0,0.0,0.0,0.0,0.0
0.9264503,0.0,0.0,0.0,0.0,0.0
0.9778333,0.0,0.0,0.0,0.0,0.0
1.0278234,0.0,0.0,0.0,0.0,0.0
1.0786314,0.0,0.0,0.0,0.0,0.0
1.1294677,0.0,0.0,0.0,0.0,0.0
1.1794453,0.0,0.0,0.0,0.0,0.0
1.2297068,0.0,0.0,0.0,0.0,0.0
1.280226,0.0,0.0,0.0,0.0,0.0
1.3307364,0.0,0.0,0.0,0.0,0.0
1.3813946,0.0,0.0,0.0,0.0,0.0
1.4322636,0.0,0.0,0.0,0.0,0.0
1.4834487,0.0,0.0,0.0,0.0,0.0
1.5334401,0.0,0.0,0.0,0.0,0.0
1.5843859,0.0,0.0,0.0,0.0,0.0
1.6344049,0.0,0.0,0.0,0.0,0.0
1.68487,0.0,0.0,0.0,0.0,0.0
1.7352364,0.0,0.0,0.0,0.0,0.0
1.786283,0.0,0.0,0.0,0.0,0.0
1.8367908,0.0,0.0,0.0,0.0,0.0
1.8872187,0.0,0.0,0.0,0.0,0.0
1.9381773,0.0,0.0,0.0,0.0,0.0
1.9882915,0.0,0.0,0.0,0.0,0.0
2.0390005,0.0,0.0,0.0,0.0,0.0
2.0898137,0.0,0.0,0.0,0.0,0.0
2.1403728,0.0,0.0,0.0,0.0,0.0
2.1902473,0.0,0.0,0.0,0.0,0.0
2.2410688,0.0,0.0,0.0,0.0,0.0
2.2915328,0.0,0.0,0.0,0.0,0.0
2.3421156,0.0,0.0,0.0,0.0,0.0
2.3934081,0.0,0.0711111,0.1022222,0.9155555,0.0
2.4441988,0.0,0.7177778,0.7511111,1.0244445,0.0977778
2.4944265,0.56,0.9755555,0.9577778,1.04,0.2733333
2.5449195,0.4711111,0.2666667,0.3244444,0.1377778,0.0
2.5949707,0.0888889,0.0,0.0666667,0.0,0.0
2.646265,0.0,0.0,0.0,0.0,0.0
2.6969001,0.0,0.0,0.0,0.0,0.0
2.747421,0.0,0.0,0.0,0.0,0.0
2.7980487,0.0,0.0,0.0,0.0,0.0
